,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,4000,5,1,110,3642,0.030203185063152116
1,4000,5,4,19,3626,0.005239933811362383
2,4000,5,1,89,3642,0.02443712246018671
3,4000,5,3,204,3615,0.056431535269709544
4,4000,5,5,27,3629,0.0074400661339211905
5,4000,5,2,66,3621,0.018227009113504555
6,4000,5,3,87,3656,0.023796498905908098
7,4000,5,3,192,3636,0.052805280528052806
8,4000,5,4,86,3627,0.023711055969120487
9,4000,5,1,146,3643,0.04007685973099094
10,4000,5,1,37,3648,0.010142543859649123
11,4000,5,3,51,3644,0.013995609220636663
12,4000,5,5,89,3637,0.024470717624415727
13,4000,5,2,312,3643,0.08564370024704913
14,4000,5,6,68,3654,0.018609742747673783
15,4000,5,2,134,3634,0.036873968079251515
16,4000,5,3,33,3630,0.00909090909090909
17,4000,5,3,45,3627,0.01240694789081886
18,4000,5,2,143,3642,0.03926414058209775
19,4000,5,6,20,3614,0.005534034311012728
20,4000,5,3,265,3634,0.07292239955971382
21,4000,5,6,44,3644,0.012074643249176729
22,4000,5,3,176,3651,0.04820597096685839
23,4000,5,3,69,3642,0.018945634266886325
24,4000,5,2,114,3635,0.031361760660247595
25,4000,5,1,264,3654,0.0722495894909688
26,4000,5,2,122,3640,0.033516483516483515
27,4000,5,6,73,3640,0.020054945054945057
28,4000,5,3,265,3633,0.07294247178640242
29,4000,5,2,133,3643,0.03650837222069723
30,4000,5,3,218,3636,0.059955995599559955
31,4000,5,2,34,3631,0.00936381162214266
32,4000,5,3,122,3634,0.033571821684094665
33,4000,5,6,116,3633,0.03192953481970823
34,4000,5,3,158,3639,0.0434185215718604
35,4000,5,2,13,3654,0.0035577449370552817
36,4000,5,4,128,3625,0.03531034482758621
37,4000,5,3,170,3648,0.046600877192982455
38,4000,5,5,149,3620,0.04116022099447514
39,4000,5,4,62,3637,0.01704701677206489
40,4000,5,2,219,3641,0.060148310903597915
41,4000,5,3,37,3617,0.010229471938070224
42,4000,5,4,56,3633,0.015414258188824663
43,4000,5,3,171,3618,0.0472636815920398
44,4000,5,3,110,3632,0.0302863436123348
45,4000,5,1,86,3639,0.023632866172025282
46,4000,5,1,5,3626,0.0013789299503585218
47,4000,5,3,80,3636,0.022002200220022004
48,4000,5,3,203,3633,0.055876685934489405
49,4000,5,5,78,3621,0.021541010770505385
50,4000,5,2,6,3632,0.0016519823788546256
51,4000,5,4,113,3639,0.031052486946963453
52,4000,5,4,53,3631,0.014596529881575324
53,4000,5,3,166,3640,0.0456043956043956
54,4000,5,3,74,3648,0.020285087719298246
55,4000,5,5,166,3620,0.04585635359116022
56,4000,5,3,33,3637,0.009073412152873246
57,4000,5,2,107,3628,0.029492833517089305
58,4000,5,1,75,3633,0.02064409578860446
59,4000,5,3,234,3641,0.06426805822576215
60,4000,5,4,67,3642,0.018396485447556288
61,4000,5,4,32,3632,0.00881057268722467
62,4000,5,3,150,3634,0.04127682993946065
63,4000,5,2,134,3629,0.03692477266464591
64,4000,5,3,21,3634,0.005778756191524491
65,4000,5,2,162,3637,0.04454220511410503
66,4000,5,1,19,3629,0.005235602094240838
67,4000,5,3,251,3629,0.06916505924497107
68,4000,5,1,225,3647,0.06169454346037839
69,4000,5,6,141,3651,0.038619556285949055
70,4000,5,3,72,3654,0.019704433497536946
71,4000,5,2,103,3617,0.028476638097871165
72,4000,5,3,185,3633,0.05092210294522433
73,4000,5,4,164,3641,0.045042570722329034
74,4000,5,0,0,3614,0.0
75,4000,5,1,220,3640,0.06043956043956044
76,4000,5,7,131,3650,0.035890410958904106
77,4000,5,3,131,3643,0.035959374142190505
78,4000,5,6,103,3610,0.02853185595567867
79,4000,5,5,53,3636,0.014576457645764576
80,4000,5,1,202,3629,0.05566271700192891
81,4000,5,2,34,3635,0.009353507565337002
82,4000,5,1,100,3617,0.027647221454243847
83,4000,5,2,145,3637,0.03986802309595821
84,4000,5,3,67,3639,0.018411651552624347
85,4000,5,2,88,3631,0.02423574772789865
86,4000,5,3,114,3630,0.03140495867768595
87,4000,5,1,153,3632,0.04212555066079295
88,4000,5,4,75,3622,0.020706791827719492
89,4000,5,1,161,3643,0.044194345319791384
90,4000,5,3,165,3624,0.04552980132450331
91,4000,5,4,62,3647,0.017000274197970934
92,4000,5,4,33,3640,0.009065934065934067
93,4000,5,2,210,3611,0.05815563555801717
94,4000,5,3,119,3618,0.03289110005527916
95,4000,5,2,119,3654,0.032567049808429116
96,4000,5,4,89,3633,0.024497660335810623
97,4000,5,3,191,3658,0.05221432476763259
98,4000,5,1,248,3646,0.06801974766867801
99,4000,5,2,31,3622,0.008558807288790724
