,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,8000,4,1,2,7071,0.000282845424975251
1,8000,4,1,5,7055,0.0007087172218284905
2,8000,4,0,0,7074,0.0
3,8000,4,0,0,7031,0.0
4,8000,4,2,16,7034,0.002274665908444697
5,8000,4,1,2,7035,0.00028429282160625445
6,8000,4,0,0,7060,0.0
7,8000,4,2,14,7028,0.00199203187250996
8,8000,4,0,0,7057,0.0
9,8000,4,1,4,7084,0.000564652738565782
10,8000,4,0,0,7080,0.0
11,8000,4,1,2,7049,0.0002837281883955171
12,8000,4,0,0,7057,0.0
13,8000,4,0,0,7059,0.0
14,8000,4,1,3,7073,0.00042414816909373674
15,8000,4,0,0,7040,0.0
16,8000,4,2,16,7050,0.0022695035460992908
17,8000,4,1,2,7077,0.00028260562385191464
18,8000,4,1,4,7018,0.0005699629524080935
19,8000,4,2,32,7027,0.004553863668706418
20,8000,4,0,0,7058,0.0
21,8000,4,2,6,7028,0.0008537279453614115
22,8000,4,2,6,7064,0.0008493771234428086
23,8000,4,2,11,7053,0.0015596200198497094
24,8000,4,3,21,7062,0.002973661852166525
25,8000,4,0,0,7023,0.0
26,8000,4,2,7,7089,0.0009874453378473692
27,8000,4,4,34,7046,0.004825432869713313
28,8000,4,1,4,7048,0.0005675368898978433
29,8000,4,1,2,7040,0.0002840909090909091
30,8000,4,1,4,7067,0.0005660110372152257
31,8000,4,0,0,7052,0.0
32,8000,4,2,20,7042,0.0028401022436807723
33,8000,4,1,6,7019,0.0008548226243054566
34,8000,4,1,5,7040,0.0007102272727272727
35,8000,4,3,19,7072,0.0026866515837104072
36,8000,4,2,8,7041,0.001136202243999432
37,8000,4,2,8,7037,0.001136848088674151
38,8000,4,2,14,7081,0.001977121875441322
39,8000,4,1,4,7054,0.0005670541536716756
40,8000,4,0,0,7032,0.0
41,8000,4,1,7,7065,0.0009907997169143665
42,8000,4,0,0,7054,0.0
43,8000,4,3,13,7044,0.0018455423055082339
44,8000,4,0,0,7041,0.0
45,8000,4,1,8,7049,0.0011349127535820683
46,8000,4,0,0,7056,0.0
47,8000,4,1,9,7047,0.001277139208173691
48,8000,4,2,12,7062,0.0016992353440951572
49,8000,4,2,12,7045,0.0017033356990773599
50,8000,4,2,7,7044,0.0009937535491198182
51,8000,4,0,0,7066,0.0
52,8000,4,1,5,7074,0.0007068136839129206
53,8000,4,2,13,7064,0.001840317100792752
54,8000,4,0,0,7050,0.0
55,8000,4,0,0,7069,0.0
56,8000,4,1,16,7044,0.002271436683702442
57,8000,4,0,0,7046,0.0
58,8000,4,2,4,7046,0.0005676979846721544
59,8000,4,0,0,7026,0.0
60,8000,4,1,3,7013,0.00042777698559817484
61,8000,4,0,0,7054,0.0
62,8000,4,2,12,7043,0.0017038193951441148
63,8000,4,1,3,7044,0.00042589437819420784
64,8000,4,1,3,7048,0.0004256526674233825
65,8000,4,2,6,7063,0.0008494973807164094
66,8000,4,3,9,7044,0.0012776831345826234
67,8000,4,1,3,7072,0.0004242081447963801
68,8000,4,0,0,7045,0.0
69,8000,4,3,34,7071,0.0048083722245792675
70,8000,4,0,0,7076,0.0
71,8000,4,0,0,7080,0.0
72,8000,4,1,4,7071,0.000565690849950502
73,8000,4,1,4,7021,0.0005697194131890044
74,8000,4,0,0,7039,0.0
75,8000,4,1,3,7045,0.00042583392476933996
76,8000,4,0,0,7055,0.0
77,8000,4,1,25,7057,0.003542581833640357
78,8000,4,0,0,7035,0.0
79,8000,4,0,0,7024,0.0
80,8000,4,1,7,7002,0.000999714367323622
81,8000,4,1,5,7035,0.0007107320540156361
82,8000,4,2,11,7042,0.0015620562340244249
83,8000,4,3,41,7038,0.005825518613242399
84,8000,4,0,0,7030,0.0
85,8000,4,0,0,7065,0.0
86,8000,4,1,3,7044,0.00042589437819420784
87,8000,4,0,0,7038,0.0
88,8000,4,2,18,7049,0.002553553695559654
89,8000,4,1,4,7062,0.0005664117813650524
90,8000,4,1,3,7033,0.00042656050049765394
91,8000,4,0,0,7096,0.0
92,8000,4,1,2,7085,0.0002822865208186309
93,8000,4,1,4,7057,0.0005668130933824571
94,8000,4,1,3,7047,0.0004257130693912303
95,8000,4,0,0,7030,0.0
96,8000,4,1,4,7057,0.0005668130933824571
97,8000,4,1,3,7033,0.00042656050049765394
98,8000,4,0,0,7040,0.0
99,8000,4,0,0,7041,0.0
