,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,1000,8,1,266,955,0.27853403141361255
1,1000,8,1,359,945,0.3798941798941799
2,1000,8,1,303,948,0.31962025316455694
3,1000,8,2,308,951,0.323869610935857
4,1000,8,1,173,948,0.18248945147679324
5,1000,8,1,394,954,0.4129979035639413
6,1000,8,2,346,959,0.3607924921793535
7,1000,8,1,391,952,0.4107142857142857
8,1000,8,1,308,952,0.3235294117647059
9,1000,8,1,265,953,0.2780692549842602
10,1000,8,1,325,947,0.34318901795142553
11,1000,8,1,344,950,0.36210526315789476
12,1000,8,2,225,956,0.23535564853556484
13,1000,8,1,327,946,0.3456659619450317
14,1000,8,1,322,951,0.33859095688748686
15,1000,8,3,241,947,0.25448785638859556
16,1000,8,1,350,955,0.36649214659685864
17,1000,8,2,300,951,0.31545741324921134
18,1000,8,2,264,946,0.27906976744186046
19,1000,8,1,283,947,0.2988384371700106
20,1000,8,1,393,959,0.4098018769551616
21,1000,8,2,229,950,0.24105263157894738
22,1000,8,1,351,957,0.3667711598746082
23,1000,8,3,291,955,0.30471204188481676
24,1000,8,1,398,956,0.41631799163179917
25,1000,8,1,366,952,0.38445378151260506
26,1000,8,1,333,954,0.3490566037735849
27,1000,8,1,397,954,0.4161425576519916
28,1000,8,1,278,946,0.2938689217758985
29,1000,8,1,377,958,0.3935281837160752
30,1000,8,1,333,948,0.3512658227848101
31,1000,8,1,442,959,0.4608967674661105
32,1000,8,1,319,954,0.33438155136268344
33,1000,8,1,345,960,0.359375
34,1000,8,1,285,950,0.3
35,1000,8,1,228,949,0.24025289778714437
36,1000,8,1,311,957,0.32497387669801464
37,1000,8,1,254,955,0.26596858638743454
38,1000,8,1,346,954,0.36268343815513626
39,1000,8,1,289,953,0.30325288562434416
40,1000,8,1,299,955,0.31308900523560207
41,1000,8,1,280,953,0.2938090241343127
42,1000,8,1,239,944,0.2531779661016949
43,1000,8,1,326,947,0.34424498416050686
44,1000,8,2,261,948,0.27531645569620256
45,1000,8,1,366,951,0.38485804416403785
46,1000,8,1,255,955,0.2670157068062827
47,1000,8,1,305,953,0.3200419727177335
48,1000,8,1,346,954,0.36268343815513626
49,1000,8,1,286,946,0.3023255813953488
50,1000,8,2,248,952,0.2605042016806723
51,1000,8,1,342,950,0.36
52,1000,8,2,262,959,0.2732012513034411
53,1000,8,2,245,952,0.25735294117647056
54,1000,8,1,312,949,0.3287671232876712
55,1000,8,2,296,949,0.3119072708113804
56,1000,8,1,267,956,0.2792887029288703
57,1000,8,1,372,954,0.389937106918239
58,1000,8,1,312,953,0.3273871983210913
59,1000,8,2,312,943,0.33085896076352067
60,1000,8,1,270,951,0.28391167192429023
61,1000,8,1,294,954,0.3081761006289308
62,1000,8,1,334,940,0.3553191489361702
63,1000,8,1,338,948,0.35654008438818563
64,1000,8,1,309,948,0.3259493670886076
65,1000,8,2,327,955,0.3424083769633508
66,1000,8,1,219,952,0.23004201680672268
67,1000,8,1,327,945,0.346031746031746
68,1000,8,1,304,954,0.31865828092243187
69,1000,8,4,266,949,0.2802950474183351
70,1000,8,1,371,953,0.38929695697796435
71,1000,8,1,284,940,0.3021276595744681
72,1000,8,3,268,951,0.28180862250262884
73,1000,8,1,260,951,0.2733964248159832
74,1000,8,1,376,953,0.3945435466946485
75,1000,8,1,308,959,0.32116788321167883
76,1000,8,1,318,947,0.3357972544878564
77,1000,8,2,372,959,0.38790406673618355
78,1000,8,1,406,942,0.4309978768577495
79,1000,8,1,360,957,0.3761755485893417
80,1000,8,1,313,952,0.328781512605042
81,1000,8,1,321,949,0.3382507903055848
82,1000,8,1,306,949,0.3224446786090622
83,1000,8,2,284,956,0.29707112970711297
84,1000,8,1,392,952,0.4117647058823529
85,1000,8,1,311,944,0.3294491525423729
86,1000,8,1,317,955,0.3319371727748691
87,1000,8,3,294,951,0.30914826498422715
88,1000,8,1,271,952,0.2846638655462185
89,1000,8,1,328,955,0.34345549738219894
90,1000,8,2,261,951,0.2744479495268139
91,1000,8,1,262,943,0.27783669141039236
92,1000,8,2,249,946,0.2632135306553911
93,1000,8,1,351,957,0.3667711598746082
94,1000,8,1,277,952,0.29096638655462187
95,1000,8,2,287,957,0.2998955067920585
96,1000,8,4,211,958,0.22025052192066805
97,1000,8,2,275,944,0.2913135593220339
98,1000,8,1,307,957,0.3207941483803553
99,1000,8,1,358,958,0.3736951983298539
