,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,4000,9,1,1352,3838,0.3522668056279312
1,4000,9,1,1557,3855,0.4038910505836576
2,4000,9,1,1542,3845,0.4010403120936281
3,4000,9,2,1466,3831,0.38266771078047507
4,4000,9,3,1470,3848,0.382016632016632
5,4000,9,2,1516,3838,0.39499739447628973
6,4000,9,1,1553,3831,0.4053771861132863
7,4000,9,1,1536,3838,0.40020844189682125
8,4000,9,2,1582,3851,0.41080238898987276
9,4000,9,2,1400,3832,0.3653444676409186
10,4000,9,1,1600,3839,0.4167752018754884
11,4000,9,1,1478,3832,0.38569937369519836
12,4000,9,1,1559,3843,0.40567265157429094
13,4000,9,1,1496,3835,0.39009126466753585
14,4000,9,1,1456,3826,0.3805541035023523
15,4000,9,1,1456,3829,0.3802559414990859
16,4000,9,1,1614,3838,0.4205315268368942
17,4000,9,2,1425,3835,0.37157757496740546
18,4000,9,1,1470,3837,0.3831118060985145
19,4000,9,2,1352,3832,0.35281837160751567
20,4000,9,1,1525,3826,0.39858860428646103
21,4000,9,1,1371,3824,0.35852510460251047
22,4000,9,1,1529,3832,0.3990083507306889
23,4000,9,1,1554,3833,0.4054265588312027
24,4000,9,1,1556,3830,0.406266318537859
25,4000,9,1,1440,3841,0.3749023691746941
26,4000,9,1,1589,3835,0.41434159061277703
27,4000,9,1,1653,3831,0.4314800313234142
28,4000,9,2,1584,3842,0.4122852680895367
29,4000,9,1,1448,3840,0.3770833333333333
30,4000,9,1,1424,3831,0.37170451579222136
31,4000,9,1,1437,3818,0.37637506547930855
32,4000,9,1,1577,3823,0.41250326968349466
33,4000,9,2,1563,3833,0.4077745890947039
34,4000,9,1,1514,3854,0.3928386092371562
35,4000,9,1,1600,3835,0.4172099087353325
36,4000,9,1,1557,3829,0.40663358579263514
37,4000,9,1,1565,3840,0.4075520833333333
38,4000,9,2,1483,3835,0.3867014341590613
39,4000,9,2,1611,3841,0.419422025514189
40,4000,9,2,1461,3840,0.38046875
41,4000,9,1,1631,3841,0.42462900286383753
42,4000,9,1,1443,3838,0.37597707139134967
43,4000,9,2,1561,3842,0.4062988027069235
44,4000,9,1,1499,3836,0.3907716371220021
45,4000,9,1,1455,3843,0.37861046057767367
46,4000,9,1,1292,3840,0.33645833333333336
47,4000,9,1,1446,3849,0.37568199532346064
48,4000,9,2,1496,3850,0.38857142857142857
49,4000,9,1,1464,3851,0.3801609971435991
50,4000,9,1,1535,3831,0.4006786739754633
51,4000,9,1,1720,3827,0.449438202247191
52,4000,9,2,1386,3844,0.36056191467221643
53,4000,9,1,1503,3822,0.39324960753532184
54,4000,9,1,1500,3854,0.38920601971977165
55,4000,9,3,1512,3859,0.39181135009069706
56,4000,9,1,1431,3837,0.37294761532447224
57,4000,9,1,1555,3828,0.4062173458725183
58,4000,9,1,1538,3820,0.4026178010471204
59,4000,9,1,1421,3842,0.36985944820406036
60,4000,9,1,1537,3837,0.4005733646077665
61,4000,9,1,1543,3846,0.40119604784191365
62,4000,9,1,1577,3830,0.41174934725848567
63,4000,9,1,1652,3851,0.42897948584783174
64,4000,9,1,1527,3830,0.3986945169712794
65,4000,9,2,1617,3826,0.42263460533193936
66,4000,9,1,1563,3839,0.40713727533211774
67,4000,9,1,1499,3824,0.3919979079497908
68,4000,9,3,1516,3832,0.395615866388309
69,4000,9,1,1446,3821,0.37843496466893484
70,4000,9,1,1519,3839,0.39567595728054183
71,4000,9,3,1571,3832,0.4099686847599165
72,4000,9,2,1414,3825,0.3696732026143791
73,4000,9,1,1449,3839,0.3774420421984892
74,4000,9,2,1617,3846,0.4204368174726989
75,4000,9,1,1511,3827,0.39482623464854977
76,4000,9,1,1593,3841,0.41473574589950535
77,4000,9,2,1553,3843,0.4041113713244861
78,4000,9,1,1528,3821,0.3998953153624706
79,4000,9,1,1477,3837,0.3849361480323169
80,4000,9,1,1571,3844,0.4086888657648283
81,4000,9,1,1528,3831,0.3988514748107544
82,4000,9,2,1384,3826,0.36173549398849975
83,4000,9,2,1642,3844,0.427159209157128
84,4000,9,2,1667,3832,0.43502087682672236
85,4000,9,1,1543,3844,0.4014047866805411
86,4000,9,1,1468,3832,0.38308977035490605
87,4000,9,3,1600,3830,0.4177545691906005
88,4000,9,1,1584,3849,0.41153546375681993
89,4000,9,1,1590,3835,0.41460234680573665
90,4000,9,1,1514,3835,0.39478487614080837
91,4000,9,1,1687,3853,0.43784064365429537
92,4000,9,1,1477,3849,0.383736035333853
93,4000,9,1,1481,3842,0.38547631441957314
94,4000,9,1,1427,3840,0.37161458333333336
95,4000,9,1,1513,3839,0.39411305027350874
96,4000,9,1,1423,3839,0.3706694451680125
97,4000,9,1,1404,3825,0.36705882352941177
98,4000,9,1,1439,3842,0.3745445080687142
99,4000,9,1,1415,3829,0.36954818490467484
