,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,7000,3,1,4,5902,0.0006777363605557439
1,7000,3,0,0,5891,0.0
2,7000,3,0,0,5890,0.0
3,7000,3,0,0,5878,0.0
4,7000,3,0,0,5878,0.0
5,7000,3,1,4,5883,0.000679925208227095
6,7000,3,0,0,5890,0.0
7,7000,3,0,0,5886,0.0
8,7000,3,0,0,5876,0.0
9,7000,3,0,0,5874,0.0
10,7000,3,1,3,5897,0.0005087332541970493
11,7000,3,0,0,5875,0.0
12,7000,3,0,0,5895,0.0
13,7000,3,0,0,5874,0.0
14,7000,3,2,4,5895,0.0006785411365564037
15,7000,3,0,0,5890,0.0
16,7000,3,1,2,5889,0.00033961623365596876
17,7000,3,0,0,5866,0.0
18,7000,3,1,3,5876,0.0005105513955071477
19,7000,3,0,0,5859,0.0
20,7000,3,0,0,5912,0.0
21,7000,3,0,0,5869,0.0
22,7000,3,1,4,5900,0.0006779661016949153
23,7000,3,2,7,5885,0.0011894647408666101
24,7000,3,0,0,5875,0.0
25,7000,3,0,0,5857,0.0
26,7000,3,1,3,5879,0.0005102908657935023
27,7000,3,0,0,5849,0.0
28,7000,3,0,0,5902,0.0
29,7000,3,0,0,5900,0.0
30,7000,3,0,0,5869,0.0
31,7000,3,0,0,5867,0.0
32,7000,3,0,0,5884,0.0
33,7000,3,0,0,5884,0.0
34,7000,3,0,0,5895,0.0
35,7000,3,0,0,5890,0.0
36,7000,3,0,0,5883,0.0
37,7000,3,0,0,5913,0.0
38,7000,3,0,0,5853,0.0
39,7000,3,0,0,5869,0.0
40,7000,3,0,0,5894,0.0
41,7000,3,0,0,5861,0.0
42,7000,3,0,0,5907,0.0
43,7000,3,0,0,5883,0.0
44,7000,3,0,0,5910,0.0
45,7000,3,0,0,5889,0.0
46,7000,3,0,0,5902,0.0
47,7000,3,1,2,5888,0.00033967391304347825
48,7000,3,0,0,5880,0.0
49,7000,3,0,0,5887,0.0
50,7000,3,1,4,5890,0.0006791171477079797
51,7000,3,0,0,5895,0.0
52,7000,3,1,4,5855,0.0006831767719897524
53,7000,3,1,6,5887,0.0010191948360794973
54,7000,3,0,0,5879,0.0
55,7000,3,0,0,5886,0.0
56,7000,3,1,2,5892,0.00033944331296673454
57,7000,3,0,0,5891,0.0
58,7000,3,0,0,5918,0.0
59,7000,3,0,0,5845,0.0
60,7000,3,0,0,5900,0.0
61,7000,3,2,5,5866,0.0008523695874531196
62,7000,3,0,0,5867,0.0
63,7000,3,0,0,5896,0.0
64,7000,3,0,0,5831,0.0
65,7000,3,0,0,5920,0.0
66,7000,3,1,6,5875,0.0010212765957446808
67,7000,3,0,0,5865,0.0
68,7000,3,0,0,5919,0.0
69,7000,3,0,0,5860,0.0
70,7000,3,0,0,5850,0.0
71,7000,3,1,4,5853,0.0006834102169827439
72,7000,3,0,0,5886,0.0
73,7000,3,0,0,5901,0.0
74,7000,3,1,2,5894,0.00033932813030200206
75,7000,3,1,5,5837,0.0008566044200788076
76,7000,3,0,0,5848,0.0
77,7000,3,0,0,5874,0.0
78,7000,3,0,0,5913,0.0
79,7000,3,0,0,5879,0.0
80,7000,3,1,7,5896,0.0011872455902306649
81,7000,3,0,0,5921,0.0
82,7000,3,0,0,5858,0.0
83,7000,3,1,4,5896,0.0006784260515603799
84,7000,3,0,0,5870,0.0
85,7000,3,0,0,5895,0.0
86,7000,3,1,2,5892,0.00033944331296673454
87,7000,3,1,3,5892,0.0005091649694501018
88,7000,3,0,0,5903,0.0
89,7000,3,0,0,5841,0.0
90,7000,3,0,0,5892,0.0
91,7000,3,0,0,5880,0.0
92,7000,3,1,2,5887,0.00033973161202649905
93,7000,3,0,0,5881,0.0
94,7000,3,0,0,5853,0.0
95,7000,3,0,0,5865,0.0
96,7000,3,1,3,5869,0.0005111603339580849
97,7000,3,0,0,5917,0.0
98,7000,3,0,0,5895,0.0
99,7000,3,0,0,5893,0.0
