,cycle_length,sim_id
1381,4,3
1397,5,4
1398,5,4
1414,6,4
1415,6,4
1446,7,4
1449,6,4
1460,6,4
1475,6,4
1476,6,4
1510,6,4
1514,6,4
1542,3,4
1571,6,4
1592,6,4
1597,5,4
1599,5,4
1603,6,4
1606,6,4
1640,5,4
1680,3,4
1688,3,4
1729,7,5
1730,8,5
1731,7,5
1733,9,5
1735,9,5
1736,6,5
1739,11,5
1742,6,5
1743,11,5
1744,11,5
1750,6,5
1752,11,5
1754,12,5
1756,13,5
1757,13,5
1767,4,5
1768,4,5
1774,4,5
1776,4,5
1779,20,5
1780,11,5
1781,11,5
1784,13,5
1785,7,5
1786,10,5
1789,10,5
1791,13,5
1792,13,5
1795,10,5
1796,13,5
1800,10,5
1802,9,5
1803,9,5
1804,9,5
1807,9,5
1808,8,5
1817,8,5
1818,20,5
1820,5,5
1821,9,5
1822,20,5
1823,6,5
1826,7,5
1827,10,5
1828,19,5
1831,20,5
1832,20,5
1833,13,5
1835,13,5
1836,6,5
1838,6,5
1841,27,5
1845,9,5
1847,12,5
1848,9,5
1849,10,5
1851,20,5
1852,19,5
1853,19,5
1855,9,5
1857,9,5
1863,13,5
1865,13,5
1868,6,5
1869,20,5
1873,17,5
1875,5,5
1877,18,5
1881,13,5
1883,19,5
1884,20,5
1885,19,5
1886,5,5
1889,11,5
1905,27,5
1906,20,5
1909,9,5
1910,11,5
1912,8,5
1921,13,5
1922,10,5
1926,10,5
1931,5,5
1937,22,5
1939,13,5
1945,20,5
1946,23,5
1952,11,5
1953,7,5
1968,27,5
1973,19,5
1982,7,5
1990,11,5
1997,11,5
1998,14,5
2002,12,5
2003,6,5
2006,23,5
2010,5,5
2011,7,5
2016,11,5
2025,20,5
2036,10,5
2043,10,5
2051,14,5
2056,22,5
2079,4,6
2081,4,6
2086,12,6
2087,10,6
2088,10,6
2096,5,6
2104,8,6
2106,4,6
2110,8,6
2112,11,6
2113,11,6
2117,10,6
2125,5,6
2126,5,6
2133,8,6
2134,11,6
2138,8,6
2140,4,6
2141,4,6
2146,11,6
2147,11,6
2149,7,6
2150,7,6
2152,14,6
2153,7,6
2155,7,6
2157,4,6
2160,7,6
2161,5,6
2163,12,6
2164,7,6
2166,10,6
2168,7,6
2171,7,6
2173,12,6
2178,12,6
2179,6,6
2181,6,6
2185,12,6
2186,6,6
2194,12,6
2197,6,6
2204,10,6
2207,6,6
2209,11,6
2211,7,6
2214,8,6
2215,11,6
2226,6,6
2227,5,6
2229,16,6
2231,7,6
2233,11,6
2238,12,6
2242,8,6
2246,6,6
2247,10,6
2248,6,6
2251,16,6
2252,5,6
2253,5,6
2256,12,6
2269,8,6
2271,5,6
2274,15,6
2281,12,6
2282,10,6
2284,4,6
2290,5,6
2293,6,6
2295,6,6
2301,15,6
2316,4,6
2318,12,6
2348,12,6
2349,6,6
2357,12,6
2360,11,6
2364,7,6
2365,8,6
2367,6,6
2376,19,6
2389,5,6
2404,10,7
2405,5,7
2408,5,7
2410,5,7
2418,5,7
2419,6,7
2420,8,7
2423,8,7
2427,11,7
2428,11,7
2432,8,7
2441,7,7
2443,6,7
2444,11,7
2446,7,7
2449,8,7
2450,6,7
2451,10,7
2455,10,7
2457,4,7
2458,8,7
2459,5,7
2461,4,7
2462,14,7
2463,12,7
2473,11,7
2474,10,7
2475,12,7
2478,5,7
2481,8,7
2482,6,7
2483,4,7
2484,9,7
2485,5,7
2486,5,7
2488,7,7
2489,6,7
2490,8,7
2491,5,7
2492,5,7
2495,7,7
2496,7,7
2503,6,7
2510,12,7
2513,14,7
2515,8,7
2516,4,7
2517,6,7
2520,12,7
2521,2,7
2522,2,7
2523,10,7
2525,5,7
2527,7,7
2528,7,7
2529,5,7
2530,11,7
2533,6,7
2534,6,7
2538,8,7
2541,9,7
2544,7,7
2549,5,7
2553,10,7
2554,9,7
2555,4,7
2557,4,7
2564,4,7
2565,4,7
2566,11,7
2567,11,7
2571,7,7
2580,9,7
2584,4,7
2593,5,7
2595,7,7
2601,11,7
2602,11,7
2607,2,7
2608,2,7
2609,7,7
2612,6,7
2617,6,7
2620,7,7
2623,7,7
2631,7,7
2632,4,7
2634,5,7
2636,6,7
2637,5,7
2647,7,7
2648,7,7
2657,5,7
2658,8,7
2661,11,7
2663,8,7
2664,15,7
2669,5,7
2671,8,7
2673,6,7
2675,4,7
2676,8,7
2683,12,7
2690,5,7
2691,4,7
2695,9,7
2696,7,7
2698,7,7
2726,4,7
2762,6,8
2765,6,8
2768,11,8
2772,15,8
2773,2,8
2774,10,8
2776,2,8
2777,13,8
2778,6,8
2779,6,8
2780,5,8
2781,6,8
2783,7,8
2785,2,8
2786,6,8
2787,6,8
2789,7,8
2790,6,8
2791,8,8
2792,7,8
2793,6,8
2796,6,8
2797,7,8
2805,9,8
2807,9,8
2809,15,8
2810,15,8
2811,12,8
2812,7,8
2818,10,8
2819,5,8
2821,6,8
2822,7,8
2823,6,8
2825,5,8
2826,3,8
2827,14,8
2828,14,8
2830,7,8
2831,5,8
2833,11,8
2834,10,8
2837,2,8
2838,12,8
2839,4,8
2841,16,8
2844,6,8
2845,8,8
2846,7,8
2847,6,8
2850,11,8
2854,6,8
2855,5,8
2856,5,8
2859,7,8
2863,11,8
2864,10,8
2867,7,8
2868,12,8
2872,7,8
2876,15,8
2878,8,8
2880,5,8
2881,13,8
2885,7,8
2892,4,8
2898,7,8
2899,8,8
2900,10,8
2902,3,8
2903,10,8
2909,11,8
2910,3,8
2919,12,8
2920,7,8
2922,11,8
2923,7,8
2928,10,8
2930,11,8
2941,7,8
2948,7,8
2951,11,8
2955,7,8
2965,13,8
2972,6,8
2973,8,8
2974,8,8
2984,5,8
2992,13,8
2995,7,8
2997,14,8
3000,5,8
3003,4,8
3009,13,8
3010,13,8
3012,14,8
3016,13,8
3017,13,8
3018,11,8
3019,13,8
3020,12,8
3021,5,8
3032,12,8
3050,11,8
3051,11,8
3052,6,8
3059,6,8
3061,4,8
3063,13,8
3064,13,8
3069,14,8
3070,11,8
3080,13,8
3099,14,9
3100,14,9
3103,14,9
3104,8,9
3105,18,9
3107,18,9
3108,5,9
3109,8,9
3110,5,9
3112,8,9
3113,4,9
3114,8,9
3117,4,9
3122,5,9
3123,5,9
3124,9,9
3125,5,9
3126,16,9
3127,3,9
3133,8,9
3134,14,9
3135,14,9
3152,16,9
3153,16,9
3154,8,9
3155,8,9
3156,7,9
3158,7,9
3159,7,9
3161,11,9
3162,18,9
3167,8,9
3171,17,9
3172,14,9
3174,7,9
3175,18,9
3181,14,9
3187,8,9
3188,9,9
3189,6,9
3193,8,9
3197,10,9
3203,13,9
3205,10,9
3206,7,9
3210,7,9
3212,10,9
3217,8,9
3222,13,9
3223,12,9
3226,13,9
3236,5,9
3241,10,9
3242,10,9
3245,3,9
3246,14,9
3248,18,9
3249,11,9
3251,8,9
3252,5,9
3253,10,9
3260,9,9
3263,4,9
3264,4,9
3269,12,9
3270,12,9
3273,14,9
3276,16,9
3277,12,9
3278,12,9
3279,8,9
3280,8,9
3285,8,9
3286,18,9
3289,8,9
3294,6,9
3302,18,9
3304,14,9
3309,8,9
3316,13,9
3317,16,9
3320,11,9
3325,15,9
3327,3,9
3329,12,9
3330,13,9
3335,11,9
3339,8,9
3341,9,9
3344,9,9
3345,10,9
3347,13,9
3348,11,9
3354,13,9
3361,5,9
3362,5,9
3363,7,9
3370,6,9
3375,8,9
3379,15,9
3398,13,9
3402,12,9
3410,7,9
3422,9,9
3436,13,9
3465,20,10
3470,4,10
3471,4,10
3495,5,10
3496,5,10
3498,12,10
3500,6,10
3511,7,10
3512,7,10
3546,7,10
3560,7,10
3570,20,10
3572,20,10
3574,20,10
3576,5,10
3577,12,10
3587,4,10
3607,6,10
3614,7,10
3619,7,10
3623,6,10
3624,6,10
3630,7,10
3631,7,10
3634,12,10
3642,7,10
3669,20,10
3670,12,10
3672,20,10
3701,6,10
3725,4,10
3729,5,10
3730,5,10
3740,7,10
3785,7,11
3786,7,11
3791,5,11
3798,4,11
3800,4,11
3801,6,11
3806,3,11
3807,3,11
3808,3,11
3810,5,11
3825,21,11
3828,8,11
3831,5,11
3832,9,11
3833,11,11
3839,5,11
3842,6,11
3844,3,11
3846,5,11
3848,21,11
3854,4,11
3855,8,11
3865,9,11
3870,6,11
3871,6,11
3874,13,11
3876,13,11
3882,5,11
3891,5,11
3893,4,11
3894,4,11
3896,13,11
3906,9,11
3909,3,11
3913,11,11
3918,5,11
3927,5,11
3929,5,11
3930,5,11
3931,5,11
3936,11,11
3937,12,11
3939,11,11
3944,5,11
3966,11,11
3967,7,11
3975,6,11
3989,11,11
3995,5,11
3996,5,11
3997,7,11
4001,11,11
4002,11,11
4007,5,11
4018,9,11
4019,7,11
4021,7,11
4023,11,11
4027,21,11
4030,21,11
4033,13,11
4041,5,11
4052,4,11
4056,4,11
4064,9,11
4065,9,11
4070,5,11
4081,10,11
4083,5,11
4096,13,11
4102,11,11
4112,12,11
4129,7,12
4132,12,12
4135,2,12
4140,6,12
4142,9,12
4144,17,12
4150,9,12
4151,11,12
4152,12,12
4153,9,12
4163,11,12
4166,10,12
4172,9,12
4175,11,12
4177,4,12
4184,6,12
4185,3,12
4188,3,12
4191,6,12
4192,6,12
4194,9,12
4197,9,12
4199,13,12
4206,3,12
4207,6,12
4208,9,12
4210,7,12
4211,6,12
4215,7,12
4218,19,12
4223,3,12
4236,6,12
4244,17,12
4248,17,12
4250,17,12
4258,17,12
4260,12,12
4266,4,12
4268,9,12
4271,12,12
4273,6,12
4275,4,12
4281,3,12
4283,3,12
4285,7,12
4286,7,12
4287,7,12
4300,6,12
4301,12,12
4302,11,12
4303,6,12
4309,10,12
4312,11,12
4315,6,12
4316,7,12
4317,9,12
4321,7,12
4323,7,12
4326,12,12
4327,12,12
4328,9,12
4336,12,12
4339,11,12
4349,10,12
4350,6,12
4351,3,12
4359,10,12
4362,12,12
4367,6,12
4370,9,12
4374,4,12
4375,6,12
4376,6,12
4384,6,12
4391,6,12
4393,7,12
4394,7,12
4397,19,12
4399,12,12
4401,2,12
4403,17,12
4406,9,12
4412,9,12
4413,6,12
4418,11,12
4423,19,12
4472,8,13
4475,7,13
4478,12,13
4480,9,13
4481,7,13
4483,5,13
4484,7,13
4487,8,13
4489,8,13
4490,12,13
4498,3,13
4501,3,13
4506,8,13
4514,8,13
4520,17,13
4528,9,13
4533,8,13
4543,9,13
4546,7,13
4553,7,13
4558,7,13
4560,5,13
4583,5,13
4611,9,13
4612,17,13
4614,9,13
4626,17,13
4628,17,13
4629,17,13
4652,13,13
4653,12,13
4654,8,13
4664,5,13
4672,12,13
4674,5,13
4702,7,13
4747,8,13
4752,3,13
4810,12,14
4811,12,14
4812,13,14
4815,9,14
4817,9,14
4818,9,14
4820,5,14
4828,11,14
4830,9,14
4833,12,14
4837,9,14
4839,7,14
4841,15,14
4842,15,14
4844,10,14
4846,7,14
4852,7,14
4859,11,14
4863,14,14
4866,14,14
4867,2,14
4869,7,14
4870,3,14
4873,8,14
4875,9,14
4880,7,14
4881,8,14
4884,7,14
4886,10,14
4888,10,14
4891,15,14
4892,6,14
4896,7,14
4900,9,14
4902,9,14
4908,5,14
4909,13,14
4910,13,14
4916,2,14
4918,2,14
4920,13,14
4921,13,14
4930,3,14
4932,7,14
4934,9,14
4936,9,14
4938,7,14
4939,7,14
4941,10,14
4942,9,14
4943,8,14
4951,9,14
4952,9,14
4954,7,14
4955,7,14
4956,9,14
4962,9,14
4963,6,14
4964,6,14
4966,9,14
4971,8,14
4979,8,14
4980,6,14
4981,11,14
4982,9,14
4986,9,14
4987,5,14
4990,6,14
4991,7,14
4992,14,14
4996,9,14
4997,11,14
4998,11,14
4999,9,14
5003,3,14
5013,17,14
5020,3,14
5022,10,14
5023,9,14
5024,13,14
5029,9,14
5033,3,14
5034,6,14
5036,6,14
5039,6,14
5041,6,14
5042,7,14
5044,8,14
5046,3,14
5047,6,14
5048,6,14
5049,11,14
5053,5,14
5054,5,14
5057,7,14
5061,9,14
5062,9,14
5063,6,14
5065,6,14
5071,6,14
5075,9,14
5078,9,14
5080,8,14
5082,7,14
5083,13,14
5087,9,14
5088,11,14
5091,9,14
5096,9,14
5097,2,14
5109,9,14
5113,8,14
5115,6,14
5118,12,14
5136,7,14
5142,7,14
5159,19,15
5160,10,15
5161,12,15
5164,7,15
5165,10,15
5166,10,15
5169,12,15
5171,5,15
5172,5,15
5173,10,15
5175,7,15
5181,9,15
5183,5,15
5186,10,15
5187,22,15
5195,4,15
5196,8,15
5197,8,15
5198,7,15
5199,4,15
5201,19,15
5206,7,15
5208,4,15
5210,12,15
5214,11,15
5217,20,15
5218,13,15
5221,12,15
5222,12,15
5225,7,15
5226,7,15
5227,8,15
5229,7,15
5234,17,15
5235,8,15
5240,12,15
5241,12,15
5244,12,15
5246,2,15
5247,6,15
5264,10,15
5265,9,15
5266,8,15
5274,12,15
5275,3,15
5282,18,15
5283,17,15
5286,11,15
5295,2,15
5299,11,15
5309,12,15
5311,10,15
5314,7,15
5317,10,15
5318,18,15
5321,19,15
5322,12,15
5326,9,15
5327,3,15
5331,10,15
5332,4,15
5333,17,15
5338,11,15
5339,5,15
5340,16,15
5341,11,15
5343,3,15
5344,3,15
5347,10,15
5356,11,15
5359,7,15
5360,16,15
5364,6,15
5370,7,15
5373,7,15
5374,3,15
5375,16,15
5376,12,15
5378,13,15
5380,13,15
5386,13,15
5387,12,15
5396,12,15
5398,2,15
5401,8,15
5402,19,15
5404,12,15
5407,9,15
5408,8,15
5410,10,15
5416,11,15
5420,13,15
5423,2,15
5426,9,15
5427,8,15
5428,8,15
5434,12,15
5435,16,15
5436,10,15
5439,18,15
5442,8,15
5444,18,15
5449,11,15
5452,12,15
5462,22,15
5466,14,15
5470,12,15
5476,9,15
5496,10,15
5512,7,16
5513,7,16
5522,8,16
5526,8,16
5527,16,16
5528,8,16
5529,6,16
5531,7,16
5534,11,16
5541,11,16
5542,14,16
5543,11,16
5544,7,16
5545,7,16
5554,12,16
5557,7,16
5560,12,16
5562,13,16
5563,15,16
5564,13,16
5569,7,16
5581,14,16
5594,14,16
5606,6,16
5607,6,16
5609,6,16
5611,6,16
5612,10,16
5613,10,16
5614,6,16
5616,6,16
5620,16,16
5624,16,16
5637,14,16
5646,10,16
5647,10,16
5655,14,16
5658,8,16
5661,14,16
5668,12,16
5679,8,16
5680,5,16
5684,7,16
5685,7,16
5688,6,16
5689,6,16
5693,14,16
5699,5,16
5700,13,16
5702,20,16
5708,6,16
5710,20,16
5712,5,16
5713,13,16
5714,10,16
5715,5,16
5739,13,16
5752,8,16
5753,12,16
5755,10,16
5756,7,16
5758,8,16
5759,8,16
5760,14,16
5761,11,16
5764,6,16
5765,12,16
5767,16,16
5770,6,16
5774,12,16
5775,8,16
5780,8,16
5781,12,16
5789,13,16
5794,13,16
5796,12,16
5797,5,16
5799,6,16
5809,7,16
5815,6,16
5819,11,16
5844,13,17
5849,10,17
5850,10,17
5858,15,17
5859,15,17
5861,7,17
5862,7,17
5871,4,17
5873,15,17
5875,6,17
5877,5,17
5889,4,17
5893,17,17
5894,8,17
5902,11,17
5905,11,17
5906,13,17
5910,10,17
5912,10,17
5920,18,17
5921,6,17
5933,4,17
5934,17,17
5935,13,17
5936,15,17
5940,5,17
5942,5,17
5943,7,17
5944,7,17
5946,6,17
5953,10,17
5974,4,17
5975,4,17
5976,4,17
5978,4,17
5979,4,17
5980,6,17
5981,15,17
5988,14,17
5989,10,17
5990,6,17
5991,19,17
5999,13,17
6000,4,17
6003,15,17
6008,6,17
6012,17,17
6020,10,17
6022,15,17
6023,15,17
6025,7,17
6026,7,17
6027,11,17
6032,14,17
6044,7,17
6051,5,17
6057,4,17
6060,6,17
6063,4,17
6066,7,17
6068,4,17
6074,7,17
6075,13,17
6076,7,17
6079,11,17
6087,17,17
6089,17,17
6099,12,17
6101,7,17
6103,6,17
6126,12,17
6127,12,17
6128,20,17
6132,13,17
6137,8,17
6146,5,17
6147,12,17
6156,12,17
6160,6,17
6161,7,17
6169,19,17
6184,5,18
6186,5,18
6187,5,18
6189,12,18
6192,7,18
6196,15,18
6197,7,18
6201,10,18
6202,6,18
6203,4,18
6206,10,18
6209,6,18
6215,6,18
6216,6,18
6217,2,18
6219,2,18
6222,10,18
6223,7,18
6225,9,18
6226,5,18
6227,10,18
6231,2,18
6234,4,18
6236,15,18
6241,5,18
6243,9,18
6245,7,18
6248,8,18
6254,7,18
6255,5,18
6256,4,18
6257,12,18
6259,6,18
6260,10,18
6263,5,18
6264,9,18
6265,6,18
6268,6,18
6269,6,18
6290,10,18
6291,4,18
6292,4,18
6293,10,18
6294,4,18
6297,10,18
6300,10,18
6310,6,18
6315,7,18
6316,5,18
6317,7,18
6318,7,18
6320,3,18
6322,3,18
6331,6,18
6333,10,18
6335,10,18
6336,6,18
6338,7,18
6344,4,18
6346,4,18
6348,4,18
6349,12,18
6350,3,18
6351,5,18
6353,10,18
6355,11,18
6356,4,18
6360,4,18
6366,8,18
6378,11,18
6383,11,18
6390,12,18
6394,8,18
6395,5,18
6411,6,18
6414,12,18
6415,5,18
6416,16,18
6417,2,18
6421,4,18
6426,6,18
6427,4,18
6434,7,18
6435,7,18
6437,11,18
6451,15,18
6456,9,18
6461,7,18
6473,12,18
6474,5,18
6477,7,18
6481,10,18
6482,9,18
6488,16,18
6497,10,18
6498,15,18
6499,10,18
6502,10,18
6507,9,18
6516,9,18
6531,11,18
6533,16,18
6539,8,18
6542,9,19
6544,3,19
6549,7,19
6553,7,19
6562,4,19
6564,12,19
6565,10,19
6566,10,19
6569,14,19
6571,12,19
6572,9,19
6575,2,19
6578,9,19
6583,10,19
6584,4,19
6589,14,19
6594,6,19
6595,6,19
6599,2,19
6601,9,19
6633,4,19
6634,7,19
6644,6,19
6645,4,19
6646,10,19
6648,2,19
6656,5,19
6657,9,19
6666,4,19
6667,6,19
6668,5,19
6669,6,19
6670,6,19
6671,8,19
6672,7,19
6675,6,19
6677,5,19
6684,14,19
6690,6,19
6691,3,19
6698,9,19
6701,4,19
6714,8,19
6715,10,19
6718,5,19
6723,7,19
6726,6,19
6741,12,19
6744,8,19
6746,6,19
6747,6,19
6750,4,19
6752,5,19
6753,6,19
6754,5,19
6756,5,19
6758,7,19
6760,7,19
6767,9,19
6768,12,19
6788,2,19
6792,5,19
6793,3,19
6805,6,19
6806,15,19
6820,14,19
6827,8,19
6830,10,19
6833,15,19
6836,10,19
6837,4,19
6851,7,19
6860,10,19
6864,10,19
6873,8,19
6886,17,20
6887,17,20
6894,13,20
6899,10,20
6907,10,20
6909,8,20
6910,8,20
6915,5,20
6917,10,20
6918,23,20
6919,10,20
6927,5,20
6929,5,20
6932,6,20
6934,5,20
6936,10,20
6938,10,20
6940,5,20
6947,8,20
6948,9,20
6949,8,20
6952,10,20
6953,5,20
6956,5,20
6957,10,20
6961,10,20
6968,10,20
6969,10,20
6974,10,20
6975,8,20
6977,6,20
6986,12,20
6987,15,20
6989,6,20
6990,6,20
6993,12,20
6999,6,20
7000,10,20
7007,5,20
7015,8,20
7020,10,20
7029,15,20
7041,10,20
7043,11,20
7052,12,20
7053,12,20
7057,5,20
7059,5,20
7063,12,20
7066,12,20
7067,8,20
7068,13,20
7070,13,20
7081,5,20
7082,8,20
7083,8,20
7096,10,20
7101,14,20
7105,9,20
7106,9,20
7108,12,20
7112,12,20
7114,5,20
7115,10,20
7116,10,20
7117,10,20
7118,10,20
7123,14,20
7129,10,20
7130,9,20
7134,17,20
7135,5,20
7137,8,20
7138,10,20
7139,10,20
7140,10,20
7148,8,20
7152,8,20
7153,10,20
7158,15,20
7163,13,20
7171,12,20
7173,5,20
7178,10,20
7180,12,20
7189,12,20
7211,10,20
7214,5,20
7237,7,21
7238,10,21
7240,8,21
7248,8,21
7249,7,21
7250,5,21
7251,8,21
7257,10,21
7260,9,21
7264,9,21
7265,9,21
7266,6,21
7269,7,21
7270,8,21
7271,7,21
7275,8,21
7276,8,21
7297,12,21
7305,8,21
7306,11,21
7307,6,21
7308,6,21
7309,4,21
7310,4,21
7313,9,21
7319,7,21
7323,11,21
7324,15,21
7326,5,21
7328,5,21
7329,6,21
7335,5,21
7336,7,21
7337,7,21
7338,12,21
7340,6,21
7342,8,21
7343,7,21
7344,11,21
7349,6,21
7350,8,21
7351,8,21
7352,13,21
7353,13,21
7354,12,21
7355,4,21
7361,8,21
7364,7,21
7366,15,21
7372,6,21
7373,7,21
7377,8,21
7379,6,21
7383,6,21
7389,9,21
7390,7,21
7401,8,21
7405,11,21
7406,9,21
7407,8,21
7414,6,21
7415,7,21
7417,9,21
7425,6,21
7429,7,21
7438,10,21
7441,6,21
7449,15,21
7450,6,21
7452,13,21
7457,8,21
7459,7,21
7466,9,21
7468,9,21
7469,9,21
7471,12,21
7476,5,21
7478,6,21
7484,4,21
7493,6,21
7500,11,21
7503,10,21
7504,6,21
7514,7,21
7524,9,21
7525,9,21
7526,8,21
7530,6,21
7541,8,21
7543,9,21
7544,7,21
7545,8,21
7572,6,22
7575,13,22
7577,13,22
7583,13,22
7585,5,22
7590,7,22
7592,5,22
7593,10,22
7594,10,22
7595,7,22
7596,7,22
7597,7,22
7598,3,22
7602,5,22
7605,6,22
7606,4,22
7607,10,22
7609,10,22
7611,11,22
7614,8,22
7615,7,22
7617,7,22
7618,5,22
7619,5,22
7622,10,22
7623,5,22
7635,11,22
7636,12,22
7638,13,22
7639,5,22
7641,5,22
7642,7,22
7643,7,22
7644,5,22
7648,6,22
7651,6,22
7654,6,22
7658,12,22
7659,10,22
7661,8,22
7666,7,22
7669,7,22
7670,11,22
7677,11,22
7678,7,22
7679,11,22
7683,10,22
7686,7,22
7688,13,22
7694,10,22
7695,10,22
7698,11,22
7701,7,22
7704,9,22
7707,12,22
7722,7,22
7725,14,22
7730,11,22
7733,6,22
7738,10,22
7739,10,22
7740,10,22
7741,7,22
7743,3,22
7748,5,22
7749,5,22
7750,6,22
7754,6,22
7756,5,22
7757,5,22
7760,14,22
7763,9,22
7764,9,22
7766,13,22
7767,17,22
7768,4,22
7769,3,22
7770,11,22
7771,6,22
7773,10,22
7775,11,22
7779,11,22
7786,7,22
7790,5,22
7791,15,22
7792,16,22
7793,4,22
7794,12,22
7798,5,22
7801,5,22
7807,7,22
7808,6,22
7810,5,22
7812,6,22
7832,4,22
7833,7,22
7834,4,22
7841,7,22
7844,12,22
7858,5,22
7863,7,22
7873,11,22
7876,14,22
7877,4,22
7878,4,22
7881,4,22
7894,13,22
7895,13,22
7899,5,22
7904,16,22
7908,21,22
7918,15,23
7920,18,23
7921,7,23
7923,6,23
7924,7,23
7927,15,23
7928,17,23
7938,15,23
7939,9,23
7943,5,23
7944,5,23
7945,6,23
7948,13,23
7950,6,23
7959,16,23
7961,16,23
7962,7,23
7964,7,23
7973,17,23
7983,7,23
7984,6,23
7986,7,23
7987,7,23
7988,7,23
7991,5,23
7993,22,23
7995,9,23
7998,6,23
8003,6,23
