,cycle_length,sim_id
4,9,0
7,9,0
19,17,0
20,4,0
21,10,0
24,9,0
34,10,0
36,10,0
37,9,0
40,6,0
41,6,0
47,6,0
53,12,0
54,12,0
69,4,0
79,10,0
81,10,0
84,10,0
90,10,0
99,9,0
118,12,0
124,9,0
125,9,0
160,6,0
174,9,0
177,4,0
178,4,0
185,10,0
186,9,0
227,6,0
232,6,0
246,12,0
268,11,1
301,3,1
303,3,1
304,3,1
316,5,1
324,3,1
325,4,1
328,5,1
329,8,1
331,3,1
342,10,1
354,11,1
362,8,1
363,3,1
374,4,1
386,2,1
387,3,1
388,2,1
390,3,1
410,9,1
417,11,1
418,11,1
424,3,1
429,3,1
431,13,1
434,3,1
435,10,1
475,11,1
478,5,1
481,8,1
504,8,1
513,8,2
516,8,2
523,12,2
524,12,2
526,4,2
527,7,2
528,5,2
529,5,2
535,7,2
536,7,2
537,7,2
544,9,2
546,9,2
547,6,2
553,11,2
554,4,2
558,7,2
561,12,2
564,9,2
565,7,2
570,12,2
574,5,2
576,12,2
579,12,2
581,4,2
583,8,2
584,7,2
591,6,2
592,8,2
600,4,2
601,4,2
608,8,2
610,7,2
614,11,2
619,4,2
621,4,2
624,9,2
625,13,2
626,9,2
630,11,2
632,12,2
633,4,2
635,4,2
648,7,2
649,7,2
650,7,2
656,4,2
659,7,2
665,12,2
666,7,2
667,8,2
669,8,2
670,9,2
672,4,2
677,6,2
680,9,2
681,5,2
690,8,2
691,7,2
698,7,2
699,12,2
705,11,2
706,7,2
707,3,2
708,3,2
710,6,2
713,9,2
724,3,2
741,7,2
756,12,2
776,5,3
777,6,3
780,7,3
787,4,3
788,4,3
794,2,3
795,2,3
799,3,3
800,9,3
801,2,3
803,3,3
805,2,3
806,7,3
807,9,3
808,9,3
809,5,3
810,5,3
814,5,3
818,16,3
821,7,3
822,7,3
825,5,3
829,9,3
835,7,3
837,5,3
841,9,3
842,5,3
848,3,3
855,6,3
858,9,3
859,4,3
862,7,3
863,10,3
868,11,3
872,3,3
873,8,3
874,9,3
877,10,3
886,9,3
887,4,3
890,4,3
891,6,3
894,3,3
896,5,3
901,9,3
902,2,3
903,5,3
904,2,3
905,6,3
907,9,3
908,7,3
912,4,3
915,9,3
929,6,3
932,7,3
935,4,3
936,6,3
937,5,3
938,5,3
940,8,3
942,8,3
943,6,3
944,6,3
952,7,3
953,7,3
956,3,3
969,7,3
970,7,3
981,6,3
984,6,3
989,5,3
990,9,3
991,12,3
998,11,3
1001,4,3
1006,9,3
1010,5,3
1020,3,3
1031,3,3
1084,8,4
1085,2,4
1112,2,4
1114,2,4
1163,8,4
1184,2,4
1202,2,4
1203,2,4
1227,8,4
1228,8,4
1235,8,4
1236,8,4
1307,11,5
1308,6,5
1309,5,5
1310,15,5
1311,3,5
1313,3,5
1314,3,5
1315,3,5
1317,14,5
1320,3,5
1323,11,5
1324,3,5
1328,3,5
1329,8,5
1332,5,5
1333,5,5
1334,6,5
1338,10,5
1343,13,5
1344,10,5
1348,16,5
1351,2,5
1352,10,5
1353,10,5
1354,5,5
1356,5,5
1357,5,5
1358,8,5
1360,8,5
1361,5,5
1365,3,5
1366,9,5
1367,8,5
1368,3,5
1369,8,5
1370,8,5
1371,10,5
1373,6,5
1376,10,5
1377,10,5
1379,3,5
1382,19,5
1383,16,5
1385,3,5
1387,3,5
1393,4,5
1394,8,5
1397,4,5
1402,6,5
1405,16,5
1410,6,5
1413,5,5
1423,9,5
1424,4,5
1426,6,5
1427,4,5
1430,6,5
1431,5,5
1432,10,5
1433,5,5
1439,11,5
1447,6,5
1449,6,5
1450,11,5
1452,9,5
1453,9,5
1456,6,5
1462,6,5
1465,15,5
1469,9,5
1470,6,5
1477,10,5
1482,6,5
1484,6,5
1486,16,5
1487,14,5
1489,10,5
1491,5,5
1493,14,5
1496,6,5
1497,10,5
1518,5,5
1520,5,5
1536,2,5
1555,6,6
1557,9,6
1558,8,6
1560,7,6
1561,5,6
1562,4,6
1563,4,6
1564,8,6
1565,8,6
1570,12,6
1575,12,6
1576,9,6
1579,9,6
1585,6,6
1587,8,6
1590,8,6
1591,6,6
1595,11,6
1598,10,6
1605,8,6
1606,8,6
1607,5,6
1608,5,6
1611,8,6
1614,7,6
1619,5,6
1620,4,6
1624,15,6
1626,7,6
1627,9,6
1629,10,6
1631,10,6
1633,10,6
1634,5,6
1640,11,6
1646,9,6
1649,9,6
1655,11,6
1658,4,6
1659,9,6
1660,7,6
1672,7,6
1674,8,6
1676,6,6
1686,8,6
1687,6,6
1690,11,6
1698,14,6
1701,6,6
1702,6,6
1703,11,6
1705,10,6
1710,5,6
1711,10,6
1716,6,6
1717,6,6
1718,12,6
1727,8,6
1728,7,6
1732,10,6
1733,10,6
1737,9,6
1738,9,6
1739,7,6
1740,12,6
1753,7,6
1755,7,6
1756,7,6
1758,8,6
1759,7,6
1760,12,6
1761,13,6
1765,7,6
1776,9,6
1789,7,6
1837,3,7
1870,5,7
1872,5,7
1901,5,7
1970,3,7
1995,5,7
2013,5,7
2047,3,7
2065,2,8
2067,10,8
2069,2,8
2071,4,8
2073,10,8
2074,5,8
2078,7,8
2079,3,8
2082,10,8
2092,2,8
2095,9,8
2096,2,8
2100,9,8
2102,2,8
2105,5,8
2106,5,8
2114,3,8
2116,7,8
2118,9,8
2121,15,8
2123,10,8
2128,8,8
2129,2,8
2131,2,8
2136,8,8
2148,2,8
2153,4,8
2154,4,8
2156,8,8
2159,3,8
2163,2,8
2164,2,8
2169,4,8
2171,3,8
2172,8,8
2174,5,8
2179,12,8
2187,5,8
2188,14,8
2191,10,8
2192,5,8
2197,5,8
2202,4,8
2206,3,8
2207,6,8
2221,3,8
2222,7,8
2226,7,8
2227,5,8
2239,8,8
2241,5,8
2245,10,8
2250,5,8
2261,7,8
2263,5,8
2264,5,8
2265,5,8
2267,12,8
2270,5,8
2271,8,8
2275,4,8
2278,12,8
2302,12,8
2311,7,8
2312,9,8
2321,12,9
2322,12,9
2323,15,9
2331,3,9
2332,3,9
2334,5,9
2340,6,9
2341,4,9
2342,10,9
2343,12,9
2345,5,9
2346,7,9
2347,10,9
2348,7,9
2352,10,9
2353,19,9
2354,4,9
2355,4,9
2357,8,9
2362,7,9
2365,7,9
2368,6,9
2371,19,9
2372,19,9
2373,7,9
2374,12,9
2379,4,9
2388,4,9
2389,8,9
2391,4,9
2400,6,9
2401,21,9
2402,21,9
2414,4,9
2422,5,9
2423,5,9
2424,9,9
2429,4,9
2430,4,9
2433,5,9
2434,6,9
2435,5,9
2436,6,9
2437,5,9
2442,6,9
2444,7,9
2447,7,9
2455,6,9
2456,6,9
2461,4,9
2463,7,9
2464,4,9
2466,7,9
2467,17,9
2469,12,9
2471,19,9
2475,15,9
2476,13,9
2481,19,9
2487,4,9
2488,7,9
2489,15,9
2490,5,9
2493,14,9
2497,3,9
2498,14,9
2508,7,9
2509,12,9
2510,12,9
2516,7,9
2517,6,9
2518,6,9
2526,16,9
2530,9,9
2532,10,9
2558,17,9
2562,10,9
2582,5,10
2583,5,10
2584,15,10
2591,6,10
2596,6,10
2598,8,10
2599,6,10
2601,3,10
2602,3,10
2604,6,10
2605,9,10
2606,7,10
2607,10,10
2608,12,10
2611,9,10
2613,16,10
2614,5,10
2620,8,10
2621,15,10
2622,6,10
2632,5,10
2634,6,10
2640,11,10
2642,9,10
2649,3,10
2652,15,10
2655,3,10
2666,7,10
2670,8,10
2672,3,10
2681,8,10
2684,8,10
2686,10,10
2687,6,10
2691,8,10
2692,8,10
2693,3,10
2695,7,10
2696,8,10
2697,8,10
2698,18,10
2704,11,10
2705,6,10
2706,6,10
2716,9,10
2717,6,10
2718,7,10
2720,7,10
2737,8,10
2739,8,10
2745,10,10
2750,8,10
2755,15,10
2758,3,10
2759,3,10
2761,7,10
2762,10,10
2764,7,10
2769,12,10
2773,7,10
2774,7,10
2776,5,10
2779,8,10
2780,8,10
2788,10,10
2789,9,10
2793,9,10
2798,7,10
2799,9,10
2802,6,10
2803,9,10
2806,12,10
2819,8,10
2838,3,10
2845,9,11
2846,7,11
2848,8,11
2849,12,11
2851,8,11
2855,6,11
2862,10,11
2866,2,11
2873,10,11
2874,10,11
2885,8,11
2886,3,11
2891,16,11
2897,3,11
2898,13,11
2899,8,11
2900,3,11
2902,8,11
2908,3,11
2909,3,11
2911,7,11
2913,8,11
2914,7,11
2922,19,11
2924,15,11
2925,15,11
2935,10,11
2938,8,11
2941,6,11
2942,16,11
2943,16,11
2950,8,11
2952,6,11
2954,3,11
2957,2,11
2958,2,11
2962,10,11
2963,7,11
2964,6,11
2965,10,11
2967,10,11
2982,8,11
2984,7,11
2989,10,11
2991,13,11
2995,3,11
2997,9,11
3007,2,11
3009,15,11
3010,6,11
3023,5,11
3024,8,11
3029,8,11
3030,7,11
3032,8,11
3034,7,11
3036,16,11
3043,6,11
3045,8,11
3046,10,11
3047,10,11
3048,3,11
3050,10,11
3055,5,11
3056,5,11
3059,5,11
3063,8,11
3065,6,11
3067,6,11
3074,6,11
3077,19,11
3081,10,11
3101,5,11
3109,4,12
3112,12,12
3113,10,12
3115,10,12
3117,10,12
3118,10,12
3119,2,12
3120,8,12
3121,2,12
3129,15,12
3130,12,12
3131,13,12
3134,9,12
3135,9,12
3136,10,12
3137,9,12
3145,12,12
3149,12,12
3153,14,12
3154,8,12
3157,14,12
3158,14,12
3160,12,12
3166,3,12
3170,23,12
3171,9,12
3177,10,12
3192,10,12
3193,3,12
3198,3,12
3199,9,12
3210,15,12
3214,15,12
3216,10,12
3219,3,12
3220,10,12
3221,14,12
3225,4,12
3226,10,12
3230,9,12
3234,14,12
3242,10,12
3245,10,12
