,cycle_length,sim_id
0,7,0
1,5,0
2,5,0
3,5,0
4,7,0
5,6,0
6,7,0
7,7,0
8,4,0
9,8,0
12,4,0
13,3,0
14,7,0
18,13,0
19,9,0
20,6,0
23,5,0
24,4,0
25,5,0
27,4,0
28,7,0
33,7,0
34,7,0
36,2,0
37,4,0
38,5,0
39,7,0
40,4,0
42,6,0
43,7,0
45,4,0
48,5,0
49,7,0
50,5,0
52,2,0
55,3,0
57,2,0
60,5,0
61,4,0
63,5,0
64,6,0
66,6,0
67,2,0
68,4,0
69,5,0
70,5,0
72,6,0
73,9,0
74,4,0
75,7,0
76,8,0
77,5,0
80,7,0
81,5,0
83,8,0
84,5,0
85,4,0
86,2,0
89,6,0
90,8,0
91,7,0
92,7,0
93,7,0
95,4,0
99,10,0
101,6,0
104,4,0
105,6,0
109,6,0
111,6,0
112,4,0
113,3,0
114,3,0
115,9,0
117,5,0
118,3,0
119,7,0
121,3,0
123,3,0
124,2,0
125,4,0
126,6,0
128,7,0
129,7,0
130,7,0
131,7,0
134,5,0
135,4,0
136,6,0
137,2,0
138,2,0
139,7,0
140,4,0
142,4,0
143,7,0
144,10,0
146,6,0
147,5,0
148,10,0
149,8,0
150,4,0
151,8,0
152,5,0
154,6,0
155,9,0
157,5,0
158,4,0
159,5,0
160,5,0
161,3,0
162,3,0
163,7,0
164,9,0
168,8,0
170,9,0
171,4,0
172,9,0
190,6,0
192,6,1
193,3,1
195,6,1
199,6,1
200,8,1
201,4,1
202,7,1
203,5,1
206,6,1
207,4,1
208,7,1
209,10,1
211,10,1
214,6,1
215,7,1
216,7,1
217,4,1
223,8,1
224,12,1
225,12,1
228,7,1
229,4,1
230,10,1
231,7,1
233,7,1
238,5,1
240,3,1
242,6,1
243,4,1
244,5,1
247,5,1
248,4,1
249,2,1
250,2,1
251,4,1
252,4,1
254,5,1
255,5,1
258,2,1
259,5,1
260,7,1
261,6,1
263,5,1
264,9,1
266,2,1
267,7,1
270,4,1
271,4,1
272,4,1
274,4,1
277,4,1
279,5,1
280,2,1
282,4,1
283,4,1
284,4,1
287,8,1
288,7,1
290,5,1
292,6,1
293,4,1
294,9,1
295,5,1
296,7,1
297,7,1
299,5,1
301,5,1
302,2,1
304,8,1
305,2,1
306,8,1
307,5,1
312,7,1
314,10,1
320,11,1
322,5,1
323,5,1
324,4,1
326,9,1
329,7,1
331,5,1
335,2,1
337,7,1
340,6,1
341,2,1
345,7,1
348,10,1
354,7,1
355,7,1
356,5,1
357,8,1
359,8,1
365,5,1
367,2,1
368,7,1
374,6,2
375,5,2
376,6,2
378,6,2
380,6,2
381,3,2
382,7,2
383,3,2
384,6,2
386,7,2
389,4,2
390,7,2
391,6,2
392,4,2
393,5,2
396,3,2
397,3,2
400,4,2
401,6,2
402,4,2
403,5,2
404,5,2
406,8,2
408,5,2
411,4,2
415,10,2
416,6,2
419,4,2
420,4,2
421,5,2
422,8,2
424,2,2
425,2,2
428,4,2
429,4,2
430,8,2
432,7,2
434,5,2
435,5,2
436,7,2
440,4,2
445,9,2
446,8,2
449,10,2
450,10,2
453,5,2
456,3,2
457,9,2
458,9,2
459,2,2
461,2,2
464,7,2
465,6,2
467,5,2
468,7,2
470,10,2
474,5,2
480,5,2
483,9,2
488,10,2
489,7,2
501,10,2
502,4,2
503,5,2
504,5,2
514,5,2
531,9,2
557,4,3
559,4,3
560,4,3
562,5,3
563,4,3
564,7,3
565,7,3
566,4,3
567,8,3
568,7,3
572,4,3
573,6,3
574,4,3
575,4,3
576,6,3
577,6,3
579,4,3
581,6,3
582,4,3
583,6,3
584,4,3
585,5,3
589,6,3
591,5,3
592,4,3
593,5,3
594,6,3
597,5,3
598,4,3
600,7,3
601,5,3
602,7,3
603,5,3
604,4,3
606,4,3
607,7,3
613,6,3
614,5,3
615,8,3
616,8,3
618,6,3
619,7,3
620,3,3
621,7,3
622,6,3
623,9,3
624,5,3
626,5,3
627,4,3
628,7,3
634,6,3
635,9,3
637,5,3
638,5,3
639,9,3
642,5,3
643,4,3
645,7,3
648,6,3
649,3,3
651,3,3
654,7,3
655,5,3
656,4,3
657,4,3
658,4,3
663,4,3
664,7,3
665,6,3
666,9,3
669,5,3
670,7,3
673,7,3
675,6,3
676,5,3
677,4,3
678,5,3
679,6,3
681,8,3
682,4,3
684,7,3
694,4,3
695,7,3
701,4,3
704,5,3
706,7,3
707,7,3
710,4,3
716,4,3
718,6,3
719,6,3
720,8,3
721,6,3
727,4,3
729,7,3
742,4,4
743,8,4
744,4,4
746,6,4
747,6,4
748,5,4
749,5,4
754,4,4
755,6,4
756,4,4
758,5,4
759,9,4
760,7,4
761,4,4
763,5,4
764,4,4
767,3,4
768,3,4
769,5,4
770,7,4
772,5,4
773,6,4
778,7,4
780,4,4
782,8,4
787,7,4
789,5,4
790,5,4
792,3,4
793,3,4
794,6,4
795,4,4
796,3,4
797,4,4
800,4,4
801,4,4
802,8,4
803,4,4
804,3,4
805,4,4
806,5,4
808,7,4
809,3,4
811,7,4
813,6,4
817,8,4
818,4,4
819,4,4
820,6,4
822,5,4
823,7,4
824,4,4
826,3,4
829,7,4
830,6,4
831,7,4
832,6,4
834,7,4
835,6,4
837,10,4
838,8,4
840,6,4
841,6,4
844,2,4
849,4,4
851,3,4
853,6,4
854,3,4
855,6,4
857,4,4
862,7,4
863,5,4
867,6,4
868,3,4
869,2,4
871,7,4
872,6,4
874,6,4
875,8,4
876,3,4
877,4,4
880,8,4
882,4,4
883,8,4
887,8,4
888,5,4
892,8,4
893,5,4
895,5,4
917,4,5
918,4,5
919,8,5
920,4,5
921,5,5
922,4,5
924,3,5
926,9,5
928,5,5
929,6,5
934,13,5
939,7,5
942,6,5
943,3,5
945,7,5
946,4,5
947,5,5
948,5,5
949,5,5
950,3,5
951,8,5
952,5,5
954,3,5
955,5,5
957,4,5
961,4,5
962,5,5
963,6,5
964,5,5
966,6,5
967,9,5
968,6,5
974,2,5
976,6,5
977,4,5
978,5,5
979,6,5
980,5,5
982,2,5
984,9,5
987,5,5
988,6,5
990,7,5
991,6,5
992,6,5
995,6,5
997,7,5
998,5,5
999,8,5
1000,5,5
1001,4,5
1003,5,5
1004,4,5
1005,6,5
1007,7,5
1015,8,5
1016,10,5
1019,8,5
1023,6,5
1024,8,5
1026,6,5
1027,7,5
1029,7,5
1032,5,5
1034,9,5
1038,8,5
1043,7,5
1044,4,5
1048,3,5
1054,3,5
1055,6,5
1057,6,5
1062,11,5
1065,5,5
1067,6,5
1092,8,5
1098,6,6
1100,6,6
1101,5,6
1103,4,6
1104,3,6
1106,5,6
1108,4,6
1109,5,6
1110,7,6
1111,5,6
1113,5,6
1115,5,6
1116,6,6
1117,6,6
1119,5,6
1120,5,6
1121,7,6
1129,4,6
1130,4,6
1131,5,6
1132,4,6
1133,5,6
1134,5,6
1136,5,6
1137,5,6
1138,4,6
1139,4,6
1147,9,6
1148,6,6
1151,7,6
1152,7,6
1153,6,6
1160,5,6
1161,5,6
1162,5,6
1164,7,6
1165,7,6
1166,5,6
1169,6,6
1172,5,6
1174,5,6
1175,5,6
1176,8,6
1177,4,6
1179,8,6
1182,3,6
1184,6,6
1185,5,6
1187,4,6
1188,4,6
1189,5,6
1191,5,6
1195,6,6
1197,5,6
1198,7,6
1199,5,6
1201,5,6
1202,4,6
1206,3,6
1207,5,6
1208,4,6
1213,6,6
1214,9,6
1215,4,6
1218,5,6
1219,4,6
1221,5,6
1223,4,6
1226,5,6
1229,4,6
1230,6,6
1233,6,6
1235,5,6
1236,5,6
1239,5,6
1244,6,6
1246,6,6
1251,4,6
1252,7,6
1253,7,6
1254,7,6
1256,2,6
1257,5,6
1258,2,6
1259,5,6
1260,5,6
1269,2,6
1275,2,6
1277,6,6
1280,8,6
1281,5,6
1285,5,6
1289,4,7
1291,4,7
1292,5,7
1294,4,7
1298,3,7
1299,3,7
1302,11,7
1303,2,7
1304,5,7
1307,5,7
1308,4,7
1309,3,7
1311,6,7
1312,5,7
1313,5,7
1314,6,7
1315,5,7
1316,3,7
1317,6,7
1318,5,7
1319,2,7
1320,7,7
1322,7,7
1325,4,7
1326,9,7
1328,3,7
1329,6,7
1330,6,7
1331,5,7
1332,6,7
1333,5,7
1334,2,7
1335,5,7
1337,6,7
1338,4,7
1341,6,7
1343,4,7
1344,5,7
1347,6,7
1348,6,7
1350,6,7
1352,6,7
1353,6,7
1355,4,7
1356,4,7
1357,3,7
1358,7,7
1359,4,7
1360,5,7
1361,6,7
1362,6,7
1365,10,7
1366,7,7
1367,7,7
1368,3,7
1369,6,7
1372,6,7
1373,4,7
1374,4,7
1375,6,7
1377,9,7
1378,7,7
1379,10,7
1380,6,7
1381,7,7
1382,7,7
1383,3,7
1384,5,7
1387,10,7
1390,10,7
1391,10,7
1392,8,7
1393,5,7
1394,4,7
1395,2,7
1396,6,7
1397,6,7
1398,4,7
1399,5,7
1400,2,7
1401,5,7
1402,4,7
1404,3,7
1406,4,7
1409,9,7
1410,8,7
1411,8,7
1412,7,7
1413,5,7
1415,5,7
1416,7,7
1417,4,7
1422,4,7
1423,6,7
1425,4,7
1428,4,7
1429,3,7
1434,9,7
1435,12,7
1436,4,7
1438,8,7
1441,9,7
1442,4,7
1444,7,7
1445,2,7
1446,6,7
1451,5,7
1454,4,7
1455,5,7
1458,6,7
1459,4,7
1462,6,7
1465,5,7
1466,7,7
1469,6,7
1476,5,8
1477,4,8
1478,8,8
1480,6,8
1481,7,8
1483,7,8
1484,7,8
1485,9,8
1486,4,8
1488,3,8
1489,7,8
1490,5,8
1497,4,8
1500,4,8
1504,9,8
1505,9,8
1506,6,8
1507,6,8
1511,4,8
1512,6,8
1515,4,8
1519,9,8
1520,4,8
1521,4,8
1522,4,8
1524,4,8
1526,7,8
1529,6,8
1537,3,8
1544,5,8
1545,5,8
1546,3,8
1548,7,8
1549,7,8
1551,4,8
1553,3,8
1554,4,8
1557,5,8
1559,11,8
1560,6,8
1561,4,8
1562,6,8
1564,5,8
1566,9,8
1567,7,8
1568,5,8
1577,7,8
1580,4,8
1581,7,8
1584,5,8
1585,4,8
1593,8,8
1594,3,8
1597,5,8
1600,6,8
1601,6,8
1603,3,8
1604,4,8
1608,5,8
1610,7,8
1611,11,8
1612,6,8
1613,10,8
1620,4,8
1621,2,8
1625,6,8
1626,4,8
1627,7,8
1631,7,8
1633,3,8
1634,4,8
1635,3,8
1637,4,8
1639,6,8
1642,2,8
1648,11,8
1664,5,9
1666,4,9
1667,6,9
1668,6,9
1671,6,9
1672,3,9
1675,11,9
1676,6,9
1677,6,9
1679,11,9
1680,6,9
1681,5,9
1685,4,9
1686,4,9
1687,4,9
1692,4,9
1693,4,9
1694,8,9
1696,6,9
1697,5,9
1698,5,9
1699,5,9
1701,3,9
1702,3,9
1703,6,9
1704,5,9
1706,6,9
1707,4,9
1708,3,9
1709,6,9
1710,6,9
1713,6,9
1714,6,9
1715,13,9
1717,8,9
1718,13,9
1720,6,9
1723,5,9
1724,5,9
1725,8,9
1726,10,9
1729,3,9
1731,8,9
1732,3,9
1734,6,9
1736,4,9
1737,4,9
1738,4,9
1740,5,9
1741,6,9
1742,6,9
1743,5,9
1744,9,9
1745,2,9
1746,2,9
1747,3,9
1750,4,9
1759,5,9
1760,5,9
1761,6,9
1763,5,9
1765,6,9
1766,6,9
1769,6,9
1773,8,9
1774,6,9
1776,6,9
1777,3,9
1779,12,9
1780,5,9
1782,6,9
1784,8,9
1785,4,9
1788,4,9
1789,4,9
1791,10,9
1793,9,9
1794,6,9
1796,4,9
1797,9,9
1799,6,9
1800,6,9
1802,8,9
1803,4,9
1804,6,9
1805,5,9
1806,5,9
1807,6,9
1809,5,9
1812,7,9
1814,5,9
1821,6,9
1822,6,9
1823,5,9
1826,6,9
1828,3,9
1829,8,9
1857,5,10
1858,4,10
1859,6,10
1860,4,10
1861,7,10
1863,4,10
1864,4,10
1865,4,10
1866,4,10
1870,7,10
1871,6,10
1873,9,10
1876,4,10
1877,6,10
1878,6,10
1879,4,10
1883,6,10
1884,3,10
1887,6,10
1888,6,10
1892,6,10
1893,6,10
1894,4,10
1899,4,10
1900,8,10
1901,3,10
1902,8,10
1903,5,10
1907,5,10
1908,6,10
1910,11,10
1911,2,10
1917,3,10
1920,7,10
1922,4,10
1925,4,10
1927,7,10
1936,5,10
1937,3,10
1938,6,10
1940,6,10
1941,7,10
1944,4,10
1946,8,10
1947,11,10
1948,3,10
1949,5,10
1950,5,10
1951,5,10
1954,4,10
1956,2,10
1957,6,10
1958,5,10
1959,5,10
1960,2,10
1961,7,10
1962,7,10
1963,7,10
1965,4,10
1966,2,10
1967,2,10
1969,2,10
1971,8,10
1973,7,10
1975,8,10
1977,4,10
1979,7,10
1981,8,10
1985,8,10
1987,6,10
1988,8,10
1989,8,10
1993,4,10
1999,3,10
2000,6,10
2003,4,10
2005,4,10
2006,6,10
2013,6,10
2020,6,10
2023,9,10
2025,4,10
2027,8,10
2032,5,11
2033,6,11
2034,5,11
2035,3,11
2036,3,11
2038,5,11
2039,2,11
2040,7,11
2042,6,11
2043,4,11
2044,8,11
2045,5,11
2047,8,11
2048,4,11
2049,3,11
2051,3,11
2052,8,11
2053,9,11
2056,6,11
2057,5,11
2058,14,11
2060,8,11
2061,5,11
2064,8,11
2066,7,11
2067,4,11
2069,4,11
2070,5,11
2075,7,11
2077,5,11
2078,5,11
2079,5,11
2080,5,11
2082,3,11
2084,6,11
2085,3,11
2086,6,11
2088,4,11
2089,5,11
2090,4,11
2094,5,11
2099,4,11
2100,7,11
2103,7,11
2104,7,11
2106,7,11
2109,4,11
2110,5,11
2113,2,11
2119,4,11
2121,4,11
2122,7,11
2125,4,11
2128,5,11
2129,3,11
2134,9,11
2136,5,11
2138,5,11
2139,2,11
2140,4,11
2143,5,11
2147,14,11
2148,8,11
2151,8,11
2152,7,11
2156,5,11
2157,10,11
2159,5,11
2160,5,11
2164,5,11
2165,5,11
2174,4,11
2181,8,11
2182,3,11
2183,2,11
2184,8,11
2191,4,11
2193,5,11
2203,4,11
2216,6,12
2217,4,12
2218,5,12
2219,4,12
2220,4,12
2221,7,12
2222,3,12
2223,3,12
2224,4,12
2226,8,12
2228,7,12
2229,6,12
2230,5,12
2234,6,12
2235,5,12
2237,8,12
2238,5,12
2239,7,12
2240,5,12
2241,5,12
2242,7,12
2243,4,12
2244,6,12
2245,4,12
2247,6,12
2250,6,12
2251,7,12
2254,7,12
2255,3,12
2257,3,12
2258,7,12
2259,5,12
2261,3,12
2262,3,12
2263,5,12
2266,6,12
2268,6,12
2269,7,12
2270,6,12
2271,6,12
2277,6,12
2279,4,12
2282,6,12
2285,6,12
2287,10,12
2296,6,12
2299,6,12
2301,4,12
2304,7,12
2305,7,12
2306,3,12
2315,7,12
2316,6,12
2317,7,12
2321,9,12
2325,3,12
2326,6,12
2327,9,12
2328,7,12
2330,7,12
2332,2,12
2334,4,12
2335,2,12
2336,3,12
2339,3,12
2340,4,12
2341,8,12
2345,5,12
2346,5,12
2349,8,12
2351,8,12
2356,4,12
2359,7,12
2360,3,12
2361,9,12
2362,8,12
2367,7,12
2373,8,12
2375,8,12
2376,8,12
2378,6,12
2379,4,12
2390,4,12
2391,6,12
2392,4,12
2393,4,12
2396,2,13
2397,3,13
2398,2,13
2399,2,13
2400,5,13
2402,9,13
2403,7,13
2404,5,13
2405,4,13
2406,12,13
2407,9,13
2410,9,13
2412,3,13
2413,5,13
2416,5,13
2417,6,13
2418,8,13
2419,3,13
2423,8,13
2424,9,13
2425,8,13
2426,4,13
2429,10,13
2430,7,13
2431,11,13
2432,4,13
2433,2,13
2434,2,13
2435,4,13
2436,5,13
2438,4,13
2441,4,13
2442,9,13
2444,8,13
2445,5,13
2446,5,13
2449,5,13
2451,4,13
2452,4,13
2457,8,13
2458,10,13
2459,4,13
2460,12,13
2462,11,13
2464,5,13
2466,7,13
2468,7,13
2469,8,13
2470,2,13
2471,5,13
2472,9,13
2474,5,13
2475,8,13
2476,5,13
2481,4,13
2482,2,13
2483,5,13
2484,5,13
2487,8,13
2489,12,13
2490,4,13
2491,2,13
2493,5,13
2494,5,13
2495,5,13
2497,4,13
2498,6,13
2501,8,13
2502,5,13
2504,7,13
2505,9,13
2506,3,13
2507,10,13
2509,3,13
2510,3,13
2516,6,13
2518,8,13
2519,6,13
2520,6,13
2522,6,13
2523,5,13
2527,8,13
2530,5,13
2533,6,13
2534,7,13
2535,7,13
2536,6,13
2537,5,13
2538,5,13
