,cycle_length,sim_id
341,3,1
343,3,1
401,3,1
657,5,3
661,5,3
670,5,3
671,5,3
673,8,3
674,13,3
677,8,3
685,5,3
687,8,3
689,5,3
690,5,3
709,8,3
712,13,3
713,13,3
718,13,3
720,13,3
721,14,3
740,15,3
742,22,3
744,22,3
750,6,3
758,13,3
759,13,3
760,8,3
773,5,3
779,7,3
781,6,3
785,5,3
790,9,3
792,8,3
795,8,3
799,9,3
804,14,3
805,14,3
806,8,3
808,5,3
809,13,3
820,8,3
821,8,3
828,14,3
837,14,3
846,13,3
857,9,3
863,14,3
866,5,3
933,5,4
934,5,4
966,5,4
970,5,4
1047,5,4
1183,4,5
1201,4,5
1202,4,5
1274,4,5
1371,7,6
1395,7,6
1441,10,6
1447,7,6
1472,10,6
1474,10,6
1483,7,6
1504,10,6
1523,7,6
1524,7,6
1544,7,6
1663,8,7
1672,8,7
1673,8,7
1675,8,7
1677,8,7
1690,2,7
1702,2,7
1749,8,7
1826,7,8
1827,3,8
1829,11,8
1844,14,8
1846,8,8
1882,14,8
1887,6,8
1888,11,8
1889,4,8
1896,13,8
1897,13,8
1908,7,8
1920,8,8
1921,8,8
1922,4,8
1923,4,8
1928,6,8
1943,6,8
1945,4,8
1950,3,8
1955,6,8
1957,6,8
1963,7,8
1966,7,8
1967,6,8
1969,3,8
1975,14,8
1976,7,8
1980,9,8
1981,6,8
2003,13,8
2023,6,8
2032,13,8
2109,5,9
2111,7,9
2116,7,9
2124,8,9
2135,7,9
2136,8,9
2156,5,9
2157,5,9
2167,5,9
2176,7,9
2192,7,9
2228,7,9
2240,7,9
2255,5,9
2280,10,10
2282,10,10
2285,11,10
2286,21,10
2288,19,10
2294,11,10
2295,7,10
2297,11,10
2298,11,10
2304,24,10
2310,35,10
2311,35,10
2317,7,10
2319,7,10
2322,7,10
2323,10,10
2325,26,10
2327,26,10
2328,10,10
2331,10,10
2349,26,10
2350,19,10
2351,19,10
2355,19,10
2360,10,10
2364,19,10
2371,15,10
2372,15,10
2384,7,10
2385,17,10
2387,7,10
2388,10,10
2393,35,10
2394,19,10
2395,19,10
2396,19,10
2399,12,10
2400,19,10
2410,17,10
2413,19,10
2418,17,10
2427,15,10
2433,11,10
2435,11,10
2437,15,10
2441,11,10
2452,15,10
2460,11,10
2467,10,10
2468,10,10
2481,7,10
2511,15,10
2532,5,11
2535,5,11
2547,3,11
2549,3,11
2550,5,11
2581,5,11
2655,3,11
2683,5,11
2771,13,12
2773,13,12
2808,3,12
2815,2,12
2819,3,12
2820,3,12
2821,9,12
2837,10,12
2838,9,12
2839,9,12
2857,13,12
2886,9,12
2919,9,12
2920,9,12
2943,2,12
3006,14,13
3007,4,13
3008,6,13
3015,14,13
3018,14,13
3022,9,13
3023,6,13
3024,3,13
3026,4,13
3038,9,13
3040,4,13
3041,4,13
3049,4,13
3050,4,13
3058,3,13
3059,3,13
3065,9,13
3066,3,13
3075,14,13
3107,3,13
3108,3,13
3120,14,13
3125,9,13
3129,9,13
3136,9,13
3190,10,13
3227,2,14
3229,2,14
3244,3,14
3281,4,14
3355,2,14
3360,2,14
3461,2,15
3462,5,15
3464,5,15
3469,5,15
3470,5,15
3475,4,15
3522,4,15
3533,2,15
3559,5,15
3580,4,15
3584,6,15
3592,4,15
3698,8,16
3724,8,16
3725,8,16
3726,11,16
3729,11,16
3730,11,16
3731,11,16
3744,11,16
3759,8,16
3760,9,16
3766,8,16
3794,8,16
3795,8,16
3804,8,16
3924,2,17
3926,2,17
3930,7,17
3944,4,17
3945,4,17
3946,4,17
3947,7,17
3948,7,17
3972,7,17
3973,7,17
3976,10,17
3977,7,17
3979,7,17
3981,7,17
3994,7,17
4013,4,17
4016,4,17
4026,7,17
4048,4,17
4049,7,17
4050,7,17
4052,10,17
4053,7,17
4064,7,17
4076,7,17
4161,9,18
4162,9,18
4197,5,18
4198,5,18
4200,9,18
4210,9,18
4239,9,18
4250,5,18
4252,9,18
4279,9,18
4288,5,18
4307,9,18
4308,9,18
4327,5,18
4389,2,19
4395,18,19
4397,18,19
4399,18,19
4418,5,19
4419,5,19
4421,7,19
4422,7,19
4429,4,19
4432,4,19
4434,2,19
4447,7,19
4448,7,19
4462,18,19
4464,18,19
4474,7,19
4480,7,19
4484,4,19
4495,4,19
4508,9,19
4510,7,19
4514,15,19
4515,18,19
4544,7,19
4554,5,19
4616,5,20
4617,5,20
4649,3,20
4651,3,20
4656,3,20
4705,3,20
4717,5,20
4770,5,20
4797,5,20
4811,3,20
4812,3,20
4858,10,21
4892,10,21
4903,10,21
4906,10,21
4949,10,21
4951,10,21
4953,4,21
4954,4,21
4971,10,21
4973,10,21
4986,4,21
5006,4,21
5035,10,21
5036,10,21
5141,3,22
5144,3,22
5188,3,22
5596,4,24
5598,4,24
5603,4,24
5621,4,24
5622,4,24
5625,4,24
5629,4,24
5682,4,24
5827,3,25
5950,3,25
5951,3,25
6021,9,26
6050,3,26
6051,3,26
6057,17,26
6059,17,26
6069,3,26
6075,4,26
6076,4,26
6077,9,26
6079,6,26
6088,6,26
6089,9,26
6090,6,26
6093,6,26
6094,11,26
6096,4,26
6098,13,26
6100,4,26
6101,7,26
6104,17,26
6116,6,26
6118,6,26
6119,11,26
6120,9,26
6130,11,26
6138,17,26
6139,17,26
6167,9,26
6173,6,26
6180,7,26
6196,9,26
6197,9,26
6203,13,26
6204,9,26
6207,11,26
6209,11,26
6223,6,26
6250,3,27
6383,3,27
6384,3,27
6477,5,28
6480,5,28
6493,5,28
6495,5,28
6500,3,28
6501,3,28
6502,3,28
6538,5,28
6723,7,29
6725,7,29
6752,7,29
6755,7,29
6776,5,29
6778,5,29
6790,4,29
6791,4,29
6798,9,29
6799,9,29
6801,9,29
6802,4,29
