,cycle_length,sim_id
0,7,0
1,7,0
2,5,0
3,5,0
4,6,0
6,7,0
7,6,0
9,9,0
10,6,0
13,6,0
15,5,0
16,2,0
17,5,0
21,8,0
22,8,0
25,9,0
26,4,0
27,10,0
28,5,0
31,7,0
32,8,0
33,7,0
34,6,0
40,8,0
43,5,0
44,8,0
45,6,0
46,5,0
47,8,0
51,5,0
52,3,0
53,8,0
56,5,0
57,7,0
59,8,0
63,4,0
68,5,0
69,6,0
70,7,0
71,6,0
73,6,0
74,4,0
75,4,0
77,5,0
79,7,0
80,8,0
81,5,0
82,9,0
83,9,0
87,7,0
88,5,0
89,5,0
90,4,0
92,5,0
93,9,0
94,2,0
95,5,0
96,5,0
97,3,0
100,6,0
101,5,0
102,4,0
104,5,0
105,7,0
107,5,0
109,6,0
110,6,0
111,9,0
113,5,0
117,5,0
119,8,0
125,7,0
127,6,0
128,8,0
129,5,0
130,4,0
131,4,0
133,3,0
137,10,0
139,6,0
141,8,0
147,8,0
149,6,0
153,8,0
154,7,0
155,6,0
157,8,0
162,7,0
163,6,0
167,6,0
177,7,0
183,7,1
190,4,1
191,11,1
195,6,1
200,9,1
201,8,1
204,5,1
211,8,1
212,8,1
217,6,1
218,6,1
219,10,1
220,4,1
224,5,1
227,5,1
229,14,1
231,6,1
233,6,1
234,10,1
235,5,1
241,14,1
242,13,1
245,8,1
248,7,1
252,4,1
254,4,1
257,4,1
265,6,1
267,4,1
269,4,1
270,5,1
275,5,1
278,9,1
289,9,1
290,4,1
293,8,1
294,8,1
301,6,1
304,5,1
305,11,1
306,11,1
308,4,1
310,13,1
313,15,1
315,6,1
316,8,1
318,17,1
319,8,1
322,6,1
324,4,1
328,9,1
365,7,2
366,5,2
367,7,2
368,7,2
370,7,2
371,8,2
374,7,2
375,6,2
378,6,2
379,3,2
381,3,2
382,7,2
383,2,2
384,5,2
386,5,2
387,7,2
388,2,2
389,8,2
391,8,2
392,5,2
394,5,2
395,10,2
396,3,2
402,6,2
404,9,2
405,8,2
406,5,2
407,5,2
408,5,2
410,10,2
412,8,2
414,4,2
417,9,2
418,7,2
419,8,2
420,5,2
422,5,2
423,5,2
424,3,2
426,3,2
427,3,2
428,4,2
430,4,2
438,7,2
448,3,2
453,4,2
454,4,2
455,14,2
456,4,2
457,4,2
458,8,2
459,5,2
461,6,2
463,11,2
464,4,2
465,4,2
466,3,2
467,7,2
468,9,2
469,9,2
470,5,2
471,7,2
481,7,2
482,9,2
484,8,2
485,10,2
486,3,2
488,4,2
492,4,2
493,3,2
496,7,2
497,4,2
501,5,2
514,11,2
515,3,2
523,9,2
528,8,2
533,5,2
534,3,2
538,8,2
539,4,3
540,4,3
541,7,3
542,5,3
546,7,3
548,7,3
549,6,3
550,10,3
551,6,3
552,6,3
553,8,3
555,8,3
561,7,3
563,5,3
564,5,3
567,5,3
570,7,3
571,7,3
572,10,3
575,9,3
576,5,3
578,7,3
580,6,3
581,12,3
582,7,3
586,5,3
587,7,3
588,4,3
589,7,3
591,4,3
592,4,3
594,6,3
595,8,3
596,8,3
598,7,3
599,7,3
601,7,3
602,7,3
604,6,3
606,5,3
607,7,3
608,5,3
609,5,3
610,7,3
611,6,3
612,5,3
614,6,3
615,4,3
616,7,3
618,5,3
621,10,3
626,5,3
628,5,3
630,7,3
631,8,3
632,8,3
633,6,3
636,5,3
637,7,3
638,7,3
639,4,3
640,7,3
641,7,3
644,4,3
648,7,3
649,11,3
650,4,3
651,4,3
652,6,3
653,8,3
655,5,3
657,7,3
658,12,3
659,7,3
661,8,3
662,7,3
663,6,3
664,6,3
666,7,3
669,7,3
671,7,3
672,5,3
673,5,3
674,7,3
676,7,3
682,12,3
685,12,3
687,7,3
