,cycle_length,sim_id
12,15,0
13,15,0
15,13,0
20,6,0
22,6,0
30,17,0
35,11,0
40,3,0
42,6,0
51,13,0
53,15,0
54,6,0
55,6,0
60,6,0
67,13,0
82,7,0
86,13,0
91,8,0
93,17,0
94,7,0
117,9,0
121,13,0
123,9,0
124,7,0
126,13,0
138,6,0
144,2,0
145,13,0
146,13,0
150,8,0
151,3,0
155,13,0
156,7,0
161,9,0
162,13,0
164,9,0
166,9,0
174,9,0
194,16,0
196,9,0
215,2,0
221,13,0
228,3,0
257,2,1
262,4,1
265,8,1
266,6,1
272,3,1
273,11,1
279,17,1
280,5,1
281,5,1
282,5,1
283,5,1
286,11,1
294,5,1
295,13,1
297,13,1
302,5,1
303,13,1
306,8,1
307,10,1
308,10,1
312,5,1
314,4,1
315,5,1
338,13,1
342,11,1
345,13,1
347,19,1
356,17,1
364,5,1
368,5,1
370,5,1
374,3,1
375,3,1
391,5,1
396,8,1
402,4,1
403,4,1
412,5,1
424,5,1
425,3,1
428,11,1
429,11,1
435,5,1
443,19,1
447,23,1
451,13,1
452,13,1
457,3,1
459,2,1
464,10,1
484,19,1
485,13,1
486,13,1
505,3,1
507,6,1
521,3,2
522,5,2
523,7,2
524,6,2
527,12,2
529,8,2
530,10,2
533,11,2
535,3,2
536,11,2
538,5,2
541,8,2
551,3,2
552,7,2
553,13,2
554,5,2
555,7,2
561,12,2
562,2,2
563,14,2
573,5,2
575,10,2
581,10,2
583,5,2
587,5,2
589,5,2
591,3,2
594,6,2
596,3,2
597,10,2
600,7,2
601,7,2
605,11,2
611,11,2
612,11,2
618,9,2
619,10,2
628,9,2
629,5,2
632,11,2
633,11,2
634,9,2
635,9,2
637,12,2
641,5,2
644,9,2
645,6,2
649,9,2
650,10,2
651,2,2
654,3,2
662,10,2
665,5,2
667,5,2
668,10,2
674,6,2
683,7,2
685,6,2
687,6,2
690,15,2
692,5,2
693,6,2
694,9,2
705,11,2
706,15,2
707,9,2
711,5,2
713,9,2
716,6,2
719,7,2
720,9,2
721,9,2
722,11,2
729,9,2
735,6,2
737,11,2
754,9,2
785,11,3
786,9,3
794,4,3
796,7,3
799,4,3
804,4,3
808,4,3
815,7,3
817,7,3
822,7,3
823,9,3
826,7,3
827,7,3
828,9,3
834,9,3
837,9,3
839,7,3
843,13,3
844,13,3
849,9,3
851,4,3
853,6,3
855,4,3
856,4,3
858,4,3
859,7,3
863,8,3
864,8,3
866,6,3
873,7,3
875,5,3
877,10,3
878,5,3
879,9,3
891,7,3
892,8,3
895,9,3
898,7,3
900,7,3
902,11,3
911,7,3
922,4,3
923,7,3
924,4,3
928,9,3
931,10,3
932,11,3
939,9,3
942,7,3
943,5,3
946,5,3
947,7,3
948,6,3
956,4,3
957,7,3
964,5,3
973,7,3
976,7,3
979,7,3
983,9,3
988,7,3
989,12,3
993,4,3
994,10,3
1001,10,3
1002,9,3
1003,10,3
1005,9,3
1008,7,3
1015,11,3
1028,7,3
1031,7,3
1038,15,3
1057,4,4
1058,4,4
1060,13,4
1064,4,4
1066,4,4
1068,5,4
1071,7,4
1072,6,4
1074,8,4
1075,5,4
1076,5,4
1079,7,4
1080,11,4
1081,8,4
1082,9,4
1084,6,4
1085,7,4
1089,6,4
1096,14,4
1097,10,4
1099,6,4
1101,9,4
1102,4,4
1105,4,4
1106,9,4
1107,9,4
1111,8,4
1112,9,4
1123,11,4
1125,7,4
1128,11,4
1129,9,4
1136,5,4
1137,5,4
1138,5,4
1140,5,4
1141,3,4
1146,4,4
1151,4,4
1152,12,4
1153,10,4
1154,6,4
1155,11,4
1159,6,4
1160,6,4
1161,2,4
1165,2,4
1170,4,4
1177,9,4
1185,9,4
1186,14,4
1187,5,4
1191,7,4
1192,7,4
1194,10,4
1196,5,4
1201,11,4
1202,5,4
1207,5,4
1212,5,4
1215,10,4
1216,6,4
1217,2,4
1219,8,4
1220,10,4
1223,7,4
1228,3,4
1229,4,4
1231,4,4
1233,11,4
1234,7,4
1235,9,4
1240,3,4
1241,6,4
1243,6,4
1244,6,4
1246,15,4
1248,10,4
1249,4,4
1253,6,4
1255,6,4
1265,9,4
1267,6,4
1270,8,4
1277,4,4
1283,8,4
1284,2,4
1289,9,4
1290,4,4
1296,9,4
1297,6,4
1300,10,4
1304,10,4
1305,6,4
1313,8,4
1323,10,4
1327,9,4
1339,5,5
1340,3,5
1344,6,5
1345,6,5
1347,3,5
1348,16,5
1350,10,5
1351,10,5
1352,3,5
1353,10,5
1356,6,5
1357,6,5
1364,6,5
1369,9,5
1370,7,5
1373,5,5
1375,6,5
1377,10,5
1379,5,5
1380,7,5
1382,10,5
1383,10,5
1384,8,5
1385,7,5
1391,6,5
1392,7,5
1393,6,5
1398,8,5
1399,7,5
1402,3,5
1406,4,5
1407,6,5
1412,5,5
1413,3,5
1414,5,5
1416,6,5
1417,4,5
1418,5,5
1419,12,5
1420,7,5
1424,8,5
1426,4,5
1430,12,5
1431,5,5
1433,9,5
1434,3,5
1435,4,5
1436,4,5
1438,9,5
1442,3,5
1443,6,5
1445,2,5
1454,9,5
1460,2,5
1461,7,5
1462,2,5
1464,9,5
1465,12,5
1466,12,5
1468,3,5
1469,10,5
1471,3,5
1474,8,5
1476,12,5
1481,2,5
1490,8,5
1491,5,5
1495,5,5
1498,3,5
1509,5,5
1515,7,5
1522,6,5
1523,10,5
1532,5,5
1533,3,5
1534,10,5
1536,3,5
1537,5,5
1538,5,5
1541,8,5
1542,3,5
1546,7,5
1551,8,5
1558,12,5
1564,5,5
1566,7,5
1567,8,5
1585,6,5
1594,11,6
1597,11,6
1604,4,6
1605,4,6
1607,6,6
1608,6,6
1615,6,6
1616,6,6
1618,8,6
1619,8,6
1620,9,6
1622,9,6
1623,9,6
1626,2,6
1627,9,6
1628,9,6
1630,5,6
1631,9,6
1632,9,6
1633,9,6
1635,9,6
1639,12,6
1643,6,6
1644,4,6
1645,9,6
1646,9,6
1647,9,6
1649,4,6
1650,9,6
1651,4,6
1654,5,6
1658,5,6
1659,5,6
1662,5,6
1665,8,6
1670,6,6
1671,6,6
1672,5,6
1680,5,6
1681,6,6
1684,5,6
1685,6,6
1686,6,6
1690,5,6
1691,6,6
1694,12,6
1695,6,6
1696,11,6
1703,5,6
1704,5,6
1709,4,6
1710,5,6
1711,9,6
1715,5,6
1719,12,6
1720,5,6
1722,12,6
1723,9,6
1727,8,6
1728,12,6
1735,5,6
1737,8,6
1741,8,6
1742,11,6
1748,6,6
1749,4,6
1751,8,6
1754,9,6
1760,11,6
1764,9,6
1766,9,6
1770,6,6
1771,2,6
1772,8,6
1783,11,6
1789,8,6
1790,4,6
1794,9,6
1795,9,6
1798,6,6
1799,6,6
1800,12,6
1801,12,6
1807,2,6
1810,6,6
1812,6,6
1814,9,6
1817,5,6
1820,8,6
1821,2,6
1824,9,6
1825,19,6
1831,8,6
1843,9,6
1848,12,6
1861,9,7
1863,7,7
1865,7,7
1869,6,7
1874,3,7
1879,11,7
1880,8,7
1881,10,7
1883,7,7
1884,10,7
1887,10,7
1888,8,7
1891,3,7
1892,6,7
1897,5,7
1904,7,7
1910,10,7
1911,10,7
1912,7,7
1913,10,7
1914,8,7
1916,8,7
1922,7,7
1923,10,7
1924,7,7
1926,12,7
1930,4,7
1931,4,7
1934,7,7
1938,7,7
1947,5,7
1948,5,7
1951,6,7
1953,7,7
1957,8,7
1960,13,7
1961,4,7
1962,9,7
1964,7,7
1971,6,7
1972,8,7
1981,6,7
1983,6,7
1989,4,7
1990,4,7
