,cycle_length,sim_id
18,13,0
23,13,0
40,13,0
41,11,0
42,11,0
45,13,0
47,4,0
48,4,0
74,13,0
87,19,0
90,4,0
92,4,0
99,4,0
102,13,0
105,13,0
109,19,0
111,13,0
121,4,0
122,13,0
128,12,0
134,11,0
138,11,0
142,13,0
143,13,0
175,11,0
182,11,0
204,11,0
222,13,0
224,2,0
232,13,0
244,19,0
253,13,0
258,12,0
261,14,0
262,14,0
273,4,0
274,11,0
276,14,0
302,11,0
304,11,0
324,19,0
327,13,0
336,13,0
346,4,0
362,11,0
365,14,0
371,19,0
377,19,0
391,13,0
408,19,0
410,19,0
415,19,0
425,13,0
479,2,0
506,10,1
507,10,1
508,14,1
512,14,1
523,17,1
524,17,1
525,19,1
526,17,1
528,10,1
529,3,1
531,3,1
534,11,1
536,13,1
537,11,1
543,11,1
544,10,1
546,13,1
547,13,1
551,10,1
568,13,1
577,4,1
578,4,1
579,2,1
581,2,1
585,4,1
588,17,1
591,14,1
592,14,1
596,15,1
597,4,1
606,10,1
608,10,1
618,6,1
620,6,1
631,13,1
637,13,1
639,13,1
645,11,1
646,15,1
647,11,1
652,22,1
671,3,1
676,3,1
679,17,1
695,10,1
702,11,1
704,6,1
752,12,1
757,2,1
763,17,1
772,11,1
774,14,1
788,6,1
789,6,1
793,12,1
795,6,1
796,20,1
797,17,1
806,10,1
807,17,1
816,3,1
822,15,1
823,15,1
825,11,1
828,6,1
839,14,1
855,2,1
865,11,1
867,6,1
869,11,1
875,17,1
876,6,1
880,21,1
883,15,1
884,6,1
887,3,1
933,11,1
938,6,1
945,17,1
971,11,1
1013,10,2
1015,10,2
1026,12,2
1054,11,2
1057,11,2
1061,11,2
1062,17,2
1063,11,2
1067,9,2
1069,9,2
1076,13,2
1081,24,2
1082,24,2
1094,11,2
1101,10,2
1102,10,2
1103,12,2
1104,9,2
1107,12,2
1108,12,2
1113,17,2
1120,7,2
1121,11,2
1123,11,2
1125,17,2
1126,11,2
1128,17,2
1129,24,2
1130,11,2
1131,17,2
1133,27,2
1135,7,2
1137,7,2
1146,17,2
1148,10,2
1160,17,2
1162,17,2
1163,12,2
1164,17,2
1166,17,2
1167,17,2
1176,9,2
1179,12,2
1206,27,2
1212,7,2
1224,13,2
1226,11,2
1233,17,2
1235,14,2
1237,5,2
1238,10,2
1239,10,2
1240,27,2
1245,17,2
1246,17,2
1255,12,2
1266,17,2
1268,12,2
1269,17,2
1275,5,2
1277,5,2
1282,17,2
1283,17,2
1286,7,2
1289,5,2
1293,10,2
1298,13,2
1299,11,2
1309,24,2
1310,24,2
1313,12,2
1315,12,2
1317,13,2
1340,3,2
1341,3,2
1342,9,2
1345,9,2
1374,9,2
1379,9,2
1388,9,2
1389,9,2
1391,13,2
1401,10,2
1403,9,2
1404,12,2
1407,9,2
1410,9,2
1411,10,2
1423,3,2
1431,9,2
1437,12,2
1438,12,2
1454,9,2
1455,9,2
1456,12,2
1463,9,2
1543,6,3
1553,15,3
1572,17,3
1574,6,3
1583,6,3
1584,6,3
1587,15,3
1589,15,3
1590,15,3
1592,13,3
1593,13,3
1597,16,3
1599,5,3
1600,15,3
1605,15,3
1610,13,3
1624,17,3
1643,16,3
1649,2,3
1658,5,3
1660,5,3
1668,5,3
1682,13,3
1700,13,3
1702,6,3
1712,15,3
1716,15,3
1738,15,3
1741,15,3
1742,16,3
1744,16,3
1747,22,3
1760,6,3
1781,18,3
1782,13,3
1787,17,3
1799,2,3
1806,16,3
1811,5,3
1814,13,3
1815,13,3
1816,16,3
1817,22,3
1826,13,3
1833,13,3
1865,16,3
1866,16,3
1916,17,3
1918,17,3
1937,17,3
1943,13,3
1954,13,3
2004,15,4
2005,15,4
2018,3,4
2019,2,4
2020,9,4
2021,9,4
2022,10,4
2023,11,4
2024,7,4
2025,7,4
2027,11,4
2029,11,4
2058,7,4
2059,2,4
2060,4,4
2061,4,4
2063,4,4
2065,19,4
2067,15,4
2068,15,4
2070,15,4
2079,5,4
2085,11,4
2086,2,4
2092,11,4
2093,24,4
2095,23,4
2096,12,4
2098,11,4
2100,19,4
2101,19,4
2102,23,4
2105,23,4
2109,9,4
2113,9,4
2124,19,4
2128,6,4
2129,6,4
2131,15,4
2134,4,4
2140,11,4
2143,11,4
2153,9,4
2165,4,4
2170,23,4
2172,23,4
2178,15,4
2181,18,4
2182,18,4
2187,19,4
2190,11,4
2191,4,4
2201,2,4
2204,11,4
2217,19,4
2218,19,4
2221,10,4
2225,15,4
2234,7,4
2239,23,4
2254,4,4
2255,4,4
2257,23,4
2263,15,4
2268,5,4
2269,18,4
2285,19,4
2286,5,4
2288,6,4
2289,5,4
2312,3,4
2313,15,4
2323,20,4
2325,5,4
2338,19,4
2344,9,4
2346,11,4
2349,11,4
2356,6,4
2363,12,4
2368,15,4
2376,7,4
2377,6,4
2379,3,4
2384,19,4
2385,19,4
2392,15,4
2393,15,4
2398,11,4
2399,11,4
2427,11,4
2428,11,4
2431,9,4
2444,15,4
2450,21,4
2453,21,4
2463,15,4
2488,15,4
2508,10,5
2514,5,5
2523,10,5
2529,15,5
2530,15,5
2544,10,5
2545,10,5
2549,9,5
2550,11,5
2551,13,5
2553,5,5
2561,6,5
2562,6,5
2563,7,5
2566,15,5
2567,6,5
2571,6,5
2572,7,5
2573,6,5
2574,13,5
2575,7,5
2577,15,5
2579,7,5
2580,10,5
2582,2,5
2594,4,5
2595,4,5
2597,7,5
2598,7,5
2620,15,5
2628,13,5
2629,7,5
2643,5,5
2645,10,5
2647,6,5
2659,7,5
2661,9,5
2662,9,5
2663,7,5
2666,2,5
2667,6,5
2671,5,5
2673,6,5
2676,5,5
2682,10,5
2683,10,5
2696,7,5
2709,11,5
2713,15,5
2724,18,5
2731,12,5
2732,16,5
2733,12,5
2735,7,5
2740,18,5
2741,18,5
2745,12,5
2746,14,5
2749,10,5
2764,9,5
2769,6,5
2773,12,5
2778,16,5
2780,14,5
2787,18,5
2788,7,5
2796,18,5
2837,6,5
2842,6,5
2852,12,5
2853,12,5
2855,6,5
2861,7,5
2863,6,5
2871,16,5
2876,13,5
2877,13,5
2881,16,5
2895,9,5
2901,18,5
2903,7,5
2904,6,5
2908,15,5
2914,6,5
2920,10,5
2921,12,5
2937,10,5
2943,13,5
2944,14,5
2946,19,5
2953,12,5
2962,14,5
3002,14,6
3005,13,6
3008,14,6
3012,9,6
3014,10,6
3019,10,6
3020,8,6
3026,8,6
3027,14,6
3035,10,6
3053,10,6
3055,10,6
3061,10,6
3063,8,6
3065,14,6
3067,14,6
3072,8,6
3075,14,6
3078,12,6
3079,12,6
3085,20,6
3086,14,6
3096,10,6
3106,9,6
3108,11,6
3110,9,6
3111,10,6
3112,16,6
3113,10,6
3114,13,6
3115,13,6
3124,13,6
3126,8,6
3130,14,6
3131,10,6
3133,8,6
3147,9,6
3157,8,6
3158,2,6
3159,2,6
3172,11,6
3174,11,6
3177,16,6
3178,16,6
3186,14,6
3189,8,6
3190,11,6
3191,8,6
3196,8,6
3197,10,6
3198,11,6
3201,12,6
3218,8,6
3223,11,6
3224,11,6
3226,10,6
3242,8,6
3245,14,6
3246,14,6
3247,22,6
3251,8,6
3255,10,6
3256,13,6
3273,12,6
3291,10,6
3293,10,6
3303,10,6
3311,12,6
3314,10,6
3320,9,6
3323,19,6
3329,11,6
3345,8,6
3348,10,6
3353,11,6
3354,10,6
3355,10,6
3356,8,6
3357,11,6
3371,9,6
3373,11,6
3374,11,6
3388,11,6
3391,9,6
3399,12,6
3400,12,6
3410,10,6
3416,9,6
3417,13,6
3419,14,6
3421,8,6
3426,9,6
3472,14,6
3503,4,7
3506,2,7
3510,14,7
3514,14,7
3517,18,7
3530,4,7
3535,12,7
3543,12,7
3560,4,7
3567,2,7
3577,18,7
3578,18,7
3581,18,7
3584,11,7
3590,2,7
3606,11,7
3610,11,7
3614,7,7
3624,16,7
3640,9,7
3642,4,7
3655,12,7
3665,7,7
3666,7,7
3678,12,7
3703,12,7
3704,12,7
3718,16,7
3728,2,7
3729,14,7
3732,4,7
3735,7,7
3737,7,7
3739,14,7
3740,14,7
3752,7,7
3753,7,7
3756,19,7
3757,18,7
3765,12,7
3770,9,7
3772,9,7
3773,11,7
3778,12,7
3779,12,7
3787,4,7
3833,4,7
3863,12,7
3866,12,7
3882,16,7
3918,12,7
3934,14,7
3951,4,7
4002,9,8
4006,9,8
4013,17,8
4014,2,8
4015,17,8
4016,17,8
4028,9,8
4029,9,8
4038,17,8
4041,17,8
4049,9,8
4053,9,8
4054,17,8
4055,17,8
4080,10,8
4081,10,8
4082,10,8
4085,11,8
4090,17,8
4091,17,8
4093,17,8
4094,17,8
4097,17,8
4098,17,8
4103,15,8
4104,15,8
4117,9,8
4119,9,8
4120,11,8
4125,9,8
4137,9,8
4138,9,8
4148,17,8
4166,5,8
4169,5,8
4171,17,8
4188,5,8
4189,9,8
4217,17,8
4222,10,8
4246,15,8
4248,15,8
4266,9,8
4270,10,8
4273,5,8
4274,5,8
4279,15,8
4283,11,8
4290,15,8
4311,17,8
4313,9,8
4315,9,8
4318,9,8
4321,17,8
4324,9,8
4328,17,8
4332,9,8
4333,9,8
4348,2,8
4361,9,8
4364,17,8
4369,9,8
4400,9,8
4401,17,8
4402,15,8
4405,10,8
4417,10,8
4421,17,8
4423,9,8
4455,17,8
4467,11,8
4515,8,9
4523,13,9
4525,8,9
4551,9,9
4560,2,9
4569,9,9
4573,13,9
4585,13,9
4586,13,9
4587,14,9
4588,5,9
4590,2,9
4598,15,9
4610,13,9
4622,5,9
4623,5,9
4650,13,9
4658,13,9
4661,15,9
4678,13,9
4688,13,9
4714,8,9
4716,8,9
4719,13,9
4720,13,9
4731,13,9
4746,13,9
4752,14,9
4753,14,9
4778,8,9
4783,5,9
4788,13,9
4798,13,9
4818,13,9
4823,8,9
4825,8,9
4863,13,9
4864,8,9
4890,14,9
4934,13,9
4946,9,9
4974,16,10
4975,7,10
4997,6,10
4999,8,10
5000,8,10
5002,8,10
5016,4,10
5017,4,10
5020,2,10
5027,6,10
5028,14,10
5034,4,10
5036,8,10
5037,4,10
5059,8,10
5060,15,10
5063,12,10
5069,8,10
5070,8,10
5072,11,10
5073,11,10
5074,12,10
5075,14,10
5087,12,10
5088,12,10
5092,14,10
5093,11,10
5102,12,10
5103,15,10
5105,14,10
5106,11,10
5107,12,10
5119,12,10
5120,6,10
5124,11,10
5138,6,10
5143,8,10
5144,12,10
5146,11,10
5149,12,10
5151,12,10
5152,3,10
5153,3,10
5158,11,10
5161,14,10
5175,6,10
5176,4,10
5196,7,10
5211,2,10
5218,8,10
5219,8,10
5220,15,10
5225,4,10
5228,11,10
5232,12,10
5243,7,10
5244,7,10
5248,9,10
5250,9,10
5259,11,10
5272,14,10
5273,14,10
5275,9,10
5298,7,10
5301,15,10
5302,15,10
5310,7,10
5311,7,10
5338,14,10
5339,2,10
5343,3,10
5348,4,10
5349,4,10
5352,15,10
5358,8,10
5371,12,10
5377,12,10
5390,11,10
5391,2,10
5398,7,10
5407,12,10
5443,7,10
5445,6,10
5454,14,10
5457,15,10
5470,15,11
5471,15,11
5472,15,11
5473,9,11
5474,9,11
5478,6,11
5494,25,11
5509,17,11
5510,17,11
5521,7,11
5526,11,11
5527,6,11
5529,13,11
5533,12,11
5534,12,11
5548,7,11
5553,13,11
5554,14,11
5555,11,11
5561,6,11
5566,12,11
5570,4,11
5585,6,11
5591,9,11
5593,12,11
5594,13,11
5595,13,11
5596,15,11
5599,11,11
5611,13,11
5612,11,11
5613,11,11
5626,7,11
5631,7,11
5632,7,11
5635,15,11
5641,15,11
5644,7,11
5645,7,11
5648,17,11
5652,3,11
5654,17,11
5655,20,11
5663,9,11
5664,12,11
5666,9,11
5670,4,11
5671,17,11
5674,9,11
5677,11,11
5679,11,11
5680,13,11
5691,12,11
5693,7,11
5694,4,11
5697,14,11
5712,9,11
5720,6,11
5727,6,11
5728,6,11
5731,11,11
5735,14,11
5737,7,11
5738,14,11
5739,13,11
5743,11,11
5744,3,11
5747,13,11
5749,6,11
5754,11,11
5756,17,11
5760,6,11
5767,4,11
5769,15,11
5779,6,11
5780,15,11
5783,12,11
5784,12,11
5785,12,11
5786,9,11
5787,11,11
5793,13,11
5795,16,11
5798,13,11
5804,15,11
5809,17,11
5811,17,11
5812,20,11
5822,11,11
5829,6,11
5840,6,11
5842,19,11
5848,7,11
5849,9,11
5861,13,11
5867,9,11
5873,7,11
5877,15,11
5878,9,11
5886,12,11
5887,11,11
5888,12,11
5891,12,11
5908,18,11
5914,16,11
5919,3,11
5927,14,11
5976,13,12
5978,13,12
5981,13,12
5996,12,12
5997,16,12
5999,8,12
6004,13,12
6005,13,12
6007,8,12
6010,8,12
6020,16,12
6028,9,12
6030,9,12
6036,4,12
6038,4,12
6053,24,12
6062,12,12
6068,5,12
6069,5,12
6070,25,12
6082,9,12
6086,24,12
6088,9,12
6096,13,12
6099,3,12
6100,3,12
6103,16,12
6108,8,12
6117,8,12
6118,13,12
6133,16,12
6135,13,12
