,cycle_length,sim_id
33,7,0
41,7,0
66,2,0
69,2,0
74,3,0
76,3,0
119,4,0
122,4,0
128,4,0
132,4,0
160,7,0
178,3,0
279,7,0
414,7,0
487,7,0
488,7,0
779,14,1
781,14,1
794,14,1
834,14,1
838,6,1
900,7,1
901,7,1
904,14,1
905,14,1
992,7,1
994,7,1
1005,14,1
1028,6,1
1029,14,1
1031,6,1
1043,14,1
1063,3,1
1065,3,1
1069,7,1
1070,7,1
1079,12,1
1192,3,1
1205,12,1
1222,14,1
1231,2,1
1232,2,1
1254,7,1
1262,6,1
1305,7,1
1314,6,1
1358,6,1
1359,12,1
1432,12,1
1574,7,2
1575,7,2
1594,7,2
1596,8,2
1597,7,2
1614,3,2
1668,10,2
1669,7,2
1676,3,2
1715,7,2
1775,8,2
1803,16,2
1804,16,2
1826,3,2
1834,7,2
1860,10,2
1879,10,2
1880,10,2
1881,16,2
1932,10,2
1948,19,2
1949,19,2
1951,16,2
1971,19,2
1972,16,2
1989,10,2
2013,10,2
2032,8,2
2033,8,2
2036,8,2
2153,8,2
2359,8,3
2360,8,3
2388,11,3
2390,11,3
2414,28,3
2416,28,3
2417,28,3
2419,23,3
2423,20,3
2427,21,3
2428,21,3
2460,11,3
2463,20,3
2468,12,3
2469,12,3
2487,11,3
2495,11,3
2496,11,3
2524,4,3
2525,4,3
2540,8,3
2542,3,3
2554,23,3
2569,8,3
2573,11,3
2574,11,3
2580,21,3
2583,21,3
2601,23,3
2602,23,3
2608,8,3
2612,3,3
2615,3,3
2619,11,3
2628,4,3
2636,11,3
2637,11,3
2662,11,3
2680,11,3
2686,11,3
2700,23,3
2715,12,3
2725,23,3
2729,21,3
2730,21,3
2759,11,3
2768,8,3
2782,23,3
2784,23,3
2825,8,3
2826,8,3
2870,21,3
2900,28,3
2922,12,3
2945,11,3
2979,11,3
2980,23,3
3026,11,3
3066,4,3
3071,12,3
3113,9,4
3118,8,4
3120,8,4
3135,7,4
3136,7,4
3142,7,4
3144,7,4
3152,6,4
3153,6,4
3180,3,4
3185,17,4
3190,13,4
3198,9,4
3216,17,4
3225,9,4
3226,21,4
3228,21,4
3257,16,4
3258,16,4
3259,21,4
3261,16,4
3262,3,4
3287,9,4
3288,9,4
3289,19,4
3290,9,4
3297,21,4
3298,7,4
3310,16,4
3321,9,4
3370,6,4
3376,21,4
3377,21,4
3379,12,4
3380,6,4
3392,9,4
3395,13,4
3411,7,4
3412,9,4
3432,9,4
3438,9,4
3442,16,4
3443,16,4
3451,6,4
3454,13,4
3473,9,4
3498,9,4
3506,12,4
3507,12,4
3508,17,4
3513,12,4
3529,3,4
3591,7,4
3598,12,4
3611,9,4
3613,17,4
3614,17,4
3615,9,4
3618,19,4
3632,9,4
3633,8,4
3652,17,4
3653,13,4
3665,9,4
3666,6,4
3670,9,4
3672,9,4
3683,16,4
3693,9,4
3719,9,4
3756,8,4
3779,9,4
3780,9,4
3830,17,4
3934,13,5
3950,7,5
3951,7,5
4010,4,5
4035,13,5
4037,7,5
4066,7,5
4144,2,5
4181,13,5
4209,4,5
4271,4,5
4302,7,5
4346,4,5
4370,2,5
4371,13,5
4372,13,5
4401,7,5
4475,7,5
4486,13,5
4556,13,5
4568,13,5
4654,27,6
4706,6,6
4708,6,6
4719,12,6
4720,12,6
4722,8,6
4723,8,6
4745,8,6
4746,8,6
4778,27,6
4779,12,6
4830,27,6
4831,27,6
4832,19,6
4833,19,6
4867,27,6
4869,12,6
4873,19,6
4874,19,6
