,cycle_length,sim_id
2856,4,17
2877,5,17
2878,5,17
2884,5,17
2892,4,17
2959,6,18
2960,4,18
2961,4,18
2962,9,18
2963,7,18
2964,4,18
2965,4,18
2966,11,18
2967,6,18
2974,3,18
2975,7,18
2977,9,18
2978,8,18
2979,8,18
2980,2,18
2983,6,18
2984,2,18
2989,11,18
2990,11,18
2994,9,18
2996,7,18
2997,12,18
3001,9,18
3004,9,18
3008,9,18
3017,9,18
3018,6,18
3019,8,18
3020,8,18
3025,6,18
3028,6,18
3029,8,18
3030,6,18
3031,3,18
3032,11,18
3035,3,18
3037,9,18
3038,7,18
3039,7,18
3043,10,18
3044,8,18
3045,8,18
3055,8,18
3069,6,18
3076,8,18
3077,6,18
3078,6,18
3099,6,18
3117,8,19
3118,8,19
3123,12,19
3124,12,19
3132,7,19
3134,5,19
3135,5,19
3136,7,19
3138,5,19
3140,3,19
3146,5,19
3148,3,19
3149,5,19
3158,11,19
3160,12,19
3162,5,19
3163,8,19
3164,7,19
3166,3,19
3171,3,19
3172,3,19
3173,6,19
3174,6,19
3179,6,19
3180,7,19
3181,8,19
3183,3,19
3186,5,19
3187,5,19
3191,8,19
3195,5,19
3197,12,19
3203,7,19
3211,5,19
3212,5,19
3222,5,19
3226,6,19
3228,5,19
3231,9,19
3236,3,19
3239,6,19
3249,7,19
3261,5,19
3275,3,19
3291,2,20
3292,2,20
3295,3,20
3302,3,20
3307,11,20
3325,14,20
3327,14,20
3330,3,20
3331,3,20
3332,5,20
3333,5,20
3335,8,20
3337,8,20
3338,8,20
3339,8,20
3340,8,20
3349,4,20
3354,4,20
3361,3,20
3364,3,20
3365,11,20
3374,3,20
3376,8,20
3377,8,20
3380,10,20
3389,8,20
3393,5,20
3395,5,20
3396,5,20
3412,11,20
3417,11,20
3430,8,20
3431,10,20
3435,11,20
3441,3,20
3475,7,21
3493,6,21
3496,5,21
3498,5,21
3508,4,21
3509,4,21
3513,8,21
3520,4,21
3521,4,21
3522,6,21
3538,8,21
3541,5,21
3542,5,21
3556,6,21
3563,8,21
3564,6,21
3567,5,21
3572,6,21
3608,8,22
3609,9,22
3612,9,22
3613,2,22
3615,8,22
3616,10,22
3617,8,22
3618,8,22
3619,7,22
3620,7,22
3623,2,22
3626,7,22
3627,9,22
3630,10,22
3632,8,22
3645,5,22
3647,8,22
3649,7,22
3654,5,22
3656,5,22
3662,9,22
3664,7,22
3665,11,22
3671,7,22
3674,7,22
3676,7,22
3689,5,22
3690,7,22
3692,7,22
3694,7,22
3696,2,22
3697,7,22
3713,12,22
3717,10,22
3729,7,22
3730,10,22
3734,2,22
3735,8,22
3753,7,22
3754,8,22
3764,7,22
3765,5,22
3768,8,22
3769,8,22
3781,13,23
3785,3,23
3791,7,23
3793,3,23
3794,12,23
3799,12,23
3808,13,23
3814,12,23
3818,13,23
3820,3,23
3822,7,23
3823,3,23
3825,11,23
3828,11,23
3833,3,23
3834,11,23
3845,11,23
3850,9,23
3852,9,23
3855,7,23
3856,3,23
3873,7,23
3895,7,23
3934,12,23
3950,12,24
3952,12,24
3962,6,24
3966,9,24
3974,5,24
3975,6,24
3979,5,24
3980,9,24
3982,5,24
3983,9,24
3984,8,24
3985,5,24
3986,5,24
4001,6,24
4005,4,24
4007,4,24
4013,6,24
4015,6,24
4020,6,24
4023,12,24
4025,4,24
4027,4,24
4039,9,24
4116,6,25
4121,6,25
4126,5,25
4147,5,25
4150,5,25
4151,5,25
4155,5,25
4162,5,25
4164,5,25
4168,6,25
4170,6,25
4183,5,25
4192,5,25
4198,6,25
4202,5,25
4208,6,25
4282,2,26
4283,2,26
4468,4,27
4471,4,27
4487,4,27
4551,4,27
4604,13,28
4605,10,28
4611,9,28
4613,2,28
4617,15,28
4619,15,28
4620,6,28
4621,6,28
4622,8,28
4624,6,28
4628,9,28
4629,11,28
4633,7,28
4635,7,28
4636,9,28
4640,7,28
4642,6,28
4644,11,28
4649,7,28
4650,13,28
4651,10,28
4652,10,28
4659,7,28
4660,7,28
4661,2,28
4662,2,28
4668,2,28
4670,7,28
4679,14,28
4682,3,28
4683,3,28
4685,11,28
4690,10,28
4691,7,28
4693,7,28
4701,3,28
4705,7,28
4712,10,28
4714,10,28
4724,11,28
4727,10,28
4728,7,28
4732,11,28
4733,11,28
4734,14,28
4739,11,28
4742,6,28
4754,8,28
4755,8,28
4770,4,29
4775,4,29
4777,3,29
4780,3,29
4788,8,29
4789,8,29
4790,9,29
4792,5,29
4804,9,29
4807,4,29
4808,8,29
4817,3,29
4830,5,29
4831,5,29
4837,8,29
4843,9,29
4857,8,29
4860,8,29
4861,8,29
4874,4,29
4881,5,29
4901,5,29
4913,8,29
4960,10,30
4962,2,30
4966,10,30
4967,10,30
5017,10,30
5019,10,30
5026,10,30
5041,10,30
5045,10,30
5067,2,30
5068,10,30
5120,4,31
5121,4,31
5136,3,31
5141,4,31
5146,4,31
5147,3,31
5159,4,31
5203,3,31
5267,6,32
5268,6,32
5271,4,32
5285,4,32
5301,2,32
5305,2,32
5314,4,32
5347,4,32
5369,6,32
5431,4,33
5439,4,33
5440,4,33
5451,3,33
5452,3,33
5461,3,33
5500,3,33
5509,3,33
5542,3,33
5561,4,33
5592,4,34
5593,4,34
5604,2,34
5605,2,34
5607,10,34
5612,8,34
5615,8,34
5624,7,34
5625,6,34
5655,7,34
5657,10,34
5659,6,34
5660,14,34
5664,13,34
5665,10,34
5667,8,34
5669,8,34
5677,8,34
5684,8,34
5700,13,34
5701,13,34
5702,4,34
5704,4,34
5739,8,34
5749,6,34
5768,10,35
5770,7,35
5776,2,35
5780,7,35
5795,2,35
5797,14,35
5798,14,35
5802,7,35
5803,8,35
5804,10,35
5805,8,35
5806,7,35
5815,14,35
5821,13,35
5823,13,35
5832,18,35
5833,13,35
5862,7,35
5863,7,35
5864,13,35
5887,7,35
5893,13,35
5912,14,35
5917,4,36
5919,3,36
5920,5,36
5923,10,36
5924,3,36
5925,3,36
5926,5,36
5927,4,36
5929,2,36
5930,4,36
5931,4,36
5932,5,36
5933,5,36
5934,3,36
5935,3,36
5938,4,36
5941,4,36
5942,5,36
5944,4,36
5946,6,36
5947,6,36
5953,6,36
5957,4,36
5958,6,36
5962,9,36
5964,9,36
5966,6,36
5967,6,36
5970,13,36
5971,7,36
5972,6,36
5973,3,36
5974,6,36
5977,7,36
5978,5,36
5983,9,36
5986,6,36
5987,6,36
5989,12,36
5993,8,36
5996,9,36
5997,5,36
5998,9,36
6000,6,36
6001,4,36
6003,12,36
6006,7,36
6009,5,36
6010,9,36
6011,7,36
6013,9,36
6014,9,36
6034,7,36
6041,5,36
6044,4,36
6046,2,36
6047,2,36
6052,6,36
6057,10,36
6061,4,36
6068,7,36
6070,14,36
6073,14,36
6083,12,37
6086,5,37
6089,19,37
6091,19,37
6093,12,37
6094,5,37
6099,7,37
6100,4,37
6103,4,37
6109,4,37
6110,4,37
6111,8,37
6112,5,37
6123,5,37
6124,5,37
6127,4,37
6133,12,37
6134,7,37
6138,8,37
6139,7,37
6144,7,37
6145,7,37
6152,19,37
6154,2,37
6155,5,37
6161,2,37
6162,12,37
6163,2,37
6165,16,37
6167,12,37
6172,2,37
6173,9,37
6177,7,37
6182,12,37
6184,7,37
6187,4,37
6192,4,37
6199,4,37
6204,12,37
6215,12,37
6221,12,37
6226,7,37
6234,12,37
6240,11,38
6242,11,38
6249,3,38
6251,3,38
6261,9,38
6263,11,38
6266,21,38
6285,10,38
6286,16,38
6290,16,38
6291,13,38
6293,13,38
6295,13,38
6299,6,38
6300,7,38
6301,3,38
6302,11,38
6304,12,38
6306,7,38
6311,21,38
6312,21,38
6315,11,38
6318,7,38
6319,13,38
6320,13,38
6322,6,38
6323,6,38
6326,3,38
6331,11,38
6334,22,38
6335,7,38
6340,11,38
6348,11,38
6349,8,38
6352,8,38
6354,8,38
6357,6,38
6358,11,38
6362,7,38
6371,8,38
6373,8,38
6378,16,38
6380,3,38
6384,3,38
6385,7,38
6386,8,38
6394,22,38
6400,8,38
6402,16,38
6410,5,39
6413,5,39
6414,6,39
6429,7,39
6431,7,39
6443,6,39
6445,6,39
6451,7,39
6460,5,39
6461,5,39
6474,2,39
6475,2,39
6503,6,39
6505,6,39
6513,5,39
6573,6,40
6574,6,40
6604,2,40
6631,2,40
6632,3,40
6633,3,40
6640,3,40
6652,6,40
6674,6,40
6697,6,40
6735,3,41
6737,3,41
6739,10,41
6741,10,41
6742,16,41
6743,10,41
6744,3,41
6746,8,41
6749,10,41
6757,8,41
6758,3,41
6760,9,41
6761,4,41
6762,4,41
6763,6,41
6766,4,41
6768,4,41
6770,7,41
6771,16,41
6772,6,41
6773,8,41
6774,8,41
6778,7,41
6779,8,41
6780,6,41
6781,2,41
6782,2,41
6788,13,41
6793,4,41
6794,4,41
6796,6,41
6801,8,41
6804,3,41
6810,8,41
6815,8,41
6819,6,41
6824,6,41
6827,7,41
6828,7,41
6829,7,41
6830,11,41
6837,9,41
6839,8,41
6846,9,41
6853,14,41
6854,8,41
6856,10,41
6858,8,41
6877,6,41
6883,6,41
6900,3,42
6907,3,42
6915,2,42
6926,3,42
6928,5,42
6936,2,42
6941,3,42
6971,3,42
6985,5,42
6996,5,42
6999,3,42
7020,5,42
7066,3,43
7139,3,43
7172,3,43
7207,5,44
7209,3,44
7214,3,44
7223,5,44
7244,3,44
7253,3,44
7282,3,44
7309,2,44
7311,2,44
7331,3,44
7357,5,44
7388,12,45
7394,11,45
7414,3,45
7415,11,45
7417,3,45
7418,11,45
7420,11,45
7428,11,45
7442,12,45
7443,12,45
7454,11,45
7483,11,45
7504,13,45
7505,13,45
7509,11,45
7514,3,45
7559,4,46
7561,3,46
7570,4,46
7571,4,46
7573,3,46
7580,3,46
7609,4,46
7717,3,47
7719,3,47
7760,3,47
7876,11,48
7880,11,48
7886,11,48
7897,6,48
7898,11,48
7899,11,48
7901,12,48
7905,11,48
7907,6,48
7908,6,48
7911,12,48
7914,12,48
7915,4,48
7932,14,48
7935,12,48
7937,12,48
7943,14,48
7944,14,48
7953,4,48
7958,6,48
7964,4,48
7965,4,48
7966,6,48
7968,6,48
7974,14,48
8006,14,48
8166,2,49
8167,2,49
8192,3,50
8197,3,50
8203,8,50
8205,3,50
8206,3,50
8207,8,50
8208,8,50
8213,7,50
8214,7,50
8226,3,50
8229,7,50
8231,7,50
8232,6,50
8234,7,50
8247,3,50
8251,8,50
8253,3,50
8257,6,50
8258,3,50
8260,3,50
8264,7,50
8265,7,50
8269,6,50
8286,7,50
8291,6,50
8311,6,50
8324,14,50
8327,14,50
8347,9,51
8350,9,51
8353,7,51
8354,7,51
8362,9,51
8364,9,51
8365,16,51
8370,5,51
8374,5,51
8378,9,51
8379,16,51
8396,5,51
8404,5,51
8435,9,51
8441,9,51
8443,5,51
8452,16,51
8460,9,51
8510,6,52
8512,6,52
8517,4,52
8523,16,52
8525,10,52
8529,7,52
8531,4,52
8533,4,52
8535,9,52
8552,4,52
8553,9,52
8554,9,52
8556,8,52
8558,4,52
8564,3,52
8566,3,52
8572,9,52
8577,7,52
8586,17,52
8588,17,52
8604,6,52
8606,4,52
8608,4,52
8610,3,52
8618,9,52
8622,4,52
8623,4,52
8636,17,52
8642,6,52
8649,7,52
8650,6,52
8656,6,52
8690,6,53
8691,7,53
8692,7,53
8694,6,53
8696,4,53
8697,4,53
8701,5,53
8711,7,53
8715,4,53
8716,6,53
8718,6,53
8733,4,53
8737,4,53
8738,4,53
8740,4,53
8742,7,53
8743,15,53
8744,6,53
8761,5,53
8765,6,53
8770,4,53
8771,4,53
8772,4,53
8794,7,53
8800,14,53
8806,4,53
8822,5,53
8829,4,53
8848,7,54
8849,7,54
8850,15,54
8852,15,54
8858,15,54
8859,7,54
8867,15,54
8876,5,54
8877,5,54
8886,5,54
8887,15,54
8947,15,54
8953,15,54
8958,5,54
8961,7,54
8998,5,54
9002,15,54
9019,4,55
9021,4,55
9022,6,55
9023,6,55
9024,4,55
9026,11,55
9028,11,55
9032,9,55
9035,9,55
9037,8,55
9038,5,55
9040,4,55
9041,11,55
9045,10,55
9047,4,55
9048,4,55
9049,4,55
9052,6,55
9053,6,55
9062,9,55
9063,7,55
9066,10,55
9075,6,55
9076,7,55
9078,7,55
9079,6,55
9080,7,55
9087,12,55
9088,7,55
9091,14,55
9092,14,55
9096,11,55
9100,4,55
9102,6,55
9104,6,55
9108,4,55
9110,5,55
9111,14,55
9116,7,55
9118,4,55
9121,7,55
9122,10,55
9123,12,55
9124,10,55
9126,10,55
9128,10,55
9129,6,55
9134,6,55
9139,6,55
9160,8,55
9168,9,55
9173,4,55
9185,4,55
9218,5,56
9220,2,56
9231,5,56
9232,13,56
9245,14,56
9247,10,56
9249,10,56
9250,13,56
9268,5,56
9280,2,56
9290,14,56
9304,13,56
9307,2,56
9309,10,56
9310,2,56
9311,5,56
9312,5,56
9330,13,56
9418,2,57
9419,2,57
9432,2,57
9510,3,58
9512,3,58
9513,11,58
9523,12,58
9524,12,58
9526,4,58
9535,6,58
9537,12,58
9540,12,58
9543,5,58
9545,4,58
9546,4,58
9547,4,58
9552,11,58
9554,3,58
9570,4,58
9574,12,58
9579,11,58
9584,6,58
9586,6,58
9607,11,58
9611,6,58
9628,12,58
9661,6,58
9662,6,58
9692,2,59
9703,7,59
9704,7,59
9707,2,59
9711,5,59
9713,5,59
9714,5,59
9716,5,59
9717,7,59
9731,7,59
9753,7,59
9835,5,59
9847,2,60
9848,2,60
9849,9,60
9854,9,60
9855,3,60
9857,3,60
9870,2,60
9872,3,60
9873,3,60
9874,2,60
9880,12,60
9883,12,60
9889,12,60
9894,3,60
9897,9,60
9898,7,60
9899,7,60
9909,3,60
9911,7,60
9913,14,60
9915,12,60
9916,9,60
9918,6,60
9923,12,60
9925,6,60
9926,6,60
9929,9,60
9932,7,60
9933,9,60
9951,9,60
9952,15,60
9959,9,60
9970,7,60
9972,15,60
9999,9,60
10000,9,60
10004,15,61
10007,15,61
10008,16,61
10009,16,61
10011,16,61
10012,16,61
10016,6,61
10017,6,61
10024,6,61
10026,6,61
10027,7,61
10028,7,61
10032,6,61
10034,6,61
10037,12,61
10042,9,61
10043,6,61
10045,14,61
10046,12,61
10047,11,61
10050,6,61
10052,11,61
10053,6,61
10057,7,61
10058,7,61
10061,7,61
10062,15,61
10063,7,61
10070,6,61
10073,8,61
10075,6,61
10076,6,61
10079,9,61
10080,7,61
10081,11,61
10082,12,61
10084,6,61
10086,6,61
10089,11,61
10091,6,61
10092,7,61
10095,12,61
10100,6,61
10101,11,61
10102,11,61
10103,6,61
10108,11,61
10109,14,61
10117,11,61
10118,10,61
10135,12,61
10139,10,61
10150,16,61
10169,8,62
10171,6,62
10174,8,62
10176,5,62
10177,4,62
10178,4,62
10183,5,62
10185,6,62
10188,5,62
10194,10,62
10203,5,62
10204,5,62
10212,8,62
10213,7,62
10218,8,62
10222,7,62
10224,6,62
10227,7,62
10228,6,62
10234,4,62
10249,4,62
10266,8,62
10276,5,62
10277,6,62
10278,5,62
10283,7,62
10291,6,62
10363,2,63
10376,7,63
10377,2,63
10424,2,63
10425,7,63
10426,7,63
10427,7,63
10429,7,63
10455,2,63
10472,7,63
10493,8,64
10494,5,64
10498,4,64
10502,11,64
10507,4,64
10508,10,64
10510,5,64
10511,4,64
10512,4,64
10513,4,64
10514,8,64
10515,4,64
10517,9,64
10518,3,64
10532,8,64
10534,4,64
10536,4,64
10538,10,64
10539,8,64
10540,4,64
10543,4,64
10553,8,64
10557,9,64
10560,4,64
10570,3,64
10572,12,64
10574,4,64
10578,5,64
10587,9,64
10592,8,64
10594,9,64
10602,11,64
10619,12,64
10624,4,64
10625,3,64
10637,5,64
10642,4,64
10663,8,65
10664,15,65
10665,12,65
10666,7,65
10677,11,65
10679,8,65
10682,12,65
10692,4,65
10693,8,65
10694,4,65
10695,11,65
10698,11,65
10703,3,65
10704,6,65
10706,6,65
10707,13,65
10708,6,65
10715,8,65
10717,4,65
10718,4,65
10720,8,65
10721,7,65
10723,7,65
10724,6,65
10725,11,65
10726,8,65
10731,13,65
10733,8,65
10734,6,65
10736,13,65
10740,7,65
10743,15,65
10745,7,65
10750,3,65
10756,7,65
10759,13,65
10764,13,65
10766,7,65
10770,6,65
10771,4,65
10780,3,65
10794,13,65
10797,8,65
10802,8,65
10804,8,65
10809,4,65
10810,4,65
10826,2,66
10827,2,66
10828,2,66
10830,19,66
10831,12,66
10832,12,66
10835,7,66
10836,13,66
10839,10,66
10842,2,66
10843,13,66
10846,12,66
10848,13,66
10850,8,66
10851,8,66
10853,16,66
10855,11,66
10857,8,66
10860,7,66
10861,8,66
10862,2,66
10866,7,66
10867,8,66
10868,10,66
10870,10,66
10871,7,66
10872,9,66
10879,8,66
10881,8,66
10883,13,66
10890,16,66
10891,16,66
10892,7,66
10895,8,66
10896,7,66
10897,13,66
10902,9,66
10903,9,66
10906,11,66
10907,11,66
10908,11,66
10911,5,66
10913,10,66
10914,8,66
10918,8,66
10919,10,66
10921,10,66
10924,3,66
10925,8,66
10926,8,66
10927,3,66
10929,9,66
10939,10,66
10940,2,66
10944,5,66
10945,10,66
10946,5,66
10947,5,66
10951,5,66
10952,8,66
10953,8,66
10954,8,66
10957,16,66
10958,8,66
10959,16,66
10967,8,66
10968,8,66
10969,10,66
10970,10,66
10972,3,66
10975,9,66
10976,8,66
11004,8,67
11008,2,67
11024,2,67
11029,8,67
11032,8,67
11048,8,67
11070,8,67
11071,8,67
11076,8,67
11079,8,67
11104,9,67
11162,14,68
11166,14,68
11168,3,68
11175,4,68
11184,11,68
11185,3,68
11186,4,68
11187,4,68
11203,3,68
11209,9,68
11210,12,68
11211,9,68
11212,10,68
11213,13,68
11216,13,68
11218,9,68
11225,10,68
11226,13,68
11227,3,68
11229,9,68
11230,13,68
11232,17,68
11238,10,68
11242,4,68
11243,9,68
11246,14,68
11253,10,68
11254,10,68
11256,10,68
11265,14,68
11266,23,68
11271,9,68
11272,13,68
11274,3,68
11277,9,68
11278,9,68
11279,4,68
11284,9,68
11287,10,68
11291,3,68
11295,12,68
11296,9,68
11298,11,68
11303,9,68
11307,9,68
11309,17,68
11311,10,68
11321,10,68
11325,11,68
11336,4,69
11338,4,69
11339,4,69
11340,8,69
11341,8,69
11343,8,69
11347,8,69
11348,8,69
11355,14,69
11361,12,69
11367,12,69
11368,8,69
11376,8,69
11382,12,69
11384,12,69
11403,12,69
11415,8,69
11424,4,69
11430,12,69
11440,12,69
11446,8,69
11453,11,69
11454,8,69
11464,14,69
11465,14,69
11470,12,69
11471,12,69
11475,12,69
11478,8,69
11511,7,70
11517,2,70
11518,2,70
11534,7,70
11568,7,70
11569,7,70
11570,7,70
11580,7,70
11583,7,70
11667,5,71
11674,4,71
11677,5,71
11683,4,71
11684,5,71
11685,5,71
11686,5,71
11687,9,71
11694,9,71
11695,9,71
11702,5,71
11707,5,71
11708,5,71
11710,5,71
11714,5,71
11715,5,71
11718,5,71
11722,9,71
11731,4,71
11733,4,71
11736,5,71
11738,5,71
11743,4,71
11746,5,71
11747,5,71
11755,4,71
11757,9,71
11763,4,71
11764,4,71
11769,9,71
11770,9,71
11775,9,71
11779,6,71
11782,5,71
11783,5,71
11802,6,71
11804,9,71
11805,9,71
11815,5,71
11821,10,72
11822,6,72
11824,8,72
11825,8,72
11841,6,72
11843,10,72
11845,6,72
11846,12,72
11848,12,72
11850,6,72
11851,12,72
11852,10,72
11867,8,72
11868,8,72
11873,2,72
11877,8,72
11882,8,72
11902,2,72
11911,10,72
11912,10,72
11915,6,72
11922,8,72
11923,6,72
11924,8,72
12000,7,73
12004,7,73
12007,9,73
12010,9,73
12012,9,73
12015,9,73
12017,7,73
12021,4,73
12023,4,73
12028,9,73
12030,4,73
12031,7,73
12034,7,73
12040,5,73
12043,9,73
12052,9,73
12053,9,73
12065,7,73
12072,4,73
12088,7,73
12093,9,73
12148,16,74
12152,16,74
12155,12,74
12159,8,74
12173,2,74
12174,2,74
12178,12,74
12186,12,74
12187,7,74
12188,7,74
12198,8,74
12218,12,74
12219,12,74
12231,12,74
12232,7,74
12234,7,74
12238,16,74
12243,7,74
12266,16,74
12290,7,74
12308,6,75
12309,6,75
12310,6,75
12311,3,75
12312,14,75
12326,6,75
12330,9,75
12338,9,75
12341,6,75
12344,6,75
12345,6,75
12355,8,75
12356,6,75
12358,16,75
12360,10,75
12361,7,75
12377,8,75
12378,14,75
12379,7,75
12380,6,75
12382,3,75
12397,6,75
12398,8,75
12399,6,75
12401,7,75
12405,6,75
12406,14,75
12407,14,75
12413,2,75
12415,2,75
12416,10,75
12426,14,75
12430,3,75
12437,6,75
12445,17,75
12454,7,75
12456,6,75
12468,6,75
12469,4,76
12470,4,76
12471,5,76
12475,4,76
12480,5,76
12490,3,76
12491,3,76
12493,10,76
12507,3,76
12508,4,76
12525,4,76
12526,4,76
12527,5,76
12533,2,76
12534,2,76
12536,5,76
12538,10,76
12558,5,76
12571,7,76
12573,5,76
12574,7,76
12580,4,76
12583,7,76
12606,7,76
12609,5,76
12626,4,76
12638,4,77
12642,4,77
12646,4,77
12649,9,77
12651,4,77
12659,9,77
12660,9,77
12665,9,77
12666,11,77
12671,9,77
12676,9,77
12677,13,77
12678,7,77
12679,8,77
12680,4,77
12681,4,77
12686,9,77
12687,2,77
12689,2,77
12691,11,77
12698,7,77
12702,11,77
12704,11,77
12705,11,77
12710,11,77
12720,11,77
12731,11,77
12732,9,77
12736,7,77
12739,9,77
12741,9,77
12742,9,77
12749,7,77
12750,13,77
12751,14,77
12754,8,77
12760,8,77
12761,8,77
12763,8,77
