,cycle_length,sim_id
0,6,0
1,4,0
3,3,0
4,3,0
5,2,0
7,3,0
8,4,0
9,4,0
10,2,0
11,4,0
12,5,0
13,3,0
14,4,0
15,3,0
16,3,0
18,3,0
19,4,0
20,4,0
21,4,0
22,4,0
23,2,0
24,2,0
25,4,0
26,3,0
27,6,0
28,4,0
29,4,0
30,2,0
31,3,0
32,7,0
33,4,0
34,2,0
36,4,0
37,4,0
38,5,0
39,5,0
42,4,0
43,2,0
49,8,0
50,8,0
51,3,0
53,4,0
56,2,0
57,4,0
58,3,0
60,3,0
61,2,0
62,6,0
63,3,0
65,3,0
66,3,0
67,6,0
68,4,0
69,4,0
70,4,0
71,3,0
73,4,0
74,5,0
77,9,0
78,5,0
79,2,0
81,4,0
82,8,0
83,3,0
84,6,0
85,5,0
86,5,0
88,5,0
91,4,0
95,5,1
96,6,1
97,5,1
98,3,1
99,6,1
102,3,1
103,8,1
106,6,1
107,5,1
109,5,1
110,6,1
111,4,1
113,5,1
115,5,1
116,4,1
118,5,1
119,4,1
120,5,1
121,4,1
122,5,1
124,4,1
128,5,1
129,8,1
131,5,1
132,5,1
133,4,1
135,2,1
136,3,1
137,6,1
140,2,1
143,3,1
144,4,1
148,6,1
149,4,1
150,5,1
151,5,1
152,5,1
154,4,1
156,10,1
157,5,1
158,8,1
159,5,1
162,5,1
163,5,1
165,5,1
167,5,1
170,8,1
171,3,1
173,4,1
174,4,1
175,12,1
176,4,1
179,10,1
180,5,1
189,7,2
190,9,2
191,7,2
193,7,2
194,7,2
195,7,2
197,7,2
199,7,2
200,7,2
202,7,2
203,7,2
204,9,2
208,9,2
209,3,2
210,8,2
227,5,2
228,5,2
241,5,2
242,8,2
244,8,2
246,3,2
253,3,2
254,5,2
255,5,2
256,8,2
267,7,2
272,7,2
278,6,3
279,6,3
280,2,3
282,2,3
283,3,3
284,6,3
285,6,3
286,5,3
288,2,3
289,4,3
292,6,3
293,7,3
294,6,3
296,5,3
297,4,3
298,3,3
299,7,3
300,6,3
301,4,3
303,4,3
304,6,3
305,3,3
306,5,3
307,6,3
308,4,3
311,6,3
312,5,3
313,4,3
314,3,3
315,7,3
317,3,3
318,6,3
319,4,3
320,6,3
322,3,3
323,4,3
324,5,3
325,3,3
326,6,3
328,6,3
329,6,3
330,5,3
333,4,3
334,5,3
335,5,3
336,2,3
337,5,3
339,6,3
340,4,3
343,3,3
344,4,3
345,4,3
346,4,3
350,4,3
351,5,3
352,4,3
354,3,3
356,5,3
366,3,3
373,7,4
374,5,4
379,10,4
382,6,4
383,5,4
384,7,4
386,4,4
388,4,4
392,5,4
395,3,4
397,5,4
399,3,4
402,5,4
403,3,4
405,3,4
406,3,4
407,3,4
410,6,4
414,4,4
417,5,4
418,6,4
419,3,4
420,3,4
421,5,4
423,6,4
425,3,4
427,6,4
429,9,4
430,3,4
435,7,4
436,7,4
439,7,4
440,7,4
443,7,4
444,6,4
445,5,4
447,5,4
448,9,4
451,6,4
452,5,4
453,5,4
459,3,4
463,6,5
464,5,5
465,6,5
466,7,5
467,7,5
469,16,5
470,5,5
471,5,5
472,6,5
473,9,5
474,5,5
483,6,5
487,7,5
489,7,5
493,4,5
495,4,5
496,4,5
497,4,5
498,13,5
501,9,5
503,5,5
506,9,5
508,6,5
513,9,5
515,7,5
516,5,5
518,7,5
519,2,5
520,10,5
532,6,5
535,2,5
540,6,5
541,6,5
547,9,5
562,3,6
565,3,6
573,4,6
574,3,6
646,2,7
649,4,7
650,4,7
654,7,7
655,4,7
656,4,7
657,4,7
658,4,7
659,4,7
660,3,7
661,3,7
662,7,7
663,4,7
667,6,7
668,4,7
671,4,7
672,2,7
673,2,7
674,4,7
675,4,7
677,4,7
678,4,7
679,4,7
682,5,7
687,7,7
690,2,7
691,3,7
692,4,7
693,4,7
696,5,7
697,3,7
698,5,7
699,5,7
700,4,7
701,3,7
702,4,7
703,4,7
704,5,7
705,4,7
708,8,7
709,3,7
712,7,7
714,9,7
715,4,7
721,10,7
735,7,8
736,2,8
737,10,8
742,5,8
748,6,8
749,3,8
752,8,8
753,7,8
754,6,8
755,6,8
757,7,8
758,5,8
761,10,8
766,5,8
772,7,8
773,6,8
775,13,8
780,5,8
781,6,8
784,3,8
785,7,8
790,2,8
792,3,8
798,6,8
800,7,8
801,7,8
812,5,8
826,5,9
828,10,9
829,3,9
830,10,9
831,4,9
834,4,9
835,3,9
837,7,9
840,4,9
842,4,9
843,6,9
844,3,9
845,12,9
846,6,9
848,2,9
849,5,9
855,3,9
856,4,9
860,8,9
863,4,9
864,7,9
865,8,9
868,10,9
869,4,9
873,9,9
875,4,9
877,4,9
878,2,9
879,2,9
880,7,9
883,5,9
884,2,9
885,4,9
886,2,9
891,11,9
893,2,9
895,4,9
896,4,9
897,5,9
