,n,k,cycle_lengths,as_percent_of_matches
0,900,9,152,0.1761297798377752
1,900,9,12,0.013904982618771726
2,900,9,23,0.026651216685979143
3,900,9,83,0.09617612977983778
4,900,9,6,0.006952491309385863
5,900,9,9,0.010428736964078795
6,900,9,4,0.004634994206257242
7,900,9,55,0.06387921022067364
8,900,9,12,0.013937282229965157
9,900,9,110,0.12775842044134728
10,900,9,62,0.07200929152148665
11,900,9,63,0.0726643598615917
12,900,9,87,0.10034602076124567
13,900,9,80,0.0922722029988466
14,900,9,62,0.07151095732410612
15,900,9,6,0.006920415224913495
16,900,9,7,0.008073817762399077
17,900,9,2,0.002306805074971165
18,900,9,187,0.21693735498839908
19,900,9,2,0.002320185614849188
20,900,9,2,0.002320185614849188
21,900,9,6,0.0069605568445475635
22,900,9,3,0.0034802784222737818
23,900,9,20,0.022988505747126436
24,900,9,82,0.09425287356321839
25,900,9,20,0.022988505747126436
26,900,9,31,0.035632183908045977
27,900,9,35,0.040229885057471264
28,900,9,236,0.271889400921659
29,900,9,35,0.04032258064516129
30,900,9,2,0.002304147465437788
31,900,9,3,0.0034562211981566822
32,900,9,141,0.16244239631336405
33,900,9,107,0.12327188940092165
34,900,9,15,0.01728110599078341
35,900,9,70,0.08101851851851852
36,900,9,151,0.17476851851851852
37,900,9,3,0.003472222222222222
38,900,9,2,0.0023148148148148147
39,900,9,2,0.0023148148148148147
40,900,9,269,0.31170336037079954
41,900,9,24,0.027809965237543453
42,900,9,221,0.25519630484988454
43,900,9,29,0.03348729792147806
44,900,9,3,0.003464203233256351
45,900,9,248,0.2857142857142857
46,900,9,35,0.04032258064516129
47,900,9,4,0.004608294930875576
48,900,9,6,0.0069124423963133645
49,900,9,2,0.002304147465437788
50,900,9,43,0.049596309111880045
51,900,9,102,0.11764705882352941
52,900,9,19,0.02191464821222607
53,900,9,56,0.06459054209919261
54,900,9,12,0.01384083044982699
55,900,9,11,0.012687427912341407
56,900,9,51,0.058823529411764705
57,900,9,265,0.3084982537834691
58,900,9,295,0.34104046242774566
59,900,9,9,0.010404624277456647
60,900,9,10,0.011560693641618497
61,900,9,122,0.14039125431530494
62,900,9,119,0.13693901035673187
63,900,9,67,0.07710011507479862
64,900,9,2,0.0023014959723820483
65,900,9,29,0.03344867358708189
66,900,9,213,0.24567474048442905
67,900,9,12,0.01384083044982699
68,900,9,36,0.04152249134948097
69,900,9,6,0.006920415224913495
70,900,9,22,0.025374855824682813
71,900,9,5,0.0057670126874279125
72,900,9,268,0.3080459770114943
73,900,9,23,0.026436781609195402
74,900,9,5,0.005747126436781609
75,900,9,5,0.005747126436781609
76,900,9,5,0.005773672055427252
77,900,9,69,0.07967667436489607
78,900,9,139,0.1605080831408776
79,900,9,26,0.03002309468822171
80,900,9,2,0.0023094688221709007
81,900,9,6,0.006928406466512702
82,900,9,9,0.010392609699769052
83,900,9,214,0.24739884393063583
84,900,9,18,0.020809248554913295
