,n,k,cycle_lengths,as_percent_of_matches
0,500,5,19,0.042505592841163314
1,500,5,8,0.017897091722595078
2,500,5,21,0.045951859956236324
3,500,5,2,0.00437636761487965
4,500,5,3,0.006607929515418502
5,500,5,2,0.004395604395604396
6,500,5,6,0.01327433628318584
7,500,5,4,0.008849557522123894
8,500,5,2,0.004454342984409799
9,500,5,2,0.004366812227074236
10,500,5,6,0.013100436681222707
11,500,5,2,0.0044444444444444444
12,500,5,3,0.006666666666666667
13,500,5,17,0.03711790393013101
14,500,5,13,0.028384279475982533
15,500,5,14,0.03056768558951965
16,500,5,7,0.015350877192982455
17,500,5,6,0.013157894736842105
18,500,5,3,0.006578947368421052
19,500,5,7,0.015384615384615385
20,500,5,2,0.004395604395604396
21,500,5,23,0.049891540130151846
22,500,5,8,0.01735357917570499
23,500,5,2,0.004338394793926247
24,500,5,2,0.004338394793926247
25,500,5,9,0.019736842105263157
26,500,5,15,0.03289473684210526
27,500,5,3,0.006578947368421052
28,500,5,45,0.10022271714922049
29,500,5,3,0.0066815144766146995
30,500,5,10,0.022123893805309734
31,500,5,3,0.00663716814159292
32,500,5,6,0.01327433628318584
33,500,5,10,0.022172949002217297
34,500,5,5,0.011086474501108648
35,500,5,19,0.04212860310421286
36,500,5,10,0.022172949002217297
37,500,5,4,0.008908685968819599
38,500,5,3,0.006607929515418502
39,500,5,14,0.030837004405286344
40,500,5,9,0.019823788546255508
41,500,5,26,0.05726872246696035
42,500,5,13,0.02850877192982456
43,500,5,5,0.010964912280701754
44,500,5,8,0.017543859649122806
45,500,5,4,0.008771929824561403
46,500,5,5,0.010964912280701754
47,500,5,2,0.0043859649122807015
48,500,5,2,0.004310344827586207
49,500,5,3,0.00646551724137931
50,500,5,15,0.032679738562091505
51,500,5,5,0.010893246187363835
52,500,5,4,0.008714596949891068
53,500,5,11,0.024390243902439025
54,500,5,7,0.015521064301552107
55,500,5,9,0.019823788546255508
56,500,5,13,0.02850877192982456
57,500,5,4,0.008771929824561403
58,500,5,7,0.015283842794759825
59,500,5,9,0.019650655021834062
60,500,5,9,0.019650655021834062
61,500,5,2,0.004366812227074236
62,500,5,2,0.004424778761061947
63,500,5,4,0.008849557522123894
64,500,5,5,0.011061946902654867
65,500,5,2,0.004424778761061947
66,500,5,3,0.00663716814159292
67,500,5,2,0.004424778761061947
68,500,5,11,0.024070021881838075
69,500,5,7,0.01569506726457399
70,500,5,2,0.004484304932735426
71,500,5,4,0.008968609865470852
72,500,5,7,0.015418502202643172
73,500,5,18,0.03938730853391685
74,500,5,8,0.0175054704595186
75,500,5,2,0.00437636761487965
76,500,5,33,0.07432432432432433
77,500,5,5,0.01126126126126126
78,500,5,4,0.008771929824561403
79,500,5,7,0.015350877192982455
80,500,5,9,0.019736842105263157
81,500,5,7,0.015418502202643172
82,500,5,7,0.015418502202643172
83,500,5,2,0.004405286343612335
84,500,5,9,0.019650655021834062
85,500,5,2,0.004366812227074236
86,500,5,4,0.008791208791208791
87,500,5,15,0.03296703296703297
88,500,5,4,0.008714596949891068
89,500,5,2,0.004357298474945534
90,500,5,8,0.017582417582417582
91,500,5,5,0.01098901098901099
92,500,5,8,0.017582417582417582
93,500,5,5,0.01098901098901099
94,500,5,4,0.008791208791208791
95,500,5,2,0.004424778761061947
96,500,5,4,0.008771929824561403
97,500,5,10,0.021929824561403508
98,500,5,2,0.0043859649122807015
99,500,5,4,0.008928571428571428
100,500,5,15,0.03275109170305677
