,n,k,cycle_lengths,as_percent_of_matches
0,400,4,10,0.028409090909090908
1,400,4,3,0.008522727272727272
2,400,4,2,0.00554016620498615
3,400,4,16,0.04481792717086835
4,400,4,2,0.0056022408963585435
5,400,4,8,0.022535211267605635
6,400,4,3,0.008450704225352112
7,400,4,3,0.008450704225352112
8,400,4,6,0.0169971671388102
9,400,4,2,0.0056657223796034
10,400,4,2,0.0056657223796034
11,400,4,2,0.0056657223796034
12,400,4,2,0.0056022408963585435
13,400,4,2,0.005714285714285714
14,400,4,2,0.0057306590257879654
15,400,4,2,0.005813953488372093
16,400,4,5,0.014005602240896359
17,400,4,5,0.014124293785310734
18,400,4,2,0.0056657223796034
19,400,4,9,0.025139664804469275
20,400,4,7,0.01971830985915493
21,400,4,12,0.03380281690140845
22,400,4,3,0.008426966292134831
23,400,4,2,0.00558659217877095
24,400,4,7,0.019553072625698324
25,400,4,3,0.008379888268156424
26,400,4,3,0.008450704225352112
27,400,4,3,0.008571428571428572
28,400,4,2,0.005714285714285714
29,400,4,2,0.005681818181818182
30,400,4,4,0.011363636363636364
31,400,4,4,0.011560693641618497
32,400,4,10,0.028011204481792718
33,400,4,3,0.008403361344537815
34,400,4,3,0.0084985835694051
35,400,4,2,0.005681818181818182
36,400,4,2,0.005681818181818182
37,400,4,11,0.03133903133903134
38,400,4,4,0.011142061281337047
39,400,4,2,0.00558659217877095
40,400,4,3,0.008547008547008548
41,400,4,3,0.008547008547008548
42,400,4,2,0.005747126436781609
43,400,4,2,0.005633802816901409
44,400,4,2,0.00554016620498615
45,400,4,6,0.017045454545454544
46,400,4,2,0.005633802816901409
47,400,4,6,0.01729106628242075
48,400,4,2,0.005714285714285714
49,400,4,6,0.016901408450704224
50,400,4,4,0.011363636363636364
51,400,4,2,0.005681818181818182
52,400,4,3,0.008450704225352112
53,400,4,3,0.008450704225352112
54,400,4,19,0.05352112676056338
55,400,4,2,0.005633802816901409
56,400,4,2,0.005714285714285714
57,400,4,3,0.0084985835694051
58,400,4,8,0.022857142857142857
59,400,4,2,0.005714285714285714
60,400,4,3,0.008241758241758242
61,400,4,3,0.0084985835694051
62,400,4,13,0.037037037037037035
63,400,4,2,0.005698005698005698
64,400,4,6,0.017094017094017096
65,400,4,2,0.0057306590257879654
66,400,4,3,0.008356545961002786
67,400,4,5,0.013927576601671309
68,400,4,3,0.0084985835694051
69,400,4,5,0.014204545454545454
70,400,4,2,0.005698005698005698
71,400,4,4,0.011527377521613832
72,400,4,2,0.005681818181818182
73,400,4,9,0.026392961876832845
74,400,4,2,0.005698005698005698
75,400,4,2,0.0056657223796034
76,400,4,2,0.005763688760806916
77,400,4,5,0.01440922190201729
78,400,4,3,0.00847457627118644
79,400,4,9,0.025423728813559324
80,400,4,4,0.011299435028248588
81,400,4,4,0.011267605633802818
82,400,4,3,0.0084985835694051
83,400,4,3,0.0084985835694051
84,400,4,3,0.0084985835694051
85,400,4,2,0.005649717514124294
86,400,4,3,0.00847457627118644
87,400,4,2,0.0056657223796034
88,400,4,5,0.014164305949008499
89,400,4,11,0.03142857142857143
90,400,4,2,0.005714285714285714
91,400,4,2,0.0056022408963585435
92,400,4,5,0.014005602240896359
93,400,4,6,0.0169971671388102
94,400,4,6,0.0169971671388102
95,400,4,13,0.03735632183908046
96,400,4,6,0.017241379310344827
97,400,4,2,0.0056657223796034
98,400,4,14,0.039660056657223795
99,400,4,7,0.019662921348314606
100,400,4,3,0.008426966292134831
101,400,4,8,0.022408963585434174
102,400,4,2,0.005681818181818182
103,400,4,4,0.011235955056179775
104,400,4,5,0.014044943820224719
105,400,4,4,0.0113314447592068
106,400,4,4,0.011363636363636364
107,400,4,3,0.008522727272727272
108,400,4,2,0.0056179775280898875
109,400,4,5,0.014164305949008499
