,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,3000,7,129,0.045647558386411886
1,3000,7,46,0.01627742392073602
2,3000,7,26,0.009200283085633405
3,3000,7,51,0.018046709129511677
4,3000,7,58,0.020523708421797595
5,3000,7,11,0.00389242745930644
6,3000,7,6,0.0021231422505307855
7,3000,7,6,0.0021231422505307855
8,3000,7,18,0.006371681415929204
9,3000,7,5,0.0017699115044247787
10,3000,7,17,0.006017699115044248
11,3000,7,55,0.019469026548672566
12,3000,7,45,0.01592920353982301
13,3000,7,36,0.012743362831858408
14,3000,7,6,0.0021238938053097347
15,3000,7,4,0.001415929203539823
16,3000,7,73,0.025758645024700072
17,3000,7,66,0.02328863796753705
18,3000,7,10,0.0035285815102328866
19,3000,7,39,0.013761467889908258
20,3000,7,13,0.0045871559633027525
21,3000,7,14,0.004940014114326041
22,3000,7,2,0.0007057163020465773
23,3000,7,165,0.0584070796460177
24,3000,7,105,0.03716814159292035
25,3000,7,14,0.00495575221238938
26,3000,7,8,0.002831858407079646
27,3000,7,14,0.00495575221238938
28,3000,7,12,0.004247787610619469
29,3000,7,3,0.0010619469026548673
30,3000,7,83,0.029390934844192633
31,3000,7,49,0.017351274787535412
32,3000,7,22,0.007790368271954674
33,3000,7,3,0.0010623229461756375
34,3000,7,14,0.004957507082152974
35,3000,7,9,0.003186968838526912
36,3000,7,20,0.007082152974504249
37,3000,7,2,0.000708215297450425
38,3000,7,20,0.007082152974504249
39,3000,7,52,0.018413597733711047
40,3000,7,12,0.00424929178470255
41,3000,7,13,0.004603399433427762
42,3000,7,3,0.0010623229461756375
43,3000,7,17,0.0060198300283286115
44,3000,7,4,0.00141643059490085
45,3000,7,97,0.03434844192634561
46,3000,7,6,0.002124645892351275
47,3000,7,20,0.007082152974504249
48,3000,7,9,0.003186968838526912
49,3000,7,44,0.015558698727015558
50,3000,7,28,0.009900990099009901
51,3000,7,125,0.0442008486562942
52,3000,7,50,0.01768033946251768
53,3000,7,7,0.0024752475247524753
54,3000,7,13,0.004596888260254597
55,3000,7,21,0.007425742574257425
56,3000,7,20,0.007072135785007072
57,3000,7,2,0.0007072135785007072
58,3000,7,2,0.0007072135785007072
59,3000,7,45,0.01596310748492373
60,3000,7,152,0.053919829726853497
61,3000,7,30,0.010642071656615822
62,3000,7,21,0.007449450159631075
63,3000,7,9,0.0031926214969847464
64,3000,7,31,0.01098901098901099
65,3000,7,20,0.007089684509039348
66,3000,7,25,0.008862105636299186
67,3000,7,24,0.008507621410847217
68,3000,7,14,0.004962779156327543
69,3000,7,22,0.0077986529599432825
70,3000,7,18,0.006394316163410302
71,3000,7,103,0.036589698046181174
72,3000,7,7,0.002486678507992895
73,3000,7,22,0.007815275310834813
74,3000,7,7,0.002486678507992895
75,3000,7,34,0.012078152753108348
76,3000,7,9,0.003197158081705151
77,3000,7,28,0.00994671403197158
78,3000,7,4,0.0014209591474245115
79,3000,7,8,0.002841918294849023
80,3000,7,25,0.008880994671403197
81,3000,7,2,0.0007104795737122557
82,3000,7,100,0.035523978685612786
83,3000,7,45,0.015985790408525755
84,3000,7,13,0.004618117229129663
85,3000,7,7,0.002486678507992895
86,3000,7,48,0.01705150976909414
87,3000,7,9,0.003197158081705151
88,3000,7,2,0.0007104795737122557
89,3000,7,2,0.0007104795737122557
90,3000,7,10,0.003552397868561279
91,3000,7,2,0.0007104795737122557
92,3000,7,3,0.0010657193605683837
93,3000,7,15,0.005302226935312832
94,3000,7,72,0.02545068928950159
95,3000,7,84,0.029692470837751856
96,3000,7,4,0.0014139271827500884
97,3000,7,5,0.0017674089784376105
98,3000,7,28,0.00989749027925062
99,3000,7,11,0.003888299752562743
100,3000,7,3,0.0010604453870625664
101,3000,7,3,0.0010604453870625664
102,3000,7,11,0.003888299752562743
103,3000,7,8,0.002827854365500177
104,3000,7,98,0.03480113636363636
105,3000,7,87,0.030894886363636364
106,3000,7,88,0.03125
107,3000,7,15,0.005326704545454545
108,3000,7,6,0.002130681818181818
109,3000,7,8,0.002840909090909091
110,3000,7,9,0.0031960227272727275
111,3000,7,15,0.005326704545454545
112,3000,7,7,0.0024857954545454545
113,3000,7,16,0.005681818181818182
114,3000,7,128,0.045149911816578486
115,3000,7,28,0.009876543209876543
116,3000,7,143,0.05044091710758378
117,3000,7,21,0.007407407407407408
118,3000,7,38,0.013403880070546737
119,3000,7,12,0.004232804232804233
120,3000,7,20,0.007054673721340388
121,3000,7,6,0.0021164021164021165
122,3000,7,23,0.008112874779541446
123,3000,7,52,0.01834215167548501
124,3000,7,6,0.0021164021164021165
125,3000,7,61,0.021516754850088183
126,3000,7,94,0.033156966490299825
127,3000,7,4,0.0014109347442680777
128,3000,7,18,0.006349206349206349
129,3000,7,16,0.005643738977072311
130,3000,7,2,0.0007054673721340388
131,3000,7,201,0.0709495234733498
132,3000,7,17,0.006000705965407695
133,3000,7,10,0.0035298270384751147
134,3000,7,43,0.015178256265442993
135,3000,7,4,0.0014119308153900459
136,3000,7,2,0.0007059654076950229
137,3000,7,18,0.0063536886692552065
138,3000,7,14,0.004941757853865161
139,3000,7,88,0.03113941967445152
140,3000,7,134,0.047416843595187545
141,3000,7,5,0.0017692852087756545
142,3000,7,93,0.032908704883227176
143,3000,7,7,0.0024769992922859165
144,3000,7,8,0.0028308563340410475
145,3000,7,11,0.00389242745930644
146,3000,7,160,0.056657223796033995
147,3000,7,47,0.016643059490084985
148,3000,7,3,0.0010623229461756375
149,3000,7,20,0.007082152974504249
150,3000,7,52,0.018413597733711047
151,3000,7,10,0.0035410764872521247
152,3000,7,7,0.002478753541076487
153,3000,7,2,0.000708215297450425
154,3000,7,3,0.0010623229461756375
155,3000,7,2,0.000708215297450425
156,3000,7,109,0.03843441466854725
157,3000,7,94,0.03314527503526093
158,3000,7,6,0.0021156558533145277
159,3000,7,38,0.013399153737658674
160,3000,7,31,0.010930888575458392
161,3000,7,4,0.0014104372355430183
162,3000,7,6,0.0021156558533145277
