,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,2000,6,5,0.0027070925825663237
1,2000,6,10,0.005414185165132647
2,2000,6,21,0.01136978884677856
3,2000,6,2,0.0010828370330265296
4,2000,6,5,0.0027070925825663237
5,2000,6,9,0.004872766648619383
6,2000,6,4,0.002165674066053059
7,2000,6,52,0.028047464940668825
8,2000,6,13,0.007011866235167206
9,2000,6,15,0.008090614886731391
10,2000,6,23,0.012405609492988134
11,2000,6,14,0.007551240560949299
12,2000,6,9,0.0048543689320388345
13,2000,6,6,0.003236245954692557
14,2000,6,39,0.021024258760107817
15,2000,6,24,0.01293800539083558
16,2000,6,11,0.005929919137466307
17,2000,6,36,0.019438444924406047
18,2000,6,2,0.0010799136069114472
19,2000,6,2,0.0010799136069114472
20,2000,6,18,0.009719222462203024
21,2000,6,24,0.012958963282937365
22,2000,6,18,0.009719222462203024
23,2000,6,16,0.008639308855291577
24,2000,6,2,0.0010799136069114472
25,2000,6,2,0.0010799136069114472
26,2000,6,32,0.017204301075268817
27,2000,6,8,0.004301075268817204
28,2000,6,41,0.02204301075268817
29,2000,6,24,0.012903225806451613
30,2000,6,8,0.004301075268817204
31,2000,6,3,0.0016129032258064516
32,2000,6,9,0.004878048780487805
33,2000,6,13,0.007046070460704607
34,2000,6,4,0.002168021680216802
35,2000,6,20,0.01084010840108401
36,2000,6,8,0.004336043360433604
37,2000,6,4,0.002168021680216802
38,2000,6,15,0.008130081300813009
39,2000,6,6,0.0032520325203252032
40,2000,6,3,0.0016260162601626016
41,2000,6,56,0.030156165858912225
42,2000,6,27,0.014539579967689823
43,2000,6,16,0.008616047388260635
44,2000,6,3,0.0016155088852988692
45,2000,6,4,0.002154011847065159
46,2000,6,2,0.0010770059235325794
47,2000,6,67,0.036177105831533475
48,2000,6,27,0.014578833693304536
49,2000,6,10,0.005399568034557235
50,2000,6,11,0.005939524838012959
51,2000,6,5,0.0026997840172786176
52,2000,6,2,0.0010799136069114472
53,2000,6,2,0.0010799136069114472
54,2000,6,3,0.001610305958132045
55,2000,6,26,0.013955984970477724
56,2000,6,30,0.01610305958132045
57,2000,6,43,0.02308105206655931
58,2000,6,5,0.0026838432635534087
