,n,k,cycle_lengths,as_percent_of_matches
0,3000,3,2,0.0007908264136022143
1,3000,3,3,0.0011890606420927466
2,3000,3,3,0.0011824990145841545
3,3000,3,2,0.0007883326763894363
4,3000,3,3,0.0012014417300760913
5,3000,3,3,0.0011923688394276629
6,3000,3,3,0.0011857707509881424
7,3000,3,5,0.0019817677368212444
8,3000,3,2,0.0007927070947284979
9,3000,3,3,0.0011909487892020642
10,3000,3,2,0.0007895775759968417
11,3000,3,4,0.0015704750687082843
12,3000,3,3,0.0011890606420927466
13,3000,3,7,0.002797761790567546
14,3000,3,6,0.002398081534772182
15,3000,3,2,0.0007933359777865926
16,3000,3,2,0.0007996801279488205
17,3000,3,3,0.001187178472497032
18,3000,3,4,0.0015822784810126582
19,3000,3,2,0.0008006405124099279
20,3000,3,3,0.0011857707509881424
21,3000,3,2,0.0007971303308090873
22,3000,3,4,0.0015785319652722968
23,3000,3,3,0.0011838989739542227
24,3000,3,3,0.001184834123222749
25,3000,3,3,0.001201923076923077
26,3000,3,3,0.001201923076923077
27,3000,3,5,0.001976284584980237
28,3000,3,2,0.000791765637371338
29,3000,3,2,0.0007914523149980214
30,3000,3,3,0.0011980830670926517
31,3000,3,3,0.001201923076923077
32,3000,3,2,0.0008012820512820513
33,3000,3,4,0.0016025641025641025
34,3000,3,2,0.0008012820512820513
35,3000,3,2,0.0007942811755361397
36,3000,3,2,0.0007936507936507937
37,3000,3,4,0.0015860428231562252
38,3000,3,5,0.0019896538002387586
39,3000,3,3,0.0011923688394276629
40,3000,3,2,0.0008003201280512205
41,3000,3,3,0.0011824990145841545
42,3000,3,2,0.0007987220447284345
43,3000,3,2,0.000791765637371338
44,3000,3,2,0.0007964954201513341
45,3000,3,4,0.001579778830963665
46,3000,3,3,0.001184834123222749
47,3000,3,2,0.0007961783439490446
48,3000,3,3,0.0011933174224343676
49,3000,3,2,0.000791765637371338
50,3000,3,2,0.0007911392405063291
51,3000,3,2,0.0007911392405063291
52,3000,3,6,0.002354788069073783
53,3000,3,3,0.0011976047904191617
54,3000,3,4,0.0015929908403026682
55,3000,3,7,0.002751572327044025
56,3000,3,3,0.0011928429423459245
57,3000,3,2,0.0007993605115907274
58,3000,3,2,0.0007993605115907274
59,3000,3,4,0.0015873015873015873
60,3000,3,9,0.003572846367606193
61,3000,3,2,0.0007939658594680428
62,3000,3,4,0.0015879317189360857
63,3000,3,2,0.000791765637371338
64,3000,3,2,0.0007914523149980214
65,3000,3,3,0.0012033694344163659
66,3000,3,2,0.0008022462896109105
67,3000,3,2,0.0008022462896109105
68,3000,3,2,0.0008022462896109105
69,3000,3,2,0.0007930214115781126
70,3000,3,3,0.001185302252074279
71,3000,3,4,0.0015891934843067143
72,3000,3,2,0.0007920792079207921
73,3000,3,4,0.001594896331738437
74,3000,3,4,0.0015923566878980893
75,3000,3,2,0.0007961783439490446
76,3000,3,3,0.0011947431302270011
77,3000,3,2,0.0007955449482895784
78,3000,3,2,0.000791765637371338
79,3000,3,3,0.0011867088607594937
80,3000,3,4,0.0015822784810126582
81,3000,3,3,0.0011966493817311527
82,3000,3,3,0.0011815675462780622
83,3000,3,4,0.001589825119236884
84,3000,3,4,0.0015841584158415843
85,3000,3,2,0.0007895775759968417
86,3000,3,3,0.0011966493817311527
87,3000,3,2,0.0007930214115781126
88,3000,3,2,0.0007974481658692185
89,3000,3,2,0.0007974481658692185
90,3000,3,4,0.001594896331738437
91,3000,3,2,0.0007974481658692185
