,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,2000,7,120,0.06382978723404255
1,2000,7,51,0.027127659574468086
2,2000,7,12,0.006382978723404255
3,2000,7,9,0.0047872340425531915
4,2000,7,7,0.003723404255319149
5,2000,7,8,0.00425531914893617
6,2000,7,2,0.0010638297872340426
7,2000,7,32,0.01703940362087327
8,2000,7,54,0.02875399361022364
9,2000,7,25,0.013312034078807242
10,2000,7,3,0.001597444089456869
11,2000,7,7,0.003727369542066028
12,2000,7,7,0.003727369542066028
13,2000,7,13,0.006922257720979766
14,2000,7,2,0.0010649627263045794
15,2000,7,94,0.04986737400530504
16,2000,7,45,0.023872679045092837
17,2000,7,4,0.002122015915119363
18,2000,7,15,0.007957559681697613
19,2000,7,13,0.006896551724137931
20,2000,7,5,0.002652519893899204
21,2000,7,4,0.002122015915119363
22,2000,7,15,0.007957559681697613
23,2000,7,3,0.0015915119363395225
24,2000,7,8,0.004244031830238726
25,2000,7,2,0.0010570824524312897
26,2000,7,105,0.0554968287526427
27,2000,7,29,0.0153276955602537
28,2000,7,21,0.011099365750528542
29,2000,7,44,0.023255813953488372
30,2000,7,4,0.0021141649048625794
31,2000,7,7,0.0036997885835095136
32,2000,7,64,0.034060670569451834
33,2000,7,19,0.010111761575306013
34,2000,7,36,0.019159127195316657
35,2000,7,5,0.0026609898882384245
36,2000,7,52,0.027674294837679615
37,2000,7,14,0.007450771687067589
38,2000,7,112,0.05954279638490165
39,2000,7,28,0.014885699096225412
40,2000,7,8,0.004253056884635832
41,2000,7,5,0.002658160552897395
42,2000,7,6,0.003189792663476874
43,2000,7,4,0.002126528442317916
44,2000,7,41,0.02172760996290408
45,2000,7,9,0.0047694753577106515
46,2000,7,51,0.02702702702702703
47,2000,7,26,0.01377848436671966
48,2000,7,61,0.03232644409114997
49,2000,7,4,0.0021197668256491787
50,2000,7,22,0.011658717541070483
51,2000,7,8,0.0042395336512983575
52,2000,7,3,0.001589825119236884
53,2000,7,5,0.002649708532061473
54,2000,7,2,0.0010598834128245894
55,2000,7,22,0.011646373742721016
56,2000,7,52,0.02752779248279513
57,2000,7,27,0.014293276866066702
58,2000,7,22,0.011646373742721016
59,2000,7,15,0.007940709370037057
60,2000,7,29,0.015352038115404976
61,2000,7,13,0.006881948120698782
62,2000,7,6,0.0031762837480148226
63,2000,7,2,0.0010587612493382743
64,2000,7,99,0.052519893899204244
65,2000,7,6,0.003183023872679045
66,2000,7,14,0.007427055702917772
67,2000,7,33,0.01750663129973475
68,2000,7,16,0.008488063660477453
69,2000,7,5,0.002652519893899204
70,2000,7,6,0.003183023872679045
71,2000,7,8,0.004244031830238726
72,2000,7,18,0.009549071618037135
73,2000,7,14,0.007427055702917772
74,2000,7,21,0.011164274322169059
75,2000,7,106,0.05635300372142477
76,2000,7,15,0.007974481658692184
77,2000,7,39,0.02073365231259968
78,2000,7,6,0.003189792663476874
79,2000,7,10,0.00531632110579479
80,2000,7,34,0.018075491759702286
81,2000,7,2,0.001063264221158958
82,2000,7,75,0.03983005841741901
83,2000,7,9,0.004779607010090282
84,2000,7,6,0.003186404673393521
85,2000,7,15,0.007966011683483803
86,2000,7,19,0.01009028146574615
87,2000,7,55,0.029208709506107277
88,2000,7,6,0.003186404673393521
89,2000,7,19,0.010047593865679535
90,2000,7,145,0.07667900581702802
91,2000,7,3,0.0015864621893178213
92,2000,7,18,0.009518773135906928
93,2000,7,8,0.004230565838180857
94,2000,7,2,0.0010576414595452142
95,2000,7,110,0.05847953216374269
96,2000,7,18,0.009569377990430622
97,2000,7,37,0.019670388091440724
98,2000,7,13,0.006911217437533227
99,2000,7,15,0.007974481658692184
100,2000,7,12,0.006379585326953748
101,2000,7,10,0.00531632110579479
102,2000,7,6,0.003189792663476874
103,2000,7,8,0.004253056884635832
104,2000,7,79,0.04177683765203596
105,2000,7,9,0.004759386567953464
106,2000,7,22,0.011634056054997356
107,2000,7,2,0.0010576414595452142
108,2000,7,5,0.0026441036488630354
109,2000,7,11,0.005817028027498678
110,2000,7,26,0.013749338974087784
111,2000,7,8,0.004230565838180857
112,2000,7,4,0.0021152829190904283
113,2000,7,185,0.09814323607427056
114,2000,7,12,0.00636604774535809
115,2000,7,2,0.0010610079575596816
116,2000,7,120,0.06369426751592357
117,2000,7,9,0.004777070063694267
118,2000,7,4,0.0021231422505307855
119,2000,7,19,0.010084925690021231
120,2000,7,8,0.004246284501061571
121,2000,7,2,0.0010615711252653928
122,2000,7,26,0.013837147418839808
123,2000,7,41,0.021820117083555083
124,2000,7,32,0.017030335284725917
125,2000,7,52,0.027674294837679615
126,2000,7,3,0.0015965939329430547
127,2000,7,10,0.005321979776476849
128,2000,7,10,0.005321979776476849
129,2000,7,6,0.0031931878658861094
130,2000,7,3,0.0015965939329430547
131,2000,7,2,0.0010643959552953698
132,2000,7,29,0.015491452991452992
133,2000,7,49,0.026175213675213676
134,2000,7,112,0.05982905982905983
135,2000,7,12,0.00641025641025641
136,2000,7,11,0.005876068376068376
137,2000,7,6,0.003205128205128205
138,2000,7,4,0.0021253985122210413
139,2000,7,59,0.03134962805526036
140,2000,7,16,0.008501594048884165
141,2000,7,66,0.03506907545164718
142,2000,7,10,0.005313496280552604
143,2000,7,21,0.011158342189160468
144,2000,7,12,0.006376195536663124
145,2000,7,4,0.0021253985122210413
146,2000,7,108,0.05766150560597971
147,2000,7,11,0.0058729311265349705
148,2000,7,7,0.0037373198077949813
149,2000,7,5,0.0026695141484249867
150,2000,7,3,0.001601708489054992
151,2000,7,2,0.0010678056593699946
152,2000,7,3,0.001601708489054992
153,2000,7,4,0.002126528442317916
154,2000,7,88,0.04678362573099415
155,2000,7,15,0.007974481658692184
156,2000,7,20,0.01063264221158958
157,2000,7,26,0.013822434875066455
158,2000,7,16,0.008506113769271665
159,2000,7,4,0.002126528442317916
160,2000,7,7,0.003721424774056353
