,n,k,cycle_lengths,as_percent_of_matches
0,2000,6,75,0.040606388738494856
1,2000,6,5,0.0027070925825663237
2,2000,6,4,0.002165674066053059
3,2000,6,103,0.05555555555555555
4,2000,6,141,0.07605177993527508
5,2000,6,6,0.003236245954692557
6,2000,6,98,0.052830188679245285
7,2000,6,15,0.008086253369272238
8,2000,6,9,0.004851752021563342
9,2000,6,147,0.07937365010799136
10,2000,6,2,0.0010799136069114472
11,2000,6,2,0.0010799136069114472
12,2000,6,10,0.005399568034557235
13,2000,6,17,0.0091792656587473
14,2000,6,2,0.0010799136069114472
15,2000,6,14,0.007526881720430108
16,2000,6,79,0.04247311827956989
17,2000,6,53,0.02849462365591398
18,2000,6,27,0.014516129032258065
19,2000,6,47,0.025474254742547425
20,2000,6,34,0.01842818428184282
21,2000,6,33,0.01788617886178862
22,2000,6,7,0.003794037940379404
23,2000,6,8,0.004336043360433604
24,2000,6,23,0.012466124661246613
25,2000,6,6,0.0032520325203252032
26,2000,6,3,0.0016260162601626016
27,2000,6,82,0.04415724286483576
28,2000,6,17,0.009154550350026925
29,2000,6,75,0.04038772213247173
30,2000,6,11,0.0059235325794291865
31,2000,6,2,0.0010770059235325794
32,2000,6,88,0.047516198704103674
33,2000,6,18,0.009719222462203024
34,2000,6,50,0.026997840172786176
35,2000,6,11,0.005939524838012959
36,2000,6,2,0.0010799136069114472
37,2000,6,3,0.001610305958132045
38,2000,6,128,0.06870638754696726
39,2000,6,51,0.027375201288244767
40,2000,6,9,0.004830917874396135
41,2000,6,9,0.004830917874396135
42,2000,6,3,0.001610305958132045
43,2000,6,103,0.055675675675675676
44,2000,6,94,0.05081081081081081
45,2000,6,9,0.004864864864864865
46,2000,6,128,0.06900269541778976
47,2000,6,2,0.001078167115902965
48,2000,6,14,0.007547169811320755
49,2000,6,9,0.004851752021563342
50,2000,6,6,0.003234501347708895
51,2000,6,142,0.0762211486849168
52,2000,6,3,0.001610305958132045
53,2000,6,32,0.017176596886741814
54,2000,6,3,0.001610305958132045
55,2000,6,2,0.0010735373054213634
56,2000,6,2,0.0010735373054213634
57,2000,6,8,0.00431266846361186
58,2000,6,57,0.030727762803234502
59,2000,6,6,0.003234501347708895
60,2000,6,7,0.0037735849056603774
61,2000,6,8,0.00431266846361186
62,2000,6,17,0.009164420485175202
63,2000,6,7,0.0037735849056603774
64,2000,6,6,0.003234501347708895
65,2000,6,94,0.050920910075839654
66,2000,6,23,0.012459371614301192
67,2000,6,3,0.0016251354279523294
68,2000,6,92,0.04956896551724138
69,2000,6,12,0.00646551724137931
70,2000,6,10,0.005387931034482759
71,2000,6,23,0.012392241379310345
72,2000,6,57,0.030711206896551723
73,2000,6,3,0.0016163793103448276
74,2000,6,3,0.0016163793103448276
75,2000,6,114,0.061224489795918366
76,2000,6,86,0.04618689581095596
77,2000,6,126,0.06759656652360516
78,2000,6,2,0.001072961373390558
79,2000,6,5,0.002682403433476395
80,2000,6,3,0.001609442060085837
81,2000,6,8,0.004291845493562232
82,2000,6,37,0.01992460958535272
83,2000,6,106,0.05708131394722671
84,2000,6,12,0.006462035541195477
85,2000,6,2,0.0010770059235325794
86,2000,6,5,0.0026925148088314485
87,2000,6,3,0.0016155088852988692
88,2000,6,18,0.009693053311793215
89,2000,6,2,0.0010770059235325794
90,2000,6,74,0.04017372421281216
91,2000,6,36,0.019543973941368076
92,2000,6,60,0.03257328990228013
93,2000,6,59,0.03203040173724213
94,2000,6,3,0.0016286644951140066
95,2000,6,5,0.0027144408251900108
96,2000,6,171,0.09149277688603531
97,2000,6,4,0.002140181915462814
98,2000,6,3,0.0016051364365971107
99,2000,6,202,0.10831099195710456
100,2000,6,9,0.00482573726541555
101,2000,6,21,0.011260053619302948
102,2000,6,92,0.0496492174851592
103,2000,6,71,0.03831624392876417
104,2000,6,4,0.0021586616297895305
105,2000,6,148,0.07978436657681941
106,2000,6,2,0.001078167115902965
107,2000,6,5,0.0026954177897574125
108,2000,6,17,0.009164420485175202
109,2000,6,4,0.00215633423180593
110,2000,6,181,0.09741657696447793
111,2000,6,4,0.002152852529601722
112,2000,6,41,0.022066738428417654
113,2000,6,6,0.0032292787944025836
114,2000,6,5,0.002691065662002153
115,2000,6,6,0.0032292787944025836
116,2000,6,4,0.002152852529601722
117,2000,6,7,0.003767491926803014
118,2000,6,5,0.002691065662002153
119,2000,6,47,0.025391680172879523
120,2000,6,12,0.006482982171799027
121,2000,6,7,0.0037817396002160996
122,2000,6,167,0.09007551240560949
123,2000,6,19,0.010248112189859764
124,2000,6,108,0.05834683954619125
125,2000,6,19,0.010264721772015126
126,2000,6,33,0.017828200972447326
127,2000,6,25,0.01350621285791464
128,2000,6,14,0.007563479200432199
129,2000,6,5,0.002701242571582928
130,2000,6,5,0.002701242571582928
131,2000,6,21,0.011339092872570195
132,2000,6,11,0.005939524838012959
133,2000,6,34,0.0183585313174946
134,2000,6,47,0.025377969762419007
135,2000,6,30,0.016198704103671708
136,2000,6,6,0.0032397408207343412
137,2000,6,212,0.11355115158007499
138,2000,6,3,0.0016068559185859668
139,2000,6,72,0.03910917979359044
140,2000,6,9,0.004888647474198805
141,2000,6,10,0.005431830526887561
142,2000,6,71,0.03854505971769816
143,2000,6,5,0.0027144408251900108
144,2000,6,106,0.05644302449414271
145,2000,6,141,0.07507987220447285
146,2000,6,205,0.11063140852671344
147,2000,6,3,0.0016189962223421479
148,2000,6,162,0.08818726183995645
149,2000,6,15,0.008165487207403375
150,2000,6,5,0.0027218290691344584
151,2000,6,71,0.03821313240043057
152,2000,6,27,0.014531754574811625
153,2000,6,28,0.015069967707212056
154,2000,6,45,0.024219590958019375
155,2000,6,70,0.037614185921547555
156,2000,6,25,0.013433637829124127
157,2000,6,28,0.015045674368619023
158,2000,6,5,0.0026867275658248252
159,2000,6,3,0.0016120365394948952
160,2000,6,74,0.03993524015110631
161,2000,6,25,0.013491635186184566
162,2000,6,61,0.03291958985429034
163,2000,6,2,0.0010793308148947653
164,2000,6,6,0.0032379924446842958
165,2000,6,7,0.0037776578521316784
166,2000,6,2,0.0010793308148947653
167,2000,6,81,0.04390243902439024
168,2000,6,28,0.015176151761517615
169,2000,6,65,0.03523035230352303
170,2000,6,9,0.004878048780487805
171,2000,6,6,0.0032520325203252032
172,2000,6,3,0.0016260162601626016
173,2000,6,4,0.002168021680216802
174,2000,6,2,0.001084010840108401
175,2000,6,110,0.05975013579576317
176,2000,6,7,0.0038022813688212928
177,2000,6,4,0.0021727322107550242
178,2000,6,39,0.021184139054861488
179,2000,6,6,0.0032590983161325366
180,2000,6,126,0.06799784133837021
181,2000,6,53,0.028602266594711278
182,2000,6,43,0.023205612520237454
183,2000,6,87,0.04692556634304207
184,2000,6,88,0.04746494066882417
185,2000,6,17,0.009169363538295576
186,2000,6,22,0.011866235167206042
187,2000,6,2,0.0010787486515641855
188,2000,6,5,0.002696871628910464
189,2000,6,6,0.003236245954692557
190,2000,6,22,0.011950027159152634
191,2000,6,44,0.023900054318305268
192,2000,6,37,0.020097772949483977
193,2000,6,12,0.006518196632265073
194,2000,6,2,0.0010863661053775121
195,2000,6,73,0.03920515574650913
196,2000,6,23,0.012352309344790547
197,2000,6,52,0.027926960257787327
198,2000,6,10,0.0053705692803437165
199,2000,6,4,0.0021482277121374865
200,2000,6,90,0.04851752021563342
201,2000,6,20,0.01078167115902965
202,2000,6,8,0.00431266846361186
203,2000,6,3,0.0016172506738544475
204,2000,6,2,0.001078167115902965
205,2000,6,2,0.001078167115902965
206,2000,6,128,0.06933911159263272
207,2000,6,22,0.011917659804983749
208,2000,6,23,0.012459371614301192
209,2000,6,8,0.004333694474539545
210,2000,6,5,0.0027085590465872156
211,2000,6,75,0.04034427111350188
212,2000,6,23,0.01237224314147391
213,2000,6,83,0.04464766003227542
214,2000,6,35,0.018827326519634213
215,2000,6,2,0.0010758472296933835
216,2000,6,4,0.002151694459386767
217,2000,6,67,0.03607969843834141
218,2000,6,30,0.01615508885298869
219,2000,6,11,0.005939524838012959
220,2000,6,93,0.050215982721382287
221,2000,6,28,0.01511879049676026
222,2000,6,6,0.0032397408207343412
223,2000,6,16,0.008639308855291577
224,2000,6,99,0.05386289445048966
225,2000,6,26,0.014145810663764961
226,2000,6,12,0.006528835690968444
227,2000,6,46,0.025027203482045703
228,2000,6,164,0.0880300590445518
229,2000,6,9,0.004830917874396135
230,2000,6,18,0.00966183574879227
231,2000,6,14,0.007514761137949544
232,2000,6,5,0.0026838432635534087
233,2000,6,7,0.003757380568974772
234,2000,6,126,0.0677055346587856
235,2000,6,7,0.0037614185921547557
236,2000,6,10,0.0053734551316496505
237,2000,6,17,0.009134873723804407
238,2000,6,6,0.0032240730789897904
239,2000,6,5,0.0026925148088314485
240,2000,6,83,0.044695745826602046
241,2000,6,55,0.029617662897145933
242,2000,6,3,0.0016155088852988692
243,2000,6,102,0.05504587155963303
244,2000,6,2,0.0010793308148947653
245,2000,6,19,0.01025364274150027
246,2000,6,10,0.005396654074473826
247,2000,6,10,0.005350454788657036
248,2000,6,193,0.1032637774210808
249,2000,6,2,0.001070090957731407
250,2000,6,116,0.06209850107066381
251,2000,6,70,0.03747323340471092
252,2000,6,25,0.013383297644539615
253,2000,6,2,0.0010706638115631692
254,2000,6,85,0.0458963282937365
255,2000,6,3,0.0016198704103671706
256,2000,6,33,0.017818574514038878
257,2000,6,32,0.017278617710583154
258,2000,6,18,0.009719222462203024
259,2000,6,6,0.0032397408207343412
260,2000,6,2,0.0010799136069114472
261,2000,6,110,0.05955603681645912
262,2000,6,5,0.0027070925825663237
263,2000,6,8,0.004331348132106118
264,2000,6,3,0.0016242555495397943
265,2000,6,30,0.0160857908847185
266,2000,6,51,0.027345844504021447
267,2000,6,27,0.014477211796246649
268,2000,6,26,0.013941018766756031
269,2000,6,4,0.0021447721179624667
270,2000,6,7,0.0037533512064343165
271,2000,6,3,0.0016085790884718498
272,2000,6,44,0.023732470334412083
273,2000,6,107,0.05771305285868392
274,2000,6,2,0.0010787486515641855
275,2000,6,12,0.006448146157979581
276,2000,6,119,0.06394411606663085
277,2000,6,30,0.016120365394948953
278,2000,6,30,0.016120365394948953
279,2000,6,4,0.0021493820526598604
280,2000,6,52,0.028017241379310345
281,2000,6,99,0.05334051724137931
282,2000,6,17,0.009159482758620689
