,n,k,n_changes_eadam,n_matches
374,3000,5,90,2724
375,3000,5,48,2738
376,3000,5,108,2732
377,3000,5,42,2719
378,3000,5,42,2722
379,3000,5,70,2724
380,3000,5,28,2720
381,3000,5,104,2704
382,3000,5,64,2719
383,3000,5,58,2725
384,3000,5,118,2709
385,3000,5,98,2722
386,3000,5,78,2725
387,3000,5,64,2725
388,3000,5,58,2725
389,3000,5,26,2725
390,3000,5,60,2730
391,3000,5,66,2743
392,3000,5,74,2752
393,3000,5,144,2732
394,3000,5,44,2717
395,3000,5,24,2720
396,3000,5,60,2718
397,3000,5,94,2726
398,3000,5,104,2747
399,3000,5,62,2732
400,3000,5,140,2726
401,3000,5,116,2743
402,3000,5,90,2706
403,3000,5,122,2730
404,3000,5,142,2745
405,3000,5,46,2736
406,3000,5,118,2734
407,3000,5,88,2737
408,3000,5,4,2722
409,3000,5,128,2718
410,3000,5,94,2733
411,3000,5,138,2715
412,3000,5,172,2743
413,3000,5,18,2741
414,3000,5,114,2730
415,3000,5,134,2710
416,3000,5,60,2733
417,3000,5,104,2727
418,3000,5,156,2703
419,3000,5,94,2704
420,3000,5,90,2722
421,3000,5,70,2738
422,3000,5,192,2701
423,3000,5,166,2726
424,3000,5,86,2722
425,3000,5,120,2736
426,3000,5,14,2726
427,3000,5,132,2732
428,3000,5,114,2735
429,3000,5,100,2730
430,3000,5,84,2736
431,3000,5,78,2725
432,3000,5,44,2737
433,3000,5,68,2718
434,3000,5,12,2727
435,3000,5,22,2721
436,3000,5,90,2723
437,3000,5,104,2737
438,3000,5,54,2722
439,3000,5,62,2721
440,3000,5,106,2714
441,3000,5,86,2731
442,3000,5,158,2713
443,3000,5,56,2716
444,3000,5,36,2724
445,3000,5,194,2729
446,3000,5,30,2732
447,3000,5,68,2728
448,3000,5,58,2738
449,3000,5,106,2738
450,3000,5,222,2747
451,3000,5,58,2733
452,3000,5,136,2715
453,3000,5,34,2724
454,3000,5,60,2731
455,3000,5,74,2723
456,3000,5,18,2718
457,3000,5,30,2727
458,3000,5,18,2719
459,3000,5,72,2717
460,3000,5,102,2738
461,3000,5,134,2713
462,3000,5,126,2726
463,3000,5,110,2733
464,3000,5,88,2725
465,3000,5,36,2716
466,3000,5,44,2719
467,3000,5,178,2741
468,3000,5,84,2710
469,3000,5,110,2724
470,3000,5,72,2753
471,3000,5,170,2739
472,3000,5,44,2729
473,3000,5,150,2736
474,3000,5,132,2726
475,3000,5,46,2726
476,3000,5,118,2712
477,3000,5,114,2728
478,3000,5,46,2731
479,3000,5,70,2731
480,3000,5,22,2727
481,3000,5,126,2737
482,3000,5,22,2740
483,3000,5,104,2716
484,3000,5,62,2723
485,3000,5,136,2711
486,3000,5,40,2738
487,3000,5,36,2727
488,3000,5,66,2712
489,3000,5,62,2743
490,3000,5,78,2718
491,3000,5,104,2729
492,3000,5,64,2724
493,3000,5,106,2710
494,3000,5,118,2713
495,3000,5,146,2733
496,3000,5,66,2720
497,3000,5,174,2722
498,3000,5,84,2710
499,3000,5,180,2724
500,3000,5,114,2724
501,3000,5,26,2709
502,3000,5,80,2731
503,3000,5,144,2734
504,3000,5,86,2745
505,3000,5,104,2742
506,3000,5,106,2734
507,3000,5,108,2731
508,3000,5,154,2712
509,3000,5,88,2729
510,3000,5,24,2731
511,3000,5,86,2727
512,3000,5,48,2722
513,3000,5,72,2724
514,3000,5,116,2731
515,3000,5,6,2719
516,3000,5,46,2725
517,3000,5,132,2718
518,3000,5,150,2739
519,3000,5,96,2735
520,3000,5,56,2720
521,3000,5,126,2740
522,3000,5,110,2720
523,3000,5,104,2700
524,3000,5,58,2736
525,3000,5,26,2713
526,3000,5,0,2719
527,3000,5,76,2744
528,3000,5,150,2712
529,3000,5,144,2727
530,3000,5,70,2724
531,3000,5,150,2714
532,3000,5,72,2727
533,3000,5,32,2726
534,3000,5,38,2755
535,3000,5,86,2718
536,3000,5,110,2730
537,3000,5,56,2726
538,3000,5,124,2728
539,3000,5,48,2717
540,3000,5,66,2719
541,3000,5,42,2743
542,3000,5,150,2732
543,3000,5,54,2722
544,3000,5,184,2737
545,3000,5,114,2718
546,3000,5,68,2712
547,3000,5,60,2721
548,3000,5,70,2713
549,3000,5,0,2717
550,3000,5,44,2714
551,3000,5,28,2727
552,3000,5,56,2725
553,3000,5,18,2735
554,3000,5,74,2705
555,3000,5,54,2710
556,3000,5,178,2716
557,3000,5,172,2731
558,3000,5,210,2736
559,3000,5,68,2726
560,3000,5,140,2719
561,3000,5,48,2733
562,3000,5,52,2720
563,3000,5,46,2735
564,3000,5,216,2732
565,3000,5,94,2732
566,3000,5,130,2751
567,3000,5,42,2720
568,3000,5,156,2744
569,3000,5,26,2723
570,3000,5,84,2734
571,3000,5,98,2730
572,3000,5,48,2721
573,3000,5,22,2735
574,3000,5,188,2737
575,3000,5,152,2721
576,3000,5,98,2728
577,3000,5,54,2736
578,3000,5,52,2725
579,3000,5,68,2740
580,3000,5,60,2737
581,3000,5,112,2710
582,3000,5,238,2733
583,3000,5,22,2715
584,3000,5,84,2724
585,3000,5,104,2723
586,3000,5,132,2732
587,3000,5,50,2724
588,3000,5,74,2719
589,3000,5,126,2722
590,3000,5,80,2725
591,3000,5,90,2720
592,3000,5,20,2730
593,3000,5,152,2759
594,3000,5,94,2708
595,3000,5,62,2711
596,3000,5,98,2722
597,3000,5,64,2724
598,3000,5,30,2722
599,3000,5,60,2736
600,3000,5,126,2732
601,3000,5,76,2725
602,3000,5,96,2733
603,3000,5,80,2720
604,3000,5,172,2724
605,3000,5,114,2737
606,3000,5,40,2732
607,3000,5,152,2720
608,3000,5,68,2743
609,3000,5,118,2704
610,3000,5,104,2724
611,3000,5,118,2719
612,3000,5,120,2727
613,3000,5,62,2732
614,3000,5,142,2720
615,3000,5,152,2736
616,3000,5,82,2711
617,3000,5,84,2719
618,3000,5,50,2736
619,3000,5,0,2735
620,3000,5,176,2713
621,3000,5,110,2710
622,3000,5,46,2726
623,3000,5,116,2732
624,3000,5,84,2729
625,3000,5,48,2709
626,3000,5,48,2700
627,3000,5,208,2748
628,3000,5,164,2701
629,3000,5,108,2739
630,3000,5,160,2718
631,3000,5,182,2714
632,3000,5,18,2733
633,3000,5,224,2739
634,3000,5,96,2715
635,3000,5,98,2738
636,3000,5,44,2720
637,3000,5,144,2715
638,3000,5,94,2707
639,3000,5,16,2712
640,3000,5,72,2732
641,3000,5,16,2745
642,3000,5,118,2706
643,3000,5,78,2736
644,3000,5,156,2707
645,3000,5,56,2724
646,3000,5,98,2724
647,3000,5,218,2723
648,3000,5,136,2736
649,3000,5,126,2735
650,3000,5,238,2728
651,3000,5,26,2708
652,3000,5,4,2714
653,3000,5,40,2715
654,3000,5,50,2724
655,3000,5,104,2727
656,3000,5,106,2738
657,3000,5,162,2716
658,3000,5,22,2729
659,3000,5,40,2727
660,3000,5,108,2723
661,3000,5,42,2724
662,3000,5,4,2710
663,3000,5,122,2720
664,3000,5,62,2712
665,3000,5,184,2735
666,3000,5,112,2728
667,3000,5,90,2734
668,3000,5,84,2733
669,3000,5,114,2745
670,3000,5,84,2729
671,3000,5,78,2730
672,3000,5,112,2734
673,3000,5,50,2704
674,3000,5,128,2726
675,3000,5,100,2711
676,3000,5,124,2703
677,3000,5,64,2732
678,3000,5,40,2723
679,3000,5,160,2708
680,3000,5,144,2730
681,3000,5,44,2727
682,3000,5,8,2731
683,3000,5,18,2725
684,3000,5,62,2726
685,3000,5,74,2731
686,3000,5,58,2722
687,3000,5,32,2743
688,3000,5,60,2721
689,3000,5,54,2710
690,3000,5,142,2733
691,3000,5,28,2743
692,3000,5,140,2732
693,3000,5,50,2738
694,3000,5,126,2720
695,3000,5,182,2730
696,3000,5,50,2707
697,3000,5,12,2716
698,3000,5,32,2719
699,3000,5,244,2740
700,3000,5,84,2736
701,3000,5,54,2749
702,3000,5,88,2722
703,3000,5,138,2712
704,3000,5,130,2722
705,3000,5,202,2735
706,3000,5,82,2731
707,3000,5,60,2709
708,3000,5,0,2722
709,3000,5,232,2730
710,3000,5,36,2710
711,3000,5,122,2721
712,3000,5,132,2722
713,3000,5,184,2728
714,3000,5,152,2734
715,3000,5,52,2739
716,3000,5,42,2735
717,3000,5,146,2727
718,3000,5,114,2727
719,3000,5,60,2723
720,3000,5,76,2716
721,3000,5,122,2738
722,3000,5,82,2722
723,3000,5,108,2711
724,3000,5,84,2724
725,3000,5,168,2720
726,3000,5,146,2707
727,3000,5,108,2723
728,3000,5,90,2728
729,3000,5,76,2736
730,3000,5,144,2754
731,3000,5,42,2728
732,3000,5,106,2728
733,3000,5,88,2712
734,3000,5,180,2726
735,3000,5,46,2737
736,3000,5,80,2713
737,3000,5,122,2729
738,3000,5,100,2723
739,3000,5,62,2726
740,3000,5,38,2716
741,3000,5,104,2735
742,3000,5,96,2722
743,3000,5,90,2728
744,3000,5,20,2725
745,3000,5,46,2720
746,3000,5,136,2735
747,3000,5,64,2723
748,3000,5,40,2713
749,3000,5,118,2749
750,3000,5,6,2733
751,3000,5,22,2718
752,3000,5,148,2740
753,3000,5,66,2740
754,3000,5,64,2711
755,3000,5,142,2722
756,3000,5,158,2732
757,3000,5,162,2723
758,3000,5,62,2722
759,3000,5,110,2730
760,3000,5,68,2716
761,3000,5,24,2731
762,3000,5,88,2721
763,3000,5,20,2719
764,3000,5,30,2727
765,3000,5,16,2733
766,3000,5,8,2722
767,3000,5,72,2727
768,3000,5,168,2717
769,3000,5,26,2721
770,3000,5,44,2722
771,3000,5,92,2714
772,3000,5,190,2728
773,3000,5,174,2722
774,3000,5,180,2717
775,3000,5,158,2716
776,3000,5,154,2708
777,3000,5,144,2728
778,3000,5,100,2724
779,3000,5,168,2718
780,3000,5,194,2735
781,3000,5,62,2726
782,3000,5,66,2724
783,3000,5,128,2720
784,3000,5,32,2716
785,3000,5,98,2709
786,3000,5,94,2713
787,3000,5,60,2725
788,3000,5,4,2709
789,3000,5,36,2735
790,3000,5,58,2713
791,3000,5,34,2717
792,3000,5,80,2728
793,3000,5,28,2731
794,3000,5,118,2719
795,3000,5,108,2721
796,3000,5,122,2740
797,3000,5,98,2726
798,3000,5,118,2731
799,3000,5,164,2715
800,3000,5,180,2742
801,3000,5,118,2734
802,3000,5,60,2718
803,3000,5,18,2740
804,3000,5,62,2718
805,3000,5,72,2726
806,3000,5,80,2720
807,3000,5,118,2722
808,3000,5,162,2717
809,3000,5,38,2713
810,3000,5,24,2721
811,3000,5,124,2740
812,3000,5,104,2743
813,3000,5,138,2715
814,3000,5,120,2728
815,3000,5,58,2723
816,3000,5,60,2720
817,3000,5,126,2736
818,3000,5,112,2733
819,3000,5,140,2732
820,3000,5,78,2749
821,3000,5,178,2731
822,3000,5,102,2732
823,3000,5,104,2748
824,3000,5,74,2710
825,3000,5,184,2705
826,3000,5,56,2720
827,3000,5,72,2722
828,3000,5,88,2734
829,3000,5,138,2729
830,3000,5,66,2731
831,3000,5,192,2731
832,3000,5,144,2738
833,3000,5,22,2726
834,3000,5,82,2719
835,3000,5,106,2720
836,3000,5,180,2737
837,3000,5,120,2719
838,3000,5,90,2726
839,3000,5,174,2707
840,3000,5,108,2728
841,3000,5,134,2720
842,3000,5,100,2749
843,3000,5,100,2717
844,3000,5,12,2715
845,3000,5,52,2729
846,3000,5,86,2713
847,3000,5,82,2731
848,3000,5,154,2724
849,3000,5,48,2739
850,3000,5,12,2731
851,3000,5,14,2715
852,3000,5,36,2724
853,3000,5,128,2714
854,3000,5,100,2714
855,3000,5,174,2726
856,3000,5,72,2727
857,3000,5,160,2718
858,3000,5,100,2720
859,3000,5,76,2711
860,3000,5,182,2719
861,3000,5,40,2728
862,3000,5,160,2749
863,3000,5,42,2729
864,3000,5,100,2737
865,3000,5,94,2720
866,3000,5,84,2740
867,3000,5,158,2720
868,3000,5,0,2709
869,3000,5,34,2733
870,3000,5,74,2713
871,3000,5,140,2724
872,3000,5,100,2719
873,3000,5,64,2708
874,3000,5,30,2716
875,3000,5,20,2725
876,3000,5,158,2743
877,3000,5,64,2717
878,3000,5,96,2720
879,3000,5,86,2726
880,3000,5,134,2721
881,3000,5,74,2731
882,3000,5,42,2719
883,3000,5,118,2728
884,3000,5,146,2724
885,3000,5,108,2736
886,3000,5,4,2728
887,3000,5,80,2719
888,3000,5,32,2716
889,3000,5,62,2719
890,3000,5,70,2711
891,3000,5,56,2738
892,3000,5,70,2731
893,3000,5,76,2740
894,3000,5,58,2735
895,3000,5,92,2754
896,3000,5,114,2724
897,3000,5,114,2721
898,3000,5,30,2723
899,3000,5,154,2733
900,3000,5,34,2729
901,3000,5,206,2735
902,3000,5,134,2709
903,3000,5,140,2729
904,3000,5,38,2751
905,3000,5,72,2723
906,3000,5,102,2710
907,3000,5,122,2724
908,3000,5,58,2727
909,3000,5,84,2717
910,3000,5,108,2739
911,3000,5,26,2728
912,3000,5,156,2730
913,3000,5,112,2733
914,3000,5,26,2726
915,3000,5,100,2724
916,3000,5,190,2745
917,3000,5,32,2719
918,3000,5,88,2710
919,3000,5,170,2716
920,3000,5,74,2713
921,3000,5,40,2722
922,3000,5,112,2719
923,3000,5,66,2734
924,3000,5,58,2728
925,3000,5,112,2721
926,3000,5,100,2725
927,3000,5,152,2734
928,3000,5,70,2711
929,3000,5,64,2727
930,3000,5,72,2726
931,3000,5,16,2719
932,3000,5,72,2726
933,3000,5,48,2706
934,3000,5,68,2729
935,3000,5,112,2728
936,3000,5,0,2727
937,3000,5,158,2732
938,3000,5,102,2719
939,3000,5,166,2747
940,3000,5,132,2721
941,3000,5,84,2727
942,3000,5,66,2704
943,3000,5,62,2738
944,3000,5,116,2726
945,3000,5,96,2725
946,3000,5,146,2750
947,3000,5,218,2729
948,3000,5,104,2735
949,3000,5,30,2714
950,3000,5,96,2727
951,3000,5,0,2742
952,3000,5,78,2731
953,3000,5,178,2735
954,3000,5,122,2730
955,3000,5,54,2727
956,3000,5,62,2716
957,3000,5,134,2727
958,3000,5,40,2721
959,3000,5,146,2718
960,3000,5,100,2706
961,3000,5,84,2727
962,3000,5,68,2725
963,3000,5,74,2728
964,3000,5,112,2716
965,3000,5,26,2722
966,3000,5,64,2729
967,3000,5,100,2731
968,3000,5,156,2721
969,3000,5,120,2728
970,3000,5,82,2727
971,3000,5,76,2724
972,3000,5,64,2727
973,3000,5,124,2743
974,3000,5,92,2728
975,3000,5,78,2729
976,3000,5,184,2730
977,3000,5,122,2731
978,3000,5,82,2730
979,3000,5,126,2739
980,3000,5,66,2734
981,3000,5,102,2744
982,3000,5,48,2726
983,3000,5,136,2715
984,3000,5,192,2732
985,3000,5,48,2730
986,3000,5,84,2738
987,3000,5,118,2747
988,3000,5,134,2725
989,3000,5,56,2734
990,3000,5,120,2725
991,3000,5,84,2722
992,3000,5,14,2727
993,3000,5,26,2723
994,3000,5,36,2727
995,3000,5,198,2726
996,3000,5,120,2724
997,3000,5,56,2713
998,3000,5,110,2707
999,3000,5,68,2702
1000,3000,5,84,2723
1001,3000,5,110,2734
1002,3000,5,70,2719
1003,3000,5,100,2713
1004,3000,5,236,2734
1005,3000,5,46,2726
1006,3000,5,174,2725
1007,3000,5,28,2723
1008,3000,5,108,2715
1009,3000,5,98,2725
1010,3000,5,118,2744
1011,3000,5,40,2740
1012,3000,5,48,2731
1013,3000,5,88,2712
1014,3000,5,108,2713
1015,3000,5,118,2711
1016,3000,5,172,2732
1017,3000,5,86,2718
1018,3000,5,158,2735
1019,3000,5,114,2715
1020,3000,5,108,2725
1021,3000,5,50,2723
1022,3000,5,32,2711
1023,3000,5,52,2716
1024,3000,5,22,2722
1025,3000,5,106,2720
1026,3000,5,124,2727
1027,3000,5,84,2746
1028,3000,5,114,2720
1029,3000,5,46,2711
1030,3000,5,54,2740
1031,3000,5,166,2727
1032,3000,5,70,2728
1033,3000,5,70,2729
1034,3000,5,50,2724
1035,3000,5,80,2711
1036,3000,5,68,2738
1037,3000,5,124,2739
1038,3000,5,114,2712
1039,3000,5,72,2694
1040,3000,5,64,2715
1041,3000,5,126,2734
1042,3000,5,38,2734
1043,3000,5,44,2727
1044,3000,5,114,2723
1045,3000,5,70,2728
1046,3000,5,40,2754
1047,3000,5,140,2727
1048,3000,5,54,2747
1049,3000,5,50,2696
1050,3000,5,156,2734
1051,3000,5,118,2732
1052,3000,5,172,2718
1053,3000,5,104,2708
1054,3000,5,96,2744
1055,3000,5,60,2737
1056,3000,5,42,2729
1057,3000,5,190,2713
1058,3000,5,34,2719
1059,3000,5,52,2742
1060,3000,5,40,2729
1061,3000,5,100,2723
1062,3000,5,130,2723
1063,3000,5,52,2717
1064,3000,5,100,2723
1065,3000,5,92,2726
1066,3000,5,42,2714
1067,3000,5,48,2727
1068,3000,5,94,2733
1069,3000,5,76,2712
1070,3000,5,156,2724
1071,3000,5,110,2717
1072,3000,5,88,2721
1073,3000,5,70,2731
1074,3000,5,38,2734
1075,3000,5,54,2727
1076,3000,5,82,2740
1077,3000,5,90,2732
1078,3000,5,62,2722
1079,3000,5,88,2715
1080,3000,5,62,2724
1081,3000,5,22,2725
1082,3000,5,74,2732
1083,3000,5,60,2714
1084,3000,5,70,2710
1085,3000,5,236,2717
1086,3000,5,44,2721
1087,3000,5,50,2732
1088,3000,5,132,2737
1089,3000,5,72,2732
1090,3000,5,50,2733
1091,3000,5,248,2742
1092,3000,5,62,2743
1093,3000,5,72,2727
1094,3000,5,24,2740
1095,3000,5,68,2742
1096,3000,5,102,2716
1097,3000,5,100,2717
1098,3000,5,160,2723
1099,3000,5,144,2735
1100,3000,5,180,2714
1101,3000,5,78,2741
1102,3000,5,70,2718
1103,3000,5,96,2731
1104,3000,5,84,2721
1105,3000,5,36,2724
1106,3000,5,88,2724
1107,3000,5,132,2731
1108,3000,5,178,2722
1109,3000,5,34,2730
1110,3000,5,168,2738
1111,3000,5,138,2714
1112,3000,5,0,2725
1113,3000,5,216,2726
1114,3000,5,12,2717
1115,3000,5,64,2730
1116,3000,5,58,2712
1117,3000,5,64,2723
1118,3000,5,160,2711
1119,3000,5,18,2732
1120,3000,5,172,2706
1121,3000,5,112,2720
1122,3000,5,160,2723
1123,3000,5,42,2720
1124,3000,5,102,2734
1125,3000,5,90,2711
1126,3000,5,38,2727
1127,3000,5,140,2720
1128,3000,5,124,2732
1129,3000,5,44,2717
1130,3000,5,126,2716
1131,3000,5,72,2730
1132,3000,5,128,2728
1133,3000,5,216,2735
1134,3000,5,54,2726
1135,3000,5,130,2728
1136,3000,5,108,2713
1137,3000,5,84,2723
1138,3000,5,82,2725
1139,3000,5,76,2737
1140,3000,5,116,2738
1141,3000,5,26,2737
1142,3000,5,80,2710
1143,3000,5,62,2746
1144,3000,5,4,2724
1145,3000,5,154,2720
1146,3000,5,28,2724
1147,3000,5,90,2731
1148,3000,5,82,2723
1149,3000,5,128,2726
