,n,k,n_changes_eadam,n_matches
264,3000,8,742,2850
265,3000,8,898,2845
266,3000,8,814,2848
267,3000,8,790,2849
268,3000,8,1002,2862
269,3000,8,920,2843
270,3000,8,824,2850
271,3000,8,822,2856
272,3000,8,754,2864
273,3000,8,760,2862
274,3000,8,866,2854
275,3000,8,914,2854
276,3000,8,1022,2847
277,3000,8,812,2861
278,3000,8,842,2855
279,3000,8,894,2858
280,3000,8,894,2865
281,3000,8,880,2845
282,3000,8,946,2853
283,3000,8,626,2857
284,3000,8,846,2859
285,3000,8,768,2848
286,3000,8,816,2866
287,3000,8,806,2870
288,3000,8,930,2852
289,3000,8,744,2857
290,3000,8,782,2855
291,3000,8,784,2855
292,3000,8,974,2848
293,3000,8,822,2845
294,3000,8,776,2839
295,3000,8,868,2845
296,3000,8,862,2850
297,3000,8,696,2861
298,3000,8,1006,2837
299,3000,8,974,2850
300,3000,8,774,2858
301,3000,8,862,2861
302,3000,8,610,2852
303,3000,8,820,2852
304,3000,8,908,2849
305,3000,8,764,2851
306,3000,8,926,2858
307,3000,8,990,2846
308,3000,8,718,2859
309,3000,8,686,2855
310,3000,8,846,2841
311,3000,8,812,2846
312,3000,8,898,2854
313,3000,8,814,2880
314,3000,8,912,2849
315,3000,8,788,2853
316,3000,8,846,2858
317,3000,8,1102,2842
318,3000,8,864,2865
319,3000,8,850,2859
320,3000,8,844,2848
321,3000,8,770,2843
322,3000,8,754,2852
323,3000,8,928,2857
324,3000,8,760,2852
325,3000,8,742,2851
326,3000,8,882,2860
327,3000,8,810,2856
328,3000,8,818,2851
329,3000,8,688,2843
330,3000,8,734,2858
331,3000,8,742,2859
332,3000,8,936,2856
333,3000,8,1068,2853
334,3000,8,806,2851
335,3000,8,962,2847
336,3000,8,1056,2866
337,3000,8,868,2846
338,3000,8,962,2860
339,3000,8,856,2841
340,3000,8,840,2850
341,3000,8,918,2868
342,3000,8,808,2853
343,3000,8,792,2848
344,3000,8,998,2852
345,3000,8,636,2862
346,3000,8,886,2864
347,3000,8,936,2848
348,3000,8,770,2865
349,3000,8,984,2857
350,3000,8,998,2852
351,3000,8,686,2861
352,3000,8,986,2857
353,3000,8,802,2853
354,3000,8,754,2852
355,3000,8,798,2842
356,3000,8,724,2868
357,3000,8,890,2859
358,3000,8,964,2855
359,3000,8,940,2866
360,3000,8,824,2849
361,3000,8,868,2848
362,3000,8,952,2865
363,3000,8,750,2852
364,3000,8,848,2865
365,3000,8,862,2858
366,3000,8,976,2853
367,3000,8,864,2866
368,3000,8,850,2867
369,3000,8,906,2856
370,3000,8,626,2842
371,3000,8,708,2862
372,3000,8,846,2863
373,3000,8,742,2856
374,3000,8,780,2852
375,3000,8,774,2845
376,3000,8,726,2853
377,3000,8,844,2844
378,3000,8,764,2849
379,3000,8,944,2848
380,3000,8,714,2854
381,3000,8,882,2843
382,3000,8,886,2872
383,3000,8,690,2850
384,3000,8,956,2841
385,3000,8,820,2860
386,3000,8,802,2846
387,3000,8,924,2852
388,3000,8,796,2852
389,3000,8,762,2847
390,3000,8,710,2845
391,3000,8,788,2853
392,3000,8,774,2847
393,3000,8,930,2848
394,3000,8,924,2870
395,3000,8,928,2855
396,3000,8,940,2871
397,3000,8,902,2857
398,3000,8,810,2852
399,3000,8,852,2855
400,3000,8,896,2848
401,3000,8,814,2855
402,3000,8,906,2858
403,3000,8,784,2863
404,3000,8,714,2833
405,3000,8,882,2852
406,3000,8,998,2861
407,3000,8,754,2847
408,3000,8,888,2840
409,3000,8,846,2859
410,3000,8,754,2863
411,3000,8,890,2863
412,3000,8,888,2843
413,3000,8,860,2851
414,3000,8,982,2857
415,3000,8,822,2854
416,3000,8,712,2841
417,3000,8,632,2853
418,3000,8,856,2859
419,3000,8,766,2854
420,3000,8,824,2856
421,3000,8,874,2841
422,3000,8,652,2864
423,3000,8,912,2854
424,3000,8,608,2845
425,3000,8,862,2854
426,3000,8,866,2864
427,3000,8,874,2855
428,3000,8,870,2851
429,3000,8,900,2849
430,3000,8,750,2849
431,3000,8,764,2866
432,3000,8,822,2850
433,3000,8,878,2858
434,3000,8,820,2858
435,3000,8,664,2857
436,3000,8,868,2865
437,3000,8,888,2850
438,3000,8,862,2856
439,3000,8,900,2854
440,3000,8,1008,2849
441,3000,8,752,2857
442,3000,8,888,2851
443,3000,8,868,2854
444,3000,8,684,2849
445,3000,8,760,2845
446,3000,8,818,2854
447,3000,8,724,2855
448,3000,8,874,2858
449,3000,8,776,2868
450,3000,8,1042,2857
451,3000,8,826,2860
452,3000,8,986,2858
453,3000,8,892,2841
454,3000,8,804,2853
455,3000,8,840,2849
456,3000,8,828,2846
457,3000,8,730,2862
458,3000,8,870,2873
459,3000,8,1066,2840
460,3000,8,662,2848
461,3000,8,958,2847
462,3000,8,862,2854
463,3000,8,760,2852
464,3000,8,732,2867
465,3000,8,1002,2862
466,3000,8,682,2853
467,3000,8,846,2856
468,3000,8,974,2863
469,3000,8,678,2849
470,3000,8,816,2857
471,3000,8,808,2867
472,3000,8,1006,2852
473,3000,8,1012,2858
474,3000,8,834,2852
475,3000,8,946,2854
476,3000,8,962,2843
477,3000,8,900,2862
478,3000,8,780,2856
479,3000,8,908,2860
480,3000,8,876,2848
481,3000,8,1008,2853
482,3000,8,788,2861
483,3000,8,876,2865
484,3000,8,848,2854
485,3000,8,722,2858
486,3000,8,904,2841
487,3000,8,908,2853
488,3000,8,782,2846
489,3000,8,758,2855
490,3000,8,778,2854
491,3000,8,686,2867
492,3000,8,772,2854
493,3000,8,828,2855
494,3000,8,804,2861
495,3000,8,882,2851
496,3000,8,856,2844
497,3000,8,750,2864
498,3000,8,766,2846
499,3000,8,716,2850
500,3000,8,820,2841
501,3000,8,630,2854
502,3000,8,822,2856
503,3000,8,938,2866
504,3000,8,764,2848
505,3000,8,840,2854
506,3000,8,758,2847
507,3000,8,834,2837
508,3000,8,892,2861
509,3000,8,944,2856
510,3000,8,722,2850
511,3000,8,892,2847
512,3000,8,938,2858
513,3000,8,942,2847
514,3000,8,766,2848
515,3000,8,744,2846
516,3000,8,888,2861
517,3000,8,800,2848
518,3000,8,806,2853
519,3000,8,818,2851
520,3000,8,852,2866
521,3000,8,806,2851
522,3000,8,860,2854
523,3000,8,822,2860
524,3000,8,862,2843
525,3000,8,868,2852
526,3000,8,792,2852
527,3000,8,736,2860
528,3000,8,826,2857
529,3000,8,874,2855
530,3000,8,856,2830
531,3000,8,764,2840
532,3000,8,822,2853
533,3000,8,984,2851
534,3000,8,722,2854
535,3000,8,808,2865
536,3000,8,786,2831
537,3000,8,720,2841
538,3000,8,892,2861
539,3000,8,602,2848
540,3000,8,776,2856
541,3000,8,866,2845
542,3000,8,840,2852
543,3000,8,804,2857
544,3000,8,896,2847
545,3000,8,786,2849
546,3000,8,854,2852
547,3000,8,804,2848
548,3000,8,998,2847
549,3000,8,836,2842
550,3000,8,788,2840
551,3000,8,1054,2862
552,3000,8,844,2848
553,3000,8,798,2856
554,3000,8,784,2839
555,3000,8,782,2856
556,3000,8,742,2857
557,3000,8,776,2853
558,3000,8,962,2848
559,3000,8,776,2842
560,3000,8,880,2842
561,3000,8,900,2836
562,3000,8,906,2860
563,3000,8,864,2851
564,3000,8,766,2836
565,3000,8,898,2853
566,3000,8,838,2858
567,3000,8,1030,2861
568,3000,8,996,2848
569,3000,8,932,2849
570,3000,8,804,2864
571,3000,8,946,2866
572,3000,8,842,2845
573,3000,8,844,2851
574,3000,8,858,2850
575,3000,8,808,2846
576,3000,8,724,2850
577,3000,8,872,2843
578,3000,8,592,2859
579,3000,8,880,2866
580,3000,8,838,2870
581,3000,8,874,2872
582,3000,8,978,2851
583,3000,8,656,2854
584,3000,8,868,2854
585,3000,8,716,2862
586,3000,8,848,2847
587,3000,8,854,2844
588,3000,8,632,2851
589,3000,8,944,2842
590,3000,8,830,2864
591,3000,8,712,2850
592,3000,8,626,2849
593,3000,8,832,2855
594,3000,8,812,2841
595,3000,8,816,2859
596,3000,8,924,2857
597,3000,8,864,2849
598,3000,8,768,2850
599,3000,8,684,2873
600,3000,8,722,2857
601,3000,8,864,2857
602,3000,8,830,2856
603,3000,8,850,2860
604,3000,8,806,2843
605,3000,8,926,2858
606,3000,8,1082,2864
607,3000,8,904,2844
608,3000,8,886,2855
609,3000,8,882,2838
610,3000,8,734,2868
611,3000,8,924,2850
612,3000,8,830,2847
613,3000,8,882,2850
614,3000,8,642,2859
615,3000,8,784,2861
616,3000,8,840,2865
617,3000,8,848,2855
618,3000,8,700,2859
619,3000,8,824,2862
620,3000,8,776,2864
621,3000,8,880,2849
622,3000,8,864,2859
623,3000,8,836,2847
624,3000,8,764,2852
625,3000,8,842,2856
626,3000,8,1012,2845
627,3000,8,770,2853
628,3000,8,792,2854
629,3000,8,900,2863
630,3000,8,704,2851
631,3000,8,794,2849
632,3000,8,848,2870
633,3000,8,916,2849
634,3000,8,948,2853
635,3000,8,898,2851
636,3000,8,730,2843
637,3000,8,810,2868
638,3000,8,802,2840
639,3000,8,952,2854
640,3000,8,914,2854
641,3000,8,780,2855
642,3000,8,700,2860
643,3000,8,864,2855
644,3000,8,798,2847
645,3000,8,670,2867
646,3000,8,996,2853
647,3000,8,664,2848
648,3000,8,676,2839
649,3000,8,848,2863
650,3000,8,706,2863
651,3000,8,990,2859
652,3000,8,794,2850
653,3000,8,640,2855
654,3000,8,750,2854
655,3000,8,836,2840
656,3000,8,850,2847
657,3000,8,906,2858
658,3000,8,848,2869
659,3000,8,762,2863
660,3000,8,814,2839
661,3000,8,812,2852
662,3000,8,704,2846
663,3000,8,1016,2861
664,3000,8,876,2849
665,3000,8,808,2852
666,3000,8,924,2863
667,3000,8,790,2864
668,3000,8,838,2845
669,3000,8,750,2843
670,3000,8,894,2857
671,3000,8,802,2869
672,3000,8,836,2852
673,3000,8,844,2854
674,3000,8,774,2862
675,3000,8,756,2844
676,3000,8,742,2851
677,3000,8,808,2859
678,3000,8,802,2850
679,3000,8,948,2871
680,3000,8,898,2847
681,3000,8,734,2866
682,3000,8,732,2862
683,3000,8,816,2855
684,3000,8,946,2847
685,3000,8,802,2853
686,3000,8,814,2862
687,3000,8,746,2861
688,3000,8,644,2850
689,3000,8,970,2852
690,3000,8,796,2854
691,3000,8,980,2869
692,3000,8,1074,2848
693,3000,8,828,2848
694,3000,8,724,2849
695,3000,8,792,2860
696,3000,8,776,2849
697,3000,8,962,2855
698,3000,8,998,2869
699,3000,8,748,2855
700,3000,8,814,2861
701,3000,8,896,2860
702,3000,8,966,2868
703,3000,8,788,2861
704,3000,8,824,2854
705,3000,8,872,2854
706,3000,8,860,2860
707,3000,8,990,2850
708,3000,8,958,2838
709,3000,8,888,2861
710,3000,8,662,2850
711,3000,8,880,2862
712,3000,8,770,2865
713,3000,8,760,2856
714,3000,8,718,2858
715,3000,8,956,2851
716,3000,8,870,2870
717,3000,8,640,2857
718,3000,8,1072,2860
719,3000,8,996,2866
720,3000,8,810,2853
721,3000,8,872,2865
722,3000,8,870,2851
723,3000,8,666,2863
724,3000,8,808,2850
725,3000,8,784,2866
726,3000,8,780,2842
727,3000,8,736,2854
728,3000,8,788,2844
729,3000,8,828,2866
730,3000,8,1090,2852
731,3000,8,886,2844
732,3000,8,652,2854
733,3000,8,914,2852
734,3000,8,884,2868
735,3000,8,736,2853
736,3000,8,1026,2852
737,3000,8,824,2867
738,3000,8,932,2861
739,3000,8,892,2850
740,3000,8,916,2846
741,3000,8,840,2850
742,3000,8,1034,2858
743,3000,8,836,2863
744,3000,8,804,2844
745,3000,8,802,2870
746,3000,8,710,2870
747,3000,8,544,2849
748,3000,8,880,2854
749,3000,8,756,2846
750,3000,8,608,2858
751,3000,8,722,2864
752,3000,8,982,2855
753,3000,8,1040,2857
754,3000,8,770,2853
755,3000,8,702,2838
756,3000,8,860,2845
757,3000,8,572,2837
758,3000,8,770,2863
759,3000,8,834,2843
760,3000,8,956,2867
761,3000,8,812,2859
762,3000,8,970,2854
763,3000,8,888,2842
764,3000,8,808,2850
765,3000,8,924,2833
766,3000,8,952,2849
767,3000,8,950,2865
768,3000,8,672,2861
769,3000,8,976,2849
770,3000,8,808,2843
771,3000,8,844,2857
772,3000,8,864,2856
773,3000,8,952,2850
774,3000,8,720,2851
775,3000,8,866,2863
776,3000,8,888,2840
777,3000,8,804,2847
778,3000,8,796,2849
779,3000,8,854,2850
780,3000,8,936,2861
781,3000,8,806,2861
782,3000,8,818,2850
783,3000,8,922,2854
784,3000,8,858,2860
785,3000,8,830,2866
786,3000,8,754,2866
787,3000,8,880,2845
788,3000,8,864,2862
789,3000,8,862,2849
790,3000,8,814,2858
791,3000,8,596,2855
792,3000,8,1020,2855
793,3000,8,780,2855
794,3000,8,986,2865
795,3000,8,780,2860
796,3000,8,648,2837
797,3000,8,914,2854
798,3000,8,972,2866
799,3000,8,920,2853
800,3000,8,806,2842
801,3000,8,804,2852
802,3000,8,922,2856
803,3000,8,746,2873
804,3000,8,818,2856
805,3000,8,900,2846
806,3000,8,914,2851
807,3000,8,752,2849
808,3000,8,762,2845
809,3000,8,762,2878
810,3000,8,646,2857
811,3000,8,806,2857
812,3000,8,834,2852
813,3000,8,898,2861
814,3000,8,724,2861
815,3000,8,734,2861
816,3000,8,832,2856
817,3000,8,928,2847
818,3000,8,956,2843
819,3000,8,774,2851
820,3000,8,878,2867
821,3000,8,798,2855
822,3000,8,772,2859
823,3000,8,860,2857
824,3000,8,716,2853
825,3000,8,916,2857
826,3000,8,812,2860
827,3000,8,890,2852
828,3000,8,880,2860
829,3000,8,776,2859
830,3000,8,894,2860
831,3000,8,854,2860
832,3000,8,806,2854
833,3000,8,902,2856
834,3000,8,898,2857
835,3000,8,914,2865
836,3000,8,878,2862
837,3000,8,708,2838
838,3000,8,796,2840
839,3000,8,820,2860
840,3000,8,854,2850
841,3000,8,832,2858
842,3000,8,700,2844
843,3000,8,848,2844
844,3000,8,794,2860
845,3000,8,846,2855
846,3000,8,914,2861
847,3000,8,930,2842
848,3000,8,658,2853
849,3000,8,1086,2842
850,3000,8,750,2848
851,3000,8,696,2857
852,3000,8,746,2843
853,3000,8,868,2849
854,3000,8,976,2852
855,3000,8,826,2861
856,3000,8,754,2856
857,3000,8,884,2859
858,3000,8,874,2864
859,3000,8,748,2856
860,3000,8,734,2842
861,3000,8,688,2860
862,3000,8,604,2858
863,3000,8,796,2853
864,3000,8,880,2856
865,3000,8,904,2849
866,3000,8,1036,2853
867,3000,8,806,2853
868,3000,8,1026,2845
869,3000,8,892,2841
870,3000,8,846,2862
871,3000,8,976,2853
872,3000,8,858,2857
873,3000,8,910,2855
874,3000,8,828,2869
875,3000,8,852,2859
876,3000,8,748,2858
877,3000,8,800,2845
878,3000,8,762,2846
879,3000,8,590,2862
880,3000,8,860,2858
881,3000,8,846,2850
882,3000,8,886,2857
883,3000,8,798,2858
884,3000,8,892,2853
885,3000,8,858,2854
886,3000,8,842,2864
887,3000,8,828,2842
888,3000,8,718,2846
889,3000,8,932,2849
890,3000,8,774,2856
891,3000,8,808,2854
892,3000,8,718,2847
893,3000,8,696,2863
894,3000,8,872,2864
895,3000,8,790,2852
896,3000,8,762,2857
897,3000,8,832,2858
898,3000,8,908,2855
899,3000,8,928,2856
900,3000,8,936,2856
901,3000,8,744,2852
902,3000,8,828,2858
903,3000,8,948,2860
904,3000,8,812,2842
905,3000,8,818,2860
906,3000,8,778,2871
907,3000,8,854,2853
908,3000,8,850,2843
909,3000,8,878,2847
910,3000,8,742,2847
911,3000,8,776,2846
912,3000,8,896,2861
913,3000,8,822,2847
914,3000,8,762,2857
915,3000,8,950,2866
916,3000,8,842,2863
917,3000,8,838,2847
918,3000,8,756,2858
919,3000,8,912,2877
920,3000,8,902,2852
921,3000,8,828,2861
922,3000,8,742,2859
923,3000,8,924,2860
924,3000,8,926,2842
925,3000,8,876,2855
926,3000,8,640,2839
927,3000,8,920,2851
928,3000,8,906,2841
929,3000,8,906,2847
930,3000,8,844,2845
931,3000,8,742,2851
932,3000,8,784,2852
933,3000,8,714,2847
934,3000,8,860,2853
935,3000,8,618,2857
936,3000,8,880,2863
937,3000,8,852,2863
938,3000,8,902,2861
939,3000,8,946,2844
940,3000,8,870,2867
941,3000,8,872,2849
942,3000,8,968,2847
943,3000,8,934,2851
944,3000,8,944,2846
945,3000,8,894,2863
946,3000,8,628,2861
947,3000,8,1018,2860
948,3000,8,828,2858
949,3000,8,880,2854
950,3000,8,840,2862
951,3000,8,936,2861
952,3000,8,846,2852
953,3000,8,738,2863
954,3000,8,848,2865
955,3000,8,864,2846
956,3000,8,954,2842
957,3000,8,838,2864
958,3000,8,742,2853
959,3000,8,1038,2864
960,3000,8,884,2854
961,3000,8,868,2858
962,3000,8,890,2853
963,3000,8,1016,2854
964,3000,8,870,2859
965,3000,8,810,2829
966,3000,8,836,2855
967,3000,8,692,2858
968,3000,8,850,2874
969,3000,8,814,2852
970,3000,8,646,2859
971,3000,8,1076,2862
972,3000,8,786,2851
973,3000,8,868,2861
974,3000,8,888,2859
975,3000,8,784,2851
976,3000,8,820,2855
977,3000,8,900,2863
978,3000,8,788,2851
979,3000,8,824,2856
980,3000,8,698,2860
981,3000,8,966,2844
982,3000,8,824,2861
983,3000,8,908,2849
984,3000,8,806,2857
985,3000,8,794,2863
986,3000,8,752,2854
987,3000,8,876,2870
988,3000,8,760,2849
989,3000,8,852,2860
990,3000,8,804,2864
991,3000,8,844,2852
992,3000,8,860,2853
993,3000,8,742,2844
994,3000,8,982,2841
995,3000,8,824,2854
996,3000,8,682,2859
997,3000,8,826,2856
998,3000,8,940,2863
999,3000,8,926,2867
