,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,3000,5,35,0.01292466765140325
1,3000,5,5,0.001846381093057607
2,3000,5,8,0.0029542097488921715
3,3000,5,7,0.00258493353028065
4,3000,5,12,0.004431314623338257
5,3000,5,5,0.001826817683595177
6,3000,5,2,0.0007307270734380709
7,3000,5,51,0.018633540372670808
8,3000,5,4,0.0014614541468761417
9,3000,5,5,0.0018201674554058974
10,3000,5,18,0.006552602839461231
11,3000,5,24,0.008736803785948308
12,3000,5,3,0.0010921004732435385
13,3000,5,12,0.004368401892974154
14,3000,5,17,0.006188569348380051
15,3000,5,13,0.004739336492890996
16,3000,5,22,0.00808526277104006
17,3000,5,7,0.0025725836089672913
18,3000,5,9,0.0033076074972436605
19,3000,5,3,0.0011025358324145535
20,3000,5,2,0.000735023888276369
21,3000,5,3,0.0011049723756906078
22,3000,5,7,0.002578268876611418
23,3000,5,23,0.00847145488029466
24,3000,5,5,0.001841620626151013
25,3000,5,11,0.004051565377532229
26,3000,5,7,0.002578268876611418
27,3000,5,8,0.0029465930018416206
28,3000,5,6,0.0022091310751104565
29,3000,5,19,0.006995581737849779
30,3000,5,6,0.0022091310751104565
31,3000,5,46,0.016843647015745148
32,3000,5,4,0.0014646649578908824
33,3000,5,4,0.0014646649578908824
34,3000,5,7,0.002563163676309044
35,3000,5,7,0.002583979328165375
36,3000,5,5,0.0018456995201181247
37,3000,5,2,0.0007382798080472499
38,3000,5,5,0.0018456995201181247
39,3000,5,4,0.0014765596160944998
40,3000,5,4,0.0014765596160944998
41,3000,5,18,0.006574141709276844
42,3000,5,10,0.003652300949598247
43,3000,5,15,0.00547845142439737
44,3000,5,3,0.001095690284879474
45,3000,5,7,0.002551020408163265
46,3000,5,6,0.002186588921282799
47,3000,5,4,0.0014577259475218659
48,3000,5,5,0.0018234865061998542
49,3000,5,39,0.014223194748358862
50,3000,5,3,0.0010940919037199124
51,3000,5,7,0.002552881108679796
52,3000,5,4,0.0014587892049598833
53,3000,5,8,0.00293470286133529
54,3000,5,23,0.008437270726338958
55,3000,5,14,0.005135730007336757
56,3000,5,16,0.005852231163130944
57,3000,5,3,0.0010972933430870519
58,3000,5,5,0.0018288222384784199
59,3000,5,7,0.002560351133869788
60,3000,5,17,0.006268436578171091
61,3000,5,35,0.012905604719764012
62,3000,5,11,0.004056047197640118
63,3000,5,4,0.0014749262536873156
64,3000,5,8,0.0029498525073746312
65,3000,5,27,0.009911894273127754
66,3000,5,3,0.0011013215859030838
67,3000,5,9,0.003303964757709251
68,3000,5,4,0.0014684287812041115
69,3000,5,11,0.004048582995951417
70,3000,5,16,0.005888847994111152
71,3000,5,2,0.000736105999263894
72,3000,5,17,0.006256900993743099
73,3000,5,3,0.001104158998895841
74,3000,5,6,0.002208317997791682
75,3000,5,2,0.000736105999263894
76,3000,5,4,0.0014705882352941176
77,3000,5,19,0.006985294117647059
78,3000,5,4,0.0014705882352941176
79,3000,5,2,0.0007352941176470588
80,3000,5,10,0.0036603221083455345
81,3000,5,15,0.005490483162518302
82,3000,5,18,0.006588579795021962
83,3000,5,8,0.0029282576866764276
84,3000,5,9,0.003294289897510981
85,3000,5,22,0.008094186902133923
86,3000,5,10,0.003679175864606328
87,3000,5,7,0.0025754231052244297
88,3000,5,4,0.0014716703458425313
89,3000,5,13,0.004767143381004767
90,3000,5,32,0.011734506784011734
91,3000,5,13,0.0047427946005107625
92,3000,5,39,0.014228383801532287
