,n,k,n_changes_eadam,n_matches
216,3000,7,522,2812
217,3000,7,668,2818
218,3000,7,728,2831
219,3000,7,464,2818
220,3000,7,628,2814
221,3000,7,380,2838
222,3000,7,606,2832
223,3000,7,468,2826
224,3000,7,512,2838
225,3000,7,756,2824
226,3000,7,548,2832
227,3000,7,624,2821
228,3000,7,534,2816
229,3000,7,612,2841
230,3000,7,492,2829
231,3000,7,490,2812
232,3000,7,434,2819
233,3000,7,460,2813
234,3000,7,646,2825
235,3000,7,594,2818
236,3000,7,634,2820
237,3000,7,738,2817
238,3000,7,438,2817
239,3000,7,440,2835
240,3000,7,600,2827
241,3000,7,646,2822
242,3000,7,532,2824
243,3000,7,604,2837
244,3000,7,560,2822
245,3000,7,476,2825
246,3000,7,650,2832
247,3000,7,584,2815
248,3000,7,572,2813
249,3000,7,686,2819
250,3000,7,630,2810
251,3000,7,394,2821
252,3000,7,696,2822
253,3000,7,596,2817
254,3000,7,686,2827
255,3000,7,592,2818
256,3000,7,690,2824
257,3000,7,572,2812
258,3000,7,418,2839
259,3000,7,530,2812
260,3000,7,546,2823
261,3000,7,644,2833
262,3000,7,644,2832
263,3000,7,734,2819
264,3000,7,580,2820
265,3000,7,552,2817
266,3000,7,634,2833
267,3000,7,504,2816
268,3000,7,570,2841
269,3000,7,452,2806
270,3000,7,616,2829
271,3000,7,562,2823
272,3000,7,590,2819
273,3000,7,494,2819
274,3000,7,430,2830
275,3000,7,572,2832
276,3000,7,524,2814
277,3000,7,480,2825
278,3000,7,772,2826
279,3000,7,430,2817
280,3000,7,588,2836
281,3000,7,646,2821
282,3000,7,626,2816
283,3000,7,548,2840
284,3000,7,658,2817
285,3000,7,482,2823
286,3000,7,518,2818
287,3000,7,726,2814
288,3000,7,718,2824
289,3000,7,470,2826
290,3000,7,526,2815
291,3000,7,628,2830
292,3000,7,608,2817
293,3000,7,560,2820
294,3000,7,614,2815
295,3000,7,500,2826
296,3000,7,504,2810
297,3000,7,402,2826
298,3000,7,662,2809
299,3000,7,396,2831
300,3000,7,614,2838
301,3000,7,578,2827
302,3000,7,528,2833
303,3000,7,414,2806
304,3000,7,558,2830
305,3000,7,554,2816
306,3000,7,572,2805
307,3000,7,622,2828
308,3000,7,760,2811
309,3000,7,536,2826
310,3000,7,418,2824
311,3000,7,678,2820
312,3000,7,564,2811
313,3000,7,632,2817
314,3000,7,450,2823
315,3000,7,690,2829
316,3000,7,748,2822
317,3000,7,526,2812
318,3000,7,536,2805
319,3000,7,540,2821
320,3000,7,418,2828
321,3000,7,574,2831
322,3000,7,468,2820
323,3000,7,422,2825
324,3000,7,832,2827
325,3000,7,602,2835
326,3000,7,532,2826
327,3000,7,530,2827
328,3000,7,516,2835
329,3000,7,468,2819
330,3000,7,810,2834
331,3000,7,534,2821
332,3000,7,592,2828
333,3000,7,546,2827
334,3000,7,804,2836
335,3000,7,646,2821
336,3000,7,482,2814
337,3000,7,592,2819
338,3000,7,670,2825
339,3000,7,564,2823
340,3000,7,660,2822
341,3000,7,622,2837
342,3000,7,570,2809
343,3000,7,524,2824
344,3000,7,588,2834
345,3000,7,672,2816
346,3000,7,526,2829
347,3000,7,390,2824
348,3000,7,682,2826
349,3000,7,528,2811
350,3000,7,576,2814
351,3000,7,534,2833
352,3000,7,474,2827
353,3000,7,570,2818
354,3000,7,378,2817
355,3000,7,504,2819
356,3000,7,716,2817
357,3000,7,660,2830
358,3000,7,642,2843
359,3000,7,762,2820
360,3000,7,644,2821
361,3000,7,576,2818
362,3000,7,636,2828
363,3000,7,540,2833
364,3000,7,682,2820
365,3000,7,632,2813
366,3000,7,548,2829
367,3000,7,538,2825
368,3000,7,534,2827
369,3000,7,760,2813
370,3000,7,660,2813
371,3000,7,660,2822
372,3000,7,562,2814
373,3000,7,508,2814
374,3000,7,572,2825
375,3000,7,410,2832
376,3000,7,624,2839
377,3000,7,490,2806
378,3000,7,460,2806
379,3000,7,460,2805
380,3000,7,734,2820
381,3000,7,602,2824
382,3000,7,582,2831
383,3000,7,530,2836
384,3000,7,620,2829
385,3000,7,492,2814
386,3000,7,662,2822
387,3000,7,448,2816
388,3000,7,584,2828
389,3000,7,594,2821
390,3000,7,450,2829
391,3000,7,526,2822
392,3000,7,658,2823
393,3000,7,530,2833
394,3000,7,528,2819
395,3000,7,476,2829
396,3000,7,588,2825
397,3000,7,570,2806
398,3000,7,444,2824
399,3000,7,556,2835
400,3000,7,656,2824
401,3000,7,580,2813
402,3000,7,700,2823
403,3000,7,568,2830
404,3000,7,388,2825
405,3000,7,610,2818
406,3000,7,440,2821
407,3000,7,558,2825
408,3000,7,672,2830
409,3000,7,630,2839
410,3000,7,538,2829
411,3000,7,486,2807
412,3000,7,550,2827
413,3000,7,654,2817
414,3000,7,590,2827
415,3000,7,506,2827
416,3000,7,618,2819
417,3000,7,400,2828
418,3000,7,590,2825
419,3000,7,640,2825
420,3000,7,630,2816
421,3000,7,470,2820
422,3000,7,682,2829
423,3000,7,636,2823
424,3000,7,482,2828
425,3000,7,606,2829
426,3000,7,614,2834
427,3000,7,630,2830
428,3000,7,674,2811
429,3000,7,520,2832
430,3000,7,552,2816
431,3000,7,632,2817
432,3000,7,524,2841
433,3000,7,760,2813
434,3000,7,550,2819
435,3000,7,592,2822
436,3000,7,632,2830
437,3000,7,616,2824
438,3000,7,566,2824
439,3000,7,390,2817
440,3000,7,696,2836
441,3000,7,662,2830
442,3000,7,544,2828
443,3000,7,418,2821
444,3000,7,474,2822
445,3000,7,604,2830
446,3000,7,462,2826
447,3000,7,578,2814
448,3000,7,412,2821
449,3000,7,754,2816
450,3000,7,634,2836
451,3000,7,550,2828
452,3000,7,528,2821
453,3000,7,718,2826
454,3000,7,618,2816
455,3000,7,514,2829
456,3000,7,552,2824
457,3000,7,614,2827
458,3000,7,568,2816
459,3000,7,520,2824
460,3000,7,676,2826
461,3000,7,706,2817
462,3000,7,728,2831
463,3000,7,690,2825
464,3000,7,636,2825
465,3000,7,716,2822
466,3000,7,562,2819
467,3000,7,656,2812
468,3000,7,448,2821
469,3000,7,534,2834
470,3000,7,658,2814
471,3000,7,536,2825
472,3000,7,648,2821
473,3000,7,514,2822
474,3000,7,664,2806
475,3000,7,620,2826
476,3000,7,528,2826
477,3000,7,704,2821
478,3000,7,516,2830
479,3000,7,480,2827
480,3000,7,336,2817
481,3000,7,548,2831
482,3000,7,526,2825
483,3000,7,588,2828
484,3000,7,638,2823
485,3000,7,480,2832
486,3000,7,618,2819
487,3000,7,488,2815
488,3000,7,542,2831
489,3000,7,652,2802
490,3000,7,648,2831
491,3000,7,550,2827
492,3000,7,602,2823
493,3000,7,528,2831
494,3000,7,572,2832
495,3000,7,558,2824
496,3000,7,542,2821
497,3000,7,558,2835
498,3000,7,444,2824
499,3000,7,486,2819
500,3000,7,454,2822
501,3000,7,636,2815
502,3000,7,500,2812
503,3000,7,386,2816
504,3000,7,576,2820
505,3000,7,692,2820
506,3000,7,506,2813
507,3000,7,514,2828
508,3000,7,752,2835
509,3000,7,684,2823
510,3000,7,696,2827
511,3000,7,504,2839
512,3000,7,560,2819
513,3000,7,550,2818
514,3000,7,524,2808
515,3000,7,682,2829
516,3000,7,640,2832
517,3000,7,578,2825
518,3000,7,566,2819
519,3000,7,628,2823
520,3000,7,484,2818
521,3000,7,502,2822
522,3000,7,470,2837
523,3000,7,394,2811
524,3000,7,512,2825
525,3000,7,576,2828
526,3000,7,518,2826
527,3000,7,576,2836
528,3000,7,592,2829
529,3000,7,596,2815
530,3000,7,430,2827
531,3000,7,518,2831
532,3000,7,578,2816
533,3000,7,552,2845
534,3000,7,688,2827
535,3000,7,624,2825
536,3000,7,512,2822
537,3000,7,672,2820
538,3000,7,522,2823
539,3000,7,540,2829
540,3000,7,630,2836
541,3000,7,598,2822
542,3000,7,584,2820
543,3000,7,612,2811
544,3000,7,518,2821
545,3000,7,516,2835
546,3000,7,718,2840
547,3000,7,758,2829
548,3000,7,418,2822
549,3000,7,554,2822
550,3000,7,508,2819
551,3000,7,506,2811
552,3000,7,434,2818
553,3000,7,554,2830
554,3000,7,606,2832
555,3000,7,464,2825
556,3000,7,586,2841
557,3000,7,718,2823
558,3000,7,648,2816
559,3000,7,610,2817
560,3000,7,604,2829
561,3000,7,622,2802
562,3000,7,714,2835
563,3000,7,538,2815
564,3000,7,556,2833
565,3000,7,766,2818
566,3000,7,598,2825
567,3000,7,766,2824
568,3000,7,682,2819
569,3000,7,642,2830
570,3000,7,498,2822
571,3000,7,426,2829
572,3000,7,486,2815
573,3000,7,656,2821
574,3000,7,652,2823
575,3000,7,502,2821
576,3000,7,554,2824
577,3000,7,516,2835
578,3000,7,582,2821
579,3000,7,622,2807
580,3000,7,662,2821
581,3000,7,656,2803
582,3000,7,594,2819
583,3000,7,546,2820
584,3000,7,622,2816
585,3000,7,624,2824
586,3000,7,608,2832
587,3000,7,524,2818
588,3000,7,568,2827
589,3000,7,692,2828
590,3000,7,500,2827
591,3000,7,564,2822
592,3000,7,718,2823
593,3000,7,716,2825
594,3000,7,562,2826
595,3000,7,748,2836
596,3000,7,598,2817
597,3000,7,486,2824
598,3000,7,462,2816
599,3000,7,466,2824
600,3000,7,466,2822
601,3000,7,416,2821
602,3000,7,700,2811
603,3000,7,752,2829
604,3000,7,554,2810
605,3000,7,652,2842
606,3000,7,686,2837
607,3000,7,700,2834
608,3000,7,410,2808
609,3000,7,690,2826
610,3000,7,580,2829
611,3000,7,518,2832
612,3000,7,606,2818
613,3000,7,646,2819
614,3000,7,556,2813
615,3000,7,574,2819
616,3000,7,574,2822
617,3000,7,514,2821
618,3000,7,506,2829
619,3000,7,676,2822
620,3000,7,550,2820
621,3000,7,588,2824
622,3000,7,446,2828
623,3000,7,480,2818
624,3000,7,450,2818
625,3000,7,628,2829
626,3000,7,568,2836
627,3000,7,608,2830
628,3000,7,582,2829
629,3000,7,770,2833
630,3000,7,534,2827
631,3000,7,638,2829
632,3000,7,638,2820
633,3000,7,658,2826
634,3000,7,472,2811
635,3000,7,546,2818
636,3000,7,646,2827
637,3000,7,558,2823
638,3000,7,644,2832
639,3000,7,724,2827
640,3000,7,588,2816
641,3000,7,592,2822
642,3000,7,556,2832
643,3000,7,508,2836
644,3000,7,648,2821
645,3000,7,626,2830
646,3000,7,548,2834
647,3000,7,546,2824
648,3000,7,520,2822
649,3000,7,648,2827
650,3000,7,392,2835
651,3000,7,736,2824
652,3000,7,462,2829
653,3000,7,646,2825
654,3000,7,580,2809
655,3000,7,554,2821
656,3000,7,468,2824
657,3000,7,632,2815
658,3000,7,614,2819
659,3000,7,746,2834
660,3000,7,562,2825
661,3000,7,628,2840
662,3000,7,760,2822
663,3000,7,602,2832
664,3000,7,542,2812
665,3000,7,726,2828
666,3000,7,516,2821
667,3000,7,470,2818
668,3000,7,558,2828
669,3000,7,514,2811
670,3000,7,586,2822
671,3000,7,508,2832
672,3000,7,676,2809
673,3000,7,758,2807
674,3000,7,512,2818
675,3000,7,516,2822
676,3000,7,444,2824
677,3000,7,618,2825
678,3000,7,576,2830
679,3000,7,652,2823
680,3000,7,716,2817
681,3000,7,534,2817
682,3000,7,540,2826
683,3000,7,622,2822
684,3000,7,664,2835
685,3000,7,574,2820
686,3000,7,452,2825
687,3000,7,648,2832
688,3000,7,382,2828
689,3000,7,506,2819
690,3000,7,366,2838
691,3000,7,644,2838
692,3000,7,506,2812
693,3000,7,720,2820
694,3000,7,446,2825
695,3000,7,626,2822
696,3000,7,518,2826
697,3000,7,516,2824
698,3000,7,572,2827
699,3000,7,612,2825
700,3000,7,766,2827
701,3000,7,586,2836
702,3000,7,444,2812
703,3000,7,634,2820
704,3000,7,532,2820
705,3000,7,666,2823
706,3000,7,592,2839
707,3000,7,516,2828
708,3000,7,678,2821
709,3000,7,414,2831
710,3000,7,380,2812
711,3000,7,584,2819
712,3000,7,644,2819
713,3000,7,666,2820
714,3000,7,686,2827
715,3000,7,574,2809
716,3000,7,560,2812
717,3000,7,674,2823
718,3000,7,644,2835
719,3000,7,648,2820
720,3000,7,668,2823
721,3000,7,482,2816
722,3000,7,516,2818
723,3000,7,626,2823
724,3000,7,592,2828
725,3000,7,528,2818
726,3000,7,620,2823
727,3000,7,756,2838
728,3000,7,434,2821
729,3000,7,568,2832
730,3000,7,534,2826
731,3000,7,504,2819
732,3000,7,664,2834
733,3000,7,374,2822
734,3000,7,632,2819
735,3000,7,542,2815
736,3000,7,552,2821
737,3000,7,650,2818
738,3000,7,678,2815
739,3000,7,488,2819
740,3000,7,588,2823
741,3000,7,428,2826
742,3000,7,380,2823
743,3000,7,522,2819
744,3000,7,496,2816
745,3000,7,556,2822
746,3000,7,590,2821
747,3000,7,576,2817
748,3000,7,508,2821
749,3000,7,460,2818
750,3000,7,644,2825
751,3000,7,658,2834
752,3000,7,582,2824
753,3000,7,680,2825
754,3000,7,566,2805
755,3000,7,630,2822
756,3000,7,432,2804
757,3000,7,526,2818
758,3000,7,572,2820
759,3000,7,616,2825
760,3000,7,560,2823
761,3000,7,566,2828
762,3000,7,576,2835
763,3000,7,518,2823
764,3000,7,606,2826
765,3000,7,454,2816
766,3000,7,482,2823
767,3000,7,620,2825
768,3000,7,672,2813
769,3000,7,606,2824
770,3000,7,530,2813
771,3000,7,436,2821
772,3000,7,416,2813
773,3000,7,738,2829
774,3000,7,704,2823
775,3000,7,376,2814
776,3000,7,574,2824
777,3000,7,518,2832
778,3000,7,460,2823
779,3000,7,574,2822
780,3000,7,506,2839
781,3000,7,552,2827
782,3000,7,556,2822
783,3000,7,652,2817
784,3000,7,514,2808
785,3000,7,788,2816
786,3000,7,590,2826
787,3000,7,648,2829
788,3000,7,564,2825
789,3000,7,472,2813
790,3000,7,620,2835
791,3000,7,566,2820
792,3000,7,634,2815
793,3000,7,608,2828
794,3000,7,470,2818
795,3000,7,632,2827
796,3000,7,572,2820
797,3000,7,484,2824
798,3000,7,592,2811
799,3000,7,728,2816
800,3000,7,652,2819
801,3000,7,496,2816
802,3000,7,474,2817
803,3000,7,522,2821
804,3000,7,626,2821
805,3000,7,568,2826
806,3000,7,554,2824
807,3000,7,568,2809
808,3000,7,632,2829
809,3000,7,646,2822
810,3000,7,506,2840
811,3000,7,608,2830
812,3000,7,540,2818
813,3000,7,496,2836
814,3000,7,574,2825
815,3000,7,588,2835
816,3000,7,664,2830
817,3000,7,550,2836
818,3000,7,450,2803
819,3000,7,630,2825
820,3000,7,606,2809
821,3000,7,624,2822
822,3000,7,666,2824
823,3000,7,666,2821
824,3000,7,480,2826
825,3000,7,460,2836
826,3000,7,696,2824
827,3000,7,418,2833
828,3000,7,658,2846
829,3000,7,508,2828
830,3000,7,610,2832
831,3000,7,706,2823
832,3000,7,504,2823
833,3000,7,550,2819
834,3000,7,664,2821
835,3000,7,504,2824
836,3000,7,504,2835
837,3000,7,478,2836
838,3000,7,554,2829
839,3000,7,620,2817
840,3000,7,510,2814
841,3000,7,596,2814
842,3000,7,678,2819
843,3000,7,666,2821
844,3000,7,420,2814
845,3000,7,486,2818
846,3000,7,492,2827
847,3000,7,616,2811
848,3000,7,546,2832
849,3000,7,776,2823
850,3000,7,750,2832
851,3000,7,562,2825
852,3000,7,662,2821
853,3000,7,376,2817
854,3000,7,480,2811
855,3000,7,706,2833
856,3000,7,600,2826
857,3000,7,604,2812
858,3000,7,630,2813
859,3000,7,670,2825
860,3000,7,508,2817
861,3000,7,464,2826
862,3000,7,418,2829
863,3000,7,540,2812
864,3000,7,522,2833
865,3000,7,586,2830
866,3000,7,544,2822
867,3000,7,434,2808
868,3000,7,516,2815
869,3000,7,576,2834
870,3000,7,550,2814
871,3000,7,542,2823
872,3000,7,508,2812
873,3000,7,474,2829
874,3000,7,690,2815
875,3000,7,664,2820
876,3000,7,616,2813
877,3000,7,682,2826
878,3000,7,520,2812
879,3000,7,576,2824
880,3000,7,602,2847
881,3000,7,548,2823
882,3000,7,566,2830
883,3000,7,624,2812
884,3000,7,670,2804
885,3000,7,528,2824
886,3000,7,582,2801
887,3000,7,596,2831
888,3000,7,482,2820
889,3000,7,628,2837
890,3000,7,548,2821
891,3000,7,530,2830
892,3000,7,362,2813
893,3000,7,590,2826
894,3000,7,708,2833
895,3000,7,654,2821
896,3000,7,656,2821
897,3000,7,468,2828
898,3000,7,672,2821
899,3000,7,574,2816
900,3000,7,636,2831
901,3000,7,588,2819
902,3000,7,590,2828
903,3000,7,738,2817
904,3000,7,442,2832
905,3000,7,490,2829
906,3000,7,452,2809
907,3000,7,584,2840
908,3000,7,450,2825
909,3000,7,530,2822
910,3000,7,602,2823
911,3000,7,530,2839
912,3000,7,664,2821
913,3000,7,538,2831
914,3000,7,554,2828
915,3000,7,706,2827
916,3000,7,634,2822
917,3000,7,624,2817
918,3000,7,576,2830
919,3000,7,472,2819
920,3000,7,556,2829
921,3000,7,538,2819
922,3000,7,660,2821
923,3000,7,584,2818
924,3000,7,496,2833
925,3000,7,488,2832
926,3000,7,724,2820
927,3000,7,600,2827
928,3000,7,636,2812
929,3000,7,534,2833
930,3000,7,394,2829
931,3000,7,482,2813
932,3000,7,718,2826
933,3000,7,516,2822
934,3000,7,602,2832
935,3000,7,680,2840
936,3000,7,698,2824
937,3000,7,614,2829
938,3000,7,714,2824
939,3000,7,552,2818
940,3000,7,518,2808
941,3000,7,662,2814
942,3000,7,518,2821
943,3000,7,518,2824
944,3000,7,758,2835
945,3000,7,490,2830
946,3000,7,728,2824
947,3000,7,482,2823
948,3000,7,442,2817
949,3000,7,594,2820
950,3000,7,794,2822
951,3000,7,494,2823
952,3000,7,576,2817
953,3000,7,514,2823
954,3000,7,540,2821
955,3000,7,530,2832
956,3000,7,606,2831
957,3000,7,596,2827
958,3000,7,574,2811
959,3000,7,488,2808
960,3000,7,616,2828
961,3000,7,570,2828
962,3000,7,664,2828
963,3000,7,640,2829
964,3000,7,586,2816
965,3000,7,570,2822
966,3000,7,758,2810
967,3000,7,500,2814
968,3000,7,502,2818
969,3000,7,476,2826
970,3000,7,456,2820
971,3000,7,488,2818
972,3000,7,540,2822
973,3000,7,540,2834
974,3000,7,606,2813
975,3000,7,698,2815
976,3000,7,550,2834
977,3000,7,518,2817
978,3000,7,560,2827
979,3000,7,422,2826
980,3000,7,674,2821
981,3000,7,524,2818
982,3000,7,472,2813
983,3000,7,648,2826
984,3000,7,446,2819
985,3000,7,394,2831
986,3000,7,640,2830
987,3000,7,564,2820
988,3000,7,748,2822
989,3000,7,630,2808
990,3000,7,682,2813
991,3000,7,498,2823
992,3000,7,492,2833
993,3000,7,502,2812
994,3000,7,652,2826
995,3000,7,456,2842
996,3000,7,698,2802
997,3000,7,686,2829
998,3000,7,484,2829
999,3000,7,498,2809
