,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,4000,3,2,0.0005931198102016608
1,4000,3,2,0.0005931198102016608
2,4000,3,3,0.0008917954815695601
3,4000,3,2,0.0005945303210463733
4,4000,3,2,0.0005964807634953773
5,4000,3,2,0.0005934718100890207
6,4000,3,3,0.0008952551477170994
7,4000,3,2,0.000596836765144733
8,4000,3,3,0.0008952551477170994
9,4000,3,4,0.001188001188001188
10,4000,3,3,0.0008915304606240713
11,4000,3,4,0.0011865915158706616
12,4000,3,4,0.0011865915158706616
13,4000,3,2,0.0005932957579353308
14,4000,3,2,0.0005924170616113745
15,4000,3,8,0.0023930601256356566
16,4000,3,2,0.0005971931919976113
17,4000,3,4,0.001184834123222749
18,4000,3,2,0.0005924170616113745
19,4000,3,3,0.0008928571428571428
20,4000,3,6,0.0017889087656529517
21,4000,3,2,0.0005947071067499256
22,4000,3,6,0.0017772511848341231
23,4000,3,3,0.0008944543828264759
24,4000,3,2,0.0005963029218843172
25,4000,3,2,0.0005934718100890207
26,4000,3,2,0.0005959475566150178
27,4000,3,3,0.0008891523414344991
28,4000,3,2,0.0005927682276229994
29,4000,3,3,0.0008899436369029962
30,4000,3,3,0.000891000891000891
31,4000,3,2,0.0005911912503694946
32,4000,3,3,0.0008944543828264759
33,4000,3,3,0.0008896797153024911
34,4000,3,5,0.0014925373134328358
35,4000,3,4,0.0011901219875037191
36,4000,3,4,0.0011883541295306002
37,4000,3,2,0.0005988023952095808
38,4000,3,2,0.0005932957579353308
39,4000,3,4,0.0011883541295306002
40,4000,3,5,0.0014841199168892847
41,4000,3,2,0.0005959475566150178
42,4000,3,2,0.0005973715651135006
43,4000,3,2,0.0005954153021732659
44,4000,3,3,0.0008971291866028708
45,4000,3,2,0.0005927682276229994
46,4000,3,5,0.0014757969303423849
47,4000,3,4,0.001184834123222749
48,4000,3,2,0.0005971931919976113
49,4000,3,7,0.002082093991671624
50,4000,3,2,0.0005924170616113745
51,4000,3,3,0.0008886255924170616
52,4000,3,4,0.0011918951132300357
53,4000,3,2,0.0005959475566150178
54,4000,3,4,0.001195457262402869
55,4000,3,2,0.0005977286312014345
56,4000,3,2,0.0005950609937518596
57,4000,3,5,0.0014925373134328358
58,4000,3,4,0.0011823825007389892
59,4000,3,2,0.0005896226415094339
60,4000,3,2,0.0005938242280285036
61,4000,3,3,0.0008957897879964168
62,4000,3,3,0.00089126559714795
63,4000,3,3,0.0008904719501335708
64,4000,3,2,0.0005936479667557139
65,4000,3,4,0.0011918951132300357
66,4000,3,2,0.000590493061706525
67,4000,3,3,0.0008944543828264759
68,4000,3,2,0.0005982650314089142
69,4000,3,2,0.0006004202942059442
70,4000,3,2,0.0005938242280285036
