,n,k,cycle_lengths,as_percent_of_matches
0,4000,3,2,0.0005954153021732659
1,4000,3,3,0.0008899436369029962
2,4000,3,4,0.0011785503830288745
3,4000,3,2,0.0006002400960384153
4,4000,3,4,0.0011788977306218685
5,4000,3,4,0.0011869436201780415
6,4000,3,2,0.0005896226415094339
7,4000,3,2,0.0005908419497784342
8,4000,3,2,0.0005911912503694946
9,4000,3,4,0.0011883541295306002
10,4000,3,6,0.00176522506619594
11,4000,3,2,0.0005884083553986466
12,4000,3,8,0.0023880597014925373
13,4000,3,4,0.0011862396204033216
14,4000,3,3,0.0008955223880597015
15,4000,3,3,0.0008920606601248885
16,4000,3,3,0.0008952551477170994
17,4000,3,2,0.0005938242280285036
18,4000,3,3,0.0008896797153024911
19,4000,3,2,0.0005959475566150178
20,4000,3,7,0.0020876826722338203
21,4000,3,3,0.000894721145243066
22,4000,3,4,0.0011792452830188679
23,4000,3,2,0.0005896226415094339
24,4000,3,2,0.0005929439667951378
25,4000,3,2,0.000596836765144733
26,4000,3,5,0.001487652484379649
27,4000,3,3,0.0008944543828264759
28,4000,3,4,0.0011915400655347036
29,4000,3,5,0.0014854426619132501
30,4000,3,2,0.0005950609937518596
31,4000,3,3,0.0008965929468021519
32,4000,3,2,0.0005938242280285036
33,4000,3,4,0.0011830819284235432
34,4000,3,2,0.0005899705014749262
35,4000,3,5,0.0014823599169878447
36,4000,3,2,0.000591715976331361
37,4000,3,2,0.0005963029218843172
38,4000,3,2,0.0005980861244019139
39,4000,3,3,0.0008902077151335311
40,4000,3,2,0.0005957700327673518
41,4000,3,3,0.0008936550491510277
42,4000,3,3,0.0008894159501927068
43,4000,3,2,0.0005934718100890207
44,4000,3,3,0.0008902077151335311
45,4000,3,2,0.0005973715651135006
46,4000,3,4,0.0011855364552459987
47,4000,3,2,0.0005970149253731343
48,4000,3,5,0.0014898688915375446
49,4000,3,3,0.0008936550491510277
50,4000,3,2,0.0005950609937518596
51,4000,3,3,0.0008894159501927068
52,4000,3,2,0.0005929439667951378
53,4000,3,3,0.0008894159501927068
54,4000,3,2,0.0005929439667951378
55,4000,3,4,0.001195457262402869
56,4000,3,2,0.0005927682276229994
57,4000,3,2,0.0005980861244019139
58,4000,3,3,0.00089632506722438
59,4000,3,3,0.0008880994671403197
60,4000,3,4,0.0011872959335114278
61,4000,3,4,0.0011872959335114278
62,4000,3,4,0.0011961722488038277
63,4000,3,5,0.001485001485001485
64,4000,3,2,0.0005943536404160475
65,4000,3,5,0.0014863258026159335
66,4000,3,3,0.0008862629246676514
67,4000,3,2,0.0005915409642117716
68,4000,3,3,0.0008875739644970414
69,4000,3,8,0.0023788284269997025
70,4000,3,3,0.0008931229532598987
71,4000,3,4,0.0011915400655347036
72,4000,3,2,0.0005957700327673518
73,4000,3,4,0.0011876484560570072
74,4000,3,2,0.0005970149253731343
75,4000,3,3,0.0008915304606240713
76,4000,3,7,0.002080856123662307
77,4000,3,3,0.0008917954815695601
78,4000,3,6,0.001784121320249777
79,4000,3,2,0.0005931198102016608
80,4000,3,5,0.0014854426619132501
81,4000,3,2,0.0005925925925925926
82,4000,3,4,0.0011901219875037191
83,4000,3,2,0.0005950609937518596
84,4000,3,3,0.0008920606601248885
85,4000,3,2,0.0005993407252022775
86,4000,3,2,0.000594000594000594
87,4000,3,3,0.0008875739644970414
88,4000,3,3,0.0008875739644970414
89,4000,3,3,0.0008965929468021519
90,4000,3,2,0.0005941770647653001
91,4000,3,2,0.0005957700327673518
92,4000,3,2,0.000591016548463357
93,4000,3,3,0.0008891523414344991
94,4000,3,3,0.0008920606601248885
95,4000,3,2,0.000591016548463357
96,4000,3,4,0.0011883541295306002
97,4000,3,4,0.0011876484560570072
98,4000,3,2,0.0005952380952380953
99,4000,3,2,0.0005955926146515784
100,4000,3,4,0.001193673530289466
101,4000,3,3,0.0008867868755542418
102,4000,3,2,0.0005961251862891207
103,4000,3,2,0.0005954153021732659
104,4000,3,2,0.0005925925925925926
105,4000,3,3,0.0008907363420427554
106,4000,3,3,0.0008960573476702509
107,4000,3,4,0.0011961722488038277
108,4000,3,2,0.0005980861244019139
109,4000,3,4,0.0011961722488038277
110,4000,3,2,0.0005959475566150178
111,4000,3,10,0.0029779630732578916
112,4000,3,6,0.001782001782001782
113,4000,3,3,0.000891000891000891
114,4000,3,5,0.001481042654028436
115,4000,3,2,0.0005966587112171838
116,4000,3,3,0.0008949880668257757
117,4000,3,2,0.0005929439667951378
118,4000,3,4,0.0011951000896325067
119,4000,3,2,0.0005975500448162533
120,4000,3,2,0.0005964807634953773
121,4000,3,3,0.0008880994671403197
122,4000,3,2,0.0005931198102016608
123,4000,3,2,0.0005931198102016608
124,4000,3,2,0.0005991611743559018
125,4000,3,2,0.0005901445854234287
126,4000,3,4,0.001184834123222749
127,4000,3,4,0.0011858879335902757
128,4000,3,3,0.0008894159501927068
129,4000,3,3,0.00089126559714795
130,4000,3,4,0.0011883541295306002
131,4000,3,4,0.0011872959335114278
132,4000,3,2,0.0005936479667557139
133,4000,3,2,0.0005936479667557139
134,4000,3,2,0.0005901445854234287
135,4000,3,2,0.0005954153021732659
136,4000,3,3,0.0008925914906277894
137,4000,3,2,0.0005959475566150178
138,4000,3,2,0.0005959475566150178
139,4000,3,2,0.0005954153021732659
140,4000,3,2,0.0005936479667557139
141,4000,3,3,0.0008870490833826139
142,4000,3,4,0.0011876484560570072
143,4000,3,2,0.0005971931919976113
144,4000,3,3,0.0008865248226950354
145,4000,3,2,0.0005950609937518596
146,4000,3,3,0.000891000891000891
147,4000,3,4,0.001188001188001188
148,4000,3,3,0.0008939213349225268
149,4000,3,2,0.0005957700327673518
150,4000,3,2,0.0005966587112171838
151,4000,3,2,0.000598623166716552
152,4000,3,2,0.0005945303210463733
153,4000,3,3,0.0008867868755542418
154,4000,3,6,0.0017889087656529517
155,4000,3,5,0.0014858841010401188
156,4000,3,2,0.0005920663114268798
157,4000,3,2,0.0005941770647653001
158,4000,3,5,0.0014784151389710231
159,4000,3,2,0.0005925925925925926
160,4000,3,2,0.0005915409642117716
161,4000,3,4,0.0011837821840781297
162,4000,3,3,0.0008878366380585972
163,4000,3,3,0.0008949880668257757
164,4000,3,2,0.0005929439667951378
165,4000,3,4,0.0011968880909634949
166,4000,3,2,0.0005977286312014345
167,4000,3,5,0.001479727730097662
168,4000,3,2,0.0005955926146515784
169,4000,3,2,0.0005925925925925926
170,4000,3,4,0.0011841326228537595
171,4000,3,2,0.0005955926146515784
172,4000,3,2,0.0005998800239952009
173,4000,3,2,0.0005932957579353308
174,4000,3,5,0.0014819205690574985
175,4000,3,3,0.0008894159501927068
176,4000,3,2,0.0005954153021732659
177,4000,3,2,0.0005982650314089142
178,4000,3,5,0.0014934289127837516
179,4000,3,7,0.002090800477897252
180,4000,3,2,0.0005938242280285036
181,4000,3,4,0.0011862396204033216
182,4000,3,6,0.001789442290486132
183,4000,3,2,0.0005918910920390648
184,4000,3,2,0.0005988023952095808
185,4000,3,4,0.0011933174224343676
186,4000,3,2,0.0005966587112171838
187,4000,3,2,0.0005966587112171838
188,4000,3,2,0.0005932957579353308
189,4000,3,3,0.0008931229532598987
190,4000,3,6,0.001789442290486132
191,4000,3,2,0.000596836765144733
192,4000,3,2,0.000596836765144733
193,4000,3,2,0.000596836765144733
194,4000,3,2,0.0005931198102016608
195,4000,3,2,0.000594883997620464
196,4000,3,3,0.0008968609865470852
197,4000,3,4,0.001188001188001188
198,4000,3,3,0.0008931229532598987
199,4000,3,6,0.0017862459065197975
200,4000,3,3,0.000891000891000891
201,4000,3,2,0.000594000594000594
202,4000,3,2,0.0005941770647653001
203,4000,3,4,0.0011915400655347036
204,4000,3,3,0.0008915304606240713
205,4000,3,2,0.000596836765144733
206,4000,3,4,0.0011933174224343676
207,4000,3,2,0.0005952380952380953
208,4000,3,2,0.0005964807634953773
209,4000,3,2,0.0005964807634953773
210,4000,3,6,0.0017878426698450535
211,4000,3,3,0.0008973975471133712
212,4000,3,4,0.0011965300628178283
213,4000,3,2,0.0005982650314089142
214,4000,3,2,0.0005954153021732659
215,4000,3,4,0.001188001188001188
216,4000,3,4,0.001188001188001188
217,4000,3,2,0.0005950609937518596
218,4000,3,2,0.0005913660555884093
219,4000,3,3,0.0008987417615338526
220,4000,3,2,0.0005947071067499256
221,4000,3,2,0.0005952380952380953
222,4000,3,2,0.0005927682276229994
223,4000,3,2,0.0005941770647653001
224,4000,3,2,0.0005975500448162533
225,4000,3,7,0.0020802377414561664
226,4000,3,2,0.0005971931919976113
227,4000,3,2,0.0005952380952380953
228,4000,3,2,0.0005963029218843172
229,4000,3,2,0.000594000594000594
230,4000,3,5,0.0014775413711583924
231,4000,3,4,0.001198681450404555
232,4000,3,2,0.0005966587112171838
233,4000,3,2,0.0005966587112171838
234,4000,3,3,0.000894721145243066
235,4000,3,2,0.0006018657839301836
236,4000,3,2,0.0006018657839301836
237,4000,3,2,0.0005952380952380953
238,4000,3,4,0.0011890606420927466
239,4000,3,5,0.001474491300501327
240,4000,3,3,0.0008802816901408451
241,4000,3,2,0.0005955926146515784
242,4000,3,7,0.0020814748736247396
243,4000,3,2,0.0005947071067499256
244,4000,3,3,0.0008886255924170616
245,4000,3,2,0.0005952380952380953
246,4000,3,8,0.0023788284269997025
247,4000,3,3,0.0008920606601248885
248,4000,3,2,0.0005959475566150178
249,4000,3,4,0.0011933174224343676
250,4000,3,2,0.0005925925925925926
251,4000,3,5,0.0014814814814814814
252,4000,3,2,0.0005959475566150178
253,4000,3,3,0.0008891523414344991
254,4000,3,2,0.0005955926146515784
255,4000,3,3,0.0008936550491510277
256,4000,3,2,0.000598623166716552
257,4000,3,3,0.000900360144057623
258,4000,3,2,0.0005918910920390648
