,n,k,cycle_lengths,as_percent_of_matches
0,1000,7,90,0.09483667017913593
1,1000,7,24,0.02528977871443625
2,1000,7,19,0.020021074815595362
3,1000,7,22,0.023182297154899896
4,1000,7,7,0.007376185458377239
5,1000,7,7,0.007376185458377239
6,1000,7,34,0.036170212765957444
7,1000,7,19,0.02021276595744681
8,1000,7,10,0.010638297872340425
9,1000,7,51,0.05425531914893617
10,1000,7,10,0.010638297872340425
11,1000,7,11,0.011702127659574468
12,1000,7,4,0.00425531914893617
13,1000,7,9,0.009513742071881607
14,1000,7,30,0.03171247357293869
15,1000,7,5,0.005285412262156448
16,1000,7,18,0.019027484143763214
17,1000,7,4,0.004228329809725159
18,1000,7,2,0.0021141649048625794
19,1000,7,49,0.05235042735042735
20,1000,7,22,0.023504273504273504
21,1000,7,50,0.053418803418803416
22,1000,7,16,0.017094017094017096
23,1000,7,5,0.005341880341880342
24,1000,7,4,0.004273504273504274
25,1000,7,5,0.005341880341880342
26,1000,7,115,0.12234042553191489
27,1000,7,9,0.009574468085106383
28,1000,7,19,0.02021276595744681
29,1000,7,12,0.01276595744680851
30,1000,7,4,0.00425531914893617
31,1000,7,143,0.15052631578947367
32,1000,7,50,0.05263157894736842
33,1000,7,14,0.014736842105263158
34,1000,7,16,0.016842105263157894
35,1000,7,5,0.005263157894736842
36,1000,7,92,0.09735449735449736
37,1000,7,49,0.05185185185185185
38,1000,7,6,0.006349206349206349
39,1000,7,6,0.006349206349206349
40,1000,7,137,0.1454352441613588
41,1000,7,4,0.004246284501061571
42,1000,7,14,0.014861995753715499
43,1000,7,10,0.010615711252653927
44,1000,7,3,0.0031847133757961785
45,1000,7,175,0.18636847710330137
46,1000,7,14,0.014909478168264111
47,1000,7,15,0.01597444089456869
48,1000,7,2,0.002129925452609159
49,1000,7,2,0.002129925452609159
50,1000,7,76,0.08128342245989305
51,1000,7,12,0.012834224598930482
52,1000,7,12,0.012834224598930482
53,1000,7,18,0.019251336898395723
54,1000,7,2,0.0021390374331550803
55,1000,7,191,0.20493562231759657
56,1000,7,11,0.011802575107296138
57,1000,7,89,0.09427966101694915
58,1000,7,2,0.00211864406779661
59,1000,7,52,0.05526036131774708
60,1000,7,75,0.07970244420828905
61,1000,7,5,0.005313496280552604
62,1000,7,7,0.007438894792773645
63,1000,7,169,0.179596174282678
64,1000,7,2,0.0021253985122210413
65,1000,7,8,0.008501594048884165
66,1000,7,80,0.08447729672650475
67,1000,7,33,0.03484688489968321
68,1000,7,78,0.08236536430834214
69,1000,7,2,0.0021119324181626186
70,1000,7,3,0.0031678986272439284
71,1000,7,82,0.0877005347593583
72,1000,7,53,0.05668449197860963
73,1000,7,2,0.0021390374331550803
74,1000,7,2,0.0021390374331550803
75,1000,7,33,0.03503184713375796
76,1000,7,73,0.07749469214437367
77,1000,7,22,0.02335456475583864
78,1000,7,119,0.12539515279241306
79,1000,7,27,0.02845100105374078
80,1000,7,9,0.009483667017913594
81,1000,7,22,0.023182297154899896
82,1000,7,14,0.014752370916754479
83,1000,7,2,0.002107481559536354
84,1000,7,27,0.02872340425531915
85,1000,7,142,0.15106382978723404
86,1000,7,2,0.002127659574468085
87,1000,7,12,0.01276595744680851
88,1000,7,2,0.002127659574468085
89,1000,7,55,0.05876068376068376
90,1000,7,6,0.00641025641025641
91,1000,7,12,0.01282051282051282
92,1000,7,3,0.003205128205128205
93,1000,7,176,0.18545837723919917
94,1000,7,17,0.01791359325605901
95,1000,7,19,0.020021074815595362
96,1000,7,2,0.002107481559536354
97,1000,7,49,0.05179704016913319
98,1000,7,47,0.049682875264270614
99,1000,7,62,0.06553911205073996
100,1000,7,4,0.004228329809725159
101,1000,7,7,0.007399577167019027
102,1000,7,37,0.039403620873269436
103,1000,7,51,0.054313099041533544
104,1000,7,22,0.023429179978700747
105,1000,7,2,0.002129925452609159
106,1000,7,9,0.009584664536741214
107,1000,7,3,0.003194888178913738
108,1000,7,23,0.02454642475987193
109,1000,7,87,0.09284951974386339
110,1000,7,23,0.02454642475987193
111,1000,7,4,0.004268943436499467
112,1000,7,140,0.1475237091675448
113,1000,7,15,0.015806111696522657
114,1000,7,2,0.002107481559536354
115,1000,7,7,0.007376185458377239
116,1000,7,3,0.003161222339304531
117,1000,7,112,0.11991434689507495
118,1000,7,54,0.057815845824411134
119,1000,7,75,0.08012820512820513
120,1000,7,54,0.057692307692307696
121,1000,7,26,0.027777777777777776
122,1000,7,32,0.03418803418803419
123,1000,7,8,0.008547008547008548
124,1000,7,105,0.11075949367088607
125,1000,7,76,0.08093716719914804
126,1000,7,37,0.039403620873269436
127,1000,7,14,0.014909478168264111
128,1000,7,11,0.011714589989350373
129,1000,7,171,0.18
130,1000,7,4,0.004210526315789474
131,1000,7,2,0.002105263157894737
132,1000,7,13,0.01368421052631579
133,1000,7,17,0.017894736842105262
134,1000,7,117,0.1232876712328767
135,1000,7,4,0.004214963119072708
136,1000,7,2,0.002107481559536354
137,1000,7,52,0.05496828752642706
138,1000,7,71,0.07505285412262157
139,1000,7,16,0.016913319238900635
140,1000,7,10,0.010570824524312896
141,1000,7,231,0.2454835281615303
142,1000,7,132,0.14208826695371368
143,1000,7,24,0.02583423035522067
144,1000,7,6,0.006458557588805167
145,1000,7,114,0.12244897959183673
146,1000,7,11,0.011815252416756176
147,1000,7,29,0.031149301825993556
148,1000,7,8,0.008592910848549946
149,1000,7,3,0.00322234156820623
150,1000,7,154,0.16296296296296298
151,1000,7,11,0.01164021164021164
152,1000,7,6,0.006349206349206349
153,1000,7,150,0.1595744680851064
154,1000,7,29,0.030851063829787233
155,1000,7,2,0.002127659574468085
156,1000,7,5,0.005319148936170213
157,1000,7,2,0.002127659574468085
158,1000,7,144,0.15319148936170213
159,1000,7,3,0.0031914893617021275
160,1000,7,110,0.11802575107296137
161,1000,7,13,0.013948497854077254
162,1000,7,2,0.002145922746781116
163,1000,7,3,0.003218884120171674
164,1000,7,115,0.12143611404435058
165,1000,7,27,0.028511087645195353
166,1000,7,5,0.005279831045406547
167,1000,7,13,0.013727560718057022
168,1000,7,10,0.010559662090813094
169,1000,7,2,0.0021119324181626186
170,1000,7,8,0.008447729672650475
171,1000,7,2,0.0021119324181626186
172,1000,7,80,0.0861141011840689
173,1000,7,12,0.012917115177610334
174,1000,7,32,0.03444564047362755
175,1000,7,2,0.002152852529601722
176,1000,7,7,0.007534983853606028
177,1000,7,20,0.021367521367521368
178,1000,7,121,0.12927350427350429
179,1000,7,9,0.009615384615384616
180,1000,7,90,0.09513742071881606
181,1000,7,14,0.014799154334038054
182,1000,7,57,0.06038135593220339
183,1000,7,88,0.09322033898305085
184,1000,7,6,0.006355932203389831
185,1000,7,59,0.0625
186,1000,7,14,0.014830508474576272
187,1000,7,25,0.02653927813163482
188,1000,7,117,0.12420382165605096
189,1000,7,28,0.029787234042553193
190,1000,7,39,0.04148936170212766
191,1000,7,20,0.02127659574468085
192,1000,7,15,0.015957446808510637
193,1000,7,4,0.00425531914893617
194,1000,7,5,0.005319148936170213
195,1000,7,2,0.002127659574468085
196,1000,7,8,0.00851063829787234
197,1000,7,63,0.0669500531349628
198,1000,7,81,0.08607863974495218
199,1000,7,10,0.010626992561105207
200,1000,7,17,0.018065887353878853
201,1000,7,24,0.025504782146652496
202,1000,7,4,0.004250797024442083
203,1000,7,83,0.08820403825717323
204,1000,7,18,0.019128586609989374
205,1000,7,17,0.018065887353878853
206,1000,7,28,0.02975557917109458
207,1000,7,7,0.007438894792773645
