,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,2000,8,37,0.019504480759093307
1,2000,8,205,0.10806536636794939
2,2000,8,5,0.002635740643120717
3,2000,8,16,0.008434370057986295
4,2000,8,14,0.007380073800738007
5,2000,8,3,0.0015814443858724301
6,2000,8,4,0.0021085925144965737
7,2000,8,29,0.015263157894736841
8,2000,8,19,0.01
9,2000,8,48,0.02526315789473684
10,2000,8,50,0.02631578947368421
11,2000,8,40,0.021052631578947368
12,2000,8,57,0.03
13,2000,8,8,0.004210526315789474
14,2000,8,6,0.003157894736842105
15,2000,8,10,0.005263157894736842
16,2000,8,5,0.002631578947368421
17,2000,8,14,0.007368421052631579
18,2000,8,5,0.002631578947368421
19,2000,8,4,0.002105263157894737
20,2000,8,6,0.003157894736842105
21,2000,8,2,0.0010526315789473684
22,2000,8,264,0.13872832369942195
23,2000,8,4,0.0021019442984760903
24,2000,8,13,0.006831318970047294
25,2000,8,8,0.004203888596952181
26,2000,8,18,0.009458749343142408
27,2000,8,23,0.01208617971623752
28,2000,8,8,0.004203888596952181
29,2000,8,8,0.004203888596952181
30,2000,8,3,0.0015764582238570678
31,2000,8,31,0.01626442812172088
32,2000,8,137,0.07187827911857293
33,2000,8,4,0.002098635886673662
34,2000,8,11,0.005771248688352571
35,2000,8,7,0.0036726128016789086
36,2000,8,15,0.007869884575026232
37,2000,8,4,0.002098635886673662
38,2000,8,266,0.13912133891213388
39,2000,8,9,0.004707112970711297
40,2000,8,5,0.002615062761506276
41,2000,8,7,0.0036610878661087866
42,2000,8,16,0.008368200836820083
43,2000,8,2,0.0010460251046025104
44,2000,8,6,0.0031380753138075313
45,2000,8,5,0.002615062761506276
46,2000,8,308,0.1619348054679285
47,2000,8,16,0.008412197686645636
48,2000,8,13,0.006834910620399579
49,2000,8,228,0.11955951756685894
50,2000,8,4,0.002097535395909806
51,2000,8,18,0.009438909281594127
52,2000,8,6,0.003146303093864709
53,2000,8,47,0.02464604090194022
54,2000,8,7,0.0036706869428421605
55,2000,8,4,0.002097535395909806
56,2000,8,3,0.0015731515469323545
57,2000,8,14,0.007360672975814932
58,2000,8,48,0.025236593059936908
59,2000,8,140,0.07360672975814932
60,2000,8,9,0.00473186119873817
61,2000,8,2,0.0010515247108307045
62,2000,8,10,0.005257623554153523
63,2000,8,10,0.005257623554153523
64,2000,8,2,0.0010515247108307045
65,2000,8,3,0.0015772870662460567
66,2000,8,234,0.12283464566929134
67,2000,8,26,0.013648293963254593
68,2000,8,12,0.006299212598425197
69,2000,8,21,0.011023622047244094
70,2000,8,6,0.0031496062992125984
71,2000,8,2,0.0010498687664041995
72,2000,8,70,0.03684210526315789
73,2000,8,125,0.06578947368421052
74,2000,8,20,0.010526315789473684
75,2000,8,4,0.002105263157894737
76,2000,8,36,0.018947368421052633
77,2000,8,4,0.002105263157894737
78,2000,8,3,0.0015789473684210526
79,2000,8,12,0.00631578947368421
80,2000,8,2,0.0010526315789473684
81,2000,8,7,0.0036842105263157894
82,2000,8,183,0.09566126502875065
83,2000,8,74,0.03868269733403032
84,2000,8,23,0.012023000522739153
85,2000,8,9,0.004704652378463147
86,2000,8,5,0.0026136957658128594
87,2000,8,8,0.004181913225300575
88,2000,8,3,0.0015682174594877157
89,2000,8,7,0.0036784025223331584
90,2000,8,171,0.08985811875985286
91,2000,8,28,0.014713610089332634
92,2000,8,34,0.01786652653704677
93,2000,8,13,0.006831318970047294
94,2000,8,20,0.010509721492380452
95,2000,8,3,0.0015764582238570678
96,2000,8,16,0.008407777193904361
97,2000,8,5,0.002627430373095113
98,2000,8,10,0.005254860746190226
99,2000,8,5,0.002627430373095113
100,2000,8,2,0.0010509721492380452
101,2000,8,6,0.0031529164477141357
102,2000,8,35,0.018421052631578946
103,2000,8,175,0.09210526315789473
104,2000,8,54,0.028421052631578948
105,2000,8,8,0.004210526315789474
106,2000,8,6,0.003157894736842105
107,2000,8,5,0.002631578947368421
108,2000,8,4,0.002105263157894737
109,2000,8,9,0.004736842105263158
110,2000,8,6,0.0031512605042016808
111,2000,8,253,0.1328781512605042
112,2000,8,6,0.0031512605042016808
113,2000,8,12,0.0063025210084033615
114,2000,8,21,0.011029411764705883
115,2000,8,17,0.008928571428571428
116,2000,8,6,0.0031512605042016808
117,2000,8,8,0.004201680672268907
118,2000,8,160,0.08443271767810026
119,2000,8,4,0.0021108179419525065
120,2000,8,8,0.004221635883905013
121,2000,8,56,0.02955145118733509
122,2000,8,9,0.00474934036939314
123,2000,8,15,0.0079155672823219
124,2000,8,11,0.005804749340369393
125,2000,8,3,0.0015831134564643799
126,2000,8,2,0.0010554089709762533
127,2000,8,10,0.005277044854881266
128,2000,8,3,0.0015831134564643799
129,2000,8,213,0.11222339304531086
130,2000,8,5,0.0026343519494204425
131,2000,8,6,0.003161222339304531
132,2000,8,14,0.007376185458377239
133,2000,8,7,0.0036880927291886197
134,2000,8,175,0.09162303664921466
135,2000,8,33,0.017277486910994764
136,2000,8,30,0.015706806282722512
137,2000,8,12,0.0062827225130890054
138,2000,8,15,0.007853403141361256
139,2000,8,21,0.01099476439790576
140,2000,8,246,0.12995245641838352
141,2000,8,33,0.017432646592709985
142,2000,8,17,0.008980454305335447
143,2000,8,5,0.002641310089804543
144,2000,8,10,0.005282620179609086
145,2000,8,3,0.001584786053882726
146,2000,8,7,0.0036978341257263604
147,2000,8,2,0.0010565240359218173
148,2000,8,15,0.007874015748031496
149,2000,8,41,0.02152230971128609
150,2000,8,27,0.014173228346456693
151,2000,8,5,0.0026246719160104987
152,2000,8,46,0.024146981627296588
153,2000,8,18,0.009448818897637795
154,2000,8,17,0.008923884514435695
155,2000,8,2,0.0010498687664041995
156,2000,8,28,0.014698162729658792
157,2000,8,2,0.0010498687664041995
158,2000,8,160,0.08394543546694648
159,2000,8,35,0.018363064008394544
160,2000,8,5,0.0026232948583420775
161,2000,8,94,0.04931794333683106
162,2000,8,9,0.00472193074501574
163,2000,8,9,0.00472193074501574
164,2000,8,2,0.001049317943336831
165,2000,8,153,0.08006279434850863
166,2000,8,48,0.02511773940345369
167,2000,8,43,0.02250130821559393
168,2000,8,29,0.015175300889586603
169,2000,8,19,0.009942438513867086
170,2000,8,15,0.007849293563579277
171,2000,8,11,0.0057561486132914706
172,2000,8,4,0.0020931449502878076
173,2000,8,10,0.0052328623757195184
174,2000,8,10,0.0052328623757195184
175,2000,8,231,0.12106918238993711
176,2000,8,87,0.04559748427672956
177,2000,8,6,0.0031446540880503146
178,2000,8,11,0.005765199161425576
179,2000,8,4,0.0020964360587002098
180,2000,8,90,0.0473186119873817
181,2000,8,59,0.031019978969505785
182,2000,8,19,0.009989484752891693
183,2000,8,58,0.030494216614090432
184,2000,8,11,0.0057833859095688745
185,2000,8,8,0.004206098843322818
186,2000,8,6,0.0031545741324921135
187,2000,8,249,0.13077731092436976
188,2000,8,10,0.005252100840336135
189,2000,8,7,0.003676470588235294
190,2000,8,11,0.005777310924369748
191,2000,8,12,0.0063025210084033615
192,2000,8,5,0.0026260504201680674
193,2000,8,5,0.0026260504201680674
194,2000,8,2,0.0010504201680672268
195,2000,8,93,0.048870204939569103
196,2000,8,7,0.0036784025223331584
197,2000,8,17,0.008933263268523384
198,2000,8,52,0.027325275880189175
199,2000,8,9,0.004729374671571204
200,2000,8,21,0.011035207566999475
201,2000,8,16,0.008407777193904361
202,2000,8,6,0.0031529164477141357
203,2000,8,246,0.1288632792037716
204,2000,8,20,0.010476689366160294
205,2000,8,7,0.003666841278156103
206,2000,8,5,0.0026191723415400735
207,2000,8,4,0.0020953378732320588
208,2000,8,3,0.001571503404924044
209,2000,8,4,0.0020953378732320588
210,2000,8,9,0.004754358161648178
211,2000,8,96,0.05071315372424723
212,2000,8,137,0.07237189646064449
213,2000,8,7,0.0036978341257263604
214,2000,8,7,0.0036978341257263604
215,2000,8,11,0.005810882197569995
216,2000,8,11,0.005810882197569995
217,2000,8,168,0.08837453971593898
218,2000,8,50,0.026301946344029457
219,2000,8,5,0.0026301946344029457
220,2000,8,9,0.004734350341925302
221,2000,8,19,0.009994739610731194
