,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,10000,3,0,0,8358,0.0
1,10000,3,1,2,8407,0.00023789699060306887
2,10000,3,0,0,8430,0.0
3,10000,3,0,0,8398,0.0
4,10000,3,0,0,8374,0.0
5,10000,3,0,0,8403,0.0
6,10000,3,0,0,8391,0.0
7,10000,3,0,0,8396,0.0
8,10000,3,0,0,8408,0.0
9,10000,3,0,0,8393,0.0
10,10000,3,1,2,8427,0.00023733238400379733
11,10000,3,1,2,8375,0.00023880597014925374
12,10000,3,0,0,8421,0.0
13,10000,3,0,0,8368,0.0
14,10000,3,0,0,8400,0.0
15,10000,3,0,0,8432,0.0
16,10000,3,1,6,8436,0.0007112375533428165
17,10000,3,0,0,8423,0.0
18,10000,3,0,0,8453,0.0
19,10000,3,0,0,8431,0.0
20,10000,3,1,3,8371,0.0003583801218492414
21,10000,3,0,0,8387,0.0
22,10000,3,0,0,8437,0.0
23,10000,3,0,0,8400,0.0
24,10000,3,1,2,8427,0.00023733238400379733
25,10000,3,0,0,8411,0.0
26,10000,3,0,0,8383,0.0
27,10000,3,0,0,8403,0.0
28,10000,3,0,0,8395,0.0
29,10000,3,1,2,8456,0.00023651844843897824
30,10000,3,0,0,8404,0.0
31,10000,3,1,3,8427,0.000355998576005696
32,10000,3,1,2,8401,0.00023806689679800025
33,10000,3,0,0,8407,0.0
34,10000,3,1,3,8404,0.0003569728700618753
35,10000,3,0,0,8456,0.0
36,10000,3,0,0,8404,0.0
37,10000,3,0,0,8431,0.0
38,10000,3,0,0,8436,0.0
39,10000,3,0,0,8415,0.0
40,10000,3,0,0,8346,0.0
41,10000,3,0,0,8403,0.0
42,10000,3,1,2,8391,0.00023835061375283043
43,10000,3,1,5,8399,0.0005953089653530182
44,10000,3,1,2,8418,0.00023758612497030174
45,10000,3,0,0,8420,0.0
46,10000,3,1,2,8404,0.00023798191337458352
47,10000,3,0,0,8373,0.0
48,10000,3,1,4,8400,0.0004761904761904762
49,10000,3,0,0,8399,0.0
50,10000,3,0,0,8397,0.0
51,10000,3,1,3,8401,0.00035710034519700033
52,10000,3,0,0,8413,0.0
53,10000,3,0,0,8413,0.0
54,10000,3,0,0,8419,0.0
55,10000,3,0,0,8399,0.0
56,10000,3,0,0,8404,0.0
57,10000,3,0,0,8451,0.0
58,10000,3,1,2,8407,0.00023789699060306887
59,10000,3,0,0,8424,0.0
60,10000,3,0,0,8400,0.0
61,10000,3,0,0,8389,0.0
62,10000,3,0,0,8376,0.0
63,10000,3,0,0,8433,0.0
64,10000,3,0,0,8417,0.0
65,10000,3,0,0,8390,0.0
66,10000,3,0,0,8418,0.0
67,10000,3,0,0,8434,0.0
68,10000,3,0,0,8412,0.0
69,10000,3,1,3,8395,0.00035735556879094697
70,10000,3,0,0,8420,0.0
71,10000,3,0,0,8411,0.0
72,10000,3,0,0,8372,0.0
73,10000,3,0,0,8396,0.0
74,10000,3,0,0,8389,0.0
75,10000,3,0,0,8431,0.0
76,10000,3,1,3,8439,0.00035549235691432633
77,10000,3,1,3,8433,0.0003557452863749555
78,10000,3,0,0,8431,0.0
79,10000,3,0,0,8479,0.0
80,10000,3,1,2,8398,0.00023815194093831864
81,10000,3,0,0,8391,0.0
82,10000,3,1,2,8456,0.00023651844843897824
83,10000,3,1,2,8441,0.00023693875133278048
84,10000,3,0,0,8368,0.0
85,10000,3,0,0,8353,0.0
86,10000,3,2,4,8416,0.0004752851711026616
87,10000,3,0,0,8391,0.0
88,10000,3,0,0,8445,0.0
89,10000,3,0,0,8388,0.0
90,10000,3,0,0,8385,0.0
