,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,4000,4,1,11,3504,0.003139269406392694
1,4000,4,1,4,3550,0.0011267605633802818
2,4000,4,0,0,3532,0.0
3,4000,4,1,5,3527,0.001417635384179189
4,4000,4,0,0,3513,0.0
5,4000,4,1,2,3496,0.0005720823798627002
6,4000,4,0,0,3511,0.0
7,4000,4,0,0,3535,0.0
8,4000,4,1,3,3533,0.0008491367110104727
9,4000,4,0,0,3525,0.0
10,4000,4,0,0,3511,0.0
11,4000,4,1,3,3507,0.000855431993156544
12,4000,4,0,0,3511,0.0
13,4000,4,0,0,3515,0.0
14,4000,4,1,4,3544,0.001128668171557562
15,4000,4,0,0,3537,0.0
16,4000,4,0,0,3527,0.0
17,4000,4,0,0,3527,0.0
18,4000,4,1,4,3523,0.0011353959693443088
19,4000,4,1,16,3513,0.004554511813265016
20,4000,4,0,0,3540,0.0
21,4000,4,2,5,3531,0.001416029453412631
22,4000,4,2,13,3540,0.003672316384180791
23,4000,4,3,26,3524,0.0073779795686719635
24,4000,4,0,0,3533,0.0
25,4000,4,1,4,3523,0.0011353959693443088
26,4000,4,2,8,3527,0.0022682166146867026
27,4000,4,2,6,3535,0.0016973125884016972
28,4000,4,0,0,3522,0.0
29,4000,4,0,0,3540,0.0
30,4000,4,0,0,3515,0.0
31,4000,4,0,0,3518,0.0
32,4000,4,1,3,3548,0.0008455467869222097
33,4000,4,0,0,3537,0.0
34,4000,4,2,7,3533,0.0019813189923577695
35,4000,4,3,9,3521,0.0025560920193126954
36,4000,4,1,5,3561,0.0014040999719180005
37,4000,4,1,5,3520,0.0014204545454545455
38,4000,4,2,6,3529,0.001700198356474922
39,4000,4,1,2,3531,0.0005664117813650524
40,4000,4,0,0,3527,0.0
41,4000,4,0,0,3540,0.0
42,4000,4,2,12,3495,0.0034334763948497852
43,4000,4,0,0,3534,0.0
44,4000,4,2,14,3529,0.003967129498441485
45,4000,4,0,0,3523,0.0
46,4000,4,0,0,3524,0.0
47,4000,4,2,10,3522,0.0028392958546280523
48,4000,4,0,0,3526,0.0
49,4000,4,1,3,3510,0.0008547008547008547
50,4000,4,0,0,3518,0.0
51,4000,4,3,26,3538,0.007348784624081402
52,4000,4,3,20,3535,0.005657708628005658
53,4000,4,0,0,3519,0.0
54,4000,4,3,11,3548,0.0031003382187147687
55,4000,4,1,5,3527,0.001417635384179189
56,4000,4,2,44,3495,0.012589413447782546
57,4000,4,0,0,3519,0.0
