,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,5000,4,0,0,4405,0.0
1,5000,4,1,3,4409,0.0006804264005443411
2,5000,4,1,3,4411,0.0006801178871004307
3,5000,4,0,0,4414,0.0
4,5000,4,0,0,4386,0.0
5,5000,4,0,0,4390,0.0
6,5000,4,0,0,4422,0.0
7,5000,4,1,12,4390,0.002733485193621868
8,5000,4,0,0,4415,0.0
9,5000,4,0,0,4393,0.0
10,5000,4,2,6,4401,0.0013633265167007499
11,5000,4,1,7,4391,0.0015941698929628787
12,5000,4,2,25,4400,0.005681818181818182
13,5000,4,6,28,4398,0.006366530241018645
14,5000,4,1,3,4416,0.0006793478260869565
15,5000,4,0,0,4390,0.0
16,5000,4,2,29,4384,0.006614963503649635
17,5000,4,0,0,4416,0.0
18,5000,4,0,0,4401,0.0
19,5000,4,0,0,4416,0.0
20,5000,4,1,2,4427,0.00045177320984865596
21,5000,4,3,8,4412,0.001813236627379873
22,5000,4,0,0,4407,0.0
23,5000,4,1,4,4409,0.0009072352007257881
24,5000,4,1,2,4431,0.0004513653802753329
25,5000,4,3,8,4409,0.0018144704014515763
26,5000,4,1,2,4403,0.0004542357483533954
27,5000,4,2,14,4395,0.0031854379977246873
28,5000,4,2,24,4404,0.005449591280653951
29,5000,4,1,4,4410,0.0009070294784580499
30,5000,4,0,0,4412,0.0
31,5000,4,1,3,4375,0.0006857142857142857
32,5000,4,1,8,4393,0.001821078989301161
33,5000,4,2,5,4398,0.001136880400181901
34,5000,4,1,4,4431,0.0009027307605506658
35,5000,4,0,0,4414,0.0
36,5000,4,1,5,4415,0.0011325028312570782
37,5000,4,3,9,4413,0.0020394289598912306
38,5000,4,1,7,4445,0.0015748031496062992
39,5000,4,0,0,4422,0.0
40,5000,4,1,5,4409,0.0011340440009072353
41,5000,4,1,4,4411,0.000906823849467241
42,5000,4,3,14,4396,0.0031847133757961785
43,5000,4,1,2,4419,0.00045259108395564606
44,5000,4,0,0,4405,0.0
45,5000,4,1,7,4425,0.0015819209039548022
46,5000,4,2,5,4426,0.0011296882060551287
47,5000,4,0,0,4411,0.0
48,5000,4,2,16,4372,0.0036596523330283625
49,5000,4,1,6,4417,0.0013583880461851936
50,5000,4,1,2,4422,0.0004522840343735866
51,5000,4,1,4,4418,0.0009053870529651426
52,5000,4,0,0,4423,0.0
53,5000,4,1,10,4414,0.0022655188038060714
54,5000,4,0,0,4394,0.0
55,5000,4,0,0,4420,0.0
56,5000,4,0,0,4428,0.0
57,5000,4,2,9,4407,0.0020422055820285907
58,5000,4,0,0,4390,0.0
59,5000,4,0,0,4414,0.0
60,5000,4,0,0,4416,0.0
61,5000,4,1,26,4394,0.005917159763313609
62,5000,4,2,4,4404,0.0009082652134423251
63,5000,4,1,19,4401,0.004317200636219041
64,5000,4,0,0,4399,0.0
65,5000,4,0,0,4402,0.0
66,5000,4,0,0,4417,0.0
67,5000,4,1,2,4410,0.00045351473922902497
68,5000,4,0,0,4420,0.0
69,5000,4,0,0,4428,0.0
70,5000,4,0,0,4406,0.0
71,5000,4,1,4,4407,0.0009076469253460404
72,5000,4,2,27,4396,0.006141947224749773
73,5000,4,1,2,4409,0.0004536176003628941
74,5000,4,1,4,4403,0.0009084714967067908
75,5000,4,0,0,4418,0.0
76,5000,4,0,0,4386,0.0
77,5000,4,1,2,4399,0.0004546487838145033
78,5000,4,1,3,4394,0.0006827492034592626
79,5000,4,0,0,4404,0.0
80,5000,4,0,0,4406,0.0
81,5000,4,1,2,4417,0.0004527960153950645
82,5000,4,0,0,4402,0.0
83,5000,4,0,0,4415,0.0
84,5000,4,1,3,4411,0.0006801178871004307
85,5000,4,0,0,4404,0.0
86,5000,4,1,6,4411,0.0013602357742008614
87,5000,4,0,0,4396,0.0
88,5000,4,2,10,4414,0.0022655188038060714
89,5000,4,0,0,4416,0.0
