,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,7000,4,2,14,6158,0.0022734654108476776
1,7000,4,0,0,6148,0.0
2,7000,4,0,0,6183,0.0
3,7000,4,1,8,6162,0.0012982797792924375
4,7000,4,0,0,6175,0.0
5,7000,4,1,8,6207,0.0012888674077654262
6,7000,4,3,16,6178,0.002589834898025251
7,7000,4,0,0,6166,0.0
8,7000,4,2,8,6181,0.0012942889500080893
9,7000,4,1,2,6175,0.00032388663967611336
10,7000,4,0,0,6188,0.0
11,7000,4,1,2,6209,0.0003221130616846513
12,7000,4,1,3,6176,0.00048575129533678756
13,7000,4,3,27,6163,0.004380983287360052
14,7000,4,1,37,6208,0.005960051546391752
15,7000,4,1,8,6143,0.001302295295458245
16,7000,4,1,4,6168,0.0006485084306095979
17,7000,4,1,2,6194,0.00032289312237649337
18,7000,4,1,2,6156,0.0003248862897985705
19,7000,4,2,9,6188,0.0014544279250161603
20,7000,4,0,0,6191,0.0
21,7000,4,0,0,6195,0.0
22,7000,4,1,3,6176,0.00048575129533678756
23,7000,4,1,4,6155,0.0006498781478472786
24,7000,4,0,0,6146,0.0
25,7000,4,0,0,6172,0.0
26,7000,4,1,8,6174,0.0012957563977972141
27,7000,4,0,0,6188,0.0
28,7000,4,1,2,6196,0.00032278889606197545
29,7000,4,2,12,6151,0.0019509022923101934
30,7000,4,0,0,6182,0.0
31,7000,4,0,0,6142,0.0
32,7000,4,0,0,6141,0.0
33,7000,4,3,17,6169,0.002755714054141676
34,7000,4,0,0,6162,0.0
35,7000,4,1,5,6174,0.0008098477486232588
36,7000,4,4,15,6164,0.0024334847501622323
37,7000,4,1,7,6173,0.001133970516766564
38,7000,4,2,6,6157,0.0009745005684586649
39,7000,4,1,2,6155,0.0003249390739236393
40,7000,4,1,2,6192,0.00032299741602067185
41,7000,4,3,6,6179,0.0009710309111506716
42,7000,4,1,12,6142,0.0019537609899055682
43,7000,4,0,0,6162,0.0
44,7000,4,1,3,6207,0.0004833252779120348
45,7000,4,0,0,6212,0.0
46,7000,4,2,10,6142,0.0016281341582546401
47,7000,4,2,11,6182,0.0017793594306049821
48,7000,4,1,3,6164,0.0004866969500324465
49,7000,4,1,2,6167,0.00032430679422733907
50,7000,4,2,10,6179,0.0016183848519177862
51,7000,4,1,5,6192,0.0008074935400516795
52,7000,4,2,23,6174,0.0037252996436669904
53,7000,4,0,0,6171,0.0
54,7000,4,0,0,6195,0.0
55,7000,4,0,0,6170,0.0
56,7000,4,0,0,6184,0.0
57,7000,4,4,10,6185,0.0016168148746968471
58,7000,4,3,27,6158,0.004384540435206236
59,7000,4,1,4,6197,0.0006454736162659351
60,7000,4,4,9,6167,0.0014593805740230259
61,7000,4,4,12,6180,0.001941747572815534
62,7000,4,1,4,6163,0.0006490345610903781
63,7000,4,4,14,6163,0.0022716209638163234
64,7000,4,3,9,6146,0.001464367068011715
65,7000,4,3,30,6177,0.0048567265662943174
66,7000,4,4,39,6175,0.00631578947368421
67,7000,4,0,0,6155,0.0
68,7000,4,0,0,6155,0.0
69,7000,4,1,5,6152,0.000812743823146944
70,7000,4,0,0,6180,0.0
71,7000,4,2,8,6144,0.0013020833333333333
72,7000,4,1,4,6177,0.0006475635421725757
73,7000,4,2,26,6204,0.004190844616376531
74,7000,4,0,0,6189,0.0
75,7000,4,0,0,6189,0.0
76,7000,4,0,0,6171,0.0
77,7000,4,3,17,6160,0.00275974025974026
78,7000,4,3,17,6176,0.0027525906735751293
79,7000,4,1,4,6180,0.0006472491909385113
80,7000,4,0,0,6147,0.0
81,7000,4,3,10,6157,0.001624167614097775
82,7000,4,3,23,6196,0.003712072304712718
83,7000,4,1,23,6192,0.003714470284237726
84,7000,4,1,2,6149,0.0003252561392096276
85,7000,4,1,2,6182,0.00032351989647363315
86,7000,4,0,0,6144,0.0
87,7000,4,0,0,6176,0.0
88,7000,4,0,0,6149,0.0
89,7000,4,0,0,6194,0.0
90,7000,4,0,0,6174,0.0
91,7000,4,0,0,6179,0.0
92,7000,4,0,0,6151,0.0
93,7000,4,2,21,6180,0.0033980582524271844
94,7000,4,2,29,6181,0.004691797443779323
95,7000,4,0,0,6161,0.0
96,7000,4,1,14,6162,0.0022719896137617657
97,7000,4,1,2,6181,0.00032357223750202233
98,7000,4,0,0,6178,0.0
99,7000,4,3,11,6155,0.0017871649065800163
100,7000,4,0,0,6177,0.0
101,7000,4,0,0,6191,0.0
102,7000,4,1,11,6190,0.001777059773828756
103,7000,4,1,21,6173,0.003401911550299692
104,7000,4,0,0,6157,0.0
105,7000,4,0,0,6183,0.0
106,7000,4,2,7,6162,0.0011359948068808828
107,7000,4,5,10,6181,0.0016178611875101116
108,7000,4,1,10,6160,0.0016233766233766235
109,7000,4,0,0,6157,0.0
110,7000,4,1,3,6173,0.0004859873643285275
111,7000,4,0,0,6184,0.0
112,7000,4,1,2,6158,0.0003247807729782397
113,7000,4,0,0,6194,0.0
114,7000,4,1,2,6157,0.00032483352281955497
115,7000,4,2,4,6170,0.0006482982171799027
116,7000,4,0,0,6186,0.0
117,7000,4,0,0,6171,0.0
118,7000,4,0,0,6195,0.0
119,7000,4,2,20,6189,0.003231539828728389
120,7000,4,0,0,6178,0.0
121,7000,4,1,8,6155,0.0012997562956945572
122,7000,4,3,15,6165,0.0024330900243309003
123,7000,4,2,19,6184,0.003072445019404916
124,7000,4,2,12,6187,0.0019395506707612737
125,7000,4,1,2,6149,0.0003252561392096276
126,7000,4,0,0,6179,0.0
127,7000,4,1,3,6172,0.0004860661049902787
128,7000,4,0,0,6149,0.0
129,7000,4,0,0,6173,0.0
130,7000,4,1,2,6147,0.00032536196518626975
131,7000,4,1,3,6198,0.000484027105517909
132,7000,4,3,8,6164,0.0012978585334198572
133,7000,4,3,10,6194,0.0016144656118824668
134,7000,4,1,3,6183,0.00048520135856380397
135,7000,4,1,9,6189,0.001454192922927775
136,7000,4,1,2,6175,0.00032388663967611336
137,7000,4,2,7,6203,0.0011284862163469288
138,7000,4,0,0,6183,0.0
139,7000,4,1,16,6173,0.0025919326097521463
140,7000,4,2,4,6174,0.0006478781988986071
141,7000,4,0,0,6209,0.0
142,7000,4,0,0,6150,0.0
143,7000,4,6,30,6169,0.004863024801426487
144,7000,4,1,2,6156,0.0003248862897985705
145,7000,4,0,0,6155,0.0
146,7000,4,0,0,6135,0.0
147,7000,4,4,19,6185,0.0030719482619240095
148,7000,4,0,0,6131,0.0
149,7000,4,1,3,6181,0.0004853583562530335
150,7000,4,1,4,6191,0.0006460991762235503
151,7000,4,1,7,6167,0.0011350737797956867
152,7000,4,2,6,6197,0.0009682104243989027
153,7000,4,2,19,6178,0.0030754289414049855
154,7000,4,2,21,6196,0.0033892834086507425
155,7000,4,0,0,6160,0.0
156,7000,4,0,0,6160,0.0
157,7000,4,0,0,6171,0.0
158,7000,4,0,0,6174,0.0
159,7000,4,3,11,6179,0.0017802233371095647
160,7000,4,0,0,6147,0.0
161,7000,4,2,17,6158,0.0027606365703150373
162,7000,4,0,0,6187,0.0
163,7000,4,0,0,6194,0.0
164,7000,4,0,0,6188,0.0
165,7000,4,1,8,6157,0.0012993340912782199
166,7000,4,1,5,6164,0.0008111615833874108
167,7000,4,1,3,6176,0.00048575129533678756
168,7000,4,1,2,6196,0.00032278889606197545
169,7000,4,2,10,6181,0.0016178611875101116
170,7000,4,2,17,6185,0.00274858528698464
171,7000,4,1,6,6157,0.0009745005684586649
172,7000,4,1,3,6169,0.0004863024801426487
173,7000,4,1,4,6176,0.0006476683937823834
174,7000,4,0,0,6190,0.0
175,7000,4,1,4,6178,0.0006474587245063128
176,7000,4,3,22,6135,0.0035859820700896495
177,7000,4,1,4,6186,0.0006466214031684449
178,7000,4,1,4,6182,0.0006470397929472663
179,7000,4,1,12,6177,0.001942690626517727
180,7000,4,1,21,6160,0.003409090909090909
181,7000,4,3,26,6171,0.004213255550153946
182,7000,4,0,0,6190,0.0
183,7000,4,3,15,6168,0.0024319066147859923
184,7000,4,0,0,6171,0.0
185,7000,4,0,0,6179,0.0
186,7000,4,1,2,6169,0.0003242016534284325
187,7000,4,0,0,6187,0.0
188,7000,4,0,0,6132,0.0
189,7000,4,1,7,6167,0.0011350737797956867
190,7000,4,2,7,6179,0.0011328693963424503
191,7000,4,0,0,6157,0.0
192,7000,4,1,2,6167,0.00032430679422733907
193,7000,4,1,7,6175,0.0011336032388663967
194,7000,4,1,2,6197,0.00032273680813296756
195,7000,4,0,0,6178,0.0
196,7000,4,2,7,6190,0.0011308562197092085
197,7000,4,1,2,6163,0.00032451728054518905
198,7000,4,1,4,6178,0.0006474587245063128
199,7000,4,3,39,6174,0.006316812439261419
200,7000,4,0,0,6188,0.0
201,7000,4,5,33,6150,0.005365853658536586
202,7000,4,2,11,6163,0.0017848450429985396
203,7000,4,1,6,6146,0.0009762447120078099
204,7000,4,1,10,6190,0.0016155088852988692
205,7000,4,0,0,6170,0.0
206,7000,4,2,9,6179,0.0014565463667260074
207,7000,4,3,30,6145,0.004882017900732303
208,7000,4,2,15,6170,0.0024311183144246355
209,7000,4,2,8,6143,0.001302295295458245
210,7000,4,1,9,6177,0.0014570179698882952
211,7000,4,0,0,6189,0.0
212,7000,4,3,13,6152,0.0021131339401820547
213,7000,4,1,14,6197,0.002259157656930773
214,7000,4,2,7,6150,0.0011382113821138211
215,7000,4,2,32,6186,0.005172971225347559
216,7000,4,0,0,6144,0.0
217,7000,4,0,0,6170,0.0
218,7000,4,1,4,6132,0.0006523157208088715
219,7000,4,1,10,6158,0.0016239038648911985
220,7000,4,0,0,6193,0.0
221,7000,4,1,3,6128,0.0004895561357702349
222,7000,4,2,9,6167,0.0014593805740230259
223,7000,4,2,5,6171,0.0008102414519526819
224,7000,4,0,0,6152,0.0
225,7000,4,2,9,6155,0.001462225832656377
226,7000,4,0,0,6173,0.0
227,7000,4,1,5,6198,0.0008067118425298483
228,7000,4,4,26,6182,0.0042057586541572305
229,7000,4,0,0,6171,0.0
230,7000,4,1,2,6155,0.0003249390739236393
231,7000,4,1,2,6199,0.00032263268269075657
232,7000,4,0,0,6156,0.0
233,7000,4,1,2,6197,0.00032273680813296756
234,7000,4,0,0,6149,0.0
235,7000,4,2,34,6184,0.005498059508408797
236,7000,4,2,10,6166,0.001621796951021732
237,7000,4,1,66,6177,0.010684798445847498
238,7000,4,0,0,6144,0.0
239,7000,4,0,0,6146,0.0
240,7000,4,0,0,6160,0.0
241,7000,4,1,6,6175,0.0009716599190283401
242,7000,4,2,18,6155,0.002924451665312754
243,7000,4,2,9,6176,0.0014572538860103627
244,7000,4,0,0,6160,0.0
245,7000,4,3,34,6208,0.00547680412371134
246,7000,4,0,0,6151,0.0
247,7000,4,1,15,6167,0.002432300956705043
248,7000,4,2,9,6196,0.0014525500322788896
249,7000,4,0,0,6150,0.0
250,7000,4,2,7,6157,0.0011369173298684423
251,7000,4,1,13,6197,0.002097789252864289
252,7000,4,1,3,6206,0.00048340315823396714
253,7000,4,0,0,6201,0.0
254,7000,4,2,5,6162,0.0008114248620577734
255,7000,4,1,6,6196,0.0009683666881859264
256,7000,4,0,0,6194,0.0
257,7000,4,0,0,6199,0.0
258,7000,4,0,0,6176,0.0
259,7000,4,2,7,6172,0.001134154244977317
260,7000,4,0,0,6182,0.0
261,7000,4,2,8,6180,0.0012944983818770227
262,7000,4,2,22,6144,0.0035807291666666665
263,7000,4,2,6,6160,0.000974025974025974
264,7000,4,2,10,6186,0.0016165535079211122
265,7000,4,0,0,6196,0.0
266,7000,4,1,11,6194,0.0017759121730707135
267,7000,4,1,23,6183,0.0037198770823224972
268,7000,4,2,6,6151,0.0009754511461550967
269,7000,4,2,7,6176,0.0011334196891191709
270,7000,4,0,0,6194,0.0
271,7000,4,2,4,6161,0.0006492452523940919
272,7000,4,0,0,6186,0.0
273,7000,4,0,0,6179,0.0
274,7000,4,1,5,6177,0.0008094544277157196
275,7000,4,1,9,6142,0.001465320742429176
276,7000,4,0,0,6173,0.0
277,7000,4,0,0,6164,0.0
278,7000,4,2,25,6171,0.00405120725976341
279,7000,4,1,12,6188,0.0019392372333548805
280,7000,4,1,17,6173,0.0027539283978616556
281,7000,4,0,0,6194,0.0
282,7000,4,1,2,6177,0.00032378177108628785
283,7000,4,3,28,6181,0.004530011325028313
284,7000,4,1,6,6166,0.0009730781706130393
285,7000,4,0,0,6152,0.0
286,7000,4,1,3,6145,0.00048820179007323027
287,7000,4,0,0,6155,0.0
288,7000,4,0,0,6148,0.0
289,7000,4,0,0,6174,0.0
290,7000,4,2,16,6179,0.0025894157630684577
291,7000,4,1,7,6186,0.0011315874555447786
292,7000,4,1,3,6184,0.0004851228978007762
293,7000,4,0,0,6157,0.0
294,7000,4,0,0,6157,0.0
295,7000,4,1,4,6177,0.0006475635421725757
296,7000,4,2,8,6181,0.0012942889500080893
297,7000,4,1,5,6192,0.0008074935400516795
298,7000,4,1,14,6203,0.0022569724326938576
299,7000,4,1,4,6134,0.0006521030322791001
300,7000,4,3,14,6158,0.0022734654108476776
301,7000,4,1,3,6185,0.00048504446240905415
302,7000,4,2,16,6192,0.002583979328165375
303,7000,4,2,7,6152,0.0011378413524057217
304,7000,4,0,0,6185,0.0
305,7000,4,0,0,6152,0.0
306,7000,4,1,2,6166,0.0003243593902043464
307,7000,4,1,11,6148,0.0017891997397527651
308,7000,4,1,4,6142,0.0006512536633018561
309,7000,4,0,0,6195,0.0
310,7000,4,1,3,6167,0.0004864601913410086
311,7000,4,2,39,6162,0.006329113924050633
312,7000,4,1,2,6157,0.00032483352281955497
313,7000,4,1,3,6153,0.00048756704046806434
314,7000,4,0,0,6154,0.0
315,7000,4,0,0,6168,0.0
316,7000,4,0,0,6163,0.0
317,7000,4,1,5,6194,0.0008072328059412334
318,7000,4,0,0,6160,0.0
319,7000,4,0,0,6186,0.0
320,7000,4,2,17,6132,0.0027723418134377037
321,7000,4,4,28,6185,0.0045270816491511726
322,7000,4,0,0,6154,0.0
323,7000,4,1,3,6164,0.0004866969500324465
324,7000,4,2,9,6149,0.001463652626443324
325,7000,4,1,3,6175,0.00048582995951417006
326,7000,4,0,0,6185,0.0
327,7000,4,1,4,6177,0.0006475635421725757
328,7000,4,0,0,6137,0.0
329,7000,4,1,6,6207,0.0009666505558240696
330,7000,4,1,8,6189,0.0012926159314913556
331,7000,4,2,15,6186,0.0024248302618816685
332,7000,4,1,4,6174,0.0006478781988986071
333,7000,4,3,13,6152,0.0021131339401820547
334,7000,4,2,6,6158,0.000974342318934719
335,7000,4,2,8,6179,0.0012947078815342288
336,7000,4,0,0,6173,0.0
337,7000,4,1,8,6198,0.0012907389480477573
338,7000,4,1,2,6169,0.0003242016534284325
339,7000,4,0,0,6184,0.0
340,7000,4,0,0,6176,0.0
341,7000,4,0,0,6152,0.0
342,7000,4,1,3,6186,0.00048496605237633366
343,7000,4,1,7,6160,0.0011363636363636363
344,7000,4,3,6,6207,0.0009666505558240696
345,7000,4,3,12,6138,0.0019550342130987292
346,7000,4,1,3,6186,0.00048496605237633366
347,7000,4,1,5,6198,0.0008067118425298483
348,7000,4,1,2,6163,0.00032451728054518905
349,7000,4,0,0,6197,0.0
350,7000,4,1,2,6164,0.0003244646333549643
351,7000,4,0,0,6170,0.0
352,7000,4,1,5,6183,0.0008086689309396733
353,7000,4,1,6,6174,0.0009718172983479105
354,7000,4,1,10,6158,0.0016239038648911985
355,7000,4,0,0,6180,0.0
356,7000,4,3,15,6186,0.0024248302618816685
357,7000,4,0,0,6159,0.0
358,7000,4,2,4,6155,0.0006498781478472786
359,7000,4,1,2,6165,0.00032441200324412003
360,7000,4,3,31,6161,0.005031650706054212
361,7000,4,2,7,6196,0.0011297611362169142
362,7000,4,0,0,6163,0.0
363,7000,4,1,2,6156,0.0003248862897985705
364,7000,4,0,0,6128,0.0
365,7000,4,1,7,6140,0.0011400651465798045
366,7000,4,1,2,6158,0.0003247807729782397
367,7000,4,0,0,6175,0.0
368,7000,4,0,0,6173,0.0
369,7000,4,1,3,6172,0.0004860661049902787
370,7000,4,0,0,6226,0.0
371,7000,4,2,7,6185,0.0011317704122877931
372,7000,4,1,12,6202,0.0019348597226701064
373,7000,4,1,6,6177,0.0009713453132588635
374,7000,4,0,0,6147,0.0
375,7000,4,2,12,6166,0.0019461563412260785
376,7000,4,2,24,6160,0.003896103896103896
377,7000,4,4,26,6178,0.004208481709291033
378,7000,4,1,9,6182,0.0014558395341313492
379,7000,4,0,0,6164,0.0
380,7000,4,2,5,6157,0.0008120838070488875
381,7000,4,0,0,6155,0.0
382,7000,4,1,2,6177,0.00032378177108628785
383,7000,4,0,0,6172,0.0
384,7000,4,2,11,6148,0.0017891997397527651
385,7000,4,1,17,6173,0.0027539283978616556
386,7000,4,0,0,6157,0.0
387,7000,4,1,6,6182,0.0009705596894208993
388,7000,4,1,6,6203,0.0009672738997259391
389,7000,4,2,13,6194,0.002098805295447207
390,7000,4,1,2,6157,0.00032483352281955497
391,7000,4,1,11,6163,0.0017848450429985396
392,7000,4,0,0,6191,0.0
393,7000,4,2,5,6181,0.0008089305937550558
394,7000,4,2,15,6175,0.0024291497975708503
395,7000,4,0,0,6170,0.0
396,7000,4,3,43,6157,0.006983920740620432
397,7000,4,0,0,6158,0.0
398,7000,4,0,0,6178,0.0
399,7000,4,3,56,6192,0.00904392764857881
400,7000,4,0,0,6198,0.0
401,7000,4,0,0,6183,0.0
402,7000,4,1,3,6181,0.0004853583562530335
403,7000,4,2,5,6183,0.0008086689309396733
404,7000,4,1,4,6185,0.0006467259498787389
405,7000,4,0,0,6165,0.0
406,7000,4,1,5,6141,0.0008141996417521576
407,7000,4,0,0,6198,0.0
408,7000,4,2,11,6173,0.0017819536692046008
409,7000,4,0,0,6173,0.0
410,7000,4,1,6,6155,0.0009748172217709179
411,7000,4,0,0,6180,0.0
412,7000,4,2,7,6166,0.0011352578657152124
413,7000,4,2,8,6181,0.0012942889500080893
414,7000,4,0,0,6179,0.0
415,7000,4,1,3,6161,0.0004869339392955689
416,7000,4,0,0,6177,0.0
417,7000,4,0,0,6148,0.0
418,7000,4,1,2,6170,0.00032414910858995135
419,7000,4,1,4,6189,0.0006463079657456778
420,7000,4,2,5,6191,0.0008076239702794379
421,7000,4,0,0,6197,0.0
422,7000,4,0,0,6168,0.0
423,7000,4,0,0,6134,0.0
424,7000,4,2,11,6141,0.0017912392118547469
425,7000,4,2,4,6192,0.0006459948320413437
426,7000,4,1,3,6172,0.0004860661049902787
427,7000,4,2,11,6152,0.001788036410923277
428,7000,4,2,7,6200,0.0011290322580645162
429,7000,4,1,2,6161,0.00032462262619704593
430,7000,4,1,2,6160,0.0003246753246753247
431,7000,4,0,0,6156,0.0
432,7000,4,0,0,6140,0.0
433,7000,4,2,5,6172,0.0008101101749837978
434,7000,4,0,0,6158,0.0
435,7000,4,2,9,6161,0.0014608018178867068
436,7000,4,1,8,6198,0.0012907389480477573
437,7000,4,1,53,6161,0.008602499594221717
438,7000,4,0,0,6171,0.0
439,7000,4,0,0,6194,0.0
440,7000,4,0,0,6169,0.0
441,7000,4,2,5,6173,0.0008099789405475458
442,7000,4,3,14,6168,0.002269779507133593
443,7000,4,2,14,6156,0.0022742040285899934
444,7000,4,1,6,6140,0.000977198697068404
445,7000,4,2,5,6157,0.0008120838070488875
446,7000,4,1,12,6174,0.001943634596695821
447,7000,4,3,23,6176,0.0037240932642487044
448,7000,4,2,7,6208,0.0011275773195876288
449,7000,4,1,6,6142,0.0009768804949527841
450,7000,4,2,11,6193,0.0017761989342806395
451,7000,4,0,0,6157,0.0
452,7000,4,0,0,6168,0.0
453,7000,4,0,0,6192,0.0
454,7000,4,1,4,6181,0.0006471444750040447
455,7000,4,1,14,6168,0.002269779507133593
456,7000,4,1,7,6174,0.0011337868480725624
457,7000,4,0,0,6185,0.0
458,7000,4,1,17,6153,0.002762879895985698
459,7000,4,0,0,6155,0.0
460,7000,4,0,0,6222,0.0
461,7000,4,0,0,6154,0.0
462,7000,4,1,4,6162,0.0006491398896462187
463,7000,4,1,5,6152,0.000812743823146944
464,7000,4,0,0,6155,0.0
465,7000,4,0,0,6167,0.0
466,7000,4,4,18,6144,0.0029296875
467,7000,4,0,0,6184,0.0
468,7000,4,2,5,6184,0.0008085381630012937
469,7000,4,0,0,6123,0.0
470,7000,4,1,11,6180,0.0017799352750809063
471,7000,4,1,6,6181,0.000970716712506067
472,7000,4,1,4,6128,0.0006527415143603133
473,7000,4,1,3,6176,0.00048575129533678756
474,7000,4,1,5,6181,0.0008089305937550558
475,7000,4,0,0,6168,0.0
476,7000,4,0,0,6144,0.0
477,7000,4,0,0,6181,0.0
478,7000,4,0,0,6161,0.0
479,7000,4,0,0,6174,0.0
480,7000,4,2,7,6147,0.001138766878151944
481,7000,4,3,12,6164,0.001946787800129786
482,7000,4,0,0,6161,0.0
483,7000,4,1,8,6179,0.0012947078815342288
484,7000,4,0,0,6198,0.0
485,7000,4,1,2,6159,0.000324728040266277
486,7000,4,0,0,6173,0.0
487,7000,4,0,0,6179,0.0
488,7000,4,0,0,6159,0.0
489,7000,4,1,4,6176,0.0006476683937823834
490,7000,4,0,0,6179,0.0
491,7000,4,2,14,6150,0.0022764227642276423
492,7000,4,1,2,6200,0.0003225806451612903
493,7000,4,2,9,6174,0.0014577259475218659
494,7000,4,1,2,6163,0.00032451728054518905
495,7000,4,0,0,6188,0.0
496,7000,4,0,0,6197,0.0
497,7000,4,1,5,6178,0.0008093234056328909
498,7000,4,1,4,6165,0.0006488240064882401
499,7000,4,1,3,6163,0.00048677592081778357
500,7000,4,1,2,6172,0.0003240440699935191
501,7000,4,0,0,6178,0.0
502,7000,4,0,0,6184,0.0
503,7000,4,0,0,6166,0.0
504,7000,4,0,0,6159,0.0
505,7000,4,0,0,6176,0.0
506,7000,4,0,0,6157,0.0
507,7000,4,3,8,6141,0.0013027194268034523
508,7000,4,0,0,6177,0.0
509,7000,4,1,2,6164,0.0003244646333549643
510,7000,4,2,8,6168,0.0012970168612191958
511,7000,4,0,0,6193,0.0
512,7000,4,3,23,6146,0.003742271396029938
513,7000,4,2,13,6184,0.0021021992238033633
