,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,9000,4,2,7,7935,0.0008821676118462507
1,9000,4,0,0,7918,0.0
2,9000,4,0,0,7915,0.0
3,9000,4,0,0,7927,0.0
4,9000,4,2,7,7889,0.0008873114463176575
5,9000,4,2,8,7921,0.0010099734881959348
6,9000,4,1,2,7940,0.00025188916876574307
7,9000,4,1,2,7928,0.0002522704339051463
8,9000,4,2,14,7913,0.0017692404903323644
9,9000,4,1,7,7920,0.0008838383838383839
10,9000,4,2,11,7950,0.0013836477987421384
11,9000,4,0,0,7896,0.0
12,9000,4,1,10,7915,0.0012634238787113076
13,9000,4,2,34,7946,0.004278882456581928
14,9000,4,0,0,7918,0.0
15,9000,4,3,11,7891,0.0013939931567608667
16,9000,4,2,5,7941,0.000629643621710112
17,9000,4,2,4,7892,0.0005068423720223011
18,9000,4,1,3,7916,0.00037897928246589187
19,9000,4,2,16,7914,0.0020217336365933787
20,9000,4,0,0,7972,0.0
21,9000,4,1,8,7895,0.001013299556681444
22,9000,4,1,6,7932,0.0007564296520423601
23,9000,4,0,0,7941,0.0
24,9000,4,2,4,7944,0.0005035246727089627
25,9000,4,1,3,7932,0.00037821482602118004
26,9000,4,2,10,7897,0.0012663036596175764
27,9000,4,0,0,7901,0.0
28,9000,4,1,8,7923,0.0010097185409567084
29,9000,4,1,2,7929,0.0002522386177323748
30,9000,4,2,6,7935,0.0007561436672967864
31,9000,4,1,2,7897,0.0002532607319235153
32,9000,4,1,3,7960,0.00037688442211055275
33,9000,4,1,18,7950,0.0022641509433962265
34,9000,4,2,17,7916,0.0021475492673067205
35,9000,4,1,5,7927,0.0006307556452630251
36,9000,4,2,19,7930,0.0023959646910466583
37,9000,4,0,0,7925,0.0
38,9000,4,1,3,7926,0.0003785011355034065
39,9000,4,0,0,7905,0.0
40,9000,4,2,10,7925,0.0012618296529968455
41,9000,4,2,4,7944,0.0005035246727089627
42,9000,4,1,9,7927,0.0011353601614734453
43,9000,4,1,7,7951,0.0008803924034712615
44,9000,4,1,3,7954,0.00037716872014080966
