,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,300,60,1,239,300,0.7966666666666666
1,300,60,1,245,300,0.8166666666666667
2,300,60,1,207,300,0.69
3,300,60,1,202,300,0.6733333333333333
4,300,60,1,210,300,0.7
5,300,60,1,211,300,0.7033333333333334
6,300,60,1,232,300,0.7733333333333333
7,300,60,1,229,300,0.7633333333333333
8,300,60,1,238,300,0.7933333333333333
9,300,60,1,264,300,0.88
10,300,60,1,226,300,0.7533333333333333
11,300,60,1,247,300,0.8233333333333334
12,300,60,1,249,300,0.83
13,300,60,1,237,300,0.79
14,300,60,1,190,300,0.6333333333333333
15,300,60,1,255,300,0.85
16,300,60,1,263,299,0.8795986622073578
17,300,60,1,244,300,0.8133333333333334
18,300,60,1,222,300,0.74
19,300,60,1,231,300,0.77
20,300,60,1,229,300,0.7633333333333333
21,300,60,1,232,300,0.7733333333333333
22,300,60,1,255,300,0.85
23,300,60,1,263,300,0.8766666666666667
24,300,60,1,213,300,0.71
25,300,60,1,220,300,0.7333333333333333
26,300,60,2,196,300,0.6533333333333333
27,300,60,1,256,300,0.8533333333333334
28,300,60,1,222,300,0.74
29,300,60,1,235,300,0.7833333333333333
30,300,60,1,227,300,0.7566666666666667
31,300,60,1,245,300,0.8166666666666667
32,300,60,1,229,299,0.7658862876254181
33,300,60,1,232,299,0.7759197324414716
34,300,60,1,214,300,0.7133333333333334
35,300,60,1,230,300,0.7666666666666667
36,300,60,1,236,300,0.7866666666666666
37,300,60,1,241,300,0.8033333333333333
38,300,60,1,241,300,0.8033333333333333
39,300,60,1,252,300,0.84
40,300,60,1,233,300,0.7766666666666666
41,300,60,1,230,300,0.7666666666666667
42,300,60,1,248,300,0.8266666666666667
43,300,60,1,260,300,0.8666666666666667
44,300,60,1,250,300,0.8333333333333334
45,300,60,1,244,300,0.8133333333333334
46,300,60,2,234,300,0.78
47,300,60,1,216,300,0.72
48,300,60,1,239,300,0.7966666666666666
49,300,60,1,217,300,0.7233333333333334
50,300,60,1,228,300,0.76
51,300,60,1,240,300,0.8
52,300,60,1,226,300,0.7533333333333333
53,300,60,1,240,300,0.8
54,300,60,1,216,300,0.72
55,300,60,1,209,300,0.6966666666666667
56,300,60,1,235,300,0.7833333333333333
57,300,60,1,216,300,0.72
58,300,60,1,208,300,0.6933333333333334
59,300,60,1,230,300,0.7666666666666667
60,300,60,1,225,300,0.75
61,300,60,1,245,300,0.8166666666666667
62,300,60,1,247,300,0.8233333333333334
63,300,60,1,230,300,0.7666666666666667
64,300,60,1,241,300,0.8033333333333333
65,300,60,1,240,300,0.8
66,300,60,1,229,300,0.7633333333333333
67,300,60,1,216,300,0.72
68,300,60,1,238,300,0.7933333333333333
69,300,60,1,191,300,0.6366666666666667
70,300,60,1,242,300,0.8066666666666666
71,300,60,1,238,300,0.7933333333333333
72,300,60,1,256,300,0.8533333333333334
73,300,60,1,185,300,0.6166666666666667
74,300,60,1,225,300,0.75
75,300,60,1,225,300,0.75
76,300,60,1,215,300,0.7166666666666667
77,300,60,1,223,300,0.7433333333333333
78,300,60,1,225,300,0.75
79,300,60,1,233,300,0.7766666666666666
80,300,60,1,222,300,0.74
81,300,60,1,240,300,0.8
82,300,60,1,238,300,0.7933333333333333
83,300,60,1,234,300,0.78
84,300,60,1,237,300,0.79
85,300,60,1,205,300,0.6833333333333333
86,300,60,1,265,300,0.8833333333333333
87,300,60,1,233,300,0.7766666666666666
88,300,60,1,254,300,0.8466666666666667
89,300,60,1,245,300,0.8166666666666667
90,300,60,1,262,300,0.8733333333333333
91,300,60,1,243,300,0.81
92,300,60,1,199,300,0.6633333333333333
93,300,60,1,258,300,0.86
94,300,60,1,178,300,0.5933333333333334
95,300,60,1,268,300,0.8933333333333333
96,300,60,1,225,300,0.75
97,300,60,1,243,300,0.81
98,300,60,1,205,300,0.6833333333333333
99,300,60,1,223,300,0.7433333333333333
