,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,500,40,1,373,500,0.746
1,500,40,1,369,499,0.7394789579158316
2,500,40,1,373,500,0.746
3,500,40,1,391,500,0.782
4,500,40,1,381,500,0.762
5,500,40,1,393,499,0.7875751503006012
6,500,40,1,381,500,0.762
7,500,40,1,411,499,0.8236472945891784
8,500,40,1,389,500,0.778
9,500,40,1,387,500,0.774
10,500,40,1,378,500,0.756
11,500,40,1,430,500,0.86
12,500,40,1,377,499,0.7555110220440882
13,500,40,1,418,499,0.8376753507014028
14,500,40,1,390,500,0.78
15,500,40,1,379,499,0.7595190380761523
16,500,40,1,443,499,0.8877755511022044
17,500,40,1,370,499,0.7414829659318637
18,500,40,1,429,499,0.8597194388777555
19,500,40,1,385,499,0.7715430861723447
20,500,40,1,398,499,0.7975951903807615
21,500,40,1,374,500,0.748
22,500,40,1,351,500,0.702
23,500,40,1,399,500,0.798
24,500,40,1,400,500,0.8
25,500,40,1,370,500,0.74
26,500,40,1,397,499,0.7955911823647295
27,500,40,1,410,498,0.8232931726907631
28,500,40,1,389,499,0.779559118236473
29,500,40,1,393,499,0.7875751503006012
30,500,40,1,436,500,0.872
31,500,40,1,351,500,0.702
32,500,40,1,402,499,0.8056112224448898
33,500,40,1,406,500,0.812
34,500,40,1,371,499,0.7434869739478958
35,500,40,1,377,500,0.754
36,500,40,1,384,500,0.768
37,500,40,1,370,500,0.74
38,500,40,1,424,500,0.848
39,500,40,1,396,500,0.792
40,500,40,1,399,499,0.7995991983967936
41,500,40,1,397,500,0.794
42,500,40,1,366,499,0.7334669338677354
43,500,40,1,368,499,0.7374749498997996
44,500,40,1,400,499,0.8016032064128257
45,500,40,1,384,500,0.768
46,500,40,1,348,500,0.696
47,500,40,1,403,499,0.8076152304609219
48,500,40,1,411,499,0.8236472945891784
49,500,40,1,415,500,0.83
50,500,40,1,424,500,0.848
51,500,40,1,412,500,0.824
52,500,40,1,414,499,0.8296593186372746
53,500,40,1,367,500,0.734
54,500,40,1,379,500,0.758
55,500,40,1,369,499,0.7394789579158316
56,500,40,1,380,499,0.7615230460921844
57,500,40,1,384,499,0.7695390781563126
58,500,40,1,402,500,0.804
59,500,40,1,388,500,0.776
60,500,40,1,404,499,0.8096192384769539
61,500,40,1,412,499,0.8256513026052105
62,500,40,1,398,500,0.796
63,500,40,1,392,499,0.7855711422845691
64,500,40,1,395,500,0.79
65,500,40,1,373,500,0.746
66,500,40,1,391,499,0.7835671342685371
67,500,40,1,388,500,0.776
68,500,40,1,412,499,0.8256513026052105
69,500,40,1,363,499,0.7274549098196392
70,500,40,1,410,498,0.8232931726907631
71,500,40,1,406,499,0.8136272545090181
72,500,40,1,375,500,0.75
73,500,40,1,389,498,0.7811244979919679
74,500,40,2,411,499,0.8236472945891784
75,500,40,1,410,499,0.8216432865731463
76,500,40,1,388,500,0.776
77,500,40,1,371,500,0.742
78,500,40,1,410,498,0.8232931726907631
79,500,40,1,402,500,0.804
80,500,40,1,430,499,0.8617234468937875
81,500,40,1,351,500,0.702
82,500,40,1,405,499,0.811623246492986
83,500,40,1,373,499,0.7474949899799599
84,500,40,1,400,500,0.8
85,500,40,1,357,499,0.7154308617234469
86,500,40,1,389,499,0.779559118236473
87,500,40,1,404,500,0.808
88,500,40,1,355,500,0.71
89,500,40,1,373,500,0.746
90,500,40,2,391,500,0.782
91,500,40,1,416,500,0.832
92,500,40,1,412,499,0.8256513026052105
93,500,40,1,378,499,0.7575150300601202
94,500,40,1,407,498,0.8172690763052208
95,500,40,1,409,499,0.8196392785571143
96,500,40,1,399,500,0.798
97,500,40,1,383,499,0.7675350701402806
98,500,40,1,416,499,0.8336673346693386
99,500,40,1,392,500,0.784
