,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,700,40,1,548,699,0.7839771101573677
1,700,40,1,570,700,0.8142857142857143
2,700,40,1,535,699,0.765379113018598
3,700,40,1,534,700,0.7628571428571429
4,700,40,1,583,699,0.8340486409155937
5,700,40,1,524,699,0.7496423462088698
6,700,40,1,519,700,0.7414285714285714
7,700,40,1,616,699,0.8812589413447782
8,700,40,1,585,699,0.8369098712446352
9,700,40,1,562,700,0.8028571428571428
10,700,40,1,541,699,0.7739628040057225
11,700,40,1,520,700,0.7428571428571429
12,700,40,1,594,699,0.8497854077253219
13,700,40,2,545,700,0.7785714285714286
14,700,40,1,586,699,0.8383404864091559
15,700,40,1,551,700,0.7871428571428571
16,700,40,1,551,700,0.7871428571428571
17,700,40,1,554,699,0.7925608011444921
18,700,40,1,572,700,0.8171428571428572
19,700,40,1,562,699,0.804005722460658
20,700,40,1,574,698,0.8223495702005731
21,700,40,1,534,699,0.7639484978540773
22,700,40,2,522,700,0.7457142857142857
23,700,40,1,509,699,0.7281831187410587
24,700,40,1,548,700,0.7828571428571428
25,700,40,1,599,699,0.8569384835479256
26,700,40,1,554,699,0.7925608011444921
27,700,40,1,512,700,0.7314285714285714
28,700,40,1,553,699,0.7911301859799714
29,700,40,1,562,700,0.8028571428571428
30,700,40,1,557,700,0.7957142857142857
31,700,40,1,570,699,0.8154506437768241
32,700,40,1,558,699,0.7982832618025751
33,700,40,1,560,699,0.8011444921316166
34,700,40,1,551,700,0.7871428571428571
35,700,40,1,601,700,0.8585714285714285
36,700,40,1,574,699,0.821173104434907
37,700,40,1,542,699,0.7753934191702432
38,700,40,1,592,699,0.8469241773962805
39,700,40,1,556,698,0.7965616045845272
40,700,40,1,548,698,0.7851002865329513
41,700,40,1,555,699,0.7939914163090128
42,700,40,1,542,700,0.7742857142857142
43,700,40,1,544,699,0.7782546494992847
44,700,40,1,596,699,0.8526466380543634
45,700,40,1,527,699,0.753934191702432
46,700,40,1,556,699,0.7954220314735336
47,700,40,1,576,700,0.8228571428571428
48,700,40,1,536,699,0.7668097281831188
49,700,40,1,544,698,0.7793696275071633
50,700,40,1,571,698,0.8180515759312321
51,700,40,2,531,699,0.759656652360515
52,700,40,1,569,699,0.8140200286123033
53,700,40,1,547,700,0.7814285714285715
54,700,40,1,564,699,0.8068669527896996
55,700,40,1,562,699,0.804005722460658
56,700,40,1,536,700,0.7657142857142857
57,700,40,1,561,700,0.8014285714285714
58,700,40,1,526,699,0.7525035765379113
59,700,40,1,561,699,0.8025751072961373
60,700,40,1,583,699,0.8340486409155937
61,700,40,1,502,700,0.7171428571428572
62,700,40,1,576,700,0.8228571428571428
63,700,40,1,555,699,0.7939914163090128
64,700,40,1,580,699,0.8297567954220315
65,700,40,1,593,699,0.8483547925608012
66,700,40,1,558,699,0.7982832618025751
67,700,40,1,535,698,0.7664756446991404
68,700,40,1,538,699,0.7696709585121603
69,700,40,1,520,699,0.7439198855507868
70,700,40,1,589,698,0.8438395415472779
71,700,40,1,564,699,0.8068669527896996
72,700,40,1,588,699,0.8412017167381974
73,700,40,1,569,698,0.8151862464183381
74,700,40,1,577,700,0.8242857142857143
75,700,40,1,555,699,0.7939914163090128
76,700,40,1,520,699,0.7439198855507868
77,700,40,1,571,699,0.8168812589413448
78,700,40,1,575,699,0.8226037195994278
79,700,40,1,527,700,0.7528571428571429
80,700,40,1,561,699,0.8025751072961373
81,700,40,1,587,699,0.8397711015736766
82,700,40,1,481,700,0.6871428571428572
83,700,40,1,566,699,0.8097281831187411
84,700,40,1,603,699,0.8626609442060086
85,700,40,1,577,699,0.8254649499284692
86,700,40,1,562,699,0.804005722460658
87,700,40,1,572,698,0.8194842406876791
88,700,40,1,592,699,0.8469241773962805
89,700,40,1,561,700,0.8014285714285714
90,700,40,1,568,699,0.8125894134477826
91,700,40,1,592,697,0.8493543758967002
92,700,40,1,559,699,0.7997138769670958
93,700,40,1,563,700,0.8042857142857143
94,700,40,1,575,700,0.8214285714285714
95,700,40,1,560,700,0.8
96,700,40,1,575,699,0.8226037195994278
97,700,40,1,559,700,0.7985714285714286
98,700,40,1,517,699,0.7396280400572246
99,700,40,1,510,700,0.7285714285714285
