,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,400,60,1,313,400,0.7825
1,400,60,1,343,400,0.8575
2,400,60,1,311,400,0.7775
3,400,60,1,343,400,0.8575
4,400,60,1,359,400,0.8975
5,400,60,1,297,400,0.7425
6,400,60,1,326,399,0.8170426065162907
7,400,60,1,323,400,0.8075
8,400,60,1,332,399,0.8320802005012531
9,400,60,1,318,400,0.795
10,400,60,1,302,400,0.755
11,400,60,1,325,400,0.8125
12,400,60,1,328,400,0.82
13,400,60,1,291,400,0.7275
14,400,60,1,332,399,0.8320802005012531
15,400,60,1,312,400,0.78
16,400,60,1,330,400,0.825
17,400,60,1,312,400,0.78
18,400,60,1,318,400,0.795
19,400,60,1,340,400,0.85
20,400,60,1,306,400,0.765
21,400,60,1,292,400,0.73
22,400,60,1,345,400,0.8625
23,400,60,1,265,400,0.6625
24,400,60,1,293,400,0.7325
25,400,60,1,316,400,0.79
26,400,60,1,277,400,0.6925
27,400,60,1,307,400,0.7675
28,400,60,1,315,400,0.7875
29,400,60,1,285,400,0.7125
30,400,60,1,334,399,0.8370927318295739
31,400,60,1,320,400,0.8
32,400,60,1,335,400,0.8375
33,400,60,1,339,399,0.849624060150376
34,400,60,1,346,400,0.865
35,400,60,1,324,400,0.81
36,400,60,1,303,400,0.7575
37,400,60,1,347,400,0.8675
38,400,60,1,327,400,0.8175
39,400,60,1,301,400,0.7525
40,400,60,1,335,400,0.8375
41,400,60,1,338,400,0.845
42,400,60,1,315,400,0.7875
43,400,60,1,326,400,0.815
44,400,60,1,317,400,0.7925
45,400,60,1,312,400,0.78
46,400,60,1,330,400,0.825
47,400,60,1,343,400,0.8575
48,400,60,1,303,400,0.7575
49,400,60,1,349,399,0.87468671679198
50,400,60,1,336,400,0.84
51,400,60,1,313,400,0.7825
52,400,60,1,346,400,0.865
53,400,60,1,333,400,0.8325
54,400,60,1,300,400,0.75
55,400,60,1,302,400,0.755
56,400,60,1,355,400,0.8875
57,400,60,1,340,400,0.85
58,400,60,1,331,400,0.8275
59,400,60,1,304,400,0.76
60,400,60,1,339,400,0.8475
61,400,60,1,306,400,0.765
62,400,60,1,286,400,0.715
63,400,60,1,353,400,0.8825
64,400,60,1,334,400,0.835
65,400,60,1,312,400,0.78
66,400,60,1,336,400,0.84
67,400,60,1,324,400,0.81
68,400,60,1,333,400,0.8325
69,400,60,1,306,400,0.765
70,400,60,1,332,400,0.83
71,400,60,1,325,400,0.8125
72,400,60,1,337,400,0.8425
73,400,60,1,287,400,0.7175
74,400,60,1,333,400,0.8325
75,400,60,1,324,400,0.81
76,400,60,1,339,400,0.8475
77,400,60,1,312,400,0.78
78,400,60,1,314,400,0.785
79,400,60,1,333,400,0.8325
80,400,60,1,313,400,0.7825
81,400,60,1,328,400,0.82
82,400,60,1,311,400,0.7775
83,400,60,1,312,400,0.78
84,400,60,1,313,400,0.7825
85,400,60,1,312,400,0.78
86,400,60,1,310,400,0.775
87,400,60,1,316,400,0.79
88,400,60,1,301,400,0.7525
89,400,60,1,305,400,0.7625
90,400,60,1,321,400,0.8025
91,400,60,1,337,400,0.8425
92,400,60,1,315,400,0.7875
93,400,60,1,316,400,0.79
94,400,60,1,297,400,0.7425
95,400,60,1,301,400,0.7525
96,400,60,1,337,399,0.8446115288220551
97,400,60,1,324,400,0.81
98,400,60,1,322,400,0.805
99,400,60,2,286,400,0.715
