,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,500,70,1,400,500,0.8
1,500,70,1,397,500,0.794
2,500,70,1,429,500,0.858
3,500,70,1,435,500,0.87
4,500,70,1,410,500,0.82
5,500,70,1,398,500,0.796
6,500,70,1,451,500,0.902
7,500,70,1,438,500,0.876
8,500,70,1,388,500,0.776
9,500,70,2,376,500,0.752
10,500,70,1,401,500,0.802
11,500,70,1,386,500,0.772
12,500,70,1,432,500,0.864
13,500,70,1,377,500,0.754
14,500,70,1,430,500,0.86
15,500,70,1,353,500,0.706
16,500,70,1,426,500,0.852
17,500,70,1,407,500,0.814
18,500,70,1,434,500,0.868
19,500,70,1,442,500,0.884
20,500,70,1,368,500,0.736
21,500,70,1,397,500,0.794
22,500,70,2,394,500,0.788
23,500,70,1,458,500,0.916
24,500,70,1,435,500,0.87
25,500,70,1,417,500,0.834
26,500,70,1,409,500,0.818
27,500,70,1,390,500,0.78
28,500,70,1,430,500,0.86
29,500,70,1,397,500,0.794
30,500,70,1,380,500,0.76
31,500,70,1,429,500,0.858
32,500,70,1,419,500,0.838
33,500,70,1,402,500,0.804
34,500,70,1,386,500,0.772
35,500,70,2,385,500,0.77
36,500,70,1,411,500,0.822
37,500,70,1,417,500,0.834
38,500,70,1,446,500,0.892
39,500,70,1,390,500,0.78
40,500,70,1,408,500,0.816
41,500,70,1,415,500,0.83
42,500,70,1,368,500,0.736
43,500,70,1,437,500,0.874
44,500,70,1,416,500,0.832
45,500,70,1,425,500,0.85
46,500,70,1,409,500,0.818
47,500,70,1,411,500,0.822
48,500,70,1,385,500,0.77
49,500,70,1,379,500,0.758
50,500,70,1,411,500,0.822
51,500,70,1,419,500,0.838
52,500,70,1,427,500,0.854
53,500,70,1,396,500,0.792
54,500,70,1,395,500,0.79
55,500,70,1,443,500,0.886
56,500,70,1,377,500,0.754
57,500,70,1,419,500,0.838
58,500,70,1,390,500,0.78
59,500,70,1,393,500,0.786
60,500,70,1,354,500,0.708
61,500,70,1,356,500,0.712
62,500,70,1,403,500,0.806
63,500,70,1,390,500,0.78
64,500,70,1,410,500,0.82
65,500,70,1,413,500,0.826
66,500,70,1,421,500,0.842
67,500,70,1,356,500,0.712
68,500,70,1,429,500,0.858
69,500,70,1,450,500,0.9
70,500,70,1,414,500,0.828
71,500,70,1,387,500,0.774
72,500,70,1,390,500,0.78
73,500,70,1,402,500,0.804
74,500,70,1,393,500,0.786
75,500,70,1,437,500,0.874
76,500,70,1,420,500,0.84
77,500,70,1,407,500,0.814
78,500,70,1,422,500,0.844
79,500,70,1,391,500,0.782
80,500,70,1,401,500,0.802
81,500,70,1,364,500,0.728
82,500,70,1,409,500,0.818
83,500,70,1,383,500,0.766
84,500,70,1,394,500,0.788
85,500,70,1,422,500,0.844
86,500,70,1,411,500,0.822
87,500,70,1,408,499,0.8176352705410822
88,500,70,1,399,500,0.798
89,500,70,1,410,500,0.82
90,500,70,1,407,500,0.814
91,500,70,1,412,500,0.824
92,500,70,1,379,500,0.758
93,500,70,1,419,500,0.838
94,500,70,1,413,500,0.826
95,500,70,1,357,500,0.714
96,500,70,1,390,500,0.78
97,500,70,1,434,500,0.868
98,500,70,1,435,500,0.87
99,500,70,1,393,500,0.786
