,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,1000,80,1,795,1000,0.795
1,1000,80,1,876,1000,0.876
2,1000,80,1,869,1000,0.869
3,1000,80,1,860,1000,0.86
4,1000,80,1,820,1000,0.82
5,1000,80,1,837,1000,0.837
6,1000,80,1,859,1000,0.859
7,1000,80,1,830,1000,0.83
8,1000,80,1,834,1000,0.834
9,1000,80,1,792,1000,0.792
10,1000,80,1,839,1000,0.839
11,1000,80,1,814,1000,0.814
12,1000,80,1,799,1000,0.799
13,1000,80,1,852,1000,0.852
14,1000,80,1,811,1000,0.811
15,1000,80,1,826,1000,0.826
16,1000,80,1,779,1000,0.779
17,1000,80,1,906,999,0.9069069069069069
18,1000,80,1,887,1000,0.887
19,1000,80,2,809,1000,0.809
20,1000,80,1,876,1000,0.876
21,1000,80,1,820,1000,0.82
22,1000,80,1,837,1000,0.837
23,1000,80,1,828,1000,0.828
24,1000,80,1,826,1000,0.826
25,1000,80,1,831,1000,0.831
26,1000,80,1,892,1000,0.892
27,1000,80,1,859,1000,0.859
28,1000,80,1,840,1000,0.84
29,1000,80,1,865,1000,0.865
30,1000,80,1,800,1000,0.8
31,1000,80,1,862,1000,0.862
32,1000,80,1,815,1000,0.815
33,1000,80,1,852,1000,0.852
34,1000,80,1,858,1000,0.858
35,1000,80,1,817,1000,0.817
36,1000,80,1,853,1000,0.853
37,1000,80,1,868,1000,0.868
38,1000,80,1,779,1000,0.779
39,1000,80,1,876,1000,0.876
40,1000,80,1,837,1000,0.837
41,1000,80,1,836,1000,0.836
42,1000,80,1,820,1000,0.82
43,1000,80,1,816,1000,0.816
44,1000,80,1,816,1000,0.816
45,1000,80,1,837,1000,0.837
46,1000,80,1,857,1000,0.857
47,1000,80,1,808,1000,0.808
48,1000,80,1,837,1000,0.837
49,1000,80,1,821,1000,0.821
50,1000,80,1,774,1000,0.774
51,1000,80,1,908,999,0.908908908908909
52,1000,80,1,821,1000,0.821
53,1000,80,1,811,1000,0.811
54,1000,80,1,890,1000,0.89
55,1000,80,1,782,1000,0.782
56,1000,80,1,856,1000,0.856
57,1000,80,1,825,1000,0.825
58,1000,80,1,827,1000,0.827
59,1000,80,1,859,1000,0.859
60,1000,80,1,844,1000,0.844
61,1000,80,1,862,1000,0.862
62,1000,80,1,801,1000,0.801
63,1000,80,1,799,1000,0.799
64,1000,80,1,837,999,0.8378378378378378
65,1000,80,1,829,1000,0.829
66,1000,80,1,819,1000,0.819
67,1000,80,1,863,1000,0.863
68,1000,80,1,855,1000,0.855
69,1000,80,1,803,1000,0.803
70,1000,80,1,862,1000,0.862
71,1000,80,1,747,1000,0.747
72,1000,80,1,783,1000,0.783
73,1000,80,1,798,1000,0.798
74,1000,80,1,800,1000,0.8
75,1000,80,1,748,1000,0.748
76,1000,80,1,872,1000,0.872
77,1000,80,1,811,1000,0.811
78,1000,80,1,807,1000,0.807
79,1000,80,1,815,1000,0.815
80,1000,80,1,838,1000,0.838
81,1000,80,1,740,1000,0.74
82,1000,80,1,849,999,0.8498498498498499
83,1000,80,1,817,1000,0.817
84,1000,80,1,843,1000,0.843
85,1000,80,1,839,1000,0.839
86,1000,80,1,840,1000,0.84
87,1000,80,1,828,1000,0.828
88,1000,80,1,876,1000,0.876
89,1000,80,1,793,1000,0.793
90,1000,80,1,887,1000,0.887
91,1000,80,1,787,1000,0.787
92,1000,80,1,883,1000,0.883
93,1000,80,1,823,1000,0.823
94,1000,80,1,859,1000,0.859
95,1000,80,1,863,1000,0.863
96,1000,80,1,845,1000,0.845
97,1000,80,1,772,1000,0.772
98,1000,80,1,842,1000,0.842
99,1000,80,1,834,1000,0.834
