,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,600,10,1,255,578,0.4411764705882353
1,600,10,1,257,579,0.4438687392055268
2,600,10,1,245,577,0.4246100519930676
3,600,10,1,195,581,0.33562822719449226
4,600,10,1,269,580,0.46379310344827585
5,600,10,1,287,577,0.49740034662045063
6,600,10,1,284,579,0.4905008635578584
7,600,10,1,267,581,0.459552495697074
8,600,10,1,217,575,0.3773913043478261
9,600,10,1,224,577,0.3882149046793761
10,600,10,1,249,580,0.42931034482758623
11,600,10,1,226,580,0.3896551724137931
12,600,10,1,223,583,0.38250428816466553
13,600,10,1,273,582,0.4690721649484536
14,600,10,1,283,583,0.4854202401372213
15,600,10,1,262,581,0.4509466437177281
16,600,10,2,277,577,0.4800693240901213
17,600,10,1,286,581,0.49225473321858865
18,600,10,1,234,578,0.40484429065743943
19,600,10,1,293,579,0.5060449050086355
20,600,10,1,221,583,0.379073756432247
21,600,10,1,273,574,0.47560975609756095
22,600,10,1,277,587,0.47189097103918226
23,600,10,1,214,582,0.36769759450171824
24,600,10,2,196,577,0.3396880415944541
25,600,10,1,244,584,0.4178082191780822
26,600,10,2,251,578,0.4342560553633218
27,600,10,1,277,581,0.47676419965576594
28,600,10,1,230,574,0.40069686411149824
29,600,10,1,245,580,0.4224137931034483
30,600,10,1,274,582,0.47079037800687284
31,600,10,1,286,579,0.4939550949913644
32,600,10,1,226,578,0.39100346020761245
33,600,10,2,225,581,0.387263339070568
34,600,10,1,262,580,0.4517241379310345
35,600,10,1,230,576,0.3993055555555556
36,600,10,1,219,577,0.37954939341421146
37,600,10,2,266,579,0.459412780656304
38,600,10,1,278,578,0.4809688581314879
39,600,10,1,315,580,0.5431034482758621
40,600,10,1,305,582,0.5240549828178694
41,600,10,1,320,577,0.5545927209705372
42,600,10,1,281,578,0.486159169550173
43,600,10,1,269,579,0.46459412780656306
44,600,10,1,213,578,0.3685121107266436
45,600,10,1,276,579,0.47668393782383417
46,600,10,1,275,582,0.4725085910652921
47,600,10,1,259,581,0.4457831325301205
48,600,10,1,239,579,0.41278065630397237
49,600,10,1,216,583,0.3704974271012007
50,600,10,1,244,578,0.42214532871972316
51,600,10,1,261,585,0.4461538461538462
52,600,10,1,272,580,0.4689655172413793
53,600,10,1,271,582,0.46563573883161513
54,600,10,1,257,579,0.4438687392055268
55,600,10,1,199,580,0.3431034482758621
56,600,10,1,313,578,0.5415224913494809
57,600,10,1,286,578,0.49480968858131485
58,600,10,2,217,579,0.3747841105354059
59,600,10,1,275,579,0.4749568221070812
60,600,10,1,321,581,0.5524956970740104
61,600,10,1,261,579,0.45077720207253885
62,600,10,1,258,580,0.44482758620689655
63,600,10,2,266,577,0.4610051993067591
64,600,10,2,238,579,0.4110535405872193
65,600,10,1,219,579,0.37823834196891193
66,600,10,2,249,576,0.4322916666666667
67,600,10,1,261,573,0.45549738219895286
68,600,10,1,283,579,0.48877374784110533
69,600,10,1,287,575,0.4991304347826087
70,600,10,1,288,582,0.4948453608247423
71,600,10,1,252,585,0.4307692307692308
72,600,10,2,289,575,0.5026086956521739
73,600,10,1,248,574,0.43205574912891986
74,600,10,1,187,577,0.3240901213171577
75,600,10,1,222,574,0.3867595818815331
76,600,10,1,269,579,0.46459412780656306
77,600,10,1,260,576,0.4513888888888889
78,600,10,2,168,580,0.2896551724137931
79,600,10,1,240,581,0.41308089500860584
80,600,10,2,303,583,0.5197255574614065
81,600,10,1,234,579,0.40414507772020725
82,600,10,1,297,577,0.5147313691507799
83,600,10,1,284,578,0.4913494809688581
84,600,10,1,235,583,0.40308747855917665
85,600,10,2,241,580,0.41551724137931034
86,600,10,1,288,584,0.4931506849315068
87,600,10,1,214,582,0.36769759450171824
88,600,10,1,236,586,0.40273037542662116
89,600,10,1,215,582,0.3694158075601375
90,600,10,1,274,582,0.47079037800687284
91,600,10,1,288,579,0.49740932642487046
92,600,10,1,247,576,0.4288194444444444
93,600,10,1,311,578,0.5380622837370242
94,600,10,1,278,581,0.4784853700516351
95,600,10,1,277,576,0.4809027777777778
96,600,10,1,227,580,0.3913793103448276
97,600,10,1,278,586,0.47440273037542663
98,600,10,1,279,578,0.4826989619377163
99,600,10,1,237,581,0.4079173838209983
