,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,200,50,2,148,200,0.74
1,200,50,1,126,200,0.63
2,200,50,1,127,200,0.635
3,200,50,1,161,200,0.805
4,200,50,1,151,200,0.755
5,200,50,1,176,200,0.88
6,200,50,1,143,200,0.715
7,200,50,1,132,200,0.66
8,200,50,1,130,200,0.65
9,200,50,1,158,200,0.79
10,200,50,1,150,200,0.75
11,200,50,1,158,199,0.7939698492462312
12,200,50,1,129,200,0.645
13,200,50,1,167,200,0.835
14,200,50,1,122,200,0.61
15,200,50,2,156,200,0.78
16,200,50,1,155,200,0.775
17,200,50,1,141,200,0.705
18,200,50,1,149,200,0.745
19,200,50,1,168,200,0.84
20,200,50,1,156,200,0.78
21,200,50,1,163,199,0.8190954773869347
22,200,50,1,131,200,0.655
23,200,50,2,129,200,0.645
24,200,50,1,153,200,0.765
25,200,50,1,160,200,0.8
26,200,50,1,155,200,0.775
27,200,50,2,129,200,0.645
28,200,50,1,153,199,0.7688442211055276
29,200,50,1,164,200,0.82
30,200,50,1,139,200,0.695
31,200,50,1,165,200,0.825
32,200,50,1,139,200,0.695
33,200,50,1,132,200,0.66
34,200,50,1,145,200,0.725
35,200,50,1,165,200,0.825
36,200,50,1,152,200,0.76
37,200,50,1,149,199,0.7487437185929648
38,200,50,1,161,200,0.805
39,200,50,1,151,200,0.755
40,200,50,1,154,200,0.77
41,200,50,1,177,200,0.885
42,200,50,1,175,200,0.875
43,200,50,2,155,200,0.775
44,200,50,1,151,200,0.755
45,200,50,1,126,200,0.63
46,200,50,1,171,200,0.855
47,200,50,1,150,200,0.75
48,200,50,1,105,200,0.525
49,200,50,1,150,200,0.75
50,200,50,1,165,200,0.825
51,200,50,1,118,200,0.59
52,200,50,1,148,200,0.74
53,200,50,1,147,200,0.735
54,200,50,1,158,200,0.79
55,200,50,1,160,200,0.8
56,200,50,1,164,200,0.82
57,200,50,1,168,200,0.84
58,200,50,1,171,200,0.855
59,200,50,1,171,200,0.855
60,200,50,1,160,199,0.8040201005025126
61,200,50,1,146,200,0.73
62,200,50,1,151,200,0.755
63,200,50,1,167,200,0.835
64,200,50,1,160,200,0.8
65,200,50,1,189,199,0.949748743718593
66,200,50,1,159,200,0.795
67,200,50,1,112,200,0.56
68,200,50,1,161,200,0.805
69,200,50,1,170,200,0.85
70,200,50,1,156,200,0.78
71,200,50,1,126,200,0.63
72,200,50,1,146,200,0.73
73,200,50,2,120,200,0.6
74,200,50,1,147,200,0.735
75,200,50,1,147,200,0.735
76,200,50,1,170,200,0.85
77,200,50,1,133,200,0.665
78,200,50,1,160,200,0.8
79,200,50,1,147,200,0.735
80,200,50,1,164,200,0.82
81,200,50,1,146,200,0.73
82,200,50,1,156,200,0.78
83,200,50,1,166,200,0.83
84,200,50,1,164,200,0.82
85,200,50,1,136,200,0.68
86,200,50,1,165,200,0.825
87,200,50,1,165,200,0.825
88,200,50,1,146,200,0.73
89,200,50,1,142,200,0.71
90,200,50,1,167,200,0.835
91,200,50,1,144,200,0.72
92,200,50,1,138,200,0.69
93,200,50,1,168,200,0.84
94,200,50,1,156,200,0.78
95,200,50,1,169,200,0.845
96,200,50,1,113,200,0.565
97,200,50,1,154,199,0.7738693467336684
98,200,50,1,132,200,0.66
99,200,50,1,110,200,0.55
