,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,700,70,1,573,700,0.8185714285714286
1,700,70,1,529,700,0.7557142857142857
2,700,70,1,599,700,0.8557142857142858
3,700,70,1,575,700,0.8214285714285714
4,700,70,1,561,700,0.8014285714285714
5,700,70,1,570,700,0.8142857142857143
6,700,70,1,564,700,0.8057142857142857
7,700,70,1,569,700,0.8128571428571428
8,700,70,1,581,700,0.83
9,700,70,1,602,700,0.86
10,700,70,1,571,700,0.8157142857142857
11,700,70,1,541,700,0.7728571428571429
12,700,70,1,622,700,0.8885714285714286
13,700,70,1,605,700,0.8642857142857143
14,700,70,1,575,700,0.8214285714285714
15,700,70,1,577,700,0.8242857142857143
16,700,70,1,582,700,0.8314285714285714
17,700,70,1,610,700,0.8714285714285714
18,700,70,1,569,700,0.8128571428571428
19,700,70,1,626,700,0.8942857142857142
20,700,70,1,567,700,0.81
21,700,70,1,530,700,0.7571428571428571
22,700,70,1,564,700,0.8057142857142857
23,700,70,1,563,700,0.8042857142857143
24,700,70,1,588,700,0.84
25,700,70,1,562,700,0.8028571428571428
26,700,70,1,518,700,0.74
27,700,70,1,593,700,0.8471428571428572
28,700,70,1,583,700,0.8328571428571429
29,700,70,1,545,700,0.7785714285714286
30,700,70,1,570,700,0.8142857142857143
31,700,70,1,595,700,0.85
32,700,70,1,593,700,0.8471428571428572
33,700,70,1,624,700,0.8914285714285715
34,700,70,1,557,700,0.7957142857142857
35,700,70,1,608,700,0.8685714285714285
36,700,70,1,627,700,0.8957142857142857
37,700,70,1,542,700,0.7742857142857142
38,700,70,1,637,699,0.9113018597997139
39,700,70,1,617,700,0.8814285714285715
40,700,70,1,547,700,0.7814285714285715
41,700,70,1,553,700,0.79
42,700,70,1,543,700,0.7757142857142857
43,700,70,1,540,700,0.7714285714285715
44,700,70,1,537,700,0.7671428571428571
45,700,70,1,577,700,0.8242857142857143
46,700,70,1,612,700,0.8742857142857143
47,700,70,1,635,700,0.9071428571428571
48,700,70,1,576,700,0.8228571428571428
49,700,70,1,557,700,0.7957142857142857
50,700,70,1,584,700,0.8342857142857143
51,700,70,1,607,700,0.8671428571428571
52,700,70,1,563,700,0.8042857142857143
53,700,70,1,530,700,0.7571428571428571
54,700,70,1,540,700,0.7714285714285715
55,700,70,1,561,700,0.8014285714285714
56,700,70,1,584,700,0.8342857142857143
57,700,70,1,573,700,0.8185714285714286
58,700,70,1,599,699,0.8569384835479256
59,700,70,1,540,700,0.7714285714285715
60,700,70,1,607,700,0.8671428571428571
61,700,70,1,589,700,0.8414285714285714
62,700,70,1,569,700,0.8128571428571428
63,700,70,1,618,700,0.8828571428571429
64,700,70,1,577,700,0.8242857142857143
65,700,70,1,528,700,0.7542857142857143
66,700,70,1,575,700,0.8214285714285714
67,700,70,2,598,700,0.8542857142857143
68,700,70,1,531,700,0.7585714285714286
69,700,70,1,575,700,0.8214285714285714
70,700,70,1,574,700,0.82
71,700,70,1,524,700,0.7485714285714286
72,700,70,1,604,700,0.8628571428571429
73,700,70,1,525,700,0.75
74,700,70,1,576,700,0.8228571428571428
75,700,70,1,601,700,0.8585714285714285
76,700,70,1,582,700,0.8314285714285714
77,700,70,1,580,700,0.8285714285714286
78,700,70,1,533,700,0.7614285714285715
79,700,70,1,576,700,0.8228571428571428
80,700,70,1,616,699,0.8812589413447782
81,700,70,1,581,700,0.83
82,700,70,1,588,700,0.84
83,700,70,1,521,700,0.7442857142857143
84,700,70,1,568,700,0.8114285714285714
85,700,70,1,540,700,0.7714285714285715
86,700,70,1,564,700,0.8057142857142857
87,700,70,1,571,700,0.8157142857142857
88,700,70,1,584,700,0.8342857142857143
89,700,70,1,598,700,0.8542857142857143
90,700,70,1,584,700,0.8342857142857143
91,700,70,1,571,700,0.8157142857142857
92,700,70,1,574,700,0.82
93,700,70,1,595,700,0.85
94,700,70,1,601,700,0.8585714285714285
95,700,70,1,573,700,0.8185714285714286
96,700,70,1,604,700,0.8628571428571429
97,700,70,1,517,700,0.7385714285714285
98,700,70,1,570,700,0.8142857142857143
99,700,70,1,583,700,0.8328571428571429
