,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,900,70,1,757,900,0.8411111111111111
1,900,70,1,759,900,0.8433333333333334
2,900,70,1,778,900,0.8644444444444445
3,900,70,1,782,899,0.8698553948832035
4,900,70,1,772,900,0.8577777777777778
5,900,70,1,740,900,0.8222222222222222
6,900,70,1,697,900,0.7744444444444445
7,900,70,1,752,900,0.8355555555555556
8,900,70,1,686,900,0.7622222222222222
9,900,70,1,733,900,0.8144444444444444
10,900,70,1,791,900,0.8788888888888889
11,900,70,1,708,900,0.7866666666666666
12,900,70,1,658,900,0.7311111111111112
13,900,70,1,782,900,0.8688888888888889
14,900,70,1,727,900,0.8077777777777778
15,900,70,1,699,900,0.7766666666666666
16,900,70,1,763,900,0.8477777777777777
17,900,70,1,685,900,0.7611111111111111
18,900,70,1,744,900,0.8266666666666667
19,900,70,1,807,900,0.8966666666666666
20,900,70,1,727,900,0.8077777777777778
21,900,70,1,770,900,0.8555555555555555
22,900,70,1,755,900,0.8388888888888889
23,900,70,1,700,900,0.7777777777777778
24,900,70,1,780,900,0.8666666666666667
25,900,70,1,719,900,0.7988888888888889
26,900,70,1,699,900,0.7766666666666666
27,900,70,1,782,900,0.8688888888888889
28,900,70,1,777,900,0.8633333333333333
29,900,70,1,752,900,0.8355555555555556
30,900,70,1,766,900,0.8511111111111112
31,900,70,1,715,900,0.7944444444444444
32,900,70,1,804,900,0.8933333333333333
33,900,70,1,773,900,0.8588888888888889
34,900,70,1,738,900,0.82
35,900,70,1,687,900,0.7633333333333333
36,900,70,1,782,900,0.8688888888888889
37,900,70,1,721,900,0.8011111111111111
38,900,70,1,735,900,0.8166666666666667
39,900,70,1,763,900,0.8477777777777777
40,900,70,1,731,900,0.8122222222222222
41,900,70,1,757,900,0.8411111111111111
42,900,70,1,757,900,0.8411111111111111
43,900,70,1,747,900,0.83
44,900,70,1,770,900,0.8555555555555555
45,900,70,1,746,900,0.8288888888888889
46,900,70,1,728,900,0.8088888888888889
47,900,70,1,801,900,0.89
48,900,70,1,741,900,0.8233333333333334
49,900,70,1,719,900,0.7988888888888889
50,900,70,1,746,900,0.8288888888888889
51,900,70,1,727,900,0.8077777777777778
52,900,70,1,712,900,0.7911111111111111
53,900,70,1,692,900,0.7688888888888888
54,900,70,1,761,900,0.8455555555555555
55,900,70,1,763,899,0.8487208008898777
56,900,70,1,671,900,0.7455555555555555
57,900,70,1,765,900,0.85
58,900,70,1,795,899,0.8843159065628476
59,900,70,1,777,900,0.8633333333333333
60,900,70,1,711,900,0.79
61,900,70,1,785,900,0.8722222222222222
62,900,70,1,778,900,0.8644444444444445
63,900,70,1,783,900,0.87
64,900,70,1,732,900,0.8133333333333334
65,900,70,1,766,900,0.8511111111111112
66,900,70,1,803,900,0.8922222222222222
67,900,70,1,773,900,0.8588888888888889
68,900,70,1,742,900,0.8244444444444444
69,900,70,1,707,900,0.7855555555555556
70,900,70,1,689,900,0.7655555555555555
71,900,70,1,734,900,0.8155555555555556
72,900,70,2,765,900,0.85
73,900,70,1,755,899,0.8398220244716351
74,900,70,1,755,900,0.8388888888888889
75,900,70,1,716,900,0.7955555555555556
76,900,70,1,797,900,0.8855555555555555
77,900,70,1,774,900,0.86
78,900,70,1,784,899,0.8720800889877642
79,900,70,1,763,900,0.8477777777777777
80,900,70,2,751,900,0.8344444444444444
81,900,70,1,743,900,0.8255555555555556
82,900,70,1,739,900,0.8211111111111111
83,900,70,1,809,900,0.8988888888888888
84,900,70,1,735,899,0.8175750834260289
85,900,70,1,745,900,0.8277777777777777
86,900,70,1,797,900,0.8855555555555555
87,900,70,1,702,900,0.78
88,900,70,1,768,900,0.8533333333333334
89,900,70,1,750,899,0.8342602892102335
90,900,70,1,651,900,0.7233333333333334
91,900,70,1,793,900,0.8811111111111111
92,900,70,1,682,900,0.7577777777777778
93,900,70,1,728,900,0.8088888888888889
94,900,70,1,728,900,0.8088888888888889
95,900,70,1,733,900,0.8144444444444444
96,900,70,1,736,900,0.8177777777777778
97,900,70,1,745,900,0.8277777777777777
98,900,70,1,707,900,0.7855555555555556
99,900,70,1,702,900,0.78
