,n,k,n_changes,n_matches
0,3000,8,708,2864
1,3000,8,642,2854
2,3000,8,645,2863
3,3000,8,543,2860
4,3000,8,798,2855
5,3000,8,539,2846
6,3000,8,552,2866
7,3000,8,629,2862
8,3000,8,733,2856
9,3000,8,632,2861
10,3000,8,671,2841
11,3000,8,559,2857
12,3000,8,701,2858
13,3000,8,720,2854
14,3000,8,693,2860
15,3000,8,579,2868
16,3000,8,769,2850
17,3000,8,552,2855
18,3000,8,601,2858
19,3000,8,556,2850
20,3000,8,685,2863
21,3000,8,650,2858
22,3000,8,741,2857
23,3000,8,742,2858
24,3000,8,622,2853
25,3000,8,694,2848
26,3000,8,667,2847
27,3000,8,706,2854
28,3000,8,594,2850
29,3000,8,627,2853
30,3000,8,744,2852
31,3000,8,659,2845
32,3000,8,712,2856
33,3000,8,731,2850
34,3000,8,739,2845
35,3000,8,694,2857
36,3000,8,651,2859
37,3000,8,686,2856
38,3000,8,651,2852
39,3000,8,764,2836
40,3000,8,613,2868
41,3000,8,651,2863
42,3000,8,520,2853
43,3000,8,603,2859
44,3000,8,651,2847
45,3000,8,721,2853
46,3000,8,701,2851
47,3000,8,705,2842
48,3000,8,679,2850
49,3000,8,801,2847
50,3000,8,756,2849
51,3000,8,666,2843
52,3000,8,640,2856
53,3000,8,706,2867
54,3000,8,541,2852
55,3000,8,579,2850
56,3000,8,582,2849
57,3000,8,699,2859
58,3000,8,619,2848
59,3000,8,648,2847
60,3000,8,697,2862
61,3000,8,619,2852
62,3000,8,584,2868
63,3000,8,640,2858
64,3000,8,669,2857
65,3000,8,546,2869
66,3000,8,584,2855
67,3000,8,687,2856
68,3000,8,693,2867
69,3000,8,770,2856
70,3000,8,683,2857
71,3000,8,683,2857
72,3000,8,645,2853
73,3000,8,693,2859
74,3000,8,658,2865
75,3000,8,576,2852
76,3000,8,503,2830
77,3000,8,690,2845
78,3000,8,720,2859
79,3000,8,718,2859
80,3000,8,766,2866
81,3000,8,683,2855
82,3000,8,628,2857
83,3000,8,704,2853
84,3000,8,651,2868
85,3000,8,670,2853
86,3000,8,571,2843
87,3000,8,595,2859
88,3000,8,611,2856
89,3000,8,726,2858
90,3000,8,625,2861
91,3000,8,744,2858
92,3000,8,730,2849
93,3000,8,711,2860
94,3000,8,687,2869
95,3000,8,740,2849
96,3000,8,725,2844
97,3000,8,687,2855
98,3000,8,662,2860
99,3000,8,647,2839
