,n,k,n_changes_eadam,n_matches
0,5000,7,1058,4699
1,5000,7,856,4696
2,5000,7,782,4713
3,5000,7,834,4692
4,5000,7,998,4716
5,5000,7,822,4712
6,5000,7,956,4697
7,5000,7,960,4695
8,5000,7,934,4716
9,5000,7,836,4717
10,5000,7,990,4702
11,5000,7,718,4702
12,5000,7,1080,4714
13,5000,7,838,4702
14,5000,7,902,4708
15,5000,7,1136,4718
16,5000,7,948,4703
17,5000,7,1080,4697
18,5000,7,1058,4717
19,5000,7,930,4701
20,5000,7,818,4716
21,5000,7,884,4707
22,5000,7,922,4714
23,5000,7,1036,4716
24,5000,7,914,4688
25,5000,7,864,4694
26,5000,7,1104,4720
27,5000,7,906,4723
28,5000,7,944,4703
29,5000,7,918,4719
30,5000,7,926,4699
31,5000,7,1018,4685
32,5000,7,1070,4719
33,5000,7,1022,4697
34,5000,7,742,4704
35,5000,7,842,4689
36,5000,7,798,4696
37,5000,7,776,4708
38,5000,7,950,4712
39,5000,7,966,4694
40,5000,7,1108,4716
41,5000,7,1062,4707
42,5000,7,840,4698
43,5000,7,1102,4719
44,5000,7,884,4703
45,5000,7,920,4707
46,5000,7,946,4702
47,5000,7,952,4718
48,5000,7,944,4691
49,5000,7,990,4703
50,5000,7,956,4700
51,5000,7,1032,4706
52,5000,7,680,4720
53,5000,7,1080,4715
54,5000,7,762,4711
55,5000,7,842,4721
56,5000,7,824,4730
57,5000,7,858,4712
58,5000,7,732,4711
59,5000,7,946,4736
60,5000,7,894,4715
61,5000,7,730,4692
62,5000,7,776,4691
63,5000,7,882,4724
64,5000,7,760,4705
65,5000,7,1174,4706
66,5000,7,944,4712
67,5000,7,852,4698
68,5000,7,798,4717
69,5000,7,906,4704
70,5000,7,1168,4696
71,5000,7,722,4708
72,5000,7,778,4721
73,5000,7,854,4715
74,5000,7,1022,4697
75,5000,7,778,4710
76,5000,7,1080,4692
77,5000,7,1020,4704
78,5000,7,1128,4713
79,5000,7,768,4689
80,5000,7,1120,4702
81,5000,7,812,4691
82,5000,7,960,4695
83,5000,7,912,4713
84,5000,7,1068,4701
85,5000,7,748,4704
86,5000,7,900,4702
87,5000,7,1108,4704
88,5000,7,1070,4718
89,5000,7,1138,4723
90,5000,7,908,4714
91,5000,7,1038,4717
92,5000,7,1008,4699
93,5000,7,910,4711
94,5000,7,982,4699
95,5000,7,992,4705
96,5000,7,992,4683
97,5000,7,928,4717
98,5000,7,908,4716
99,5000,7,1176,4713
