,n,k,n_changes,n_matches
0,10000,8,2137,9514
1,10000,8,2247,9504
2,10000,8,2212,9520
3,10000,8,2292,9516
4,10000,8,2147,9520
5,10000,8,2145,9518
6,10000,8,2316,9501
7,10000,8,2360,9520
8,10000,8,2369,9533
9,10000,8,1969,9485
10,10000,8,2332,9529
11,10000,8,2206,9504
12,10000,8,2090,9515
13,10000,8,2160,9493
14,10000,8,2096,9518
15,10000,8,2357,9527
16,10000,8,2289,9527
17,10000,8,2036,9512
18,10000,8,2082,9489
19,10000,8,2094,9515
20,10000,8,2187,9502
21,10000,8,2122,9516
22,10000,8,2165,9542
23,10000,8,2369,9505
24,10000,8,2341,9521
25,10000,8,2233,9519
26,10000,8,2197,9523
27,10000,8,2030,9510
28,10000,8,2352,9497
29,10000,8,2256,9532
30,10000,8,2135,9540
31,10000,8,2276,9503
32,10000,8,2106,9493
33,10000,8,2296,9512
34,10000,8,2168,9504
35,10000,8,2076,9519
36,10000,8,2224,9493
37,10000,8,2219,9507
38,10000,8,2178,9513
39,10000,8,2110,9510
40,10000,8,2237,9508
41,10000,8,2245,9514
42,10000,8,2116,9516
43,10000,8,2285,9500
44,10000,8,2088,9523
45,10000,8,2368,9521
46,10000,8,2167,9532
47,10000,8,2337,9495
48,10000,8,2036,9507
49,10000,8,2313,9525
50,10000,8,2540,9523
51,10000,8,2300,9510
52,10000,8,2337,9516
53,10000,8,2204,9514
54,10000,8,2342,9516
55,10000,8,2141,9502
56,10000,8,2424,9524
57,10000,8,2341,9508
58,10000,8,2161,9535
59,10000,8,2138,9516
60,10000,8,2202,9514
61,10000,8,2125,9495
62,10000,8,2015,9507
63,10000,8,1977,9506
64,10000,8,2291,9498
65,10000,8,2198,9509
66,10000,8,2262,9520
67,10000,8,2157,9534
68,10000,8,2075,9486
69,10000,8,2182,9510
70,10000,8,2211,9508
71,10000,8,2230,9522
72,10000,8,2170,9509
73,10000,8,1967,9514
74,10000,8,2209,9498
75,10000,8,2407,9526
76,10000,8,2205,9522
77,10000,8,2336,9516
78,10000,8,2156,9507
79,10000,8,2368,9532
80,10000,8,1991,9529
81,10000,8,2108,9512
82,10000,8,2371,9504
83,10000,8,2273,9497
84,10000,8,2232,9523
85,10000,8,2147,9518
86,10000,8,2248,9504
87,10000,8,2515,9508
88,10000,8,2013,9517
89,10000,8,2101,9527
90,10000,8,2105,9509
91,10000,8,1997,9513
92,10000,8,2180,9537
93,10000,8,2486,9501
94,10000,8,2094,9497
95,10000,8,2414,9519
96,10000,8,1937,9505
97,10000,8,2123,9517
98,10000,8,2292,9515
99,10000,8,2422,9516
