,n,k,n_changes_eadam,n_matches
0,6000,5,128,5434
1,6000,5,108,5465
2,6000,5,84,5443
3,6000,5,220,5463
4,6000,5,98,5449
5,6000,5,132,5454
6,6000,5,186,5458
7,6000,5,248,5467
8,6000,5,156,5435
9,6000,5,252,5465
10,6000,5,136,5446
11,6000,5,162,5430
12,6000,5,158,5437
13,6000,5,232,5465
14,6000,5,264,5439
15,6000,5,138,5450
16,6000,5,156,5461
17,6000,5,134,5457
18,6000,5,304,5462
19,6000,5,152,5432
20,6000,5,68,5461
21,6000,5,130,5436
22,6000,5,134,5439
23,6000,5,48,5466
24,6000,5,84,5433
25,6000,5,96,5438
26,6000,5,0,5466
27,6000,5,160,5415
28,6000,5,90,5474
29,6000,5,212,5487
30,6000,5,84,5443
31,6000,5,104,5437
32,6000,5,84,5457
33,6000,5,156,5454
34,6000,5,64,5447
35,6000,5,206,5442
36,6000,5,72,5439
37,6000,5,236,5439
38,6000,5,206,5472
39,6000,5,38,5440
40,6000,5,282,5438
41,6000,5,116,5446
42,6000,5,208,5468
43,6000,5,234,5454
44,6000,5,180,5444
45,6000,5,190,5452
46,6000,5,4,5465
47,6000,5,194,5458
48,6000,5,192,5459
49,6000,5,122,5452
50,6000,5,152,5453
51,6000,5,126,5412
52,6000,5,160,5439
53,6000,5,150,5442
54,6000,5,140,5422
55,6000,5,172,5440
56,6000,5,140,5456
57,6000,5,170,5462
58,6000,5,194,5456
59,6000,5,280,5459
60,6000,5,184,5477
61,6000,5,64,5451
62,6000,5,218,5448
63,6000,5,68,5451
64,6000,5,176,5438
65,6000,5,228,5458
66,6000,5,216,5437
67,6000,5,86,5431
68,6000,5,182,5436
69,6000,5,110,5440
70,6000,5,202,5428
71,6000,5,268,5440
72,6000,5,86,5481
73,6000,5,88,5447
74,6000,5,274,5429
75,6000,5,68,5444
76,6000,5,300,5442
77,6000,5,214,5453
78,6000,5,36,5485
79,6000,5,56,5427
80,6000,5,76,5453
81,6000,5,152,5437
82,6000,5,130,5455
83,6000,5,178,5438
84,6000,5,162,5461
85,6000,5,48,5440
86,6000,5,154,5463
87,6000,5,114,5439
88,6000,5,180,5432
89,6000,5,94,5467
90,6000,5,88,5457
91,6000,5,34,5451
92,6000,5,148,5457
93,6000,5,166,5452
94,6000,5,50,5464
95,6000,5,300,5454
96,6000,5,98,5448
97,6000,5,90,5458
98,6000,5,98,5434
99,6000,5,106,5434
