,n,k,n_changes,n_matches
0,5000,8,1032,4751
1,5000,8,1165,4758
2,5000,8,1117,4753
3,5000,8,1150,4761
4,5000,8,1126,4757
5,5000,8,1000,4759
6,5000,8,1010,4746
7,5000,8,1155,4767
8,5000,8,1115,4760
9,5000,8,1057,4747
10,5000,8,1045,4750
11,5000,8,1198,4760
12,5000,8,1286,4772
13,5000,8,1039,4736
14,5000,8,1063,4753
15,5000,8,1124,4767
16,5000,8,1128,4756
17,5000,8,1114,4763
18,5000,8,1089,4778
19,5000,8,1154,4773
20,5000,8,1049,4755
21,5000,8,1150,4752
22,5000,8,1081,4755
23,5000,8,1138,4759
24,5000,8,1091,4757
25,5000,8,1011,4751
26,5000,8,1235,4748
27,5000,8,1022,4750
28,5000,8,1099,4760
29,5000,8,1032,4765
30,5000,8,1125,4748
31,5000,8,1015,4762
32,5000,8,1055,4781
33,5000,8,1083,4756
34,5000,8,980,4747
35,5000,8,1179,4758
36,5000,8,1074,4757
37,5000,8,1044,4751
38,5000,8,1079,4767
39,5000,8,1118,4741
40,5000,8,956,4758
41,5000,8,1224,4760
42,5000,8,1231,4755
43,5000,8,1024,4762
44,5000,8,1187,4767
45,5000,8,1140,4765
46,5000,8,1079,4755
47,5000,8,1157,4757
48,5000,8,1165,4766
49,5000,8,1022,4763
50,5000,8,1196,4770
51,5000,8,1026,4749
52,5000,8,1160,4768
53,5000,8,1135,4746
54,5000,8,1155,4763
55,5000,8,971,4754
56,5000,8,1123,4773
57,5000,8,1062,4750
58,5000,8,1070,4762
59,5000,8,1091,4764
60,5000,8,1166,4744
61,5000,8,1071,4762
62,5000,8,1028,4761
63,5000,8,996,4759
64,5000,8,1112,4756
65,5000,8,1087,4766
66,5000,8,1029,4752
67,5000,8,1227,4743
68,5000,8,876,4763
69,5000,8,1096,4754
70,5000,8,1035,4741
71,5000,8,1164,4767
72,5000,8,1125,4767
73,5000,8,1158,4757
74,5000,8,1135,4766
75,5000,8,1071,4763
76,5000,8,1025,4753
77,5000,8,1124,4759
78,5000,8,1130,4772
79,5000,8,1186,4754
80,5000,8,999,4759
81,5000,8,1195,4749
82,5000,8,1118,4756
83,5000,8,1112,4751
84,5000,8,1191,4766
85,5000,8,1065,4753
86,5000,8,1005,4749
87,5000,8,1212,4754
88,5000,8,1171,4760
89,5000,8,1203,4762
90,5000,8,1095,4779
91,5000,8,1050,4749
92,5000,8,1103,4764
93,5000,8,940,4755
94,5000,8,1093,4760
95,5000,8,991,4770
96,5000,8,1058,4745
97,5000,8,935,4759
98,5000,8,1090,4752
99,5000,8,1023,4766
