,n,k,n_changes_eadam,n_matches
0,2000,7,276,1881
1,2000,7,304,1891
2,2000,7,486,1881
3,2000,7,362,1874
4,2000,7,388,1900
5,2000,7,438,1876
6,2000,7,384,1879
7,2000,7,332,1874
8,2000,7,346,1878
9,2000,7,334,1880
10,2000,7,404,1892
11,2000,7,316,1892
12,2000,7,484,1883
13,2000,7,472,1881
14,2000,7,462,1888
15,2000,7,472,1860
16,2000,7,432,1885
17,2000,7,332,1885
18,2000,7,386,1888
19,2000,7,436,1873
20,2000,7,512,1878
21,2000,7,294,1874
22,2000,7,502,1886
23,2000,7,568,1876
24,2000,7,382,1878
25,2000,7,440,1880
26,2000,7,322,1876
27,2000,7,374,1880
28,2000,7,402,1878
29,2000,7,370,1885
30,2000,7,384,1886
31,2000,7,452,1875
32,2000,7,444,1885
33,2000,7,418,1869
34,2000,7,396,1891
35,2000,7,386,1890
36,2000,7,312,1874
37,2000,7,380,1888
38,2000,7,356,1881
39,2000,7,360,1883
40,2000,7,330,1895
41,2000,7,350,1879
42,2000,7,352,1881
43,2000,7,448,1877
44,2000,7,272,1876
45,2000,7,428,1891
46,2000,7,306,1870
47,2000,7,388,1883
48,2000,7,368,1877
49,2000,7,466,1882
50,2000,7,342,1879
51,2000,7,480,1879
52,2000,7,388,1882
53,2000,7,376,1879
54,2000,7,220,1888
55,2000,7,528,1878
56,2000,7,470,1890
57,2000,7,406,1879
58,2000,7,412,1887
59,2000,7,500,1877
60,2000,7,346,1888
61,2000,7,298,1883
62,2000,7,410,1873
63,2000,7,496,1882
64,2000,7,302,1872
65,2000,7,336,1882
66,2000,7,396,1886
67,2000,7,294,1892
68,2000,7,348,1868
69,2000,7,618,1880
70,2000,7,372,1888
71,2000,7,448,1883
72,2000,7,298,1883
73,2000,7,306,1868
74,2000,7,386,1882
75,2000,7,474,1884
76,2000,7,428,1883
77,2000,7,512,1876
78,2000,7,442,1872
79,2000,7,340,1885
80,2000,7,456,1882
81,2000,7,458,1881
82,2000,7,332,1887
83,2000,7,366,1876
84,2000,7,358,1895
85,2000,7,284,1883
86,2000,7,428,1885
87,2000,7,314,1874
88,2000,7,416,1887
89,2000,7,438,1877
90,2000,7,456,1890
91,2000,7,322,1882
92,2000,7,432,1894
93,2000,7,448,1884
94,2000,7,280,1871
95,2000,7,224,1883
96,2000,7,370,1873
97,2000,7,342,1878
98,2000,7,236,1885
99,2000,7,252,1873
