,n,k,n_changes_eadam,n_matches
0,3000,8,878,2864
1,3000,8,808,2854
2,3000,8,816,2863
3,3000,8,644,2860
4,3000,8,1030,2855
5,3000,8,614,2846
6,3000,8,720,2866
7,3000,8,740,2862
8,3000,8,980,2856
9,3000,8,774,2861
10,3000,8,880,2841
11,3000,8,706,2857
12,3000,8,894,2858
13,3000,8,974,2854
14,3000,8,810,2860
15,3000,8,772,2868
16,3000,8,940,2850
17,3000,8,688,2855
18,3000,8,646,2858
19,3000,8,648,2850
20,3000,8,924,2863
21,3000,8,836,2858
22,3000,8,920,2857
23,3000,8,980,2858
24,3000,8,820,2853
25,3000,8,798,2848
26,3000,8,806,2847
27,3000,8,982,2854
28,3000,8,750,2850
29,3000,8,870,2853
30,3000,8,928,2852
31,3000,8,762,2845
32,3000,8,940,2856
33,3000,8,870,2850
34,3000,8,986,2845
35,3000,8,842,2857
36,3000,8,840,2859
37,3000,8,864,2856
38,3000,8,814,2852
39,3000,8,926,2836
40,3000,8,852,2868
41,3000,8,844,2863
42,3000,8,638,2853
43,3000,8,828,2859
44,3000,8,806,2847
45,3000,8,862,2853
46,3000,8,816,2851
47,3000,8,842,2842
48,3000,8,914,2850
49,3000,8,1030,2847
50,3000,8,972,2849
51,3000,8,914,2843
52,3000,8,806,2856
53,3000,8,916,2867
54,3000,8,624,2852
55,3000,8,784,2850
56,3000,8,728,2849
57,3000,8,914,2859
58,3000,8,726,2848
59,3000,8,882,2847
60,3000,8,776,2862
61,3000,8,820,2852
62,3000,8,704,2868
63,3000,8,844,2858
64,3000,8,908,2857
65,3000,8,744,2869
66,3000,8,688,2855
67,3000,8,870,2856
68,3000,8,858,2867
69,3000,8,988,2856
70,3000,8,920,2857
71,3000,8,904,2857
72,3000,8,878,2853
73,3000,8,874,2859
74,3000,8,752,2865
75,3000,8,746,2852
76,3000,8,684,2830
77,3000,8,894,2845
78,3000,8,946,2859
79,3000,8,866,2859
80,3000,8,1048,2866
81,3000,8,898,2855
82,3000,8,788,2857
83,3000,8,816,2853
84,3000,8,858,2868
85,3000,8,796,2853
86,3000,8,700,2843
87,3000,8,776,2859
88,3000,8,820,2856
89,3000,8,950,2858
90,3000,8,816,2861
91,3000,8,950,2858
92,3000,8,900,2849
93,3000,8,916,2860
94,3000,8,828,2869
95,3000,8,982,2849
96,3000,8,1032,2844
97,3000,8,828,2855
98,3000,8,854,2860
99,3000,8,830,2839
