,n,k,n_changes,n_matches
0,10000,7,1651,9416
1,10000,7,1489,9408
2,10000,7,1699,9403
3,10000,7,1574,9386
4,10000,7,1561,9417
5,10000,7,1622,9404
6,10000,7,1470,9377
7,10000,7,1569,9426
8,10000,7,1637,9394
9,10000,7,1486,9389
10,10000,7,1488,9411
11,10000,7,1593,9399
12,10000,7,1555,9424
13,10000,7,1582,9423
14,10000,7,1446,9422
15,10000,7,1540,9413
16,10000,7,1532,9419
17,10000,7,1586,9393
18,10000,7,1340,9415
19,10000,7,1429,9431
20,10000,7,1504,9426
21,10000,7,1656,9436
22,10000,7,1336,9429
23,10000,7,1575,9396
24,10000,7,1514,9388
25,10000,7,1335,9433
26,10000,7,1776,9404
27,10000,7,1613,9407
28,10000,7,1449,9396
29,10000,7,1624,9397
30,10000,7,1474,9390
31,10000,7,1588,9415
32,10000,7,1458,9421
33,10000,7,1604,9418
34,10000,7,1642,9428
35,10000,7,1513,9396
36,10000,7,1541,9415
37,10000,7,1752,9428
38,10000,7,1513,9388
39,10000,7,1627,9389
40,10000,7,1581,9421
41,10000,7,1618,9366
42,10000,7,1552,9394
43,10000,7,1565,9391
44,10000,7,1662,9380
45,10000,7,1494,9395
46,10000,7,1451,9419
47,10000,7,1593,9398
48,10000,7,1411,9405
49,10000,7,1545,9399
50,10000,7,1453,9429
51,10000,7,1650,9379
52,10000,7,1553,9397
53,10000,7,1542,9387
54,10000,7,1585,9424
55,10000,7,1694,9435
56,10000,7,1504,9426
57,10000,7,1546,9425
58,10000,7,1469,9421
59,10000,7,1500,9433
60,10000,7,1554,9406
61,10000,7,1808,9413
62,10000,7,1668,9415
63,10000,7,1570,9423
64,10000,7,1691,9420
65,10000,7,1437,9425
66,10000,7,1643,9412
67,10000,7,1617,9389
68,10000,7,1609,9414
69,10000,7,1694,9424
70,10000,7,1558,9409
71,10000,7,1432,9404
72,10000,7,1656,9447
73,10000,7,1549,9416
74,10000,7,1693,9415
75,10000,7,1686,9422
76,10000,7,1478,9410
77,10000,7,1592,9429
78,10000,7,1396,9407
79,10000,7,1556,9406
80,10000,7,1653,9419
81,10000,7,1518,9388
82,10000,7,1499,9424
83,10000,7,1475,9401
84,10000,7,1426,9396
85,10000,7,1488,9385
86,10000,7,1506,9408
87,10000,7,1536,9413
88,10000,7,1679,9401
89,10000,7,1748,9394
90,10000,7,1566,9408
91,10000,7,1660,9398
92,10000,7,1522,9439
93,10000,7,1464,9386
94,10000,7,1490,9408
95,10000,7,1445,9426
96,10000,7,1399,9406
97,10000,7,1512,9393
98,10000,7,1527,9398
99,10000,7,1662,9401
