,n,k,n_changes,n_matches
0,6000,6,470,5559
1,6000,6,463,5577
2,6000,6,509,5563
3,6000,6,444,5578
4,6000,6,590,5586
5,6000,6,595,5555
6,6000,6,611,5564
7,6000,6,587,5551
8,6000,6,630,5569
9,6000,6,529,5550
10,6000,6,338,5553
11,6000,6,411,5572
12,6000,6,510,5576
13,6000,6,427,5539
14,6000,6,491,5550
15,6000,6,450,5556
16,6000,6,401,5565
17,6000,6,488,5568
18,6000,6,411,5573
19,6000,6,461,5562
20,6000,6,312,5557
21,6000,6,530,5579
22,6000,6,446,5551
23,6000,6,584,5563
24,6000,6,536,5565
25,6000,6,689,5545
26,6000,6,558,5566
27,6000,6,634,5549
28,6000,6,619,5584
29,6000,6,558,5602
30,6000,6,511,5551
31,6000,6,463,5571
32,6000,6,324,5560
33,6000,6,501,5563
34,6000,6,297,5578
35,6000,6,471,5560
36,6000,6,449,5555
37,6000,6,551,5560
38,6000,6,552,5565
39,6000,6,581,5553
40,6000,6,542,5558
41,6000,6,501,5566
42,6000,6,462,5571
43,6000,6,402,5574
44,6000,6,518,5566
45,6000,6,370,5568
46,6000,6,467,5566
47,6000,6,510,5546
48,6000,6,399,5573
49,6000,6,483,5588
50,6000,6,562,5568
51,6000,6,441,5543
52,6000,6,550,5576
53,6000,6,531,5585
54,6000,6,497,5575
55,6000,6,519,5553
56,6000,6,533,5563
57,6000,6,587,5560
58,6000,6,439,5539
59,6000,6,450,5554
60,6000,6,569,5561
61,6000,6,416,5576
62,6000,6,532,5571
63,6000,6,471,5573
64,6000,6,523,5572
65,6000,6,507,5576
66,6000,6,531,5576
67,6000,6,402,5545
68,6000,6,554,5582
69,6000,6,460,5579
70,6000,6,417,5561
71,6000,6,667,5562
72,6000,6,412,5568
73,6000,6,425,5569
74,6000,6,528,5581
75,6000,6,534,5561
76,6000,6,466,5557
77,6000,6,481,5548
78,6000,6,431,5579
79,6000,6,582,5600
80,6000,6,536,5564
81,6000,6,465,5538
82,6000,6,487,5585
83,6000,6,364,5556
84,6000,6,446,5557
85,6000,6,481,5549
86,6000,6,432,5572
87,6000,6,455,5552
88,6000,6,431,5582
89,6000,6,628,5565
90,6000,6,450,5569
91,6000,6,424,5561
92,6000,6,450,5541
93,6000,6,627,5576
94,6000,6,401,5548
95,6000,6,561,5564
96,6000,6,572,5563
97,6000,6,409,5543
98,6000,6,494,5584
99,6000,6,517,5590
