,n,k,n_changes,n_matches
0,8000,7,1237,7519
1,8000,7,1404,7532
2,8000,7,1155,7518
3,8000,7,1137,7546
4,8000,7,1091,7528
5,8000,7,1191,7526
6,8000,7,1202,7538
7,8000,7,1044,7506
8,8000,7,1300,7521
9,8000,7,1286,7524
10,8000,7,1244,7547
11,8000,7,1288,7509
12,8000,7,1344,7524
13,8000,7,1233,7501
14,8000,7,1238,7534
15,8000,7,1363,7534
16,8000,7,1056,7509
17,8000,7,1231,7529
18,8000,7,1288,7540
19,8000,7,1265,7541
20,8000,7,1439,7518
21,8000,7,1453,7520
22,8000,7,1262,7525
23,8000,7,1275,7532
24,8000,7,1225,7523
25,8000,7,1142,7552
26,8000,7,1143,7536
27,8000,7,1287,7514
28,8000,7,1167,7526
29,8000,7,1283,7513
30,8000,7,1201,7531
31,8000,7,1213,7538
32,8000,7,1155,7547
33,8000,7,1143,7531
34,8000,7,1143,7521
35,8000,7,1343,7519
36,8000,7,1237,7506
37,8000,7,1202,7503
38,8000,7,1291,7539
39,8000,7,1273,7527
40,8000,7,1164,7528
41,8000,7,1326,7513
42,8000,7,1245,7529
43,8000,7,1281,7537
44,8000,7,1123,7529
45,8000,7,1210,7534
46,8000,7,1337,7526
47,8000,7,1171,7519
48,8000,7,1024,7506
49,8000,7,1305,7531
50,8000,7,1211,7523
51,8000,7,1253,7524
52,8000,7,1133,7531
53,8000,7,1234,7533
54,8000,7,1075,7534
55,8000,7,1198,7535
56,8000,7,906,7555
57,8000,7,1205,7540
58,8000,7,1202,7547
59,8000,7,1140,7524
60,8000,7,1403,7536
61,8000,7,1330,7522
62,8000,7,1265,7520
63,8000,7,1089,7538
64,8000,7,1218,7536
65,8000,7,1038,7514
66,8000,7,1241,7549
67,8000,7,1076,7524
68,8000,7,1282,7525
69,8000,7,1196,7523
70,8000,7,1331,7520
71,8000,7,1354,7523
72,8000,7,1097,7528
73,8000,7,1279,7518
74,8000,7,1278,7550
75,8000,7,1166,7515
76,8000,7,1041,7540
77,8000,7,1155,7535
78,8000,7,1077,7500
79,8000,7,1378,7548
80,8000,7,1326,7525
81,8000,7,1259,7557
82,8000,7,1188,7546
83,8000,7,1260,7521
84,8000,7,1129,7530
85,8000,7,1216,7518
86,8000,7,1236,7512
87,8000,7,1011,7514
88,8000,7,1360,7517
89,8000,7,1168,7517
90,8000,7,1251,7521
91,8000,7,1333,7532
92,8000,7,1316,7531
93,8000,7,1165,7529
94,8000,7,1092,7540
95,8000,7,1431,7547
96,8000,7,1205,7518
97,8000,7,1185,7524
98,8000,7,1115,7544
99,8000,7,1260,7524
