,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,3000,8,163,0.05691340782122905
1,3000,8,193,0.06738826815642458
2,3000,8,35,0.012220670391061452
3,3000,8,6,0.002094972067039106
4,3000,8,5,0.0017458100558659217
5,3000,8,26,0.009078212290502794
6,3000,8,11,0.003840782122905028
7,3000,8,125,0.04379817799579538
8,3000,8,31,0.010861948142957253
9,3000,8,218,0.07638402242466713
10,3000,8,28,0.009810791871058164
11,3000,8,2,0.000700770847932726
12,3000,8,328,0.11456514146000699
13,3000,8,75,0.02619629758994062
14,3000,8,3,0.001047851903597625
15,3000,8,2,0.0006985679357317499
16,3000,8,118,0.04125874125874126
17,3000,8,7,0.0024475524475524478
18,3000,8,31,0.010839160839160839
19,3000,8,37,0.012937062937062937
20,3000,8,61,0.02132867132867133
21,3000,8,41,0.014335664335664336
22,3000,8,12,0.004195804195804196
23,3000,8,6,0.002097902097902098
24,3000,8,4,0.0013986013986013986
25,3000,8,3,0.001048951048951049
26,3000,8,2,0.0006993006993006993
27,3000,8,35,0.012259194395796848
28,3000,8,108,0.037828371278458846
29,3000,8,32,0.011208406304728547
30,3000,8,306,0.10718038528896673
31,3000,8,9,0.0031523642732049035
32,3000,8,15,0.005253940455341506
33,3000,8,6,0.0021015761821366026
34,3000,8,4,0.0014010507880910684
35,3000,8,216,0.0758959943780745
36,3000,8,12,0.004216444132115249
37,3000,8,25,0.008784258608573436
38,3000,8,5,0.0017568517217146872
39,3000,8,7,0.002459592410400562
40,3000,8,17,0.0059732958538299364
41,3000,8,11,0.003865073787772312
42,3000,8,6,0.0021082220660576245
43,3000,8,8,0.0028109627547434997
44,3000,8,135,0.0471039776692254
45,3000,8,22,0.007676203768318213
46,3000,8,51,0.01779483600837404
47,3000,8,20,0.006978367062107467
48,3000,8,15,0.0052337752965806
49,3000,8,6,0.00209351011863224
50,3000,8,19,0.006629448709002094
51,3000,8,61,0.021284019539427775
52,3000,8,22,0.007676203768318213
53,3000,8,3,0.00104675505931612
54,3000,8,3,0.00104675505931612
55,3000,8,3,0.00104675505931612
56,3000,8,43,0.015024458420684835
57,3000,8,12,0.0041928721174004195
58,3000,8,18,0.006289308176100629
59,3000,8,226,0.07896575821104122
60,3000,8,11,0.003843466107617051
61,3000,8,24,0.008385744234800839
62,3000,8,17,0.005939902166317261
63,3000,8,19,0.006638714185883997
64,3000,8,216,0.07563025210084033
65,3000,8,177,0.06197478991596639
66,3000,8,38,0.01330532212885154
67,3000,8,31,0.010854341736694677
68,3000,8,24,0.008403361344537815
69,3000,8,4,0.0014005602240896359
70,3000,8,52,0.018175463124781546
71,3000,8,294,0.10276127228241873
72,3000,8,6,0.0020971688220901784
73,3000,8,26,0.009087731562390773
74,3000,8,4,0.0013981125480601187
75,3000,8,3,0.0010485844110450892
76,3000,8,2,0.0006990562740300594
77,3000,8,72,0.025343189017951427
78,3000,8,107,0.0376627947905667
79,3000,8,99,0.03484688489968321
80,3000,8,94,0.03308694121788103
81,3000,8,6,0.0021119324181626186
82,3000,8,18,0.006335797254487857
83,3000,8,6,0.0021119324181626186
84,3000,8,2,0.0007039774727208729
