,n,k,n_changes,n_matches
0,6000,8,1328,5710
1,6000,8,1277,5697
2,6000,8,1281,5704
3,6000,8,1224,5698
4,6000,8,1507,5706
5,6000,8,1129,5725
6,6000,8,1218,5715
7,6000,8,1191,5711
8,6000,8,1307,5715
9,6000,8,1496,5704
10,6000,8,1310,5715
11,6000,8,1265,5704
12,6000,8,1420,5707
13,6000,8,1349,5695
14,6000,8,1340,5730
15,6000,8,1388,5697
16,6000,8,1367,5698
17,6000,8,1240,5707
18,6000,8,1379,5701
19,6000,8,1395,5717
20,6000,8,1295,5703
21,6000,8,1416,5708
22,6000,8,1270,5712
23,6000,8,1310,5710
24,6000,8,1377,5718
25,6000,8,1170,5721
26,6000,8,1504,5703
27,6000,8,1414,5708
28,6000,8,1437,5713
29,6000,8,1394,5689
30,6000,8,1084,5701
31,6000,8,1494,5700
32,6000,8,1375,5709
33,6000,8,1326,5721
34,6000,8,1415,5718
35,6000,8,1314,5718
36,6000,8,1321,5701
37,6000,8,1257,5719
38,6000,8,1354,5717
39,6000,8,1419,5718
40,6000,8,1347,5702
41,6000,8,1426,5722
42,6000,8,1304,5695
43,6000,8,1253,5705
44,6000,8,1309,5727
45,6000,8,1413,5693
46,6000,8,1468,5736
47,6000,8,1260,5695
48,6000,8,1264,5699
49,6000,8,1344,5713
50,6000,8,1247,5696
51,6000,8,1380,5707
52,6000,8,1382,5718
53,6000,8,1389,5711
54,6000,8,1347,5707
55,6000,8,1237,5712
56,6000,8,1398,5718
57,6000,8,1268,5713
58,6000,8,1349,5718
59,6000,8,1383,5726
60,6000,8,1391,5702
61,6000,8,1323,5709
62,6000,8,1386,5719
63,6000,8,1330,5705
64,6000,8,1344,5703
65,6000,8,1314,5696
66,6000,8,1264,5723
67,6000,8,1316,5689
68,6000,8,1326,5701
69,6000,8,1388,5701
70,6000,8,1356,5714
71,6000,8,1310,5713
72,6000,8,1360,5735
73,6000,8,1409,5714
74,6000,8,1195,5718
75,6000,8,1438,5698
76,6000,8,1342,5715
77,6000,8,1347,5711
78,6000,8,1374,5713
79,6000,8,1421,5730
80,6000,8,1280,5700
81,6000,8,1399,5710
82,6000,8,1353,5695
83,6000,8,1276,5707
84,6000,8,1509,5700
85,6000,8,1294,5704
86,6000,8,1284,5702
87,6000,8,1234,5697
88,6000,8,1092,5712
89,6000,8,1310,5687
90,6000,8,1496,5704
91,6000,8,1303,5701
92,6000,8,1318,5692
93,6000,8,1237,5694
94,6000,8,1392,5706
95,6000,8,1390,5687
96,6000,8,1211,5723
97,6000,8,1332,5706
98,6000,8,1378,5698
99,6000,8,1127,5701
