,n,k,n_changes,n_matches
0,9000,7,1457,8506
1,9000,7,1255,8452
2,9000,7,1444,8447
3,9000,7,1370,8471
4,9000,7,1393,8487
5,9000,7,1382,8457
6,9000,7,1376,8446
7,9000,7,1693,8473
8,9000,7,1548,8486
9,9000,7,1531,8501
10,9000,7,1332,8474
11,9000,7,1423,8451
12,9000,7,1215,8492
13,9000,7,1300,8463
14,9000,7,1392,8461
15,9000,7,1307,8479
16,9000,7,1447,8462
17,9000,7,1422,8467
18,9000,7,1403,8508
19,9000,7,1281,8460
20,9000,7,1356,8483
21,9000,7,1433,8481
22,9000,7,1368,8461
23,9000,7,1327,8473
24,9000,7,1355,8458
25,9000,7,1438,8487
26,9000,7,1417,8482
27,9000,7,1371,8456
28,9000,7,1418,8466
29,9000,7,1257,8439
30,9000,7,1282,8483
31,9000,7,1503,8476
32,9000,7,1589,8473
33,9000,7,1522,8477
34,9000,7,1381,8468
35,9000,7,1490,8469
36,9000,7,1359,8466
37,9000,7,1575,8472
38,9000,7,1249,8481
39,9000,7,1283,8461
40,9000,7,1406,8460
41,9000,7,1461,8457
42,9000,7,1427,8482
43,9000,7,1370,8477
44,9000,7,1179,8455
45,9000,7,1276,8463
46,9000,7,1436,8466
47,9000,7,1388,8457
48,9000,7,1641,8483
49,9000,7,1194,8460
50,9000,7,1431,8463
51,9000,7,1375,8446
52,9000,7,1478,8473
53,9000,7,1318,8478
54,9000,7,1364,8448
55,9000,7,1331,8438
56,9000,7,1470,8451
57,9000,7,1309,8457
58,9000,7,1284,8475
59,9000,7,1154,8467
60,9000,7,1522,8488
61,9000,7,1379,8498
62,9000,7,1388,8488
63,9000,7,1301,8470
64,9000,7,1302,8467
65,9000,7,1368,8473
66,9000,7,1305,8460
67,9000,7,1411,8460
68,9000,7,1532,8480
69,9000,7,1381,8468
70,9000,7,1359,8478
71,9000,7,1476,8449
72,9000,7,1439,8459
73,9000,7,1289,8457
74,9000,7,1444,8482
75,9000,7,1406,8463
76,9000,7,1453,8470
77,9000,7,1557,8453
78,9000,7,1388,8484
79,9000,7,1332,8470
80,9000,7,1525,8466
81,9000,7,1543,8488
82,9000,7,1321,8468
83,9000,7,1510,8478
84,9000,7,1473,8462
85,9000,7,1594,8457
86,9000,7,1442,8453
87,9000,7,1422,8457
88,9000,7,1529,8462
89,9000,7,1279,8464
90,9000,7,1267,8466
91,9000,7,1323,8484
92,9000,7,1426,8481
93,9000,7,1477,8459
94,9000,7,1250,8460
95,9000,7,1436,8479
96,9000,7,1403,8448
97,9000,7,1307,8456
98,9000,7,1595,8462
99,9000,7,1354,8459
