,n,k,n_changes_eadam,n_matches
0,1000,7,184,947
1,1000,7,126,942
2,1000,7,174,946
3,1000,7,234,947
4,1000,7,216,942
5,1000,7,238,942
6,1000,7,202,944
7,1000,7,198,947
8,1000,7,238,933
9,1000,7,190,944
10,1000,7,264,940
11,1000,7,144,936
12,1000,7,134,949
13,1000,7,198,950
14,1000,7,120,941
15,1000,7,240,939
16,1000,7,198,955
17,1000,7,208,940
18,1000,7,190,938
19,1000,7,148,943
20,1000,7,220,944
21,1000,7,164,943
22,1000,7,148,935
23,1000,7,196,932
24,1000,7,208,941
25,1000,7,322,937
26,1000,7,214,941
27,1000,7,266,941
28,1000,7,188,945
29,1000,7,242,939
30,1000,7,206,943
31,1000,7,184,943
32,1000,7,194,945
33,1000,7,192,947
34,1000,7,206,937
35,1000,7,240,938
36,1000,7,226,943
37,1000,7,164,938
38,1000,7,240,942
39,1000,7,234,946
40,1000,7,226,937
41,1000,7,232,950
42,1000,7,146,947
43,1000,7,142,934
44,1000,7,288,941
45,1000,7,292,938
46,1000,7,236,942
47,1000,7,236,946
48,1000,7,176,939
49,1000,7,188,947
50,1000,7,154,946
51,1000,7,162,940
52,1000,7,228,934
53,1000,7,230,947
54,1000,7,302,948
55,1000,7,168,937
56,1000,7,236,942
57,1000,7,182,938
58,1000,7,178,948
59,1000,7,182,941
60,1000,7,260,942
61,1000,7,214,947
62,1000,7,218,941
63,1000,7,216,940
64,1000,7,162,942
65,1000,7,316,948
66,1000,7,196,940
67,1000,7,206,940
68,1000,7,176,946
69,1000,7,226,943
70,1000,7,238,937
71,1000,7,228,937
72,1000,7,186,948
73,1000,7,206,936
74,1000,7,282,938
75,1000,7,232,940
76,1000,7,136,942
77,1000,7,148,941
78,1000,7,172,938
79,1000,7,290,942
80,1000,7,208,945
81,1000,7,238,939
82,1000,7,144,944
83,1000,7,256,946
84,1000,7,174,945
85,1000,7,168,945
86,1000,7,100,938
87,1000,7,166,942
88,1000,7,198,950
89,1000,7,192,942
90,1000,7,246,940
91,1000,7,188,935
92,1000,7,230,947
93,1000,7,232,936
94,1000,7,132,938
95,1000,7,148,938
96,1000,7,190,949
97,1000,7,216,944
98,1000,7,206,941
99,1000,7,110,938
