,n,k,n_changes_eadam,n_matches
0,5000,4,24,4412
1,5000,4,14,4430
2,5000,4,14,4432
3,5000,4,0,4379
4,5000,4,10,4414
5,5000,4,0,4412
6,5000,4,12,4437
7,5000,4,16,4428
8,5000,4,6,4399
9,5000,4,14,4418
10,5000,4,10,4424
11,5000,4,4,4426
12,5000,4,0,4415
13,5000,4,0,4428
14,5000,4,14,4419
15,5000,4,18,4411
16,5000,4,40,4403
17,5000,4,8,4428
18,5000,4,0,4429
19,5000,4,48,4391
20,5000,4,4,4406
21,5000,4,0,4419
22,5000,4,0,4401
23,5000,4,14,4423
24,5000,4,0,4417
25,5000,4,38,4390
26,5000,4,4,4420
27,5000,4,6,4414
28,5000,4,8,4412
29,5000,4,10,4403
30,5000,4,20,4394
31,5000,4,16,4396
32,5000,4,18,4409
33,5000,4,0,4399
34,5000,4,4,4439
35,5000,4,0,4383
36,5000,4,28,4393
37,5000,4,4,4399
38,5000,4,0,4410
39,5000,4,6,4387
40,5000,4,28,4403
41,5000,4,8,4403
42,5000,4,6,4407
43,5000,4,66,4395
44,5000,4,6,4417
45,5000,4,6,4409
46,5000,4,4,4393
47,5000,4,0,4382
48,5000,4,6,4376
49,5000,4,4,4398
50,5000,4,0,4420
51,5000,4,0,4413
52,5000,4,0,4415
53,5000,4,0,4405
54,5000,4,58,4409
55,5000,4,0,4417
56,5000,4,0,4416
57,5000,4,24,4400
58,5000,4,4,4415
59,5000,4,18,4403
60,5000,4,0,4390
61,5000,4,8,4417
62,5000,4,4,4424
63,5000,4,0,4404
64,5000,4,4,4415
65,5000,4,22,4399
66,5000,4,0,4399
67,5000,4,48,4397
68,5000,4,10,4427
69,5000,4,0,4406
70,5000,4,8,4420
71,5000,4,0,4413
72,5000,4,28,4398
73,5000,4,0,4399
74,5000,4,0,4396
75,5000,4,32,4411
76,5000,4,20,4423
77,5000,4,6,4395
78,5000,4,20,4392
79,5000,4,20,4402
80,5000,4,22,4405
81,5000,4,4,4407
82,5000,4,0,4389
83,5000,4,4,4396
84,5000,4,26,4430
85,5000,4,0,4440
86,5000,4,6,4422
87,5000,4,28,4418
88,5000,4,0,4391
89,5000,4,0,4375
90,5000,4,16,4404
91,5000,4,0,4432
92,5000,4,18,4402
93,5000,4,8,4408
94,5000,4,12,4419
95,5000,4,20,4425
96,5000,4,12,4394
97,5000,4,8,4413
98,5000,4,12,4415
99,5000,4,30,4438
