,n,k,n_changes,n_matches
0,4000,6,368,3695
1,4000,6,418,3706
2,4000,6,303,3712
3,4000,6,335,3710
4,4000,6,420,3703
5,4000,6,331,3714
6,4000,6,345,3705
7,4000,6,431,3728
8,4000,6,277,3707
9,4000,6,300,3717
10,4000,6,315,3719
11,4000,6,374,3696
12,4000,6,230,3704
13,4000,6,362,3707
14,4000,6,230,3714
15,4000,6,415,3709
16,4000,6,450,3715
17,4000,6,320,3707
18,4000,6,349,3707
19,4000,6,369,3721
20,4000,6,360,3702
21,4000,6,265,3717
22,4000,6,383,3709
23,4000,6,274,3704
24,4000,6,397,3697
25,4000,6,428,3714
26,4000,6,296,3704
27,4000,6,324,3706
28,4000,6,351,3693
29,4000,6,278,3692
30,4000,6,304,3704
31,4000,6,387,3720
32,4000,6,383,3704
33,4000,6,409,3706
34,4000,6,400,3703
35,4000,6,357,3704
36,4000,6,436,3696
37,4000,6,205,3710
38,4000,6,257,3714
39,4000,6,254,3702
40,4000,6,306,3720
41,4000,6,360,3715
42,4000,6,395,3702
43,4000,6,242,3696
44,4000,6,307,3698
45,4000,6,248,3709
46,4000,6,364,3716
47,4000,6,325,3729
48,4000,6,303,3704
49,4000,6,247,3731
50,4000,6,352,3703
51,4000,6,366,3709
52,4000,6,248,3702
53,4000,6,225,3706
54,4000,6,217,3706
55,4000,6,297,3730
56,4000,6,380,3701
57,4000,6,350,3728
58,4000,6,551,3717
59,4000,6,431,3702
60,4000,6,405,3717
61,4000,6,349,3708
62,4000,6,182,3710
63,4000,6,347,3700
64,4000,6,461,3722
65,4000,6,419,3732
66,4000,6,242,3721
67,4000,6,377,3701
68,4000,6,213,3703
69,4000,6,319,3724
70,4000,6,370,3729
71,4000,6,175,3705
72,4000,6,412,3704
73,4000,6,381,3681
74,4000,6,332,3708
75,4000,6,283,3710
76,4000,6,337,3698
77,4000,6,294,3709
78,4000,6,311,3715
79,4000,6,346,3712
80,4000,6,335,3718
81,4000,6,261,3691
82,4000,6,319,3702
83,4000,6,336,3700
84,4000,6,406,3696
85,4000,6,243,3692
86,4000,6,371,3714
87,4000,6,429,3724
88,4000,6,373,3723
89,4000,6,319,3710
90,4000,6,345,3696
91,4000,6,442,3715
92,4000,6,300,3712
93,4000,6,396,3693
94,4000,6,287,3706
95,4000,6,314,3706
96,4000,6,317,3694
97,4000,6,242,3717
98,4000,6,356,3703
99,4000,6,343,3713
