,n,k,n_changes_eadam,n_matches
0,10000,3,8,8433
1,10000,3,0,8394
2,10000,3,0,8423
3,10000,3,0,8441
4,10000,3,0,8360
5,10000,3,16,8410
6,10000,3,16,8412
7,10000,3,0,8369
8,10000,3,0,8396
9,10000,3,0,8379
10,10000,3,0,8414
11,10000,3,0,8405
12,10000,3,0,8414
13,10000,3,0,8395
14,10000,3,0,8395
15,10000,3,0,8414
16,10000,3,12,8397
17,10000,3,8,8384
18,10000,3,4,8391
19,10000,3,10,8415
20,10000,3,10,8420
21,10000,3,0,8415
22,10000,3,0,8403
23,10000,3,0,8409
24,10000,3,0,8446
25,10000,3,0,8426
26,10000,3,0,8386
27,10000,3,0,8380
28,10000,3,0,8428
29,10000,3,8,8396
30,10000,3,0,8386
31,10000,3,4,8382
32,10000,3,4,8450
33,10000,3,0,8397
34,10000,3,0,8428
35,10000,3,4,8410
36,10000,3,0,8446
37,10000,3,0,8405
38,10000,3,0,8400
39,10000,3,0,8366
40,10000,3,0,8431
41,10000,3,0,8394
42,10000,3,0,8402
43,10000,3,8,8386
44,10000,3,0,8411
45,10000,3,0,8429
46,10000,3,0,8414
47,10000,3,0,8401
48,10000,3,0,8432
49,10000,3,0,8375
50,10000,3,4,8402
51,10000,3,0,8447
52,10000,3,0,8366
53,10000,3,4,8425
54,10000,3,4,8375
55,10000,3,0,8384
56,10000,3,4,8434
57,10000,3,0,8401
58,10000,3,0,8428
59,10000,3,0,8402
60,10000,3,0,8420
61,10000,3,0,8405
62,10000,3,0,8382
63,10000,3,8,8414
64,10000,3,0,8378
65,10000,3,0,8376
66,10000,3,0,8396
67,10000,3,0,8462
68,10000,3,0,8434
69,10000,3,6,8409
70,10000,3,0,8431
71,10000,3,0,8396
72,10000,3,4,8442
73,10000,3,0,8413
74,10000,3,0,8377
75,10000,3,0,8415
76,10000,3,0,8386
77,10000,3,0,8426
78,10000,3,0,8406
79,10000,3,0,8417
80,10000,3,0,8406
81,10000,3,0,8418
82,10000,3,10,8400
83,10000,3,0,8425
84,10000,3,10,8430
85,10000,3,0,8403
86,10000,3,0,8396
87,10000,3,6,8410
88,10000,3,4,8440
89,10000,3,4,8372
90,10000,3,0,8409
91,10000,3,0,8430
92,10000,3,6,8395
93,10000,3,0,8432
94,10000,3,0,8389
95,10000,3,0,8433
96,10000,3,14,8415
97,10000,3,4,8402
98,10000,3,18,8385
99,10000,3,4,8442
