,n,k,n_changes,n_matches
0,9000,8,2093,8545
1,9000,8,2166,8570
2,9000,8,1936,8536
3,9000,8,2012,8555
4,9000,8,2038,8579
5,9000,8,1982,8559
6,9000,8,1826,8558
7,9000,8,1962,8559
8,9000,8,2041,8561
9,9000,8,1977,8561
10,9000,8,1976,8582
11,9000,8,1949,8566
12,9000,8,2020,8555
13,9000,8,2072,8567
14,9000,8,1994,8562
15,9000,8,2063,8563
16,9000,8,1703,8546
17,9000,8,1924,8556
18,9000,8,2117,8586
19,9000,8,2053,8578
20,9000,8,1841,8546
21,9000,8,1885,8554
22,9000,8,1950,8554
23,9000,8,1856,8558
24,9000,8,1877,8552
25,9000,8,1825,8561
26,9000,8,2025,8551
27,9000,8,1988,8561
28,9000,8,2019,8574
29,9000,8,2117,8557
30,9000,8,1771,8554
31,9000,8,2107,8572
32,9000,8,2134,8541
33,9000,8,1964,8566
34,9000,8,2111,8569
35,9000,8,1896,8579
36,9000,8,1973,8555
37,9000,8,2033,8579
38,9000,8,1845,8548
39,9000,8,2045,8553
40,9000,8,1847,8529
41,9000,8,1699,8556
42,9000,8,2036,8564
43,9000,8,1942,8568
44,9000,8,2071,8558
45,9000,8,1994,8580
46,9000,8,1977,8565
47,9000,8,1823,8582
48,9000,8,1990,8556
49,9000,8,2055,8568
50,9000,8,1926,8562
51,9000,8,1817,8575
52,9000,8,1918,8581
53,9000,8,1873,8576
54,9000,8,1903,8557
55,9000,8,1854,8563
56,9000,8,1981,8545
57,9000,8,2254,8563
58,9000,8,2016,8573
59,9000,8,1973,8570
60,9000,8,2054,8575
61,9000,8,1905,8582
62,9000,8,1863,8567
63,9000,8,1866,8545
64,9000,8,2126,8578
65,9000,8,1831,8549
66,9000,8,2060,8562
67,9000,8,2052,8549
68,9000,8,2094,8554
69,9000,8,2003,8581
70,9000,8,2048,8563
71,9000,8,1971,8549
72,9000,8,1860,8546
73,9000,8,2153,8567
74,9000,8,2053,8556
75,9000,8,2063,8566
76,9000,8,2165,8535
77,9000,8,2203,8562
78,9000,8,1929,8572
79,9000,8,1799,8557
80,9000,8,2019,8530
81,9000,8,2143,8572
82,9000,8,2096,8530
83,9000,8,2235,8562
84,9000,8,1923,8559
85,9000,8,1999,8572
86,9000,8,1884,8549
87,9000,8,1819,8552
88,9000,8,1951,8560
89,9000,8,2038,8547
90,9000,8,1787,8554
91,9000,8,2144,8556
92,9000,8,1799,8551
93,9000,8,1912,8565
94,9000,8,2068,8599
95,9000,8,1952,8547
96,9000,8,2016,8565
97,9000,8,2044,8563
98,9000,8,2147,8579
99,9000,8,1987,8547
